timestamp,btc_puell_multiple
1599375000000.0,1.1252
1599378900000.0,1.1459
1599382200000.0,0.9836
1599385800000.0,1.0297
1599392100000.0,1.1514
1599396000000.0,0.9526
1599402300000.0,1.2581
1599406500000.0,1.082
1599412200000.0,0.9098
1599421200000.0,0.6978
1599427500000.0,1.0574
1599431400000.0,1.0639
1599435000000.0,1.0977
1599440700000.0,1.167
1599449100000.0,0.8694
1599456900000.0,0.6439
1599459900000.0,1.0121
1599463800000.0,0.9979
1599469200000.0,1.1157
1599474000000.0,1.1445
1599476700000.0,1.0411
1599478800000.0,0.7915
1599480600000.0,0.8882
1599481800000.0,0.9607
1599483000000.0,1.2611
1599484200000.0,0.7121
1599485100000.0,0.9025
1599487200000.0,0.9138
1599490800000.0,0.9131
1599492900000.0,1.0231
1599495600000.0,0.759
1599500400000.0,0.9353
1599507900000.0,1.015
1599512700000.0,1.014
1599518100000.0,1.0101
1599519300000.0,1.2592
1599522900000.0,0.8243
1599525000000.0,1.0546
1599531300000.0,1.214
1599540300000.0,1.1338
1599546000000.0,1.1998
1599552300000.0,0.8619
1599555000000.0,0.6766
1599558600000.0,0.8027
1599559500000.0,1.0768
1599561600000.0,1.0613
1599564300000.0,1.0479
1599566100000.0,1.1309
1599567900000.0,0.968
1599569700000.0,0.9207
1599572100000.0,1.5133
1599573300000.0,1.2245
1599574500000.0,1.3088
1599575700000.0,0.8982
1599578100000.0,1.1493
1599582000000.0,1.1183
1599588900000.0,1.0702
1599591000000.0,0.6856
1599592800000.0,0.5815
1599596100000.0,0.8171
1599602100000.0,0.6242
1599603600000.0,1.2975
1599604500000.0,0.6136
1599605100000.0,1.2239
1599606900000.0,1.3041
1599611700000.0,1.121
1599618000000.0,1.1974
1599622200000.0,1.0769
1599628500000.0,0.8132
1599635400000.0,1.089
1599639900000.0,1.0608
1599646800000.0,1.2423
1599651300000.0,0.9039
1599656400000.0,1.1081
1599661200000.0,1.2491
1599665700000.0,0.859
1599673500000.0,0.7471
1599678300000.0,1.2839
1599685800000.0,0.9878
1599693900000.0,1.1144
1599697500000.0,1.2102
1599702300000.0,1.0253
1599704700000.0,1.1217
1599712200000.0,1.0671
1599719700000.0,1.5478
1599723600000.0,1.0107
1599727500000.0,1.1472
1599732600000.0,1.1194
1599739800000.0,0.8363
1599744000000.0,1.2746
1599746400000.0,1.0464
1599748200000.0,1.2978
1599750600000.0,1.4677
1599754200000.0,0.6701
1599756600000.0,1.2504
1599762600000.0,0.8624
1599765900000.0,1.11
1599772200000.0,1.2093
1599782700000.0,1.5409
1599789600000.0,1.4344
1599794100000.0,1.3105
1599797700000.0,1.0556
1599803700000.0,1.4252
1599810600000.0,1.0227
1599815100000.0,1.3446
1599819300000.0,1.1114
1599826800000.0,0.952
1599832800000.0,1.3013
1599837900000.0,1.2758
1599844200000.0,1.1282
1599854700000.0,1.3017
1599864600000.0,1.4516
1599873300000.0,1.401
1599887700000.0,0.863
1599900000000.0,1.1284
1599912900000.0,1.4023
1599918900000.0,1.3278
1599924000000.0,1.1375
1599933900000.0,1.3928
1599936000000.0,1.4421
1599941100000.0,1.1097
1599951900000.0,1.0062
1599964500000.0,1.4663
1599968700000.0,1.1618
1599972300000.0,1.2676
1599984900000.0,1.5942
1599990900000.0,1.033
1599994200000.0,1.1898
1599996900000.0,1.2144
1599998700000.0,1.223
1600002300000.0,0.886
1600008600000.0,1.3004
1600013400000.0,1.219
1600016100000.0,0.8395
1600019400000.0,1.0473
1600026300000.0,1.0825
1600036200000.0,1.1082
1600044600000.0,1.5183
1600052100000.0,1.2072
1600061700000.0,1.2401
1600070400000.0,1.1694
1600073400000.0,0.847
1600077900000.0,1.3291
1600083000000.0,1.2965
1600085700000.0,1.3447
1600089300000.0,1.1565
1600090500000.0,0.8838
1600091700000.0,1.4154
1600093200000.0,1.2665
1600095300000.0,1.3315
1600098300000.0,1.107
1600100100000.0,1.1518
1600102800000.0,1.1753
1600108200000.0,1.013
1600114800000.0,1.326
1600122000000.0,1.0423
1600126500000.0,1.2166
1600134000000.0,0.8986
1600137000000.0,1.2777
1600138500000.0,1.3447
1600144500000.0,1.0657
1600151700000.0,0.7133
1600158300000.0,1.2333
1600159800000.0,1.1833
1600163400000.0,1.4395
1600166400000.0,1.3118
1600167600000.0,1.3996
1600169100000.0,1.4067
1600171500000.0,1.3435
1600173300000.0,1.4149
1600175400000.0,1.2568
1600178100000.0,0.9361
1600180500000.0,1.3413
1600182000000.0,1.3512
1600184700000.0,1.1303
1600187100000.0,1.5669
1600190700000.0,1.3909
1600196700000.0,1.4373
1600201200000.0,1.1538
1600206900000.0,1.3236
1600210800000.0,1.1909
1600215300000.0,1.2921
1600217400000.0,1.3278
1600221000000.0,1.3242
1600227900000.0,1.3785
1600233000000.0,1.0677
1600239000000.0,1.2872
1600242300000.0,1.6996
1600243800000.0,1.3728
1600248300000.0,1.2918
1600251900000.0,1.5083
1600254300000.0,1.4758
1600257900000.0,1.2276
1600260300000.0,1.3556
1600262100000.0,1.3999
1600265700000.0,1.389
1600269000000.0,1.0724
1600270800000.0,1.104
1600272600000.0,1.1599
1600274700000.0,1.2286
1600277400000.0,1.2646
1600280100000.0,1.5633
1600281900000.0,1.0542
1600284900000.0,1.5831
1600289400000.0,1.3526
1600296300000.0,1.3489
1600301100000.0,1.5462
1600303800000.0,1.5211
1600308300000.0,1.2379
1600312800000.0,0.9487
1600315500000.0,1.385
1600322100000.0,1.6856
1600326900000.0,1.3593
1600332600000.0,1.5377
1600338300000.0,1.0541
1600340100000.0,1.5117
1600343400000.0,0.7953
1600348200000.0,1.0924
1600350600000.0,1.5154
1600353900000.0,1.3802
1600355700000.0,1.4585
1600361400000.0,1.2754
1600367100000.0,1.3389
1600373100000.0,1.6713
1600380300000.0,1.4555
1600388100000.0,1.521
1600395600000.0,1.3432
1600404900000.0,1.1234
1600412100000.0,1.0961
1600418700000.0,1.558
1600422600000.0,1.0695
1600428900000.0,1.4629
1600435500000.0,1.0955
1600437900000.0,1.1093
1600443000000.0,1.3684
1600446300000.0,1.3606
1600450500000.0,1.5101
1600455300000.0,0.8931
1600464000000.0,1.5134
1600474500000.0,1.2813
1600483200000.0,1.1364
1600495500000.0,1.1692
1600505100000.0,1.4383
1600513200000.0,1.6342
1600515600000.0,1.1414
1600516800000.0,0.8014
1600517400000.0,1.3781
1600521000000.0,1.1006
1600527000000.0,1.2532
1600533600000.0,1.3929
1600539900000.0,1.2085
1600548900000.0,1.1526
1600560000000.0,1.2243
1600563900000.0,1.8207
1600567200000.0,1.4712
1600571400000.0,1.4599
1600581600000.0,1.2938
1600588800000.0,1.3413
1600598700000.0,1.2505
1600604400000.0,1.7611
1600607100000.0,1.5176
1600610100000.0,1.3744
1600617900000.0,1.5527
1600620000000.0,1.1818
1600625100000.0,1.1891
1600633500000.0,1.2799
1600640100000.0,1.6066
1600644900000.0,1.2384
1600649100000.0,0.9964
1600653600000.0,1.3751
1600662000000.0,1.3387
1600670700000.0,1.1681
1600675200000.0,1.0481
1600677000000.0,1.0008
1600679100000.0,1.3818
1600680900000.0,1.1249
1600681800000.0,1.1828
1600682400000.0,1.353
1600683600000.0,0.9162
1600685700000.0,1.5943
1600687500000.0,1.1977
1600688700000.0,1.466
1600690200000.0,1.3889
1600691400000.0,0.9126
1600692900000.0,1.3353
1600694400000.0,1.4097
1600696200000.0,1.2653
1600698300000.0,1.4113
1600698900000.0,1.5507
1600699500000.0,1.163
1600700700000.0,1.3741
1600702200000.0,1.4927
1600704900000.0,1.2329
1600707300000.0,1.1174
1600711200000.0,1.3214
1600715400000.0,1.1066
1600719000000.0,1.0019
1600722900000.0,1.1699
1600728300000.0,1.1574
1600732800000.0,0.9309
1600734600000.0,1.3533
1600739400000.0,1.5777
1600747500000.0,1.3325
1600755000000.0,1.1589
1600758300000.0,1.1212
1600761000000.0,1.3898
1600763700000.0,1.2732
1600768800000.0,1.4954
1600774500000.0,1.3821
1600778400000.0,1.0597
1600781700000.0,1.1855
1600785900000.0,1.3041
1600788600000.0,1.1314
1600796400000.0,1.0913
1600803900000.0,1.032
1600809000000.0,1.5061
1600813200000.0,1.0406
1600821000000.0,1.247
1600831800000.0,1.0562
1600837800000.0,1.139
1600842300000.0,0.9641
1600845600000.0,1.2983
1600849800000.0,1.2941
1600855800000.0,1.2076
1600863300000.0,1.0976
1600868400000.0,0.9708
1600872300000.0,1.2559
1600879200000.0,1.3571
1600887300000.0,1.3028
1600888200000.0,1.0676
1600888800000.0,1.2026
1600891200000.0,1.5802
1600893600000.0,1.0847
1600894500000.0,1.2876
1600896600000.0,1.5028
1600901100000.0,1.5016
1600906200000.0,0.8166
1600910400000.0,1.3177
1600916400000.0,1.3182
1600924800000.0,1.5805
1600931400000.0,1.5766
1600936800000.0,1.2965
1600942200000.0,0.8881
1600945500000.0,1.1352
1600949100000.0,1.6408
1600953900000.0,0.9626
1600956300000.0,1.0502
1600960500000.0,1.2401
1600962000000.0,1.1016
1600963200000.0,1.4265
1600963500000.0,1.0778
1600964700000.0,1.2389
1600967100000.0,1.1923
1600969800000.0,1.1849
1600974000000.0,1.1278
1600978200000.0,1.2591
1600986000000.0,1.3889
1600988100000.0,1.2476
1600992300000.0,1.4837
1600999500000.0,1.1096
1601006700000.0,0.991
1601014500000.0,1.2967
1601018400000.0,1.1618
1601023800000.0,1.1389
1601025900000.0,1.2267
1601029200000.0,1.4383
1601034000000.0,1.2642
1601037300000.0,0.9733
1601042400000.0,1.0888
1601045100000.0,1.0369
1601048100000.0,1.0771
1601053800000.0,1.1569
1601056800000.0,1.3211
1601062200000.0,0.9807
1601068800000.0,0.9529
1601075700000.0,1.3163
1601084700000.0,1.08
1601092500000.0,1.5344
1601099700000.0,1.2204
1601103300000.0,0.8602
1601109300000.0,1.6245
1601117100000.0,0.9479
1601126700000.0,0.9205
1601134800000.0,0.9694
1601142600000.0,1.5242
1601150100000.0,1.2939
1601161800000.0,1.2025
1601168700000.0,1.3902
1601179500000.0,1.1808
1601188500000.0,1.1886
1601189400000.0,1.4165
1601194800000.0,1.0084
1601199000000.0,1.1225
1601208300000.0,1.0524
1601217000000.0,0.9792
1601221800000.0,1.2045
1601224200000.0,1.1751
1601233200000.0,1.3135
1601245800000.0,1.2029
1601251500000.0,1.1819
1601253600000.0,1.2184
1601254800000.0,1.5668
1601259300000.0,1.3582
1601266800000.0,1.2291
1601275200000.0,1.2761
1601282700000.0,1.2178
1601289000000.0,0.9367
1601295000000.0,1.0405
1601297100000.0,1.1496
1601300100000.0,1.1109
1601304000000.0,1.0972
1601310000000.0,1.1177
1601318100000.0,0.9872
1601327100000.0,1.0952
1601335200000.0,0.7136
1601337000000.0,1.3449
1601340900000.0,1.1976
1601347500000.0,1.5193
1601358000000.0,0.7505
1601364900000.0,1.2677
1601373300000.0,1.2202
1601377500000.0,1.0709
1601384700000.0,1.0702
1601389800000.0,1.3173
1601395200000.0,1.4096
1601397300000.0,1.1643
1601400000000.0,0.9903
1601403900000.0,0.9348
1601409600000.0,1.1305
1601418000000.0,1.2901
1601421900000.0,1.0801
1601429100000.0,1.5389
1601436000000.0,1.2617
1601440500000.0,1.3557
1601445900000.0,1.1829
1601452500000.0,1.1534
1601458500000.0,1.4047
1601465700000.0,1.2667
1601471700000.0,0.992
1601478900000.0,0.755
1601484900000.0,0.9245
1601490600000.0,1.4477
1601493600000.0,1.0152
1601500200000.0,0.9414
1601509500000.0,1.1871
1601514300000.0,1.0973
1601520000000.0,1.1459
1601530800000.0,1.3916
1601539500000.0,1.0422
1601541300000.0,1.2006
1601547300000.0,1.0776
1601552400000.0,0.961
1601559300000.0,1.0712
1601564100000.0,1.1249
1601567700000.0,0.8399
1601568300000.0,0.9215
1601568900000.0,1.1361
1601569200000.0,1.4203
1601570100000.0,0.8186
1601570700000.0,1.0335
1601571600000.0,0.9807
1601573400000.0,1.2061
1601575500000.0,1.1178
1601577900000.0,1.2384
1601579700000.0,1.6223
1601583000000.0,1.1807
1601589600000.0,1.1563
1601596500000.0,1.0638
1601605500000.0,1.0185
1601611500000.0,0.907
1601615100000.0,0.9477
1601616000000.0,1.029
1601616600000.0,1.1879
1601618100000.0,1.1562
1601621100000.0,0.8732
1601625000000.0,0.9937
1601628900000.0,1.1829
1601631600000.0,1.0644
1601634600000.0,1.1976
1601639100000.0,1.2359
1601643300000.0,1.3073
1601646300000.0,1.3008
1601646900000.0,1.0901
1601649900000.0,1.0462
1601654700000.0,1.1211
1601659800000.0,1.0126
1601667600000.0,1.1238
1601675400000.0,1.1596
1601679600000.0,1.1429
1601689800000.0,1.6566
1601703600000.0,1.3608
1601713500000.0,1.2656
1601723400000.0,1.2446
1601734200000.0,1.1779
1601744100000.0,1.2124
1601753400000.0,1.0685
1601767500000.0,1.473
1601781000000.0,0.9761
1601793300000.0,0.9898
1601801100000.0,1.4479
1601811900000.0,0.8045
1601822400000.0,1.6094
1601835300000.0,1.0911
1601839500000.0,1.1427
1601844900000.0,1.0814
1601856000000.0,1.0647
1601859300000.0,1.0655
1601870100000.0,1.3001
1601878200000.0,1.6144
1601883300000.0,1.5745
1601891400000.0,1.4888
1601900700000.0,1.5542
1601904000000.0,1.4634
1601906700000.0,1.2691
1601912100000.0,1.0797
1601920200000.0,1.2798
1601926800000.0,1.2935
1601934600000.0,1.1895
1601941500000.0,1.3801
1601946300000.0,1.4731
1601956200000.0,1.109
1601965500000.0,1.5313
1601971500000.0,1.1583
1601980200000.0,1.2322
1601982600000.0,1.2107
1601986500000.0,1.4571
1601993100000.0,1.3988
1601996700000.0,1.3078
1601998500000.0,1.3028
1602000900000.0,1.4261
1602010200000.0,1.3093
1602010800000.0,1.3311
1602011400000.0,1.3142
1602012900000.0,1.2788
1602015900000.0,1.2794
1602019200000.0,1.3402
1602026700000.0,1.4176
1602034200000.0,1.2057
1602041700000.0,1.3568
1602050700000.0,1.2069
1602057600000.0,1.3781
1602064200000.0,1.2831
1602072300000.0,1.147
1602078900000.0,1.3443
1602084300000.0,0.6379
1602091500000.0,1.4879
1602097500000.0,1.2536
1602109800000.0,1.1415
1602122400000.0,1.1215
1602134400000.0,1.0026
1602141300000.0,1.0034
1602146700000.0,1.1016
1602148800000.0,1.4015
1602153000000.0,1.2047
1602160500000.0,1.1451
1602162600000.0,1.008
1602163500000.0,1.1381
1602165600000.0,1.1036
1602167700000.0,1.4068
1602168000000.0,1.2313
1602168900000.0,1.0306
1602170700000.0,1.388
1602173100000.0,1.2964
1602176400000.0,1.3115
1602178800000.0,1.6336
1602182400000.0,1.3267
1602192600000.0,1.3564
1602201900000.0,1.3163
1602210000000.0,1.0728
1602223200000.0,1.3055
1602228900000.0,1.229
1602238800000.0,1.3789
1602240300000.0,1.219
1602241500000.0,1.6247
1602242700000.0,1.0613
1602244200000.0,1.1624
1602247800000.0,1.4414
1602251700000.0,1.4812
1602257700000.0,0.8012
1602259800000.0,1.4006
1602267300000.0,1.2653
1602274800000.0,1.3728
1602285600000.0,1.4306
1602293100000.0,1.0318
1602295800000.0,1.3534
1602296700000.0,1.4629
1602298800000.0,1.3566
1602300000000.0,1.3365
1602303600000.0,1.1675
1602309900000.0,1.1104
1602315900000.0,1.5058
1602323400000.0,1.4276
1602325200000.0,1.1562
1602329400000.0,1.2117
1602334800000.0,1.3606
1602340500000.0,1.3084
1602345000000.0,1.1418
1602347700000.0,1.1206
1602357300000.0,1.3805
1602365400000.0,1.1371
1602372300000.0,1.0741
1602376200000.0,1.2904
1602381300000.0,1.4996
1602391800000.0,1.0204
1602402300000.0,0.9971
1602412500000.0,1.4902
1602415800000.0,1.3736
1602422100000.0,1.4625
1602427500000.0,1.4809
1602429300000.0,1.4773
1602432600000.0,1.0058
1602438000000.0,1.3644
1602444900000.0,1.5497
1602446100000.0,0.7889
1602450300000.0,1.1887
1602455700000.0,1.4473
1602462000000.0,1.2685
1602470100000.0,1.0889
1602477600000.0,1.189
1602484800000.0,1.0732
1602489900000.0,1.6378
1602496200000.0,1.1537
1602499500000.0,1.5961
1602500700000.0,1.3032
1602504900000.0,1.2832
1602508800000.0,1.5697
1602510000000.0,1.2227
1602510600000.0,1.3317
1602511500000.0,1.3437
1602513900000.0,1.4187
1602516900000.0,1.4848
1602518100000.0,1.403
1602520200000.0,1.4287
1602523800000.0,1.254
1602530400000.0,1.0397
1602537000000.0,1.625
1602538200000.0,1.34
1602539100000.0,1.0677
1602542400000.0,1.2554
1602544200000.0,1.0835
1602545400000.0,1.2228
1602547800000.0,1.0421
1602550800000.0,1.0866
1602556200000.0,1.3342
1602560100000.0,1.0859
1602568200000.0,1.4603
1602573900000.0,1.5167
1602579900000.0,1.4477
1602584100000.0,1.5151
1602585300000.0,1.3237
1602588300000.0,1.5046
1602592800000.0,1.2508
1602594600000.0,1.1093
1602596100000.0,1.1782
1602597300000.0,1.5076
1602598800000.0,1.4107
1602602400000.0,1.4556
1602605700000.0,1.2804
1602611700000.0,1.525
1602615300000.0,1.1119
1602620700000.0,0.9593
1602627300000.0,1.2808
1602636300000.0,1.2753
1602643800000.0,1.469
1602648900000.0,1.5029
1602657900000.0,1.0608
1602664200000.0,1.1281
1602670500000.0,1.5998
1602674100000.0,1.7442
1602678600000.0,1.4099
1602682800000.0,1.3619
1602683700000.0,1.2599
1602685800000.0,1.5725
1602687000000.0,1.0936
1602690600000.0,1.6772
1602691200000.0,1.1802
1602693300000.0,1.4444
1602699000000.0,1.7602
1602702600000.0,1.4797
1602709500000.0,1.6225
1602717300000.0,1.0452
1602724500000.0,0.7429
1602731700000.0,1.2168
1602742800000.0,1.4277
1602750300000.0,1.3254
1602753300000.0,1.2781
1602755100000.0,1.1976
1602756000000.0,1.5333
1602758700000.0,1.1457
1602764100000.0,1.0753
1602765000000.0,1.0427
1602767100000.0,1.466
1602770700000.0,1.2374
1602775200000.0,1.257
1602779100000.0,1.2142
1602780000000.0,1.3639
1602783600000.0,1.3887
1602785700000.0,1.1863
1602789300000.0,1.189
1602792300000.0,1.0951
1602792900000.0,1.2784
1602795900000.0,1.595
1602801600000.0,1.315
1602810300000.0,1.4616
1602819300000.0,1.3467
1602821400000.0,1.3004
1602821700000.0,1.5315
1602822300000.0,1.4411
1602822600000.0,1.4965
1602823800000.0,1.0196
1602825000000.0,1.4102
1602828600000.0,1.236
1602834600000.0,1.5261
1602839100000.0,1.2186
1602840300000.0,0.9854
1602842700000.0,1.3507
1602847200000.0,1.1233
1602849600000.0,1.2383
1602853800000.0,1.3218
1602859200000.0,1.3127
1602862200000.0,1.4172
1602869100000.0,1.231
1602878100000.0,1.4291
1602882300000.0,1.206
1602894300000.0,1.1323
1602900300000.0,1.3219
1602912000000.0,1.3902
1602924300000.0,1.2831
1602934200000.0,1.057
1602945300000.0,1.5128
1602946200000.0,1.6504
1602947100000.0,1.1514
1602950700000.0,1.2012
1602957900000.0,1.0315
1602973500000.0,1.3511
1602984900000.0,1.351
1602997500000.0,1.0583
1603003500000.0,1.2838
1603008300000.0,1.5008
1603017300000.0,1.6275
1603029900000.0,1.1531
1603033200000.0,1.3187
1603044000000.0,1.743
1603056000000.0,1.5641
1603065300000.0,1.1942
1603065900000.0,1.4765
1603070400000.0,1.3196
1603079700000.0,1.1735
1603089900000.0,1.4406
1603099500000.0,1.7076
1603107600000.0,1.5209
1603110900000.0,1.1612
1603112700000.0,1.1943
1603113600000.0,1.1375
1603114500000.0,1.1152
1603116300000.0,1.6235
1603118100000.0,1.3824
1603120800000.0,1.5849
1603122300000.0,1.1088
1603122900000.0,1.2086
1603123500000.0,1.3907
1603125900000.0,1.4189
1603129800000.0,1.2574
1603133400000.0,1.1137
1603135800000.0,1.5225
1603141200000.0,1.3768
1603146900000.0,1.6268
1603152300000.0,1.3473
1603159200000.0,1.2745
1603168200000.0,1.2766
1603174800000.0,1.1403
1603178100000.0,1.302
1603179300000.0,1.5736
1603180800000.0,1.1102
1603184100000.0,1.0209
1603188000000.0,1.409
1603191300000.0,1.0115
1603191900000.0,1.3202
1603192800000.0,1.1643
1603193400000.0,1.0221
1603194900000.0,1.2363
1603197000000.0,0.7916
1603199100000.0,1.437
1603201500000.0,1.2805
1603202700000.0,0.9145
1603203900000.0,1.028
1603205700000.0,0.891
1603207200000.0,1.2127
1603208700000.0,1.2016
1603209600000.0,1.1457
1603210800000.0,1.1838
1603212300000.0,1.5342
1603215900000.0,1.4875
1603216200000.0,1.4106
1603217100000.0,1.4717
1603220100000.0,1.1703
1603222800000.0,1.0593
1603225200000.0,1.495
1603229100000.0,1.3863
1603235100000.0,1.1096
1603240200000.0,1.3473
1603243200000.0,1.4261
1603247100000.0,0.9968
1603248900000.0,1.6549
1603249500000.0,1.6035
1603250100000.0,1.4349
1603250700000.0,1.173
1603251900000.0,1.3772
1603254300000.0,1.1394
1603255500000.0,1.4969
1603257600000.0,1.5162
1603260900000.0,0.8904
1603264200000.0,1.289
1603266000000.0,1.0568
1603269300000.0,1.496
1603272300000.0,1.0917
1603276500000.0,1.1882
1603280100000.0,0.9857
1603281000000.0,1.2707
1603281600000.0,1.4473
1603282800000.0,1.1848
1603283700000.0,1.5684
1603284600000.0,1.5848
1603285500000.0,1.7289
1603287000000.0,1.2455
1603287900000.0,1.6609
1603288800000.0,1.4307
1603289700000.0,1.2591
1603290300000.0,1.3054
1603290600000.0,1.4268
1603291200000.0,1.0554
1603292400000.0,1.5734
1603293900000.0,1.2895
1603295400000.0,1.4276
1603296600000.0,1.1874
1603297500000.0,1.3213
1603298100000.0,1.0072
1603299000000.0,1.4362
1603301400000.0,1.3997
1603302300000.0,1.3169
1603304400000.0,1.4455
1603307100000.0,1.3585
1603309800000.0,1.2645
1603312800000.0,1.1073
1603314900000.0,1.4049
1603315800000.0,1.2427
1603316700000.0,1.3416
1603318200000.0,1.2875
1603318800000.0,1.5458
1603319700000.0,1.005
1603320600000.0,1.2313
1603321200000.0,1.335
1603321500000.0,1.3319
1603321800000.0,1.2737
1603322400000.0,1.6467
1603323000000.0,1.206
1603324500000.0,1.5502
1603326000000.0,1.2609
1603329000000.0,1.4809
1603332300000.0,1.1941
1603333800000.0,1.4716
1603337100000.0,1.2323
1603340700000.0,1.2967
1603343700000.0,1.7349
1603347600000.0,1.3897
1603352100000.0,1.0934
1603355400000.0,1.2162
1603357500000.0,1.3684
1603358700000.0,1.4483
1603361700000.0,1.496
1603362900000.0,1.0845
1603365000000.0,1.2264
1603366800000.0,1.3025
1603368600000.0,1.4206
1603370100000.0,1.7758
1603372200000.0,1.5347
1603374000000.0,1.4579
1603376400000.0,1.4472
1603378800000.0,1.4321
1603381200000.0,1.517
1603383600000.0,1.544
1603385700000.0,1.4949
1603387200000.0,1.2548
1603388100000.0,1.7411
1603390200000.0,1.3269
1603394100000.0,1.2829
1603395300000.0,1.5469
1603397100000.0,1.4806
1603399200000.0,1.3032
1603401000000.0,1.3821
1603403400000.0,1.1726
1603404600000.0,1.1526
1603406400000.0,1.1895
1603407900000.0,1.3811
1603409100000.0,1.3225
1603411500000.0,1.26
1603413000000.0,1.2878
1603415100000.0,1.5266
1603419300000.0,1.7851
1603422600000.0,1.8848
1603427700000.0,1.1541
1603432500000.0,1.7089
1603435200000.0,1.3396
1603437600000.0,1.5054
1603440600000.0,1.6267
1603444500000.0,1.2727
1603447800000.0,1.2953
1603450500000.0,1.2856
1603453800000.0,1.4701
1603456200000.0,1.5412
1603459800000.0,1.4401
1603462500000.0,1.6054
1603465500000.0,1.4875
1603469100000.0,1.2512
1603470000000.0,1.5862
1603470600000.0,1.2824
1603471500000.0,1.6399
1603473300000.0,1.2295
1603476300000.0,1.3638
1603479900000.0,1.7323
1603483800000.0,1.6802
1603488300000.0,1.6638
1603494300000.0,1.3478
1603499100000.0,1.4056
1603504200000.0,1.5298
1603509000000.0,1.5645
1603515000000.0,1.3165
1603523100000.0,1.4816
1603528500000.0,1.1491
1603535400000.0,1.1444
1603541100000.0,1.1382
1603547100000.0,1.3505
1603548900000.0,1.6687
1603549800000.0,1.2044
1603551000000.0,1.1576
1603551900000.0,1.3935
1603552800000.0,1.195
1603554600000.0,1.303
1603555800000.0,1.3381
1603559100000.0,1.1643
1603562700000.0,1.4556
1603568400000.0,1.3671
1603574100000.0,1.3765
1603578900000.0,1.4666
1603586100000.0,1.2096
1603590600000.0,1.5534
1603596900000.0,1.5531
1603597800000.0,1.4557
1603599000000.0,1.5434
1603600800000.0,1.0452
1603604100000.0,1.323
1603605000000.0,1.6562
1603605900000.0,1.3348
1603608300000.0,1.3482
1603612500000.0,1.5458
1603615800000.0,1.1607
1603621200000.0,1.4247
1603624500000.0,1.5507
1603628100000.0,1.3424
1603632900000.0,1.3366
1603640100000.0,0.9286
1603642800000.0,1.6062
1603647600000.0,1.6467
1603653900000.0,1.5473
1603660800000.0,1.1758
1603668600000.0,1.5406
1603673700000.0,1.2651
1603676100000.0,1.4169
1603680300000.0,1.6148
1603685700000.0,1.5281
1603688700000.0,1.4184
1603692600000.0,1.3942
1603697400000.0,1.1059
1603700700000.0,1.6192
1603701000000.0,1.3029
1603702800000.0,1.3879
1603707000000.0,1.0653
1603710600000.0,1.4293
1603712400000.0,1.1539
1603715100000.0,1.3393
1603718400000.0,1.5334
1603719300000.0,1.1823
1603721400000.0,1.4753
1603723200000.0,1.7619
1603724700000.0,1.2708
1603725600000.0,0.9932
1603726800000.0,1.3255
1603727400000.0,1.5396
1603728000000.0,1.1818
1603728900000.0,0.9289
1603730100000.0,1.3585
1603730700000.0,1.399
1603731900000.0,1.3159
1603733400000.0,0.9958
1603734600000.0,1.5193
1603736400000.0,1.516
1603738500000.0,1.4104
1603741200000.0,1.4203
1603744500000.0,1.56
1603749900000.0,1.3467
1603755000000.0,1.2774
1603759200000.0,1.1201
1603765200000.0,1.2139
1603770000000.0,1.1153
1603775100000.0,1.2155
1603780200000.0,1.2684
1603784700000.0,1.0042
1603786800000.0,1.4104
1603790400000.0,1.3958
1603793700000.0,1.2308
1603794600000.0,0.9394
1603795200000.0,1.0368
1603796100000.0,1.2796
1603797300000.0,1.1253
1603797900000.0,1.0843
1603798200000.0,1.6537
1603798500000.0,1.4946
1603799700000.0,1.3625
1603800600000.0,0.9505
1603802400000.0,1.3012
1603804200000.0,1.3183
1603806000000.0,1.5562
1603807800000.0,1.6568
1603809600000.0,1.2077
1603811700000.0,1.3261
1603812600000.0,1.4091
1603813500000.0,1.3741
1603813800000.0,1.1842
1603814400000.0,1.5223
1603814700000.0,1.3679
1603815600000.0,1.2568
1603817400000.0,1.1802
1603818300000.0,1.5226
1603819800000.0,1.3039
1603820700000.0,1.4145
1603821900000.0,1.3124
1603822800000.0,1.1388
1603823100000.0,0.9422
1603824000000.0,1.0304
1603826100000.0,1.2442
1603829400000.0,1.147
1603831800000.0,1.4553
1603834500000.0,1.4774
1603836300000.0,1.3258
1603839000000.0,1.0467
1603840200000.0,1.1944
1603841700000.0,1.5864
1603843800000.0,0.9968
1603846500000.0,1.2024
1603849500000.0,0.9124
1603852500000.0,1.4565
1603853400000.0,1.2576
1603854300000.0,1.1154
1603856100000.0,1.6948
1603858500000.0,0.9387
1603860900000.0,1.1278
1603862700000.0,1.4408
1603865700000.0,1.4122
1603869000000.0,1.9258
1603869600000.0,1.202
1603870200000.0,1.2878
1603872000000.0,1.4062
1603873500000.0,1.1731
1603875600000.0,1.2369
1603878300000.0,1.2725
1603879500000.0,1.0822
1603881300000.0,1.1003
1603883100000.0,1.0721
1603883400000.0,1.3994
1603884000000.0,1.4654
1603884300000.0,1.3969
1603884600000.0,1.486
1603885500000.0,1.1897
1603886400000.0,0.9879
1603887000000.0,1.2615
1603887600000.0,1.1111
1603888200000.0,1.1296
1603889100000.0,1.6636
1603890000000.0,1.2205
1603891200000.0,1.4413
1603892400000.0,1.3254
1603893300000.0,0.9587
