timestamp,stablecoin_exchange_supply_ratio
1622230500000.0,20.7981
1622230800000.0,20.7993
1622231400000.0,20.7996
1622232000000.0,20.8021
1622232600000.0,20.805
1622233200000.0,20.801
1622233800000.0,20.7953
1622234100000.0,20.7948
1622234400000.0,20.7948
1622234700000.0,20.7935
1622235000000.0,20.7924
1622235300000.0,20.79
1622235900000.0,20.7872
1622236200000.0,20.7885
1622236500000.0,20.7905
1622236800000.0,20.7869
1622237100000.0,20.787
1622237400000.0,20.7883
1622238000000.0,20.7883
1622238600000.0,20.7889
1622239200000.0,20.793
1622239800000.0,20.7945
1622240100000.0,20.7913
1622240400000.0,20.7868
1622240700000.0,20.7866
1622241000000.0,20.7882
1622241300000.0,20.7873
1622241900000.0,20.7878
1622242500000.0,20.7912
1622243100000.0,20.7923
1622243700000.0,20.7932
1622244300000.0,20.7979
1622244900000.0,20.7972
1622245200000.0,20.7981
1622245800000.0,20.7986
1622246700000.0,20.8003
1622247300000.0,20.801
1622247900000.0,20.7997
1622248500000.0,20.8027
1622249400000.0,20.8061
1622249700000.0,20.8079
1622250300000.0,20.8066
1622250900000.0,20.806
1622251500000.0,20.8073
1622252400000.0,20.8038
1622253300000.0,20.8082
1622253900000.0,20.8061
1622254800000.0,20.8066
1622255100000.0,20.8064
1622255700000.0,20.8079
1622256600000.0,20.8053
1622257500000.0,20.8083
1622258400000.0,20.8122
1622258700000.0,20.8092
1622259300000.0,20.8069
1622260200000.0,20.8109
1622261100000.0,20.8079
1622261700000.0,20.8095
1622262600000.0,20.8069
1622263500000.0,20.8018
1622264100000.0,20.7985
1622264400000.0,20.8017
1622264700000.0,20.8031
1622265000000.0,20.8167
1622265600000.0,20.8157
1622265900000.0,20.8182
1622266200000.0,20.8162
1622266500000.0,20.8153
1622267100000.0,20.8146
1622267700000.0,20.8164
1622268300000.0,20.8159
1622268900000.0,20.8143
1622269800000.0,20.8132
1622270700000.0,20.8112
1622271300000.0,20.8113
1622271900000.0,20.8105
1622272500000.0,20.8104
1622273100000.0,20.8088
1622273700000.0,20.8061
1622274000000.0,20.8046
1622274300000.0,20.8056
1622274900000.0,20.8051
1622275500000.0,20.8055
1622276100000.0,20.806
1622276400000.0,20.8
1622277000000.0,20.8006
1622277300000.0,20.7989
1622277900000.0,20.801
1622278500000.0,20.795
1622279100000.0,20.7943
1622279400000.0,20.791
1622280000000.0,20.7909
1622280300000.0,20.7897
1622280600000.0,20.7879
1622280900000.0,20.7929
1622281200000.0,20.7951
1622281800000.0,20.7939
1622282400000.0,20.7922
1622283000000.0,20.7897
1622283600000.0,20.7915
1622284200000.0,20.7933
1622284800000.0,20.7921
1622285400000.0,20.7918
1622286000000.0,20.792
1622286600000.0,20.7851
1622287200000.0,20.7879
1622287500000.0,20.7932
1622287800000.0,20.797
1622288100000.0,20.7947
1622288400000.0,20.7962
1622289000000.0,20.7956
1622289300000.0,20.7868
1622289900000.0,20.7896
1622290200000.0,20.7864
1622290800000.0,20.7875
1622291400000.0,20.7875
1622292000000.0,20.7864
1622292300000.0,20.7867
1622292600000.0,20.7855
1622293200000.0,20.7869
1622293500000.0,20.7811
1622294100000.0,20.7827
1622294400000.0,20.7781
1622295000000.0,20.7779
1622295300000.0,20.7793
1622295600000.0,20.7827
1622296200000.0,20.7867
1622296800000.0,20.7921
1622297100000.0,20.7903
1622297400000.0,20.7859
1622298000000.0,20.7839
1622298300000.0,20.7838
1622298900000.0,20.7817
1622299200000.0,20.7815
1622299500000.0,20.7824
1622299800000.0,20.7814
1622300100000.0,20.7815
1622300700000.0,20.7806
1622301000000.0,20.7757
1622301300000.0,20.776
1622301600000.0,20.7772
1622301900000.0,20.7821
1622302200000.0,20.7767
1622302500000.0,20.7792
1622302800000.0,20.7791
1622303100000.0,20.7771
1622303700000.0,20.7821
1622304300000.0,20.7774
1622304600000.0,20.7791
1622305200000.0,20.7781
1622305800000.0,20.7804
1622306100000.0,20.7824
1622306700000.0,20.7851
1622307300000.0,20.7861
1622307600000.0,20.7833
1622307900000.0,20.7792
1622308500000.0,20.7781
1622308800000.0,20.7783
1622309400000.0,20.7784
1622310000000.0,20.7734
1622310600000.0,20.7704
1622310900000.0,20.7725
1622311200000.0,20.7717
1622311500000.0,20.7702
1622311800000.0,20.7692
1622312100000.0,20.7714
1622312700000.0,20.7756
1622313300000.0,20.7746
1622313900000.0,20.7733
1622314500000.0,20.7753
1622315100000.0,20.7718
1622315700000.0,20.7703
1622316300000.0,20.7741
1622316900000.0,20.7746
1622317500000.0,20.7745
1622318100000.0,20.7767
1622319000000.0,20.7726
1622319600000.0,20.7753
1622320200000.0,20.7771
1622320500000.0,20.7797
1622320800000.0,20.7759
1622321400000.0,20.7774
1622322000000.0,20.7782
1622322600000.0,20.7781
1622323500000.0,20.7799
1622324400000.0,20.7823
1622325000000.0,20.7832
1622325600000.0,20.7799
1622326500000.0,20.7796
1622327400000.0,20.7807
1622328300000.0,20.7807
1622329200000.0,20.779
1622329800000.0,20.7858
1622330700000.0,20.7877
1622331300000.0,20.7835
1622331900000.0,20.7822
1622332500000.0,20.7785
1622333100000.0,20.7773
1622333700000.0,20.7729
1622334000000.0,20.7724
1622334300000.0,20.7715
1622334900000.0,20.7666
1622335200000.0,20.7688
1622335800000.0,20.7718
1622336400000.0,20.7703
1622337000000.0,20.7717
1622337600000.0,20.7702
1622338200000.0,20.7712
1622338800000.0,20.7715
1622339400000.0,20.7712
1622340300000.0,20.7741
1622340900000.0,20.7774
1622341500000.0,20.78
1622342100000.0,20.7803
1622343000000.0,20.782
1622343900000.0,20.7848
1622344800000.0,20.7818
1622345400000.0,20.7822
1622346000000.0,20.7835
1622346600000.0,20.7851
1622347200000.0,20.7854
1622347800000.0,20.7848
1622348700000.0,20.7903
1622349300000.0,20.7865
1622349900000.0,20.7838
1622350500000.0,20.787
1622351400000.0,20.7898
1622352000000.0,20.7917
1622352600000.0,20.7913
1622353200000.0,20.7935
1622353800000.0,20.7929
1622354400000.0,20.795
1622354700000.0,20.7939
1622355300000.0,20.7936
1622356200000.0,20.7934
1622356500000.0,20.7971
1622356800000.0,20.7975
1622357100000.0,20.7999
1622357700000.0,20.8013
1622358300000.0,20.7976
1622358900000.0,20.7968
1622359500000.0,20.7999
1622360100000.0,20.8042
1622360700000.0,20.8029
1622361300000.0,20.8004
1622361900000.0,20.799
1622362200000.0,20.7985
1622362800000.0,20.7977
1622363100000.0,20.7993
1622363700000.0,20.7994
1622364300000.0,20.7981
1622365200000.0,20.8013
1622365800000.0,20.8003
1622366700000.0,20.7992
1622367600000.0,20.8019
1622368500000.0,20.8009
1622369400000.0,20.7981
1622370000000.0,20.8012
1622370600000.0,20.8002
1622371200000.0,20.7994
1622372100000.0,20.8007
1622373000000.0,20.7997
1622373900000.0,20.8037
1622374800000.0,20.8024
1622375400000.0,20.8057
1622375700000.0,20.8045
1622376300000.0,20.8036
1622376900000.0,20.8009
1622377200000.0,20.8024
1622377800000.0,20.7999
1622378400000.0,20.7939
1622379000000.0,20.7948
1622379300000.0,20.7948
1622379900000.0,20.7983
1622380500000.0,20.7983
1622381100000.0,20.7973
1622381700000.0,20.796
1622382300000.0,20.7982
1622383200000.0,20.7971
1622384100000.0,20.7921
1622384700000.0,20.7922
1622385000000.0,20.7931
1622385300000.0,20.7946
1622385600000.0,20.7951
1622386200000.0,20.7936
1622386800000.0,20.7969
1622387400000.0,20.7934
1622388000000.0,20.7941
1622388900000.0,20.7955
1622389800000.0,20.7953
1622390700000.0,20.7956
1622391300000.0,20.7995
1622391900000.0,20.7997
1622392500000.0,20.7982
1622393100000.0,20.7987
1622394000000.0,20.7998
1622394900000.0,20.8009
1622395500000.0,20.8009
1622396700000.0,20.8017
1622397300000.0,20.8019
1622398200000.0,20.8042
1622398800000.0,20.8051
1622399700000.0,20.804
1622400600000.0,20.804
1622401500000.0,20.8031
1622402400000.0,20.8031
1622403300000.0,20.8036
1622404500000.0,20.8022
1622405100000.0,20.8056
1622406000000.0,20.8066
1622406600000.0,20.8035
1622407500000.0,20.8033
1622408400000.0,20.8024
1622409300000.0,20.8037
1622410500000.0,20.8037
1622411700000.0,20.8012
1622412600000.0,20.8014
1622413800000.0,20.7988
1622414400000.0,20.7993
1622415300000.0,20.797
1622416200000.0,20.797
1622416800000.0,20.7982
1622418000000.0,20.7973
1622418900000.0,20.8005
1622419500000.0,20.8023
1622419800000.0,20.795
1622420400000.0,20.7938
1622420700000.0,20.7918
1622421300000.0,20.7927
1622421900000.0,20.7929
1622422800000.0,20.7923
1622423400000.0,20.7911
1622424000000.0,20.7914
1622424600000.0,20.7873
1622424900000.0,20.7864
1622425200000.0,20.7861
1622425800000.0,20.7859
1622426400000.0,20.7844
1622427000000.0,20.7831
1622427600000.0,20.7842
1622428200000.0,20.7855
1622428800000.0,20.7874
1622429400000.0,20.7845
1622430000000.0,20.7809
1622430300000.0,20.7793
1622430600000.0,20.7799
1622430900000.0,20.782
1622431500000.0,20.782
1622432100000.0,20.7803
1622432700000.0,20.779
1622433300000.0,20.7835
1622433900000.0,20.7784
1622434500000.0,20.7776
1622435100000.0,20.7782
1622435700000.0,20.7802
1622436300000.0,20.7806
1622437200000.0,20.7776
1622437500000.0,20.7782
1622438100000.0,20.7814
1622438700000.0,20.783
1622439300000.0,20.7813
1622439900000.0,20.781
1622440500000.0,20.7825
1622441100000.0,20.784
1622441700000.0,20.7861
1622442300000.0,20.7848
1622442900000.0,20.7859
1622443500000.0,20.7877
1622444100000.0,20.7924
1622444700000.0,20.7926
1622445000000.0,20.7934
1622445300000.0,20.7966
1622445600000.0,20.7965
1622445900000.0,20.7988
1622446200000.0,20.7995
1622446800000.0,20.7999
1622447100000.0,20.7995
1622447700000.0,20.7976
1622448300000.0,20.7981
1622448900000.0,20.8024
1622449500000.0,20.8022
1622449800000.0,20.8047
1622450100000.0,20.8039
1622450700000.0,20.8034
1622451300000.0,20.8032
1622451900000.0,20.8046
1622452500000.0,20.8044
1622453100000.0,20.8071
1622453700000.0,20.8041
1622454300000.0,20.8011
1622454600000.0,20.8017
1622454900000.0,20.8103
1622455500000.0,20.8089
1622455800000.0,20.8124
1622456100000.0,20.8117
1622456400000.0,20.8126
1622457000000.0,20.8125
1622457600000.0,20.8145
1622457900000.0,20.8151
1622458200000.0,20.8145
1622458800000.0,20.8139
1622459400000.0,20.8146
1622460000000.0,20.8156
1622460600000.0,20.8169
1622460900000.0,20.8171
1622461200000.0,20.8143
1622461500000.0,20.815
1622461800000.0,20.8138
1622462400000.0,20.8162
1622462700000.0,20.8178
1622463000000.0,20.8183
1622463300000.0,20.8164
1622463900000.0,20.8139
1622464500000.0,20.8114
1622465100000.0,20.813
1622465700000.0,20.8124
1622466300000.0,20.8124
1622466600000.0,20.8153
1622467200000.0,20.8163
1622467500000.0,20.8146
1622468100000.0,20.8113
1622468700000.0,20.8102
1622469000000.0,20.8151
1622469300000.0,20.8123
1622469600000.0,20.8099
1622469900000.0,20.8084
1622470200000.0,20.808
1622470500000.0,20.8071
1622471100000.0,20.8086
1622471700000.0,20.811
1622472600000.0,20.8108
1622473200000.0,20.8137
1622473500000.0,20.8136
1622474100000.0,20.8159
1622474400000.0,20.8165
1622474700000.0,20.8158
1622475300000.0,20.8149
1622475900000.0,20.8139
1622476500000.0,20.8158
1622477100000.0,20.8176
1622477700000.0,20.8217
1622478000000.0,20.8212
1622478300000.0,20.8182
1622478600000.0,20.8174
1622478900000.0,20.8171
1622479200000.0,20.8188
1622479800000.0,20.8176
1622480400000.0,20.8152
1622480700000.0,20.8162
1622481300000.0,20.8145
1622481900000.0,20.8126
1622482500000.0,20.8138
1622483400000.0,20.8145
1622484300000.0,20.8133
1622485200000.0,20.8124
1622486100000.0,20.8114
1622487000000.0,20.8123
1622488200000.0,20.812
1622489400000.0,20.8113
1622490300000.0,20.8142
1622491200000.0,20.8143
1622491800000.0,20.8124
1622492700000.0,20.8114
1622493600000.0,20.8121
1622494200000.0,20.8132
1622495400000.0,20.813
1622496600000.0,20.8139
1622497800000.0,20.8149
1622498400000.0,20.818
1622499000000.0,20.8176
1622499600000.0,20.8167
1622500500000.0,20.8158
1622501400000.0,20.8147
1622502300000.0,20.8177
1622503200000.0,20.8201
1622503800000.0,20.8223
1622504400000.0,20.8205
1622505000000.0,20.8242
1622505900000.0,20.8233
1622506200000.0,20.8223
1622506800000.0,20.8256
1622507400000.0,20.826
1622508000000.0,20.8246
1622508600000.0,20.8265
1622509200000.0,20.8251
1622510100000.0,20.8228
1622510700000.0,20.8226
1622511000000.0,20.8197
1622511300000.0,20.8205
1622512200000.0,20.8194
1622513100000.0,20.8161
1622513400000.0,20.8142
1622513700000.0,20.8125
1622514000000.0,20.813
1622514600000.0,20.8152
1622515200000.0,20.8129
1622516100000.0,20.815
1622517000000.0,20.8175
1622517600000.0,20.8142
1622518200000.0,20.8102
1622518500000.0,20.8114
1622519100000.0,20.8123
1622519700000.0,20.813
1622520300000.0,20.8121
1622520900000.0,20.814
1622521800000.0,20.815
1622522400000.0,20.8125
1622523600000.0,20.8141
1622524500000.0,20.8155
1622525100000.0,20.8178
1622526000000.0,20.8191
1622526600000.0,20.8196
1622527200000.0,20.8211
1622527800000.0,20.8192
1622528400000.0,20.8166
1622528700000.0,20.8129
1622529300000.0,20.8138
1622529900000.0,20.8147
1622530500000.0,20.818
1622531100000.0,20.8146
1622531700000.0,20.8127
1622532600000.0,20.8127
1622533200000.0,20.8134
1622534100000.0,20.8111
1622534700000.0,20.8104
1622535000000.0,20.806
1622535300000.0,20.8054
1622535600000.0,20.8051
1622535900000.0,20.8036
1622536500000.0,20.803
1622537100000.0,20.8037
1622537400000.0,20.8049
1622538000000.0,20.8066
1622538600000.0,20.8053
1622539200000.0,20.8023
1622540100000.0,20.8046
1622540400000.0,20.8063
1622541000000.0,20.8056
1622541600000.0,20.8065
1622542200000.0,20.8081
1622542800000.0,20.8084
1622543400000.0,20.809
1622544300000.0,20.8062
1622544600000.0,20.8082
1622545200000.0,20.8076
1622546100000.0,20.811
1622546700000.0,20.8108
1622547300000.0,20.8107
1622547900000.0,20.8103
1622548800000.0,20.8068
1622549400000.0,20.8052
1622549700000.0,20.8062
1622550300000.0,20.8069
1622550900000.0,20.8061
1622551800000.0,20.8045
1622552400000.0,20.8018
1622552700000.0,20.7995
1622553000000.0,20.8005
1622553600000.0,20.8095
1622554200000.0,20.814
1622554500000.0,20.8144
1622554800000.0,20.8211
1622555100000.0,20.8176
1622555400000.0,20.816
1622555700000.0,20.8166
1622556000000.0,20.8186
1622556300000.0,20.8189
1622556600000.0,20.8163
1622556900000.0,20.8155
1622557200000.0,20.8136
1622557500000.0,20.8141
1622558100000.0,20.8137
1622558700000.0,20.8108
1622559300000.0,20.8113
1622559600000.0,20.809
1622559900000.0,20.8054
1622560200000.0,20.8064
1622560500000.0,20.8056
1622560800000.0,20.8073
1622561400000.0,20.806
1622562000000.0,20.8052
1622562600000.0,20.8056
1622563200000.0,20.8036
1622563500000.0,20.8054
1622564100000.0,20.8063
1622564700000.0,20.8058
1622565600000.0,20.8027
1622566200000.0,20.801
1622566500000.0,20.8002
1622566800000.0,20.8005
1622567400000.0,20.8014
1622568000000.0,20.8009
1622568600000.0,20.8049
1622569200000.0,20.8034
1622569800000.0,20.805
1622570700000.0,20.8048
1622571300000.0,20.806
1622571900000.0,20.8073
1622572500000.0,20.8083
1622573100000.0,20.8058
1622574000000.0,20.8025
1622574600000.0,20.8039
1622575500000.0,20.8016
1622576400000.0,20.8015
1622577000000.0,20.8019
1622577600000.0,20.8006
1622578200000.0,20.8039
1622578800000.0,20.8048
1622579700000.0,20.8048
1622580600000.0,20.8067
1622581500000.0,20.8063
1622582400000.0,20.8059
1622583600000.0,20.8069
1622584200000.0,20.8081
1622584800000.0,20.8086
1622585700000.0,20.8067
1622586600000.0,20.8065
1622587800000.0,20.8103
1622588700000.0,20.8108
1622589600000.0,20.8125
1622590200000.0,20.8114
1622590800000.0,20.811
1622591700000.0,20.8104
1622592300000.0,20.8114
1622592900000.0,20.8069
1622593500000.0,20.8077
1622594100000.0,20.8089
1622595000000.0,20.8049
1622595600000.0,20.8032
1622596200000.0,20.8041
1622596800000.0,20.8042
1622597700000.0,20.8057
1622598900000.0,20.8071
1622599800000.0,20.8083
1622600700000.0,20.8088
1622601600000.0,20.8088
1622602500000.0,20.8078
1622603100000.0,20.8106
1622603400000.0,20.8099
1622604300000.0,20.8083
1622605500000.0,20.8107
1622606700000.0,20.8116
1622607900000.0,20.8117
1622608800000.0,20.8115
1622610000000.0,20.8107
1622610600000.0,20.8107
1622611500000.0,20.8124
1622612700000.0,20.8145
1622613000000.0,20.8134
1622613600000.0,20.8119
1622614200000.0,20.8145
1622614800000.0,20.8136
1622615700000.0,20.8121
1622616300000.0,20.8124
1622617200000.0,20.8157
1622617800000.0,20.8174
1622618100000.0,20.8182
1622618400000.0,20.8173
1622619000000.0,20.8214
1622619300000.0,20.8201
1622619900000.0,20.8188
1622620500000.0,20.8193
1622621100000.0,20.8178
1622621700000.0,20.8174
1622622600000.0,20.8196
1622623500000.0,20.8211
1622624400000.0,20.8206
1622625000000.0,20.8197
1622625600000.0,20.8207
1622626200000.0,20.8214
1622626800000.0,20.8199
1622627700000.0,20.8189
1622628600000.0,20.8189
1622629500000.0,20.8191
1622630400000.0,20.8177
1622631000000.0,20.8183
1622631900000.0,20.8157
1622632200000.0,20.8156
1622632500000.0,20.8185
1622633100000.0,20.8196
1622634000000.0,20.8198
1622634300000.0,20.8189
1622635200000.0,20.8198
1622635500000.0,20.8219
1622636100000.0,20.8212
1622637000000.0,20.8202
1622637900000.0,20.8184
1622639100000.0,20.8182
1622639700000.0,20.8205
1622640300000.0,20.825
1622640600000.0,20.8257
1622640900000.0,20.8243
1622641200000.0,20.8241
1622641800000.0,20.8232
1622642700000.0,20.8256
1622643600000.0,20.8275
1622644200000.0,20.8282
1622644500000.0,20.8284
1622644800000.0,20.8265
1622645400000.0,20.8274
1622646000000.0,20.8283
1622646600000.0,20.8314
1622646900000.0,20.8307
1622647500000.0,20.8298
1622648100000.0,20.8294
1622648700000.0,20.8298
1622649600000.0,20.8282
1622649900000.0,20.83
1622650200000.0,20.8306
1622650500000.0,20.8301
1622651100000.0,20.8281
1622651700000.0,20.8281
1622652300000.0,20.827
1622652900000.0,20.8276
1622653500000.0,20.828
1622654400000.0,20.8271
1622655300000.0,20.828
1622656200000.0,20.8295
1622656800000.0,20.8283
1622657700000.0,20.8283
1622658300000.0,20.8294
1622659200000.0,20.8295
1622660400000.0,20.8291
1622661600000.0,20.8277
1622662500000.0,20.8279
1622664000000.0,20.8268
1622664600000.0,20.8263
1622664900000.0,20.8249
1622665500000.0,20.8256
1622666400000.0,20.8257
1622667600000.0,20.8276
1622668800000.0,20.8262
1622670000000.0,20.8263
1622671200000.0,20.8259
1622672100000.0,20.8236
1622673000000.0,20.8219
1622673600000.0,20.8222
1622674200000.0,20.8229
1622675100000.0,20.8248
1622676300000.0,20.8252
1622677200000.0,20.8274
1622678700000.0,20.8233
1622679000000.0,20.8227
1622679300000.0,20.822
1622679600000.0,20.8213
1622680500000.0,20.8209
1622681400000.0,20.8227
1622682300000.0,20.8231
1622683500000.0,20.8221
1622684400000.0,20.8205
1622685300000.0,20.8198
1622685900000.0,20.8208
1622686800000.0,20.8212
1622687700000.0,20.8207
1622688900000.0,20.8215
1622690100000.0,20.8219
1622691000000.0,20.8241
1622692200000.0,20.8255
1622693100000.0,20.8267
1622694000000.0,20.8281
1622694900000.0,20.8285
1622695800000.0,20.8289
1622696400000.0,20.8313
1622696700000.0,20.834
1622697000000.0,20.8338
1622697300000.0,20.8333
1622697600000.0,20.8326
1622698200000.0,20.8372
1622698800000.0,20.8392
1622699100000.0,20.8383
1622699400000.0,20.8395
1622700000000.0,20.838
1622700300000.0,20.8383
1622700900000.0,20.8395
1622701500000.0,20.8399
1622702400000.0,20.8405
1622702700000.0,20.8403
1622703300000.0,20.8398
1622703900000.0,20.8379
1622704500000.0,20.8368
1622705100000.0,20.8381
1622705700000.0,20.8378
1622706600000.0,20.838
1622707500000.0,20.8391
1622708100000.0,20.8409
1622708700000.0,20.8398
1622709600000.0,20.8392
1622710500000.0,20.8414
1622711400000.0,20.8433
1622711700000.0,20.8429
1622712000000.0,20.8424
1622712600000.0,20.8437
1622713200000.0,20.8434
1622713800000.0,20.8437
1622714400000.0,20.8441
1622714700000.0,20.846
1622715000000.0,20.8459
1622715300000.0,20.847
1622715900000.0,20.847
1622716500000.0,20.8463
1622717100000.0,20.8455
1622718000000.0,20.8418
1622718600000.0,20.8417
1622719200000.0,20.841
1622719800000.0,20.8427
1622720400000.0,20.8415
1622721000000.0,20.8392
1622721300000.0,20.8396
1622721600000.0,20.837
1622721900000.0,20.838
1622722500000.0,20.8389
1622723100000.0,20.8407
1622723700000.0,20.8428
1622724600000.0,20.8422
1622724900000.0,20.8447
1622725500000.0,20.8439
1622726100000.0,20.8399
1622726400000.0,20.8404
1622726700000.0,20.839
1622727300000.0,20.8376
1622727600000.0,20.835
1622727900000.0,20.8341
1622728200000.0,20.8359
1622728500000.0,20.8373
1622729100000.0,20.838
1622729700000.0,20.8353
1622730000000.0,20.8351
1622730600000.0,20.8365
1622731200000.0,20.8368
1622731800000.0,20.8375
1622732400000.0,20.8383
1622733000000.0,20.8367
1622733600000.0,20.8364
1622734200000.0,20.8375
1622735100000.0,20.8361
1622735700000.0,20.8355
1622736300000.0,20.8392
1622737200000.0,20.8396
1622737800000.0,20.8413
1622738400000.0,20.8402
1622739000000.0,20.8408
1622739900000.0,20.8405
1622740500000.0,20.8418
1622741400000.0,20.841
1622742300000.0,20.8403
1622742900000.0,20.8408
1622743800000.0,20.8388
1622744700000.0,20.8372
1622745300000.0,20.8377
1622746200000.0,20.8373
1622747100000.0,20.838
1622748000000.0,20.8378
1622749200000.0,20.837
1622750100000.0,20.8384
1622751000000.0,20.839
1622752200000.0,20.8372
1622753100000.0,20.8421
1622754300000.0,20.8404
1622754900000.0,20.8402
1622756100000.0,20.8399
1622757000000.0,20.8409
1622758200000.0,20.8423
1622758800000.0,20.8419
1622759700000.0,20.8415
1622760900000.0,20.8416
1622761500000.0,20.8429
1622761800000.0,20.8442
1622762400000.0,20.8444
1622763300000.0,20.8449
1622763900000.0,20.8455
1622764800000.0,20.8433
1622765100000.0,20.8414
1622765400000.0,20.8407
1622765700000.0,20.8397
1622766300000.0,20.84
1622766900000.0,20.8393
1622767800000.0,20.8386
1622768400000.0,20.8367
1622769000000.0,20.8328
1622769300000.0,20.8273
1622769600000.0,20.8254
1622769900000.0,20.8279
1622770200000.0,20.8289
1622770500000.0,20.8291
1622770800000.0,20.8268
1622771400000.0,20.8286
1622772000000.0,20.8264
1622772600000.0,20.8225
1622772900000.0,20.8247
1622773200000.0,20.8241
1622773800000.0,20.8256
1622774100000.0,20.8267
1622775000000.0,20.8257
1622775900000.0,20.8252
1622776500000.0,20.8285
1622777400000.0,20.8305
1622777700000.0,20.829
1622778300000.0,20.8281
1622778900000.0,20.8277
1622779500000.0,20.8253
1622780400000.0,20.8244
1622780700000.0,20.8263
1622781300000.0,20.8243
1622781900000.0,20.8241
1622782500000.0,20.8252
1622783100000.0,20.8219
1622783400000.0,20.8164
1622783700000.0,20.8174
1622784000000.0,20.8179
1622784600000.0,20.815
1622785200000.0,20.8124
1622785500000.0,20.8132
1622785800000.0,20.8128
1622786400000.0,20.8151
1622786700000.0,20.8158
1622787000000.0,20.8144
1622787600000.0,20.8134
1622788500000.0,20.8131
1622789100000.0,20.811
1622789400000.0,20.8136
1622790000000.0,20.8092
1622790300000.0,20.8102
1622790600000.0,20.8073
1622791200000.0,20.8092
1622791500000.0,20.8111
1622791800000.0,20.8121
1622792100000.0,20.8118
1622792700000.0,20.8138
1622793000000.0,20.8117
1622793300000.0,20.8111
1622793600000.0,20.8095
1622793900000.0,20.8119
1622794200000.0,20.8112
1622794500000.0,20.8106
1622795100000.0,20.8118
1622795700000.0,20.8134
1622796300000.0,20.813
1622796900000.0,20.8096
1622797500000.0,20.8099
1622797800000.0,20.8109
1622798400000.0,20.8114
1622799000000.0,20.8142
1622799300000.0,20.8142
1622799900000.0,20.8137
1622800500000.0,20.8142
1622801100000.0,20.8158
1622801700000.0,20.8144
1622802300000.0,20.8118
1622802900000.0,20.8124
1622803500000.0,20.8119
1622804100000.0,20.8122
1622804700000.0,20.8136
1622805000000.0,20.8116
1622805600000.0,20.8106
1622806500000.0,20.8094
1622806800000.0,20.8083
1622807100000.0,20.8102
1622807400000.0,20.8108
1622808000000.0,20.806
1622808300000.0,20.8002
1622808600000.0,20.8004
1622808900000.0,20.8006
1622809200000.0,20.7996
1622809500000.0,20.7996
1622809800000.0,20.8036
1622810100000.0,20.8091
1622810400000.0,20.812
1622810700000.0,20.8154
1622811000000.0,20.8158
1622811300000.0,20.8146
1622811600000.0,20.8132
1622811900000.0,20.8131
1622812200000.0,20.813
1622812800000.0,20.8135
1622813400000.0,20.8148
1622814000000.0,20.8127
1622814600000.0,20.8125
1622815200000.0,20.8093
1622815500000.0,20.8066
1622816100000.0,20.8076
1622816400000.0,20.8077
1622817000000.0,20.8101
1622817300000.0,20.8108
1622817900000.0,20.8136
1622818500000.0,20.8131
1622819100000.0,20.8123
1622819700000.0,20.8138
1622820300000.0,20.8136
1622820900000.0,20.8156
1622821500000.0,20.8161
1622822100000.0,20.8148
1622822700000.0,20.8167
1622823000000.0,20.8143
1622823600000.0,20.8141
1622824500000.0,20.814
1622825100000.0,20.8146
1622826000000.0,20.8157
1622826600000.0,20.8183
1622827500000.0,20.8181
1622827800000.0,20.8179
1622828400000.0,20.8172
1622829300000.0,20.8159
1622830200000.0,20.8176
1622831400000.0,20.8173
1622832300000.0,20.8162
1622833500000.0,20.816
1622834700000.0,20.8159
1622835600000.0,20.8137
1622836200000.0,20.8133
1622836800000.0,20.8146
1622837700000.0,20.8169
1622838600000.0,20.8166
1622839800000.0,20.8184
1622840700000.0,20.8182
1622841600000.0,20.8188
1622843100000.0,20.8183
1622844300000.0,20.8175
1622845500000.0,20.8185
1622847000000.0,20.8142
1622848200000.0,20.8105
1622848500000.0,20.8121
1622848800000.0,20.8132
1622849400000.0,20.8166
1622850300000.0,20.8146
1622850600000.0,20.8124
1622851500000.0,20.8174
1622852100000.0,20.8193
1622852400000.0,20.8201
1622853000000.0,20.8224
1622853300000.0,20.8224
1622853600000.0,20.8237
1622854200000.0,20.8253
1622854800000.0,20.8247
1622855400000.0,20.8238
1622856300000.0,20.8254
1622857200000.0,20.8267
1622857800000.0,20.8256
1622858700000.0,20.8235
1622859000000.0,20.8227
1622860200000.0,20.8214
1622860500000.0,20.8221
1622861400000.0,20.8246
1622862000000.0,20.8238
1622862600000.0,20.8226
1622863500000.0,20.8218
1622864700000.0,20.8235
1622865900000.0,20.8234
1622866800000.0,20.8231
1622867700000.0,20.8253
1622868900000.0,20.8244
1622869500000.0,20.8238
1622870400000.0,20.8238
1622871300000.0,20.8237
1622872500000.0,20.8263
1622873400000.0,20.8253
1622874000000.0,20.8255
1622874900000.0,20.8253
1622875800000.0,20.8272
1622877000000.0,20.8278
1622877600000.0,20.8264
1622878500000.0,20.8248
1622879100000.0,20.8241
1622879700000.0,20.8227
1622880300000.0,20.8232
1622880900000.0,20.8251
1622881500000.0,20.8247
1622882100000.0,20.827
1622882700000.0,20.8265
1622883600000.0,20.826
1622884500000.0,20.8248
1622885400000.0,20.8235
1622886000000.0,20.8208
1622886300000.0,20.8182
1622886600000.0,20.805
1622886900000.0,20.8067
1622887200000.0,20.8043
1622887500000.0,20.8057
1622887800000.0,20.8075
1622888100000.0,20.8092
1622888400000.0,20.8108
1622888700000.0,20.8109
1622889000000.0,20.809
