timestamp,btc_korea_premium_index
1611624600000.0,4.9197
1611625800000.0,4.6072
1611627600000.0,1.269
1611628800000.0,4.549
1611630600000.0,4.1721
1611631500000.0,-0.1623
1611632400000.0,4.0236
1611633000000.0,4.8982
1611633900000.0,2.0855
1611634800000.0,0.992
1611636300000.0,-0.1599
1611637200000.0,2.0939
1611638700000.0,1.6428
1611639900000.0,4.9438
1611641100000.0,2.5485
1611642000000.0,0.6302
1611643200000.0,4.8811
1611643800000.0,-0.2746
1611645000000.0,0.1568
1611645900000.0,1.3673
1611647100000.0,0.5312
1611647700000.0,-0.4252
1611648300000.0,0.692
1611649800000.0,2.3662
1611650700000.0,0.3084
1611651900000.0,4.0667
1611652800000.0,4.6322
1611653700000.0,1.1048
1611654900000.0,4.4032
1611655500000.0,3.3704
1611656100000.0,4.4669
1611656400000.0,4.6814
1611657000000.0,3.2894
1611658200000.0,3.6026
1611659400000.0,1.9697
1611660600000.0,1.6353
1611661800000.0,1.7936
1611662700000.0,1.1195
1611663600000.0,1.7614
1611664500000.0,-0.9198
1611665400000.0,1.3025
1611666000000.0,-0.8781
1611666600000.0,-0.3673
1611667500000.0,2.0208
1611668400000.0,-0.9944
1611669300000.0,4.1492
1611670500000.0,2.7742
1611671400000.0,1.4076
1611672000000.0,3.6509
1611672300000.0,-0.6569
1611672600000.0,2.8591
1611673200000.0,4.8391
1611673800000.0,-0.622
1611674700000.0,1.4083
1611675300000.0,4.2407
1611675900000.0,0.2206
1611676500000.0,3.3533
1611677100000.0,-0.7183
1611677400000.0,0.6906
1611677700000.0,-0.5242
1611678300000.0,4.5215
1611678900000.0,3.6345
1611679800000.0,2.9548
1611680700000.0,-0.9985
1611681600000.0,4.3563
1611682500000.0,4.0351
1611684000000.0,3.9244
1611684900000.0,0.8816
1611686100000.0,-0.8817
1611687600000.0,3.3003
1611688500000.0,4.0378
1611689700000.0,3.2756
1611690900000.0,4.8945
1611692100000.0,1.4627
1611693300000.0,-0.0367
1611694800000.0,4.1756
1611696600000.0,1.4867
1611698100000.0,1.3164
1611700200000.0,-0.346
1611702000000.0,3.0196
1611702600000.0,2.5386
1611703800000.0,4.8097
1611705300000.0,-0.7428
1611705900000.0,0.8359
1611707100000.0,-0.7455
1611708000000.0,4.1289
1611709200000.0,1.3547
1611710400000.0,0.8809
1611712200000.0,2.1543
1611714000000.0,-0.5171
1611716400000.0,4.7477
1611717300000.0,1.1143
1611718200000.0,1.2788
1611720300000.0,1.4671
1611721800000.0,2.7505
1611723600000.0,-0.7032
1611724800000.0,0.0801
1611726000000.0,3.1178
1611727500000.0,-0.158
1611729000000.0,0.0735
1611731100000.0,3.5487
1611732600000.0,-0.0456
1611734400000.0,4.9846
1611735300000.0,3.2688
1611736800000.0,3.0796
1611737700000.0,1.9198
1611738600000.0,0.4685
1611739200000.0,4.3598
1611739800000.0,4.1076
1611740700000.0,4.3878
1611741900000.0,3.0606
1611743400000.0,3.8388
1611744900000.0,4.586
1611745500000.0,3.4893
1611746700000.0,3.3734
1611747900000.0,-0.4906
1611748500000.0,2.4766
1611748800000.0,4.3243
1611749400000.0,2.6065
1611749700000.0,4.2742
1611750300000.0,2.9991
1611750900000.0,0.6093
1611752100000.0,1.6607
1611752700000.0,0.0898
1611753600000.0,2.8751
1611754800000.0,-0.5122
1611755700000.0,0.3831
1611756300000.0,1.1649
1611756900000.0,3.3717
1611757800000.0,1.7937
1611758100000.0,0.9484
1611758400000.0,0.3736
1611758700000.0,3.2713
1611759000000.0,2.7421
1611759300000.0,1.86
1611759600000.0,0.7747
1611759900000.0,0.6073
1611760500000.0,3.827
1611761100000.0,3.3507
1611762000000.0,2.9874
1611762300000.0,2.8101
1611762600000.0,1.9879
1611763200000.0,0.6469
1611763800000.0,-0.7614
1611764100000.0,-0.6634
1611764700000.0,1.914
1611765300000.0,-0.0115
1611766200000.0,2.6854
1611767100000.0,0.0013
1611768000000.0,3.7626
1611768900000.0,0.9049
1611769500000.0,3.9518
1611769800000.0,2.6877
1611770700000.0,4.0702
1611771600000.0,2.8584
1611772500000.0,2.6058
1611773100000.0,1.5042
1611773400000.0,-0.4286
1611774300000.0,3.8704
1611774600000.0,2.8707
1611774900000.0,0.3116
1611775500000.0,1.1917
1611776400000.0,0.0134
1611777300000.0,3.7805
1611778200000.0,4.2093
1611778800000.0,2.0359
1611779400000.0,-0.2254
1611780300000.0,1.6859
1611780900000.0,2.2691
1611781500000.0,3.6895
1611782100000.0,1.8462
1611783300000.0,2.9618
1611784200000.0,0.0523
1611785700000.0,1.4207
1611786900000.0,0.3861
1611787800000.0,0.3865
1611788700000.0,3.0718
1611789600000.0,2.2141
1611790500000.0,-0.0426
1611791700000.0,-0.4545
1611792300000.0,3.3385
1611793200000.0,2.7054
1611794100000.0,4.5076
1611795300000.0,3.3555
1611796500000.0,-0.3978
1611797700000.0,2.6567
1611798900000.0,2.6699
1611799800000.0,1.2022
1611800700000.0,0.7675
1611801900000.0,3.4346
1611803400000.0,3.9949
1611804900000.0,-0.8053
1611805800000.0,0.1613
1611807000000.0,4.5013
1611808500000.0,4.2437
1611810000000.0,2.2573
1611811500000.0,2.6986
1611812700000.0,4.6344
1611813600000.0,4.0952
1611814500000.0,1.1512
1611816300000.0,0.2596
1611817800000.0,4.3675
1611818700000.0,3.2737
1611819900000.0,2.1404
1611821100000.0,0.7501
1611822300000.0,2.4063
1611823800000.0,-0.512
1611825000000.0,0.7815
1611825900000.0,-0.2245
1611827100000.0,-0.3271
1611828000000.0,-0.7783
1611828900000.0,2.3562
1611830100000.0,1.1378
1611831300000.0,2.7943
1611832200000.0,0.8577
1611833700000.0,1.1931
1611835500000.0,2.9248
1611836400000.0,0.3265
1611837600000.0,1.0752
1611838800000.0,1.7382
1611840000000.0,4.9638
1611841200000.0,1.1505
1611841800000.0,1.1802
1611842700000.0,0.9535
1611843000000.0,3.763
1611843600000.0,2.7666
1611844200000.0,-0.6093
1611845400000.0,4.0145
1611846300000.0,-0.66
1611846900000.0,2.4415
1611847500000.0,0.8973
1611848400000.0,2.5252
1611849600000.0,2.6719
1611850500000.0,4.8704
1611851700000.0,4.3232
1611852600000.0,0.2585
1611853200000.0,1.4643
1611854100000.0,1.5984
1611855600000.0,2.336
1611857400000.0,-0.4689
1611858300000.0,1.6098
1611859800000.0,2.2311
1611860700000.0,-0.829
1611862200000.0,3.7472
1611863400000.0,3.5069
1611864600000.0,1.4908
1611865200000.0,4.8187
1611866400000.0,-0.9409
1611867900000.0,4.1254
1611869100000.0,-0.3753
1611870600000.0,3.0776
1611871200000.0,1.5753
1611871800000.0,2.1595
1611872700000.0,3.9023
1611874200000.0,1.7247
1611875400000.0,-0.778
1611876000000.0,1.5803
1611876900000.0,1.05
1611877800000.0,1.7111
1611878400000.0,0.6994
1611879000000.0,1.3126
1611879600000.0,2.558
1611880200000.0,3.5167
1611880800000.0,3.2174
1611881400000.0,3.4208
1611882300000.0,2.4839
1611882900000.0,3.6999
1611883800000.0,-0.8957
1611884700000.0,4.8564
1611886200000.0,-0.0642
1611887400000.0,2.6163
1611888300000.0,-0.674
1611889500000.0,-0.9037
1611890400000.0,4.5877
1611891600000.0,2.5512
1611892500000.0,-0.9365
1611893400000.0,4.6834
1611893700000.0,4.1821
1611894300000.0,2.8192
1611894900000.0,4.3711
1611895500000.0,0.4811
1611896700000.0,-0.0306
1611898200000.0,-0.5567
1611899400000.0,0.6665
1611900300000.0,4.0203
1611901200000.0,4.2783
1611902100000.0,0.6812
1611903000000.0,1.8054
1611903900000.0,-0.5746
1611904800000.0,-0.3333
1611905400000.0,1.1278
1611906000000.0,1.3052
1611906900000.0,4.1498
1611907500000.0,0.0328
1611907800000.0,-0.7852
1611908400000.0,4.3446
1611909000000.0,1.1357
1611909600000.0,1.5573
1611909900000.0,2.1491
1611910200000.0,1.8872
1611910500000.0,4.4052
1611910800000.0,0.1589
1611911100000.0,2.666
1611911400000.0,-0.6892
1611911700000.0,2.9191
1611912000000.0,4.5195
1611912300000.0,4.1149
1611912600000.0,1.0948
1611912900000.0,3.8882
1611913200000.0,1.702
1611913500000.0,1.731
1611913800000.0,2.1874
1611914100000.0,2.2443
1611914400000.0,0.738
1611914700000.0,0.1904
1611915000000.0,2.2774
1611915300000.0,0.3542
1611915600000.0,-0.7654
1611916200000.0,4.4035
1611916500000.0,3.2999
1611916800000.0,2.9033
1611917100000.0,-0.4633
1611917700000.0,4.7257
1611918300000.0,4.458
1611918900000.0,1.2874
1611919500000.0,-0.6638
1611920100000.0,1.2999
1611920700000.0,-0.2141
1611921600000.0,-0.2333
1611921900000.0,-0.0657
1611922800000.0,0.4188
1611923400000.0,2.8712
1611923700000.0,2.6869
1611924300000.0,0.5349
1611924900000.0,1.7056
1611925500000.0,2.2372
1611925800000.0,2.512
1611926700000.0,-0.9279
1611927600000.0,4.5247
1611928200000.0,0.4842
1611928500000.0,0.2351
1611928800000.0,-0.3096
1611929100000.0,1.6738
1611929400000.0,-0.2393
1611930000000.0,-0.6719
1611930900000.0,2.8593
1611931200000.0,-0.7418
1611931500000.0,-0.066
1611931800000.0,2.6875
1611932100000.0,3.5199
1611932700000.0,2.5556
1611933300000.0,2.5411
1611933900000.0,3.9877
1611934500000.0,0.0767
1611935400000.0,4.4193
1611936000000.0,-0.7144
1611936300000.0,-0.0296
1611936900000.0,0.753
1611937500000.0,2.0071
1611938100000.0,1.8631
1611938700000.0,-0.3599
1611939300000.0,1.2334
1611939600000.0,0.5751
1611939900000.0,3.1851
1611940200000.0,2.2152
1611940800000.0,4.5931
1611941400000.0,2.2742
1611942300000.0,-0.6429
1611942900000.0,3.1166
1611943500000.0,4.4899
1611944100000.0,3.0264
1611944700000.0,4.9736
1611945000000.0,-0.7472
1611945600000.0,2.8755
1611946200000.0,1.4989
1611946800000.0,1.7781
1611947700000.0,2.7707
1611948000000.0,-0.1882
1611948300000.0,0.5818
1611948900000.0,1.94
1611949200000.0,4.496
1611949500000.0,1.1278
1611949800000.0,1.6327
1611950100000.0,-0.5175
1611950400000.0,3.6208
1611950700000.0,-0.3098
1611951000000.0,3.3705
1611951600000.0,0.5395
1611952200000.0,2.8961
1611952800000.0,3.4056
1611953400000.0,0.1154
1611954300000.0,-0.8715
1611954900000.0,-0.321
1611955800000.0,2.9002
1611956700000.0,3.807
1611957900000.0,0.8982
1611958500000.0,-0.956
1611959400000.0,-0.1185
1611960600000.0,1.3609
1611961500000.0,0.1573
1611962100000.0,1.4305
1611963000000.0,2.3003
1611963600000.0,0.8883
1611964800000.0,4.3192
1611965400000.0,4.8173
1611966600000.0,1.5925
1611967500000.0,0.3193
1611968700000.0,0.6544
1611970200000.0,-0.3267
1611971100000.0,1.6659
1611972000000.0,1.7869
1611973200000.0,4.1166
1611974100000.0,1.3888
1611975300000.0,-0.4199
1611976200000.0,2.6537
1611976800000.0,2.9604
1611977400000.0,1.5501
1611978000000.0,3.649
1611978900000.0,3.7382
1611979800000.0,3.3083
1611980700000.0,4.7219
1611981900000.0,-0.7839
1611983100000.0,4.8867
1611984600000.0,3.4257
1611985200000.0,0.8782
1611985800000.0,3.1863
1611986700000.0,-0.8104
1611987600000.0,3.2602
1611988800000.0,0.575
1611989700000.0,3.141
1611990900000.0,1.1463
1611992100000.0,2.4214
1611993300000.0,1.497
1611993600000.0,0.4007
1611994200000.0,0.3937
1611995100000.0,1.8358
1611996000000.0,3.4133
1611997200000.0,1.6973
1611997800000.0,1.9497
1611999000000.0,4.7235
1612000800000.0,3.6019
1612001400000.0,4.3555
1612002900000.0,3.9053
1612004100000.0,2.1709
1612005300000.0,0.9274
1612006200000.0,3.0022
1612006800000.0,2.23
1612007700000.0,-0.4006
1612008600000.0,3.9346
1612010100000.0,4.6425
1612011600000.0,4.4832
1612013400000.0,3.0373
1612014900000.0,0.4235
1612015500000.0,0.4019
1612016700000.0,4.3629
1612018200000.0,1.5845
1612019700000.0,2.3069
1612021200000.0,4.4056
1612021800000.0,4.3726
1612022700000.0,0.7268
1612023300000.0,3.3808
1612024200000.0,1.7293
1612025100000.0,2.9754
1612026300000.0,1.4203
1612027500000.0,2.4172
1612029000000.0,1.6278
1612030800000.0,-0.755
1612032600000.0,4.6223
1612034100000.0,4.6944
1612035600000.0,3.0818
1612038000000.0,2.4717
1612039500000.0,1.4892
1612041600000.0,2.3669
1612043400000.0,-0.2671
1612044300000.0,3.6473
1612045800000.0,-0.596
1612048500000.0,-0.0158
1612050000000.0,3.6967
1612051500000.0,3.9525
1612053600000.0,-0.2979
1612055400000.0,4.2112
1612057500000.0,3.2645
1612058700000.0,2.7798
1612059900000.0,4.2042
1612060800000.0,0.9308
1612062900000.0,-0.0643
1612065300000.0,4.3835
1612066800000.0,-0.0014
1612069500000.0,2.0747
1612071300000.0,4.5731
1612073100000.0,-0.6144
1612074900000.0,2.7483
1612076700000.0,3.6687
1612079100000.0,4.2118
1612080000000.0,4.3716
1612080300000.0,0.4009
1612081200000.0,3.3229
1612082700000.0,0.4171
1612083900000.0,4.4006
1612085400000.0,0.5454
1612087200000.0,2.3905
1612088100000.0,2.7948
1612089600000.0,0.3032
1612091400000.0,-0.932
1612094100000.0,3.2667
1612095900000.0,4.2543
1612096500000.0,3.9105
1612097400000.0,-0.4096
1612098300000.0,1.8657
1612100100000.0,-0.2698
1612101900000.0,3.6261
1612103400000.0,1.961
1612104600000.0,-0.2067
1612105800000.0,3.8912
1612106400000.0,-0.5033
1612107300000.0,0.4956
1612107600000.0,3.94
1612108200000.0,4.9611
1612108800000.0,4.0131
1612109400000.0,-0.3113
1612110600000.0,0.8659
1612112100000.0,1.6565
1612113300000.0,4.2014
1612114500000.0,1.3906
1612115700000.0,0.2746
1612116000000.0,-0.3023
1612116600000.0,-0.1436
1612118100000.0,-0.9026
1612119300000.0,1.4294
1612120500000.0,2.4963
1612122900000.0,1.9881
1612124400000.0,-0.3933
1612126200000.0,-0.5145
1612129200000.0,1.6992
1612131900000.0,2.0894
1612133700000.0,1.9503
1612135200000.0,2.5647
1612137000000.0,4.3323
1612137900000.0,1.8729
1612138800000.0,4.8886
1612139700000.0,2.572
1612140900000.0,3.1928
1612142700000.0,2.3866
1612143600000.0,0.8565
1612144200000.0,2.2849
1612145100000.0,0.3318
1612146000000.0,1.5688
1612146600000.0,-0.6618
1612147800000.0,3.2592
1612149600000.0,4.169
1612151100000.0,-0.8959
1612152600000.0,2.0594
1612153800000.0,1.4136
1612155900000.0,1.2443
1612157700000.0,3.356
1612159200000.0,3.6485
1612161000000.0,1.7011
1612161900000.0,0.8804
1612162200000.0,2.1338
1612162800000.0,0.1085
1612164000000.0,1.9202
1612164900000.0,3.6645
1612166400000.0,0.5874
1612167600000.0,2.1074
1612169100000.0,1.1838
1612169700000.0,0.7388
1612170000000.0,4.2528
1612170300000.0,3.9625
1612170900000.0,4.7663
1612171800000.0,3.5372
1612173000000.0,-0.4141
1612174200000.0,2.9164
1612175100000.0,3.836
1612176300000.0,0.3519
1612177500000.0,-0.0439
1612179000000.0,1.7634
1612180200000.0,0.518
1612181100000.0,0.6642
1612182600000.0,3.9507
1612183500000.0,0.4345
1612184100000.0,0.4365
1612185300000.0,0.2955
1612186800000.0,0.0216
1612188000000.0,-0.9356
1612188900000.0,1.2023
1612189800000.0,2.0173
1612190700000.0,2.3798
1612192200000.0,0.2899
1612193700000.0,0.8886
1612195200000.0,1.8023
1612196400000.0,0.3629
1612198500000.0,-0.0831
1612200600000.0,2.1226
1612202100000.0,1.816
1612203300000.0,2.5766
1612205700000.0,1.3842
1612207500000.0,4.7743
1612209000000.0,1.8391
1612211100000.0,3.7286
1612213500000.0,-0.8416
1612215600000.0,-0.7248
1612217700000.0,2.069
1612220700000.0,-0.4889
1612222800000.0,1.277
1612224300000.0,2.8547
1612225200000.0,2.6884
1612226400000.0,3.0672
1612228200000.0,0.5363
1612230600000.0,0.099
1612232400000.0,1.6426
1612234800000.0,3.624
1612237800000.0,3.3422
1612239900000.0,0.2575
1612241400000.0,3.9773
1612244100000.0,0.9892
1612245600000.0,3.8896
1612247700000.0,0.9106
1612248900000.0,-0.139
1612250100000.0,2.9533
1612251900000.0,3.6029
1612253400000.0,0.6179
1612254600000.0,-0.5745
1612255800000.0,-0.3395
1612256400000.0,-0.7653
1612256700000.0,1.6762
1612257000000.0,1.38
1612257600000.0,3.1595
1612258200000.0,4.2876
1612259100000.0,1.5423
1612260300000.0,0.4949
1612261200000.0,4.3235
1612262400000.0,-0.7612
1612263900000.0,2.9893
1612265100000.0,3.9433
1612265700000.0,4.7592
1612266900000.0,4.6054
1612267500000.0,3.8741
1612268700000.0,1.4597
1612270500000.0,4.5056
1612272000000.0,4.8959
1612272900000.0,4.7086
1612274700000.0,3.833
1612275600000.0,3.1419
1612276500000.0,4.3255
1612277700000.0,4.0124
1612278900000.0,-0.6235
1612279200000.0,4.7965
1612279800000.0,0.2702
1612280400000.0,0.8333
1612281600000.0,1.1725
1612282200000.0,1.2175
1612283400000.0,-0.2157
1612284000000.0,4.1404
1612285200000.0,0.2206
1612287000000.0,-0.9013
1612289100000.0,-0.4181
1612291200000.0,4.9407
1612292400000.0,-0.5697
1612293000000.0,2.798
1612293900000.0,4.4515
1612295400000.0,2.5055
1612296000000.0,0.2468
1612296600000.0,3.0946
1612297200000.0,4.0101
1612298700000.0,0.944
1612299900000.0,4.4028
1612301700000.0,4.7186
1612303200000.0,-0.0302
1612305300000.0,0.2137
1612307100000.0,2.6007
1612308900000.0,2.5834
1612310700000.0,0.6373
1612311900000.0,4.1244
1612312200000.0,-0.1807
1612313400000.0,0.3421
1612314600000.0,0.9603
1612316100000.0,1.1738
1612317900000.0,3.4354
1612319700000.0,0.8957
1612321500000.0,3.0878
1612323300000.0,1.1093
1612324500000.0,1.1095
1612325100000.0,-0.0841
1612325700000.0,0.4244
1612326900000.0,3.7926
1612327500000.0,3.2871
1612329000000.0,-0.2094
1612330800000.0,2.2454
1612332600000.0,3.4273
1612334400000.0,1.8412
1612335900000.0,1.2883
1612337700000.0,1.088
1612339200000.0,2.0853
1612339500000.0,1.2311
1612340100000.0,3.0428
1612341300000.0,2.9802
1612342200000.0,4.2058
1612343400000.0,0.5435
1612344000000.0,-0.6036
1612344900000.0,2.0125
1612346400000.0,3.3347
1612347900000.0,1.1434
1612350000000.0,0.5383
1612351200000.0,0.5537
1612353000000.0,4.4926
1612353900000.0,1.8173
1612354500000.0,2.4163
1612355700000.0,0.5363
1612357500000.0,2.3142
1612358100000.0,0.4802
1612358700000.0,1.3524
1612359600000.0,2.4307
1612361100000.0,0.6144
1612362600000.0,3.8745
1612363800000.0,-0.4748
1612365600000.0,3.9555
1612366200000.0,2.528
1612366800000.0,3.3609
1612368000000.0,4.7302
1612368300000.0,1.9492
1612368900000.0,-0.2553
1612369500000.0,0.8543
1612370400000.0,4.2465
1612371300000.0,0.9255
1612372200000.0,3.4595
1612373400000.0,-0.4756
1612374300000.0,0.0436
1612375800000.0,3.4974
1612376400000.0,3.7497
1612377000000.0,3.1581
1612377900000.0,0.4503
1612379100000.0,4.3537
1612380300000.0,-0.7744
1612381800000.0,1.0614
1612383000000.0,4.2322
1612385100000.0,1.4458
1612386900000.0,3.0575
1612388100000.0,3.6522
1612389300000.0,2.168
1612390800000.0,3.4684
1612392600000.0,2.3101
1612394100000.0,0.8164
1612395000000.0,2.0141
1612396200000.0,-0.2442
1612397100000.0,2.4807
1612397700000.0,1.5525
1612398600000.0,4.2705
1612399200000.0,-0.0746
1612400400000.0,4.1623
1612401000000.0,3.3615
1612401900000.0,3.5253
1612403400000.0,2.1869
1612404300000.0,-0.1873
1612405200000.0,1.4745
1612405800000.0,3.5257
1612407000000.0,3.7794
1612408200000.0,2.6172
1612409100000.0,3.9
1612410600000.0,2.1725
1612411500000.0,0.4043
1612413300000.0,3.1932
1612414800000.0,0.8988
1612416000000.0,1.2381
1612417500000.0,0.782
1612419000000.0,3.558
1612420200000.0,0.6377
1612420800000.0,-0.3795
1612422000000.0,-0.9162
1612423500000.0,0.218
1612424700000.0,4.5737
1612425900000.0,-0.5367
1612426500000.0,4.7312
1612426800000.0,0.2804
1612427100000.0,-0.1314
1612427700000.0,1.893
1612428300000.0,1.2383
1612428900000.0,-0.2455
1612429200000.0,-0.5339
1612429500000.0,-0.7985
1612430100000.0,0.801
1612430700000.0,1.1105
1612431300000.0,2.7596
1612432200000.0,0.1959
1612432800000.0,4.5421
1612434000000.0,1.6021
1612435200000.0,-0.8204
1612436100000.0,3.3004
1612437000000.0,1.6381
1612437600000.0,4.7374
1612438800000.0,-0.574
1612440000000.0,3.4472
1612440300000.0,3.5786
1612441200000.0,3.5655
1612442400000.0,1.7962
1612443900000.0,1.7899
1612445700000.0,-0.2478
1612447200000.0,-0.1668
1612448700000.0,0.3425
1612449600000.0,4.0673
1612450200000.0,0.9243
1612450500000.0,3.6077
1612451100000.0,1.3942
1612451700000.0,0.4551
1612452300000.0,3.8607
1612452900000.0,1.2772
1612453500000.0,-0.235
1612454700000.0,3.9507
1612455900000.0,2.961
1612456800000.0,4.1058
1612458000000.0,2.5939
1612458900000.0,-0.9766
1612460700000.0,-0.4721
1612462500000.0,0.3874
1612463100000.0,3.1078
1612464000000.0,0.6584
1612464900000.0,2.2396
1612465800000.0,-0.7811
1612467600000.0,4.4214
1612468800000.0,4.9004
1612469400000.0,0.0639
1612470600000.0,2.5516
1612472100000.0,2.2247
1612473300000.0,0.4484
1612474800000.0,4.5448
1612476300000.0,-0.6721
1612477500000.0,0.5914
1612478700000.0,4.5541
1612480200000.0,0.5657
1612482000000.0,-0.9773
1612482900000.0,1.5224
1612484100000.0,1.9121
1612485900000.0,-0.8902
1612487700000.0,2.4782
1612489500000.0,0.8259
1612490400000.0,2.7719
1612491900000.0,0.4568
1612494000000.0,1.8095
1612494900000.0,0.9134
1612496100000.0,2.6983
1612497900000.0,2.2907
1612499100000.0,0.1785
1612501500000.0,1.5704
1612503300000.0,3.0097
1612505400000.0,0.0842
1612506600000.0,1.9099
1612507200000.0,0.898
1612508700000.0,0.7959
1612510200000.0,-0.295
1612512000000.0,4.2633
1612513200000.0,-0.1128
1612514700000.0,2.2293
1612516200000.0,3.3854
1612517700000.0,-0.1021
1612519200000.0,-0.09
1612520100000.0,0.1047
1612521300000.0,-0.874
1612523400000.0,0.2846
1612524900000.0,4.9307
1612526700000.0,2.857
1612527900000.0,1.7064
1612528500000.0,2.8986
1612529400000.0,4.6393
1612530300000.0,4.659
1612531800000.0,4.7497
1612533000000.0,2.3238
1612533600000.0,0.3313
1612534500000.0,3.5076
1612535400000.0,4.0901
1612536600000.0,2.7386
1612537800000.0,3.8764
1612538700000.0,2.1755
1612539600000.0,0.8979
1612540800000.0,0.959
1612541100000.0,-0.0974
1612541700000.0,0.4819
1612543200000.0,1.6206
1612544400000.0,0.4787
1612545600000.0,4.887
1612547700000.0,1.6265
1612549800000.0,4.2544
1612551000000.0,2.9341
1612551600000.0,3.3263
1612552500000.0,3.379
1612553400000.0,0.3742
1612554900000.0,-0.2929
1612556100000.0,2.263
1612558200000.0,-0.8689
1612560000000.0,4.4978
1612563000000.0,4.6079
1612564500000.0,0.0833
1612566900000.0,3.851
1612569300000.0,1.5191
1612569900000.0,4.3992
1612570500000.0,3.0729
1612571400000.0,4.3925
1612572000000.0,-0.3449
1612572900000.0,3.0476
1612573500000.0,3.6575
1612574100000.0,1.2612
1612574400000.0,-0.5099
1612575000000.0,-0.1339
1612575600000.0,4.7048
1612575900000.0,3.7992
1612576200000.0,0.7467
1612576500000.0,0.2877
1612577100000.0,4.8292
1612578000000.0,-0.6105
1612579200000.0,4.4659
1612579800000.0,1.0857
1612580700000.0,0.9178
1612581600000.0,0.5565
1612582200000.0,4.9472
1612583400000.0,0.4672
1612584600000.0,1.5758
1612585800000.0,1.6563
1612587900000.0,-0.1272
1612588800000.0,0.5224
1612590600000.0,-0.2052
1612592400000.0,2.4911
1612593300000.0,3.659
1612595100000.0,0.6878
1612596600000.0,-0.4395
1612598400000.0,1.5441
1612599000000.0,0.3894
1612599900000.0,4.2895
1612601100000.0,4.1639
1612602600000.0,0.8781
1612603200000.0,0.5196
1612604400000.0,0.617
1612605600000.0,4.7517
1612606200000.0,3.3039
1612607400000.0,4.9256
1612608000000.0,2.7996
1612608900000.0,2.2315
1612609500000.0,-0.722
1612610100000.0,2.5295
1612610700000.0,2.0905
1612611300000.0,1.048
1612612200000.0,3.7774
1612613100000.0,4.6112
1612613700000.0,2.7657
1612614600000.0,0.6993
1612615500000.0,-0.9181
1612616400000.0,1.9165
1612617300000.0,4.5485
1612618200000.0,0.9174
1612619700000.0,4.2578
1612620900000.0,-0.0422
1612621800000.0,3.553
1612622400000.0,0.1046
1612623300000.0,2.3467
1612624200000.0,0.3937
1612625100000.0,3.8338
1612626000000.0,1.616
1612626600000.0,2.8329
1612627200000.0,1.3583
1612627500000.0,0.0043
1612628100000.0,4.798
1612629000000.0,1.423
1612629900000.0,-0.3607
1612631100000.0,2.988
1612632000000.0,2.3207
1612633500000.0,2.9613
1612634400000.0,0.6598
1612635000000.0,2.061
1612635900000.0,-0.2356
1612637100000.0,2.8883
1612638600000.0,2.3482
1612640100000.0,4.8609
1612640700000.0,2.8083
1612641900000.0,-0.0997
1612642800000.0,-0.1267
1612644000000.0,0.6657
1612645200000.0,-0.5429
1612646400000.0,2.421
1612648200000.0,0.7697
1612649700000.0,0.602
1612651200000.0,-0.9114
1612652700000.0,4.2039
1612653300000.0,0.5015
1612653900000.0,-0.1255
1612654500000.0,3.0764
1612655100000.0,0.7918
1612656000000.0,2.316
1612656300000.0,4.4856
1612657200000.0,-0.9565
1612658100000.0,0.5892
1612659000000.0,3.5037
1612660500000.0,3.8766
1612661400000.0,3.1347
1612662600000.0,0.9061
1612662900000.0,2.195
1612663200000.0,4.9247
1612663500000.0,1.4593
1612664400000.0,1.0019
1612664700000.0,4.3877
1612665600000.0,2.5032
1612666500000.0,2.6047
1612667700000.0,2.6273
1612668900000.0,3.6128
1612670100000.0,1.2334
1612671300000.0,4.233
1612672200000.0,0.3527
1612672500000.0,3.1214
1612673100000.0,-0.9313
1612673700000.0,0.6691
1612674600000.0,0.2581
1612675800000.0,4.021
1612676700000.0,3.695
1612677900000.0,4.4944
1612679400000.0,2.6267
1612680900000.0,4.2895
1612681800000.0,-0.7186
1612683000000.0,0.167
1612684200000.0,0.1721
1612685100000.0,-0.6548
1612685700000.0,3.7755
1612686300000.0,2.99
1612687200000.0,0.8228
1612688100000.0,3.1703
1612689300000.0,1.791
1612690800000.0,0.3449
1612691700000.0,2.3164
1612692600000.0,1.0889
1612693800000.0,0.4661
1612694400000.0,1.6179
1612696200000.0,1.4271
1612697100000.0,1.8257
1612698300000.0,0.9089
1612699200000.0,0.0532
1612700100000.0,4.2036
1612700700000.0,0.2397
1612701600000.0,-0.8637
1612702500000.0,-0.3684
1612703700000.0,0.2675
1612704900000.0,2.8629
1612705500000.0,4.7227
1612706400000.0,1.2993
1612707000000.0,3.9657
1612707600000.0,3.9385
1612708800000.0,4.3306
1612709700000.0,4.5512
1612710300000.0,2.5746
1612710900000.0,3.2764
1612711200000.0,4.7352
1612711500000.0,0.411
1612712100000.0,0.9102
1612713000000.0,-0.0858
1612713900000.0,4.6567
1612714500000.0,2.2913
1612714800000.0,1.1017
1612715400000.0,0.001
1612716600000.0,4.7381
1612717200000.0,-0.3086
1612718100000.0,1.0456
1612719300000.0,2.3627
1612720200000.0,-0.3903
1612721100000.0,-0.9356
1612722600000.0,3.5552
1612723800000.0,0.2848
1612725000000.0,1.9531
1612726500000.0,3.6307
1612728000000.0,0.4987
1612728300000.0,0.61
1612729200000.0,1.5841
1612730400000.0,-0.6647
1612731600000.0,3.0465
1612732500000.0,1.5357
1612734300000.0,4.0398
