timestamp,stablecoin_exchange_reserve
1594664400000.0,998785214.9
1594668600000.0,998784147.08
1594670100000.0,998769767.35
1594675800000.0,998782147.57
1594686900000.0,998812093.69
1594700400000.0,998800661.38
1594704900000.0,998797546.52
1594716000000.0,998823803.49
1594725900000.0,998785860.03
1594727100000.0,998793923.12
1594733700000.0,998785263.69
1594740900000.0,998765975.01
1594749000000.0,998760049.16
1594759500000.0,998760043.77
1594772400000.0,998773519.3
1594790400000.0,998787188.52
1594803300000.0,998774979.76
1594809000000.0,998773567.98
1594818000000.0,998787080.06
1594827600000.0,998793059.76
1594832100000.0,998809249.5
1594839300000.0,998790123.28
1594845900000.0,998801226.93
1594857900000.0,998796997.68
1594875300000.0,998810562.42
1594882800000.0,998828952.25
1594884000000.0,998835699.57
1594887900000.0,998851347.0
1594891200000.0,998873494.88
1594893900000.0,998856326.26
1594898400000.0,998864393.73
1594906800000.0,998849523.61
1594912800000.0,998844090.33
1594918800000.0,998838920.49
1594929900000.0,998832847.4
1594942500000.0,998845505.71
1594963800000.0,998847645.99
1594974600000.0,998835590.06
1594986900000.0,998809679.84
1594988400000.0,998828831.94
1594996200000.0,998826776.22
1595007000000.0,998820990.85
1595028000000.0,998835540.77
1595044800000.0,998810262.76
1595063400000.0,998812644.19
1595075700000.0,998802907.67
1595096700000.0,998813560.0
1595106900000.0,998821875.43
1595132400000.0,998838350.65
1595154000000.0,998833268.83
1595163600000.0,998824426.3
1595177400000.0,998813238.36
1595196300000.0,998789276.85
1595200500000.0,998803386.43
1595209800000.0,998811003.77
1595229600000.0,998823169.82
1595242200000.0,998818720.05
1595254500000.0,998802885.91
1595267700000.0,998812638.74
1595277600000.0,998804605.29
1595294400000.0,998805497.86
1595312100000.0,998756415.1
1595317200000.0,998731908.41
1595317500000.0,998735900.43
1595318400000.0,998734360.12
1595322300000.0,998723200.34
1595328600000.0,998707217.03
1595334000000.0,998693599.41
1595336700000.0,998691513.41
1595338500000.0,998698839.53
1595342400000.0,998719806.97
1595346900000.0,998710665.95
1595352300000.0,998711766.27
1595363700000.0,998707996.3
1595379000000.0,998715581.85
1595395200000.0,998743114.53
1595404800000.0,998731189.75
1595412900000.0,998728010.68
1595425200000.0,998727587.31
1595437200000.0,998701589.6
1595445300000.0,998675180.13
1595457000000.0,998640918.63
1595457300000.0,998634381.6
1595458200000.0,998630637.97
1595461200000.0,998629292.63
1595467800000.0,998643384.08
1595474400000.0,998638496.51
1595484900000.0,998629613.16
1595494200000.0,998633676.82
1595506500000.0,998639823.27
1595514300000.0,998645202.34
1595514600000.0,998628157.78
1595518800000.0,998606147.56
1595521800000.0,998570531.14
1595523600000.0,998573164.75
1595524200000.0,998582812.39
1595526300000.0,998594017.63
1595531100000.0,998583067.48
1595541300000.0,998606398.62
1595555400000.0,998617064.55
1595566200000.0,998626209.17
1595572200000.0,998640402.52
1595574900000.0,998627065.21
1595583600000.0,998624361.06
1595592600000.0,998620598.7
1595600400000.0,998615403.21
1595607000000.0,998619659.86
1595610900000.0,998598287.43
1595619000000.0,998566139.68
1595624700000.0,998619077.77
1595628900000.0,998617006.89
1595638500000.0,998586499.53
1595648100000.0,998592223.1
1595655000000.0,998586843.38
1595666700000.0,998589683.69
1595680500000.0,998595379.6
1595685900000.0,998582146.07
1595696100000.0,998539866.44
1595697900000.0,998539469.03
1595700000000.0,998543139.82
1595705100000.0,998520461.22
1595710200000.0,998533841.58
1595716500000.0,998542385.83
1595723400000.0,998543134.66
1595736300000.0,998525836.86
1595749500000.0,998510189.0
1595753100000.0,998501622.72
1595754300000.0,998475675.25
1595757300000.0,998344295.51
1595757900000.0,998303538.89
1595758200000.0,998372632.27
1595758500000.0,998374189.89
1595759100000.0,998388761.17
1595760000000.0,998395120.02
1595762400000.0,998409541.31
1595766600000.0,998433484.33
1595767200000.0,998435399.68
1595771100000.0,998406600.45
1595776200000.0,998404153.57
1595779500000.0,998417961.22
1595783100000.0,998424957.56
1595790600000.0,998438939.2
1595795100000.0,998410853.94
1595803800000.0,998385547.24
1595810700000.0,998367598.27
1595812200000.0,998323309.71
1595813700000.0,998334532.13
1595815200000.0,998334477.64
1595819100000.0,998289871.36
1595820900000.0,998291521.28
1595821500000.0,998225034.34
1595822100000.0,998261563.98
1595823000000.0,998260563.28
1595823900000.0,998258757.65
1595826300000.0,998237825.82
1595829000000.0,998248794.48
1595830800000.0,998258338.05
1595834400000.0,998297733.0
1595836800000.0,998293437.05
1595838300000.0,998277102.92
1595841600000.0,998252842.67
1595844000000.0,998249666.2
1595847000000.0,998240046.79
1595848200000.0,998254412.16
1595850600000.0,998234595.74
1595853300000.0,998231634.65
1595855100000.0,998204199.48
1595856300000.0,998223735.67
1595856900000.0,998210066.82
1595858700000.0,998211062.3
1595860500000.0,998169249.52
1595861700000.0,998214117.62
1595862300000.0,998207685.25
1595864100000.0,998202496.11
1595866500000.0,998177221.24
1595867400000.0,998159510.79
1595868000000.0,998053580.8
1595868900000.0,998030327.48
1595869200000.0,997962197.93
1595869500000.0,998019497.01
1595869800000.0,997995429.14
1595870400000.0,997990973.5
1595871000000.0,997993638.08
1595871900000.0,997956921.95
1595872800000.0,997972338.1
1595873400000.0,997996405.93
1595874600000.0,997986785.22
1595877300000.0,998010983.22
1595879100000.0,997982254.18
1595881200000.0,997970430.93
1595884200000.0,997863755.19
1595886900000.0,997853738.15
1595887200000.0,997786514.28
1595887800000.0,997779504.84
1595888100000.0,997751397.42
1595888400000.0,997807896.0
1595888700000.0,997812392.18
1595889300000.0,997778800.0
1595890200000.0,997806567.54
1595891400000.0,997970873.11
1595892000000.0,997915546.53
1595892300000.0,997871303.73
1595893200000.0,997882903.67
1595894400000.0,997821946.59
1595895300000.0,997831434.18
1595896500000.0,997803693.41
1595898600000.0,997829848.68
1595900700000.0,997849618.25
1595902500000.0,997903693.46
1595905200000.0,997939872.88
1595905800000.0,997950541.23
1595907300000.0,997883953.78
1595909100000.0,997888595.94
1595912100000.0,997946982.59
1595915100000.0,997952858.47
1595916900000.0,997940069.73
1595917500000.0,997911138.73
1595920200000.0,997945144.64
1595922300000.0,997981344.77
1595923800000.0,997975578.26
1595925600000.0,998023154.21
1595926800000.0,998003573.35
1595928600000.0,998021464.87
1595930700000.0,998062505.27
1595931300000.0,998036157.51
1595931900000.0,997986983.92
1595933400000.0,997948701.98
1595934600000.0,997911762.33
1595935800000.0,997911848.82
1595937000000.0,997900090.78
1595938500000.0,997928464.44
1595940300000.0,997900331.48
1595942400000.0,997899159.87
1595944500000.0,997843646.84
1595945700000.0,997855385.26
1595946600000.0,997833181.5
1595948100000.0,997856987.88
1595949600000.0,997830009.89
1595952000000.0,997894321.91
1595952300000.0,997851160.57
1595953200000.0,997949444.94
1595954700000.0,997927583.03
1595955900000.0,997894498.83
1595957700000.0,997925761.33
1595960700000.0,997935137.16
1595962800000.0,997899900.04
1595966100000.0,997875391.83
1595970600000.0,997912727.46
1595975100000.0,997929382.56
1595977800000.0,997944530.61
1595983200000.0,997949729.31
1595986500000.0,997922626.27
1595992200000.0,997918476.59
1595995800000.0,997907912.75
1596001800000.0,997892861.46
1596003600000.0,997873214.11
1596006300000.0,997877918.64
1596010500000.0,997862267.58
1596012600000.0,997845703.9
1596014400000.0,997899595.79
1596015000000.0,997902784.59
1596017400000.0,997884076.01
1596022200000.0,997856182.0
1596025200000.0,997849771.12
1596027900000.0,997859230.62
1596031200000.0,997798390.62
1596033900000.0,997826603.1
1596034500000.0,997852923.8
1596034800000.0,997821834.81
1596036000000.0,997819698.16
1596038100000.0,997800963.4
1596039300000.0,997789880.53
1596041400000.0,997795365.52
1596042600000.0,997817415.01
1596044400000.0,997802927.25
1596046500000.0,997805600.4
1596049200000.0,997809363.06
1596052500000.0,997803466.22
1596056100000.0,997782919.61
1596059400000.0,997768624.21
1596060000000.0,997783833.56
1596062100000.0,997838723.2
1596064800000.0,997875089.06
1596066000000.0,997902543.77
1596067500000.0,997847168.62
1596070800000.0,997886770.26
1596076800000.0,997892562.17
1596078900000.0,997886901.62
1596084300000.0,997916147.9
1596089100000.0,997900980.99
1596092700000.0,997925921.1
1596095400000.0,997899577.62
1596099300000.0,997920418.76
1596105000000.0,997923935.73
1596108300000.0,997913824.84
1596112200000.0,997906593.84
1596114600000.0,997891990.83
1596116400000.0,997907230.51
1596119100000.0,997895261.0
1596124800000.0,997894067.89
1596129300000.0,997865617.58
1596132900000.0,997847541.6
1596136500000.0,997832724.45
1596139800000.0,997836068.16
1596142800000.0,997855916.41
1596145800000.0,997828201.01
1596150600000.0,997852150.06
1596154200000.0,997888147.39
1596158400000.0,997896304.63
1596161100000.0,997909673.36
1596168000000.0,997884243.51
1596174300000.0,997836763.18
1596178500000.0,997842762.29
1596182100000.0,997827695.17
1596183900000.0,997841913.81
1596187800000.0,997830045.72
1596192300000.0,997809403.19
1596196500000.0,997813302.61
1596197700000.0,997792808.96
1596200400000.0,997834660.48
1596202200000.0,997822912.43
1596204600000.0,997790098.21
1596207600000.0,997780409.3
1596208800000.0,997764454.48
1596209700000.0,997761100.89
1596210300000.0,997724148.58
1596211500000.0,997710623.37
1596212100000.0,997773727.23
1596213000000.0,997745986.84
1596214500000.0,997764003.67
1596216900000.0,997768252.64
1596220200000.0,997764640.12
1596224100000.0,997722815.89
1596227400000.0,997738809.68
1596229500000.0,997736686.23
1596232200000.0,997743028.48
1596235500000.0,997752768.62
1596239100000.0,997780981.33
1596241800000.0,997774373.78
1596245700000.0,997743129.7
1596251700000.0,997750643.64
1596254700000.0,997727205.47
1596257400000.0,997713785.76
1596259200000.0,997692932.6
1596260100000.0,997667473.36
1596261000000.0,997632680.47
1596261600000.0,997594307.35
1596262800000.0,997588786.65
1596263400000.0,997620757.05
1596264300000.0,997631087.89
1596266400000.0,997596315.61
1596269100000.0,997597243.1
1596271500000.0,997585352.62
1596274200000.0,997586397.51
1596276600000.0,997632478.14
1596278400000.0,997627353.77
1596280200000.0,997596695.99
1596283800000.0,997631376.24
1596287400000.0,997662663.81
1596289200000.0,997669992.64
1596291300000.0,997633261.67
1596294000000.0,997628054.78
1596297300000.0,997601292.75
1596300000000.0,997593948.51
1596302400000.0,997585433.65
1596304200000.0,997618515.72
1596306000000.0,997618451.33
1596307500000.0,997592304.16
1596309600000.0,997524268.75
1596310500000.0,997547690.92
1596311400000.0,997567525.14
1596313200000.0,997539879.78
1596314700000.0,997541874.75
1596316800000.0,997568183.81
1596318900000.0,997580161.28
1596320700000.0,997555158.21
1596325200000.0,997524310.87
1596327300000.0,997551819.21
1596329700000.0,997521724.97
1596332400000.0,997487685.71
1596333600000.0,997499941.17
1596335100000.0,997497665.34
1596338400000.0,997458435.34
1596340800000.0,997424380.95
1596341700000.0,997481943.07
1596342300000.0,997748929.33
1596343200000.0,997891827.61
1596343500000.0,997795107.58
1596343800000.0,997821092.69
1596344400000.0,997747871.95
1596345000000.0,997770832.07
1596345600000.0,997788836.66
1596346200000.0,997776260.76
1596347700000.0,997780879.34
1596349200000.0,997770925.01
1596352200000.0,997751199.05
1596354300000.0,997756809.45
1596356700000.0,997789494.05
1596360000000.0,997776588.62
1596363300000.0,997791426.74
1596365400000.0,997835252.2
1596367500000.0,997900326.94
1596368400000.0,997881233.9
1596369000000.0,997836821.47
1596369900000.0,997862826.51
1596371400000.0,997901830.46
1596373200000.0,997843777.06
1596375600000.0,997833625.15
1596379200000.0,997843700.72
1596382800000.0,997821463.74
1596386100000.0,997800362.37
1596388800000.0,997793400.19
1596391800000.0,997802548.67
1596396300000.0,997810719.02
1596399300000.0,997843489.67
1596402600000.0,997848593.31
1596405000000.0,997848872.0
1596409500000.0,997905852.67
1596413100000.0,997835601.88
1596416100000.0,997825694.72
1596421500000.0,997838220.79
1596427200000.0,997815454.39
1596434100000.0,997813440.97
1596438000000.0,997794791.85
1596443700000.0,997840589.75
1596448800000.0,997804744.84
1596453900000.0,997806081.72
1596457800000.0,997778764.54
1596462300000.0,997760244.07
1596464400000.0,997771721.69
1596466200000.0,997747431.44
1596468300000.0,997707519.8
1596470700000.0,997694292.21
1596471900000.0,997740085.06
1596474000000.0,997712753.28
1596477600000.0,997736787.33
1596482700000.0,997739491.31
1596487500000.0,997745207.46
1596490500000.0,997813798.06
1596492000000.0,997786207.97
1596494100000.0,997821687.27
1596496500000.0,997760327.98
1596500400000.0,997743701.88
1596503100000.0,997757979.07
1596508800000.0,997786292.31
1596512700000.0,997757555.33
1596517800000.0,997788383.64
1596523200000.0,997775729.14
1596531000000.0,997775591.82
1596536700000.0,997796570.89
1596539100000.0,997828366.64
1596541800000.0,997846476.64
1596542400000.0,997845128.92
1596544200000.0,997864941.08
1596547200000.0,997841289.89
1596549600000.0,997806473.94
1596553500000.0,997801422.01
1596557100000.0,997813057.13
1596561900000.0,997790555.82
1596565800000.0,997793008.99
1596573900000.0,997799534.41
1596579600000.0,997817365.87
1596586800000.0,997823207.58
1596592200000.0,997792640.05
1596600000000.0,997773488.12
1596606900000.0,997769929.34
1596610200000.0,997774130.2
1596617100000.0,997737824.78
1596620100000.0,997719582.09
1596622200000.0,997712210.88
1596626400000.0,997714774.68
1596629400000.0,997673311.7
1596631500000.0,997651424.9
1596632100000.0,997639392.09
1596632700000.0,997627659.11
1596634200000.0,997640163.78
1596636300000.0,997645832.17
1596637800000.0,997635186.58
1596639000000.0,997607910.94
1596640500000.0,997614692.32
1596642000000.0,997589815.18
1596643800000.0,997621976.9
1596645600000.0,997620671.16
1596649800000.0,997609509.01
1596655500000.0,997576396.88
1596662100000.0,997562636.67
1596664500000.0,997614795.27
1596665100000.0,997623871.68
1596666600000.0,997577248.31
1596671100000.0,997575349.83
1596673500000.0,997581456.48
1596675600000.0,997621727.75
1596679500000.0,997609881.82
1596685200000.0,997636922.65
1596689100000.0,997612286.49
1596693900000.0,997621238.08
1596700800000.0,997588756.77
1596704400000.0,997578453.32
1596708600000.0,997596687.44
1596712800000.0,997562488.1
1596717300000.0,997559038.15
1596720600000.0,997528875.26
1596721500000.0,997526430.29
1596723000000.0,997534849.39
1596725100000.0,997549278.32
1596726000000.0,997551886.99
1596728700000.0,997538282.69
1596731700000.0,997533498.68
1596735300000.0,997530958.65
1596739500000.0,997508588.71
1596741600000.0,997531085.2
1596744900000.0,997535499.55
1596749700000.0,997592603.09
1596750600000.0,997562670.64
1596752400000.0,997577005.64
1596756000000.0,997548220.0
1596761100000.0,997521337.62
1596766500000.0,997523080.93
1596769500000.0,997545397.49
1596774300000.0,997553594.37
1596777600000.0,997545215.58
1596781200000.0,997561070.49
1596787500000.0,997534465.25
1596790500000.0,997545274.8
1596796500000.0,997574911.49
1596800700000.0,997564012.27
1596802500000.0,997584150.21
1596804300000.0,997591633.76
1596809100000.0,997630321.91
1596810000000.0,997626880.75
1596810900000.0,997613328.45
1596813300000.0,997626016.54
1596817500000.0,997629461.4
1596819900000.0,997682203.75
1596821700000.0,997663153.22
1596823200000.0,997689931.43
1596824700000.0,997737231.3
1596825300000.0,997702627.93
1596825900000.0,997679387.17
1596827700000.0,997655280.83
1596831000000.0,997656024.69
1596835500000.0,997639409.34
1596840900000.0,997637823.23
1596847200000.0,997631182.57
1596852900000.0,997656496.15
1596859800000.0,997633786.97
1596866400000.0,997650154.65
1596876000000.0,997596520.76
1596879600000.0,997578857.9
1596881100000.0,997568821.32
1596884700000.0,997548198.83
1596888600000.0,997568294.31
1596893100000.0,997564496.36
1596899100000.0,997604142.72
1596903000000.0,997613002.54
1596904200000.0,997606493.24
1596907800000.0,997607645.36
1596914700000.0,997578955.85
1596921300000.0,997579782.16
1596927000000.0,997569713.97
1596932400000.0,997593158.3
1596937500000.0,997585075.45
1596946800000.0,997617846.09
1596952800000.0,997601143.02
1596961500000.0,997613997.47
1596967200000.0,997609731.83
1596974700000.0,997624825.79
1596980400000.0,997643631.35
1596982500000.0,997651157.0
1596986100000.0,997651217.49
1596992100000.0,997651455.15
1596996600000.0,997626394.88
1597002900000.0,997597854.4
1597011600000.0,997575571.14
1597019100000.0,997565672.82
1597022700000.0,997482594.74
1597025100000.0,997450513.24
1597025700000.0,997437873.03
1597026900000.0,997461837.35
1597028100000.0,997441633.98
1597030200000.0,997453286.83
1597033200000.0,997478372.92
1597036800000.0,997482954.03
1597041000000.0,997483359.31
1597046100000.0,997479850.78
1597051200000.0,997668695.99
1597055400000.0,997600475.71
1597055700000.0,997589926.15
1597056600000.0,997579300.84
1597059000000.0,997564305.27
1597062000000.0,997514433.53
1597063500000.0,997512949.62
1597065900000.0,997502482.27
1597069200000.0,997507068.75
1597070700000.0,997524256.11
1597074300000.0,997513008.47
1597076700000.0,997531819.25
1597079700000.0,997520289.4
1597085700000.0,997530802.57
1597091700000.0,997549862.61
1597094400000.0,997549231.75
1597100100000.0,997516149.2
1597106100000.0,997517154.48
1597111500000.0,997537906.73
1597116900000.0,997531051.45
1597124100000.0,997571576.29
1597127700000.0,997578606.63
1597130400000.0,997579147.51
1597134600000.0,997566760.34
1597137600000.0,997601018.96
1597140300000.0,997567100.23
1597143900000.0,997593640.95
1597148700000.0,997608853.44
1597151100000.0,997624520.63
1597152300000.0,997614426.38
1597153800000.0,997647688.52
1597155600000.0,997644420.94
1597158000000.0,997705326.6
1597158900000.0,997667195.93
1597159500000.0,997685204.64
1597161600000.0,997743433.39
1597162500000.0,997708800.34
1597163400000.0,997721790.31
1597164900000.0,997660533.48
1597167600000.0,997693198.39
1597170000000.0,997716691.84
1597174200000.0,997741268.38
1597176600000.0,997805266.18
1597177200000.0,997831358.03
1597178100000.0,997765519.8
1597178700000.0,997810906.38
1597179900000.0,997782555.84
1597181100000.0,997768889.63
1597183200000.0,997763597.09
1597185600000.0,997723679.47
1597189200000.0,997740793.26
1597193100000.0,997746709.09
1597197600000.0,997784295.04
1597199400000.0,997770101.91
1597203000000.0,997753103.76
1597206300000.0,997781571.16
1597210500000.0,997817982.35
1597212300000.0,997760314.73
1597214100000.0,997730281.78
1597218000000.0,997701833.45
1597219500000.0,997711629.17
1597222800000.0,997695626.04
1597227000000.0,997680743.1
1597229700000.0,997704754.43
1597233300000.0,997679213.35
1597237800000.0,997653763.18
1597241100000.0,997644300.12
1597244100000.0,997655899.27
1597246500000.0,997656223.65
1597250100000.0,997673945.39
1597253700000.0,997661667.81
1597259700000.0,997657400.27
1597265400000.0,997662871.69
1597272300000.0,997623192.74
1597278300000.0,997633610.43
1597283400000.0,997657344.02
1597287900000.0,997663456.41
1597295100000.0,997653655.1
1597302300000.0,997684895.77
1597306800000.0,997724893.99
1597308300000.0,997762554.28
1597310100000.0,997731748.19
1597311300000.0,997744586.68
1597315200000.0,997675708.0
1597317000000.0,997643320.72
1597317900000.0,997670790.75
1597320600000.0,997712005.3
1597322100000.0,997688694.89
1597323900000.0,997677788.33
1597327200000.0,997679830.41
1597331400000.0,997694893.7
1597335300000.0,997681016.94
1597340400000.0,997665943.33
1597348200000.0,997630175.61
1597352100000.0,997592120.54
1597352700000.0,997608420.72
1597353600000.0,997572771.43
1597356300000.0,997572818.22
1597357800000.0,997571503.99
1597361700000.0,997545414.41
1597364100000.0,997574217.89
1597367400000.0,997572563.0
1597372500000.0,997578811.05
1597376100000.0,997580416.89
1597384500000.0,997605337.11
1597389900000.0,997596700.27
1597394400000.0,997585152.2
1597401300000.0,997566016.89
1597406400000.0,997599415.05
1597412100000.0,997599722.96
1597417800000.0,997560472.16
1597421700000.0,997541608.43
1597422900000.0,997546247.88
1597425600000.0,997548486.67
1597429800000.0,997556739.51
1597436400000.0,997574673.19
1597440300000.0,997569212.36
1597448700000.0,997503157.6
1597451400000.0,997480368.55
1597452600000.0,997501450.58
1597455300000.0,997499689.65
1597459200000.0,997533372.07
1597464900000.0,997504970.11
1597472100000.0,997514694.21
1597476900000.0,997510835.91
1597480800000.0,997518580.73
1597482300000.0,997502721.36
1597486800000.0,997528137.43
1597492500000.0,997562997.52
1597494300000.0,997570632.29
1597496400000.0,997554107.12
1597500600000.0,997521914.45
1597505700000.0,997525275.66
1597508400000.0,997525793.95
1597513500000.0,997535689.55
1597520700000.0,997512852.95
1597526100000.0,997477020.68
1597527600000.0,997510529.23
1597528800000.0,997491509.44
1597530600000.0,997530819.45
1597532700000.0,997538510.81
1597536900000.0,997539698.08
1597539900000.0,997528200.67
1597545000000.0,997493568.94
1597550400000.0,997502863.97
1597555500000.0,997525465.27
1597563600000.0,997539833.3
1597568700000.0,997535714.89
1597573500000.0,997550993.28
1597575300000.0,997561460.93
1597576800000.0,997583924.25
1597579800000.0,997564334.99
1597581300000.0,997556243.44
1597585200000.0,997546907.99
1597590000000.0,997509575.68
1597593900000.0,997527913.99
1597599600000.0,997540184.05
1597608900000.0,997526514.58
1597616700000.0,997510109.14
1597620600000.0,997527260.6
1597623300000.0,997537311.16
1597626600000.0,997545190.2
1597631700000.0,997541612.66
1597637700000.0,997534963.38
1597645200000.0,997514505.01
1597652100000.0,997517915.94
1597656300000.0,997522415.54
1597662000000.0,997513403.58
1597666200000.0,997397563.02
1597670700000.0,997486121.93
1597671000000.0,997439703.45
1597671600000.0,997436817.33
1597672200000.0,997393675.0
1597673100000.0,997415436.64
1597674300000.0,997400323.82
1597675800000.0,997387768.71
1597678200000.0,997355697.4
1597678500000.0,997317015.8
1597679100000.0,997276698.39
1597679400000.0,997287771.79
1597680000000.0,997312935.48
1597680600000.0,997321273.39
1597682100000.0,997296027.56
1597684200000.0,997301447.67
1597686300000.0,997318673.12
1597689300000.0,997325700.6
1597691400000.0,997325741.08
1597694400000.0,997331424.54
1597698600000.0,997308483.24
1597704000000.0,997328227.56
1597706400000.0,997359592.67
1597707900000.0,997329722.47
1597709400000.0,997312664.92
1597714200000.0,997329681.95
1597717200000.0,997345895.25
1597722000000.0,997354935.81
1597726200000.0,997353636.91
1597729200000.0,997372931.26
1597732200000.0,997355909.2
1597737600000.0,997364225.3
1597743000000.0,997361663.77
1597746900000.0,997357489.82
1597749600000.0,997391574.19
1597752000000.0,997381996.31
1597754700000.0,997404698.22
1597758300000.0,997394561.55
1597759200000.0,997451102.71
1597760100000.0,997438158.73
1597760400000.0,997522693.47
1597761000000.0,997500268.17
1597761300000.0,997487681.53
1597762200000.0,997458589.17
1597763700000.0,997470252.49
1597765500000.0,997482527.9
1597766700000.0,997486134.47
1597767600000.0,997471523.69
1597770300000.0,997468352.53
1597773600000.0,997456826.64
1597778400000.0,997441633.98
1597784700000.0,997436097.09
1597790100000.0,997482569.68
1597794900000.0,997462257.56
1597799700000.0,997491635.0
1597804500000.0,997511655.24
1597808400000.0,997521080.81
1597809900000.0,997557570.63
1597810800000.0,997591565.45
1597811400000.0,997566114.6
1597812600000.0,997583093.0
1597814700000.0,997601117.35
1597817400000.0,997618258.16
1597818300000.0,997582112.73
1597819800000.0,997567746.1
1597822200000.0,997547839.06
1597825200000.0,997531372.05
1597829100000.0,997560506.1
1597832700000.0,997530747.74
1597835700000.0,997540162.92
1597839300000.0,997524694.24
1597843200000.0,997527138.36
1597846200000.0,997571172.3
1597849200000.0,997576226.61
1597851000000.0,997565294.79
1597853400000.0,997599316.69
1597854900000.0,997569199.61
1597856700000.0,997560340.62
1597860300000.0,997600249.02
1597862400000.0,997590950.65
1597864800000.0,997599710.13
1597867500000.0,997600937.68
1597868700000.0,997580229.44
1597871400000.0,997568234.81
1597875600000.0,997578087.1
1597881300000.0,997544640.29
1597884000000.0,997575579.65
1597890600000.0,997590263.36
1597895700000.0,997586696.09
1597901700000.0,997569437.65
1597906200000.0,997583885.89
1597911600000.0,997570168.85
1597916100000.0,997573435.05
1597921800000.0,997546214.03
1597925700000.0,997549926.13
1597930500000.0,997532506.99
1597935600000.0,997526674.73
1597940700000.0,997531097.85
1597947900000.0,997522415.54
1597958100000.0,997523721.14
1597967400000.0,997548850.73
1597975200000.0,997527985.66
1597982700000.0,997541925.48
1597992600000.0,997548770.3
1597999500000.0,997567852.34
1598004600000.0,997568132.81
1598008800000.0,997603684.73
1598011800000.0,997597341.42
1598013300000.0,997568128.56
1598014800000.0,997600129.26
1598019000000.0,997571308.38
1598024100000.0,997606596.02
1598029500000.0,997584849.45
1598030700000.0,997628596.73
1598034300000.0,997588624.49
1598038200000.0,997621573.11
1598043900000.0,997637831.85
1598044800000.0,997658395.41
1598046300000.0,997657136.37
1598047500000.0,997660988.05
1598052000000.0,997698320.93
1598055000000.0,997711261.81
1598056200000.0,997729223.95
1598058300000.0,997698443.07
1598061300000.0,997691673.54
1598067900000.0,997683804.0
1598076300000.0,997656344.76
1598079300000.0,997638555.88
1598084700000.0,997641720.44
1598091300000.0,997645780.38
1598099700000.0,997625827.37
1598107800000.0,997652820.82
1598114700000.0,997646147.27
1598127000000.0,997607722.46
1598134500000.0,997624718.34
1598142900000.0,997638732.59
1598154300000.0,997641306.43
1598164800000.0,997638551.57
1598174700000.0,997656647.55
1598182500000.0,997622230.35
1598189400000.0,997642660.7
1598190900000.0,997623441.96
1598197500000.0,997605431.3
1598207700000.0,997589012.82
1598213400000.0,997617794.59
1598222100000.0,997627766.63
1598229300000.0,997602790.28
1598239200000.0,997594170.65
1598250000000.0,997570632.29
1598253000000.0,997550502.02
1598257500000.0,997555582.1
1598264400000.0,997553886.76
1598270400000.0,997563863.65
1598277300000.0,997580442.45
1598281200000.0,997570781.1
1598288100000.0,997590199.33
1598296500000.0,997570071.07
1598306400000.0,997576396.88
1598315100000.0,997592603.09
1598323800000.0,997599436.43
1598327700000.0,997608729.19
1598336400000.0,997631681.82
1598338800000.0,997645042.35
1598341800000.0,997653261.72
1598344500000.0,997639081.73
1598350500000.0,997628777.4
1598355300000.0,997685822.44
1598358000000.0,997681160.39
1598358900000.0,997680069.43
1598361300000.0,997709289.91
1598363100000.0,997728078.58
1598364600000.0,997726845.74
1598365500000.0,997720142.81
1598367900000.0,997716858.2
1598370900000.0,997730237.88
1598374500000.0,997772854.96
1598375400000.0,997753390.41
1598376900000.0,997796170.55
1598377800000.0,997839728.18
1598379000000.0,997779571.34
1598380200000.0,997761304.07
1598383200000.0,997789756.14
1598387100000.0,997764640.12
1598390400000.0,997735657.8
1598395200000.0,997767412.28
1598400600000.0,997750507.0
1598406300000.0,997747382.99
1598412600000.0,997729434.62
1598420400000.0,997761494.01
1598425500000.0,997753438.92
1598431500000.0,997711196.22
1598437800000.0,997731159.82
1598442600000.0,997755843.06
1598445600000.0,997765886.74
1598447100000.0,997752561.37
1598449500000.0,997690501.9
1598450700000.0,997695129.08
1598451900000.0,997689600.49
1598455800000.0,997670036.01
1598459400000.0,997686218.39
1598463600000.0,997696280.01
1598471700000.0,997701069.65
1598480700000.0,997695660.92
1598488800000.0,997733939.83
1598494500000.0,997724030.2
1598501700000.0,997746739.92
1598508300000.0,997720927.06
1598515200000.0,997710728.32
1598522100000.0,997745229.47
1598526900000.0,997757520.02
1598530200000.0,997737741.25
1598532900000.0,997677358.3
1598534400000.0,997661641.83
1598534700000.0,997695194.47
1598535600000.0,997726288.64
1598536200000.0,997779105.86
1598537400000.0,997762951.93
1598538300000.0,997761149.47
1598541000000.0,997761670.71
1598545500000.0,997806901.85
1598547900000.0,997796779.97
1598548500000.0,997836763.18
1598550300000.0,997801796.05
1598552100000.0,997790258.15
1598555700000.0,997777776.17
1598560200000.0,997772713.29
1598566500000.0,997773412.84
1598573400000.0,997739711.21
1598577300000.0,997738088.57
1598585100000.0,997724481.81
1598594700000.0,997728850.91
1598599500000.0,997726643.95
1598605200000.0,997706934.27
1598608800000.0,997704885.46
1598614500000.0,997700327.79
1598618700000.0,997717685.72
1598625600000.0,997687885.21
1598628900000.0,997674705.06
1598631600000.0,997691860.86
1598637000000.0,997682664.64
1598647500000.0,997669203.33
1598658300000.0,997687184.47
1598668500000.0,997678657.2
1598682900000.0,997656643.22
1598688000000.0,997686527.34
