timestamp,bb_upper
1607469300000.0,19159.7518
1607469900000.0,19161.1056
1607471100000.0,19161.6505
1607472300000.0,19139.7412
1607472900000.0,19114.5585
1607474400000.0,19098.8001
1607475600000.0,19088.9809
1607476500000.0,19069.8672
1607476800000.0,19019.7837
1607478300000.0,18975.81
1607480100000.0,18899.2042
1607482200000.0,18833.0394
1607485200000.0,18771.7804
1607488200000.0,18702.7993
1607490300000.0,18611.7341
1607492100000.0,18530.3888
1607494200000.0,18413.1485
1607496000000.0,18411.2297
1607499000000.0,18432.2081
1607500500000.0,18433.9972
1607501100000.0,18439.5404
1607502000000.0,18440.1722
1607502300000.0,18484.5824
1607502900000.0,18474.3896
1607503200000.0,18461.7506
1607503800000.0,18452.4911
1607505000000.0,18451.9616
1607506200000.0,18440.9959
1607507400000.0,18407.8121
1607508300000.0,18392.7601
1607509800000.0,18374.5699
1607510400000.0,18392.2997
1607512500000.0,18403.2911
1607513100000.0,18422.3864
1607515500000.0,18439.2844
1607517900000.0,18429.7941
1607519400000.0,18441.8454
1607521500000.0,18492.6193
1607522100000.0,18547.2571
1607522700000.0,18591.4044
1607524500000.0,18621.1058
1607526300000.0,18632.4148
1607527800000.0,18600.6481
1607529900000.0,18579.1147
1607532000000.0,18558.2303
1607534400000.0,18556.5574
1607538000000.0,18550.51
1607539500000.0,18522.2315
1607541300000.0,18495.298
1607544300000.0,18480.5039
1607547300000.0,18490.6028
1607549100000.0,18534.8849
1607551500000.0,18563.6201
1607553000000.0,18607.0167
1607556000000.0,18620.6859
1607559000000.0,18611.9075
1607562300000.0,18611.1206
1607565000000.0,18613.9169
1607566800000.0,18612.9861
1607570400000.0,18613.9351
1607574900000.0,18613.2053
1607578500000.0,18613.4645
1607581200000.0,18611.9182
1607584200000.0,18616.2723
1607587800000.0,18617.287
1607591100000.0,18617.8507
1607593200000.0,18611.0273
1607594400000.0,18614.0997
1607595900000.0,18632.2888
1607597700000.0,18639.142
1607598900000.0,18642.3651
1607601600000.0,18617.9387
1607604000000.0,18610.4157
1607605800000.0,18567.3166
1607607300000.0,18544.2362
1607608200000.0,18529.9555
1607609100000.0,18527.5827
1607610300000.0,18510.643
1607612100000.0,18505.9695
1607613300000.0,18479.5895
1607614200000.0,18455.1285
1607615700000.0,18441.968
1607616900000.0,18421.5163
1607619300000.0,18371.5876
1607622300000.0,18331.4286
1607624700000.0,18324.5668
1607626500000.0,18339.6914
1607628900000.0,18376.2482
1607630400000.0,18414.9627
1607632200000.0,18433.0673
1607636400000.0,18445.508
1607639700000.0,18450.6613
1607643600000.0,18449.9972
1607645400000.0,18450.1168
1607646900000.0,18463.7778
1607648100000.0,18472.5973
1607648700000.0,18480.6709
1607649900000.0,18494.4792
1607650500000.0,18500.3832
1607651700000.0,18510.2455
1607652900000.0,18516.086
1607654400000.0,18520.4776
1607655900000.0,18521.5
1607656800000.0,18515.2175
1607658900000.0,18498.6929
1607661000000.0,18477.2048
1607664300000.0,18445.3096
1607667300000.0,18388.7923
1607669400000.0,18321.1442
1607671500000.0,18265.0711
1607672700000.0,18197.5092
1607673600000.0,18119.7805
1607674200000.0,18066.1662
1607675400000.0,18016.1497
1607677200000.0,18010.5834
1607679600000.0,18005.4393
1607680800000.0,18013.5353
1607682300000.0,18011.4572
1607682900000.0,18012.2668
1607684400000.0,18016.921
1607685600000.0,18031.4373
1607686800000.0,18029.6646
1607688300000.0,18026.1138
1607689500000.0,18008.7855
1607690700000.0,17989.5794
1607691900000.0,17986.6765
1607693700000.0,17992.0502
1607694900000.0,17996.6921
1607696100000.0,18012.4991
1607697900000.0,18058.2973
1607699100000.0,18085.0303
1607701500000.0,18107.6903
1607703300000.0,18110.8459
1607705700000.0,18115.7639
1607708100000.0,18124.3396
1607710500000.0,18151.8085
1607714100000.0,18157.6759
1607717100000.0,18165.1317
1607720400000.0,18183.0512
1607723400000.0,18199.5782
1607724600000.0,18177.3192
1607728200000.0,18178.0435
1607731500000.0,18210.8434
1607732700000.0,18270.2255
1607734800000.0,18301.1579
1607737200000.0,18329.9203
1607741700000.0,18350.8541
1607746800000.0,18393.0003
1607749800000.0,18409.8593
1607754900000.0,18440.797
1607759400000.0,18479.868
1607760600000.0,18503.2692
1607763600000.0,18535.7849
1607765100000.0,18554.4492
1607767500000.0,18554.1114
1607770800000.0,18579.1757
1607773800000.0,18583.3974
1607776800000.0,18566.6235
1607780100000.0,18560.3967
1607784000000.0,18552.8865
1607785200000.0,18533.4892
1607787900000.0,18506.2779
1607791200000.0,18509.7633
1607795400000.0,18547.269
1607796300000.0,18615.5606
1607797500000.0,18661.917
1607799000000.0,18714.9491
1607800800000.0,18759.0324
1607801700000.0,18795.7172
1607803800000.0,18838.7599
1607807100000.0,18866.1728
1607810100000.0,18911.3892
1607812800000.0,18938.8551
1607814600000.0,18970.4847
1607818200000.0,18976.9446
1607821200000.0,18992.6434
1607826000000.0,19004.6048
1607829600000.0,19010.5607
1607834100000.0,19019.6136
1607837100000.0,19007.9266
1607839200000.0,19015.7438
1607842800000.0,19042.5135
1607843100000.0,19072.3191
1607844300000.0,19121.4985
1607845500000.0,19188.6927
1607845800000.0,19250.6988
1607846700000.0,19292.1981
1607848200000.0,19324.8517
1607850300000.0,19369.4445
1607853000000.0,19420.0225
1607853900000.0,19450.1302
1607855400000.0,19475.4389
1607857500000.0,19502.1061
1607859900000.0,19521.259
1607861700000.0,19532.2603
1607863500000.0,19543.2667
1607865300000.0,19537.089
1607866800000.0,19521.2225
1607868900000.0,19505.2228
1607871900000.0,19454.4274
1607872800000.0,19422.884
1607873700000.0,19409.9891
1607875200000.0,19411.8817
1607876100000.0,19417.5784
1607877600000.0,19417.0672
1607880300000.0,19417.2212
1607882700000.0,19417.0277
1607886300000.0,19421.2299
1607889900000.0,19429.0114
1607892300000.0,19422.7757
1607895900000.0,19440.197
1607898300000.0,19443.8487
1607900100000.0,19437.1955
1607902800000.0,19433.3747
1607905500000.0,19424.2518
1607908200000.0,19399.9676
1607911800000.0,19385.9201
1607914200000.0,19385.9183
1607915100000.0,19374.0917
1607916900000.0,19373.7019
1607919600000.0,19373.7941
1607920500000.0,19372.0518
1607922900000.0,19342.0665
1607926200000.0,19308.7126
1607929200000.0,19296.4912
1607932500000.0,19291.0572
1607935500000.0,19285.3901
1607937600000.0,19284.7291
1607941200000.0,19284.7591
1607943300000.0,19280.5487
1607946300000.0,19280.3955
1607948400000.0,19280.3997
1607951100000.0,19284.8846
1607953500000.0,19284.7747
1607956500000.0,19298.5423
1607958300000.0,19309.0814
1607959500000.0,19306.1995
1607961600000.0,19276.4699
1607963400000.0,19262.9321
1607967000000.0,19270.1194
1607970900000.0,19272.906
1607975100000.0,19275.8046
1607979600000.0,19283.1462
1607984400000.0,19291.9525
1607987400000.0,19313.6393
1607988300000.0,19320.6932
1607990700000.0,19353.7484
1607993100000.0,19381.5087
1607994600000.0,19429.9491
1607997600000.0,19493.4082
1607998200000.0,19537.6306
1607999700000.0,19560.6402
1608001200000.0,19583.1761
1608003300000.0,19594.8891
1608006300000.0,19599.0458
1608007800000.0,19600.7474
1608008400000.0,19600.8205
1608009300000.0,19602.3554
1608009600000.0,19602.3726
1608010800000.0,19603.2793
1608012900000.0,19604.6716
1608015300000.0,19604.94
1608019200000.0,19608.1153
1608022200000.0,19614.7576
1608024000000.0,19613.4402
1608026400000.0,19613.6395
1608028500000.0,19610.208
1608029700000.0,19604.45
1608031800000.0,19585.3909
1608033900000.0,19544.5128
1608036000000.0,19497.6545
1608037800000.0,19484.1698
1608041100000.0,19451.01
1608042300000.0,19434.7198
1608044700000.0,19442.495
1608046800000.0,19454.0942
1608048600000.0,19469.6178
1608051900000.0,19486.5846
1608057000000.0,19513.8089
1608057600000.0,19548.8924
1608059100000.0,19572.8244
1608061500000.0,19588.9349
1608065700000.0,19585.9652
1608067500000.0,19565.5419
1608069300000.0,19556.31
1608073800000.0,19555.1433
1608077100000.0,19556.175
1608078600000.0,19552.1696
1608081600000.0,19551.3403
1608084300000.0,19551.8629
1608087000000.0,19547.9091
1608090000000.0,19547.5505
1608092400000.0,19538.5783
1608097200000.0,19539.3303
1608100500000.0,19539.7312
1608104400000.0,19542.342
1608108600000.0,19545.6087
1608111000000.0,19559.2349
1608113100000.0,19596.573
1608113400000.0,19651.5341
1608114000000.0,19677.8665
1608114900000.0,19744.4623
1608116400000.0,19788.5378
1608116700000.0,19818.8456
1608117300000.0,19842.043
1608118800000.0,19873.7422
1608120300000.0,19908.6869
1608121500000.0,19942.9019
1608122100000.0,19966.601
1608123000000.0,19984.4274
1608123900000.0,20004.7955
1608125400000.0,20117.3593
1608126300000.0,20217.2419
1608126600000.0,20311.8543
1608126900000.0,20382.3853
1608127500000.0,20594.2645
1608128100000.0,20685.7881
1608128400000.0,20743.2975
1608129000000.0,20793.6539
1608129600000.0,20855.006
1608130200000.0,20918.4864
1608130800000.0,20982.4817
1608131400000.0,21021.9743
1608132000000.0,21040.4314
1608132900000.0,21060.0636
1608133800000.0,21074.3136
1608134700000.0,21084.4084
1608135300000.0,21093.217
1608136200000.0,21080.519
1608136800000.0,21044.3959
1608138000000.0,20973.2893
1608138900000.0,20954.5279
1608140100000.0,20934.5282
1608141300000.0,20917.9215
1608143400000.0,20885.1834
1608144900000.0,20854.4198
1608146700000.0,20861.8066
1608149100000.0,20868.468
1608150900000.0,20864.6885
1608153000000.0,20870.6291
1608154500000.0,20922.6815
1608155100000.0,21019.4785
1608155400000.0,21137.2343
1608155700000.0,21232.5404
1608156300000.0,21333.6542
1608157200000.0,21402.2953
1608157800000.0,21456.7347
1608158700000.0,21508.6394
1608159900000.0,21546.8333
1608160800000.0,21580.5415
1608161100000.0,21616.936
1608162300000.0,21642.9197
1608163200000.0,21654.0871
1608164100000.0,21658.1016
1608165300000.0,21652.6694
1608166500000.0,21707.3405
1608167400000.0,21770.5134
1608167700000.0,21804.9831
1608168300000.0,21809.7619
1608169200000.0,21798.9129
1608170700000.0,21850.1026
1608171900000.0,21904.9393
1608172800000.0,21979.7147
1608173100000.0,22037.7752
1608174000000.0,22148.0707
1608174600000.0,22214.6098
1608175200000.0,22230.2719
1608175500000.0,22242.2611
1608176100000.0,22241.6945
1608177000000.0,22240.8144
1608178200000.0,22232.8498
1608180000000.0,22233.5283
1608182100000.0,22218.53
1608183300000.0,22195.6971
1608183900000.0,22233.942
1608184800000.0,22269.4198
1608185100000.0,22296.9144
1608186000000.0,22314.256
1608186900000.0,22316.6454
1608187500000.0,22323.4305
1608189000000.0,22370.9759
1608189900000.0,22403.599
1608190800000.0,22465.342
1608191400000.0,22529.5947
1608192000000.0,22613.041
1608192300000.0,22679.9143
1608192600000.0,22801.5489
1608193200000.0,22879.1305
1608193500000.0,22935.9408
1608194100000.0,22971.6968
1608194700000.0,23021.4766
1608195300000.0,23071.7832
1608195600000.0,23167.6267
1608196200000.0,23320.9248
1608196500000.0,23459.8744
1608196800000.0,23492.0328
1608197100000.0,23535.3274
1608197400000.0,23568.7791
1608197700000.0,23539.8012
1608198000000.0,23507.6038
1608198300000.0,23490.353
1608198600000.0,23464.1571
1608198900000.0,23449.0857
1608199200000.0,23442.0715
1608199500000.0,23440.1575
1608199800000.0,23431.6552
1608200100000.0,23438.0383
1608201000000.0,23450.5856
1608201900000.0,23452.8185
1608202500000.0,23452.7271
1608203400000.0,23448.325
1608204300000.0,23442.5541
1608205500000.0,23405.7517
1608206400000.0,23301.6852
1608207000000.0,23168.5446
1608208200000.0,23146.0119
1608209400000.0,23113.5177
1608209700000.0,23092.7236
1608210000000.0,23173.8613
1608210600000.0,23227.5592
1608211500000.0,23313.2172
1608212400000.0,23316.6449
1608213300000.0,23317.2013
1608213600000.0,23318.4564
1608214200000.0,23343.6246
1608214800000.0,23364.7851
1608215400000.0,23392.3767
1608216300000.0,23385.1036
1608217200000.0,23385.715
1608218100000.0,23383.9701
1608218700000.0,23388.877
1608219600000.0,23406.4489
1608220500000.0,23432.9175
1608221100000.0,23464.8147
1608221400000.0,23500.325
1608222000000.0,23569.82
1608222600000.0,23626.6836
1608223500000.0,23654.0935
1608223800000.0,23699.503
1608224700000.0,23764.9769
1608225300000.0,23775.503
1608226500000.0,23795.5894
1608226800000.0,23776.2085
1608227700000.0,23767.4052
1608228000000.0,23764.8101
1608228300000.0,23795.5363
1608228900000.0,23834.3881
1608229200000.0,23849.3737
1608229500000.0,23853.2
1608230100000.0,23847.9216
1608230700000.0,23848.1279
1608231300000.0,23862.7358
1608232200000.0,23866.9435
1608232800000.0,23854.1984
1608233700000.0,23847.7115
1608234600000.0,23814.88
1608235200000.0,23782.2813
1608235800000.0,23758.9349
1608236400000.0,23717.9257
1608237000000.0,23643.4399
1608237600000.0,23612.518
1608238200000.0,23536.1425
1608238800000.0,23486.5173
1608239400000.0,23503.1497
1608240300000.0,23463.6004
1608241200000.0,23465.0657
1608242100000.0,23464.995
1608243300000.0,23468.2253
1608245100000.0,23459.9743
1608246300000.0,23420.2735
1608247500000.0,23379.2964
1608248400000.0,23259.0015
1608249600000.0,23142.5804
1608251100000.0,23004.9226
1608252000000.0,22984.6753
1608252900000.0,23001.4872
1608254400000.0,23046.538
1608255000000.0,23075.0925
1608255600000.0,23114.4657
1608257100000.0,23188.2846
1608258600000.0,23220.7819
1608260100000.0,23226.2765
1608261600000.0,23227.8547
1608262800000.0,23207.4345
1608264300000.0,23204.3447
1608266100000.0,23213.4874
1608268200000.0,23219.7175
1608270600000.0,23249.237
1608272100000.0,23257.8982
1608273900000.0,23256.4176
1608275700000.0,23256.3117
1608276900000.0,23259.4692
1608278700000.0,23260.5234
1608280200000.0,23295.1204
1608280800000.0,23284.4452
1608281700000.0,23305.9878
1608283200000.0,23317.9895
1608285000000.0,23316.7652
1608286500000.0,23316.1974
1608287700000.0,23294.1178
1608289200000.0,23292.3613
1608289800000.0,23296.3079
1608291000000.0,23302.4181
1608293100000.0,23306.5584
1608293700000.0,23300.7169
1608295500000.0,23302.1
1608297900000.0,23316.5579
1608299400000.0,23337.2384
1608300000000.0,23369.7465
1608300900000.0,23382.4286
1608301500000.0,23395.351
1608302100000.0,23395.9485
1608303000000.0,23370.1693
1608304200000.0,23320.3184
1608304800000.0,23286.2015
1608306000000.0,23226.8303
1608307200000.0,23160.698
1608308100000.0,23123.2521
1608309600000.0,23077.6043
1608311100000.0,23041.6448
1608313200000.0,23032.0472
1608315300000.0,23024.5793
1608318000000.0,23015.2361
1608320700000.0,22944.8784
1608323400000.0,22916.3614
1608325500000.0,22931.1288
1608326400000.0,22986.2937
1608327300000.0,23012.684
1608328800000.0,23045.8496
1608331200000.0,23073.6888
1608334500000.0,23132.7553
1608336000000.0,23168.9311
1608337800000.0,23183.5641
1608339900000.0,23185.9766
1608342600000.0,23205.1465
1608345300000.0,23240.8472
1608346500000.0,23261.062
1608348300000.0,23270.293
1608350700000.0,23270.3994
1608353700000.0,23264.0767
1608356100000.0,23259.9851
1608358500000.0,23253.2766
1608361200000.0,23233.142
1608363000000.0,23218.3975
1608364800000.0,23215.071
1608365400000.0,23219.1228
1608366300000.0,23217.5292
1608368700000.0,23218.1446
1608372300000.0,23219.6182
1608375000000.0,23219.1164
1608378300000.0,23208.0635
1608380700000.0,23213.1459
1608381900000.0,23222.2876
1608384300000.0,23245.6366
1608386100000.0,23341.4552
1608386700000.0,23406.3579
1608387000000.0,23483.0806
1608387600000.0,23492.4518
1608388200000.0,23520.5467
1608388800000.0,23543.1377
1608389700000.0,23603.7551
1608390600000.0,23671.6757
1608391200000.0,23725.0337
1608392100000.0,23741.1673
1608392400000.0,23770.1446
1608393600000.0,23794.009
1608393900000.0,23831.1656
1608394200000.0,23923.1681
1608394500000.0,24035.7048
1608394800000.0,24099.9564
1608395100000.0,24143.2683
1608395700000.0,24202.322
1608396300000.0,24230.337
1608396900000.0,24271.7755
1608397800000.0,24298.8053
1608398400000.0,24315.4199
1608399600000.0,24335.2204
1608400500000.0,24302.0086
1608402000000.0,24283.9697
1608403200000.0,24250.6022
1608405000000.0,24239.8443
1608406800000.0,24243.0463
1608408600000.0,24239.6172
1608411600000.0,24222.0903
1608413400000.0,24204.8249
1608414600000.0,24182.8959
1608416400000.0,24168.6338
1608419700000.0,24167.7987
1608421200000.0,24152.8451
1608423000000.0,24185.3999
1608423900000.0,24225.6654
1608424200000.0,24229.7378
1608424800000.0,24218.3066
1608426000000.0,24183.0794
1608427500000.0,24167.1042
1608429900000.0,24159.8472
1608432300000.0,24151.5614
1608433800000.0,24155.8632
1608435000000.0,24156.8497
1608437700000.0,24166.9683
1608438300000.0,24157.0358
1608439800000.0,24116.0971
1608441000000.0,24072.0327
1608443400000.0,24000.1676
1608446400000.0,23922.9774
1608449400000.0,23863.1994
1608451200000.0,23841.2774
1608452400000.0,23829.3942
1608453300000.0,23821.6008
1608455100000.0,23842.5246
1608457200000.0,23856.3251
1608458700000.0,23858.1608
1608459900000.0,23856.4954
1608461400000.0,23856.554
1608462600000.0,23867.1176
1608465000000.0,23868.2257
1608466800000.0,23864.27
1608468600000.0,23864.7363
1608470100000.0,23852.2639
1608471300000.0,23802.0739
1608473100000.0,23796.4387
1608475200000.0,23805.7511
1608478200000.0,23826.3478
1608478800000.0,23883.4108
1608479400000.0,23911.7184
1608480300000.0,23932.8965
1608481800000.0,23926.4401
1608483600000.0,23920.0399
1608486000000.0,23927.1962
1608488400000.0,23959.6176
1608490500000.0,23990.8709
1608493200000.0,24031.6543
1608494400000.0,24093.2259
1608495300000.0,24162.2228
1608496200000.0,24260.2751
1608496800000.0,24312.7381
1608497400000.0,24316.6532
1608498600000.0,24286.2321
1608498900000.0,24265.6408
1608499200000.0,24252.0427
1608500100000.0,24256.2405
1608500400000.0,24258.8177
1608501000000.0,24294.7887
1608501600000.0,24333.8634
1608501900000.0,24340.8336
1608502500000.0,24341.8743
1608503100000.0,24343.2576
1608504300000.0,24343.8948
1608505200000.0,24343.131
1608507300000.0,24333.1576
1608508800000.0,24319.1858
1608509400000.0,24295.0547
1608510900000.0,24247.0933
1608512400000.0,24179.1033
1608514200000.0,24058.9735
1608516600000.0,23956.3335
1608519000000.0,23915.9603
1608519900000.0,23950.316
1608521700000.0,23987.5722
1608522300000.0,24019.389
1608523200000.0,24103.3693
1608524400000.0,24141.8133
1608525300000.0,24149.638
1608526500000.0,24144.3595
1608528300000.0,24156.2007
1608530400000.0,24150.1465
1608531600000.0,24163.5349
1608534000000.0,24173.8485
1608534900000.0,24181.0898
1608536400000.0,24166.747
1608537900000.0,24140.3252
1608538500000.0,24124.8078
1608540000000.0,24120.257
1608540900000.0,24117.3974
1608541500000.0,24136.9243
1608542100000.0,24142.086
1608543300000.0,24188.3925
1608544200000.0,24205.2074
1608544800000.0,24254.8644
1608545400000.0,24371.1133
1608546000000.0,24392.2821
1608546300000.0,24414.7575
1608546900000.0,24427.024
1608547500000.0,24427.3663
1608548100000.0,24444.512
1608548400000.0,24430.4618
1608548700000.0,24373.7944
1608549300000.0,24298.2368
1608550200000.0,24198.972
1608551100000.0,24092.7891
1608552000000.0,23992.7585
1608552600000.0,23915.9787
1608552900000.0,23830.7796
1608553200000.0,23726.7446
1608553800000.0,23617.2255
1608554400000.0,23455.6326
1608555000000.0,23336.0537
1608555600000.0,23172.0457
1608555900000.0,23063.0362
1608556200000.0,23043.575
1608556800000.0,23016.5136
1608557400000.0,22994.8654
1608558600000.0,22960.7202
1608559800000.0,22982.0389
1608561600000.0,23045.4834
1608561900000.0,23108.7084
1608562500000.0,23165.3333
1608563100000.0,23216.5861
1608564000000.0,23255.2788
1608565500000.0,23305.0229
1608566700000.0,23390.7181
1608567900000.0,23455.7144
1608569400000.0,23485.881
1608570600000.0,23466.0554
1608571500000.0,23445.9855
1608572100000.0,23408.6755
1608573000000.0,23369.7168
1608573900000.0,23358.7911
1608574500000.0,23350.466
1608575700000.0,23341.3139
1608577200000.0,23335.5291
1608578700000.0,23330.8164
1608580200000.0,23316.557
1608582600000.0,23316.7205
1608585000000.0,23320.5599
1608586800000.0,23327.1892
1608588000000.0,23331.3523
1608589800000.0,23333.3795
1608592500000.0,23325.9183
1608594000000.0,23318.7963
1608595200000.0,23268.3607
1608595800000.0,23197.2511
1608597600000.0,23159.4733
1608598200000.0,23166.9067
1608599100000.0,23171.9157
1608600000000.0,23171.7519
1608601200000.0,23165.9029
1608602700000.0,23167.7413
1608604500000.0,23167.5345
1608606600000.0,23168.7599
1608608700000.0,23196.7231
1608610200000.0,23208.5199
1608612000000.0,23207.6711
1608613800000.0,23206.7775
1608615300000.0,23190.2902
1608616500000.0,23146.7135
1608618000000.0,23097.1369
1608619200000.0,23050.4827
1608620700000.0,23032.4433
1608622800000.0,23039.0488
1608623400000.0,23030.5725
1608624300000.0,23055.4912
1608625500000.0,23059.9005
1608626100000.0,23059.6371
1608627300000.0,23064.5705
1608628500000.0,23062.9299
1608630300000.0,23061.1904
1608631500000.0,23048.3226
1608634200000.0,23068.0257
1608635700000.0,23085.4882
1608636300000.0,23052.8329
1608637500000.0,23093.2233
1608638100000.0,23160.8121
1608638700000.0,23222.7335
1608639900000.0,23262.6128
1608641100000.0,23325.9023
1608641700000.0,23371.8675
1608643200000.0,23464.4397
1608645000000.0,23552.1194
1608645300000.0,23645.0649
1608645900000.0,23723.4933
1608646800000.0,23745.7184
1608648000000.0,23761.9107
1608648900000.0,23782.657
1608650400000.0,23815.5848
1608651300000.0,23798.0102
1608652800000.0,23786.8817
1608653700000.0,23732.7485
1608654900000.0,23723.1001
1608656100000.0,23702.799
1608658200000.0,23670.3464
1608660300000.0,23672.0758
1608662400000.0,23675.8681
1608665100000.0,23667.9552
1608667800000.0,23639.3789
1608670500000.0,23630.2465
1608672600000.0,23605.7744
1608674100000.0,23622.7449
1608677400000.0,23677.5491
1608678000000.0,23706.8753
1608679200000.0,23742.3684
1608680700000.0,23785.8827
1608681900000.0,23855.8776
1608683700000.0,23948.1312
1608685200000.0,24015.491
1608685800000.0,24048.6335
1608687000000.0,24059.3026
1608687900000.0,24055.2713
1608689400000.0,24054.474
1608691200000.0,24051.4008
1608693600000.0,24047.7151
1608696000000.0,24044.5683
1608696600000.0,24041.0742
1608698700000.0,24030.3716
1608699900000.0,24023.9101
1608700800000.0,24022.8186
1608702300000.0,24012.7352
1608703500000.0,24014.1329
1608705900000.0,24012.674
1608706800000.0,24018.4992
1608708000000.0,24010.5298
1608709800000.0,24001.0866
1608711300000.0,23970.0827
1608713100000.0,23899.5456
1608715500000.0,23826.5199
1608717300000.0,23789.8505
1608718800000.0,23773.0339
1608720600000.0,23770.7461
1608721500000.0,23830.9026
1608721800000.0,23839.0228
1608722100000.0,23857.4385
1608722400000.0,23881.0836
1608722700000.0,23877.5486
1608723300000.0,23881.3215
1608724200000.0,23884.2842
1608725400000.0,23877.4963
1608726300000.0,23856.218
1608726900000.0,23865.6836
1608727200000.0,23905.6258
1608727800000.0,23971.8137
1608728400000.0,24005.2402
1608729300000.0,24079.9313
1608729600000.0,24139.0
1608729900000.0,24169.3911
1608730500000.0,24179.362
1608731400000.0,24169.1783
1608731700000.0,24182.269
1608732300000.0,24210.8375
1608733200000.0,24221.2451
1608734100000.0,24236.9406
1608735600000.0,24227.4946
1608737400000.0,24200.7161
1608738600000.0,24175.5563
1608739200000.0,24127.9115
1608739800000.0,24052.0622
1608741300000.0,24030.8409
1608742800000.0,24012.3478
1608744000000.0,24012.3449
1608745800000.0,24005.7029
1608747600000.0,23986.4671
1608750900000.0,23967.9562
1608754800000.0,23900.3983
1608757500000.0,23855.3502
1608758400000.0,23864.1893
1608759900000.0,23850.637
1608761100000.0,23905.7057
1608761700000.0,23964.9977
1608762300000.0,23947.4685
1608762600000.0,23924.1153
1608763200000.0,23876.6815
1608763800000.0,23837.092
1608765000000.0,23805.0155
1608766200000.0,23795.0423
1608767700000.0,23772.1547
1608768600000.0,23754.289
1608769200000.0,23753.3545
1608769800000.0,23731.2448
1608770700000.0,23681.5339
1608771900000.0,23619.5762
1608773400000.0,23571.5896
1608774600000.0,23501.6964
1608776700000.0,23460.6173
1608777900000.0,23443.2712
1608778800000.0,23436.1592
1608779400000.0,23403.4889
1608780600000.0,23402.7285
1608782700000.0,23400.3078
1608784500000.0,23398.2948
1608786900000.0,23392.7421
1608788400000.0,23340.3977
1608791100000.0,23303.0367
1608793500000.0,23242.7463
1608795900000.0,23224.3054
1608797400000.0,23252.623
1608798000000.0,23307.6507
1608799200000.0,23392.6598
1608800400000.0,23432.3051
1608801900000.0,23471.5777
1608804000000.0,23483.738
1608805800000.0,23482.3627
1608807900000.0,23496.9412
1608809400000.0,23514.5056
1608811500000.0,23507.4312
1608813600000.0,23502.2489
1608815400000.0,23504.3402
1608817200000.0,23520.7803
1608818700000.0,23513.6647
1608821700000.0,23505.5657
1608822900000.0,23506.1249
1608824700000.0,23494.4962
1608826800000.0,23442.322
1608829200000.0,23459.6198
1608831300000.0,23464.9447
1608833700000.0,23475.2633
1608838500000.0,23480.9242
1608841500000.0,23505.0143
1608843600000.0,23524.6649
1608846600000.0,23591.636
1608849300000.0,23662.883
1608850500000.0,23719.5579
1608852000000.0,23778.4744
1608853500000.0,23810.3656
1608855000000.0,23827.9857
1608856500000.0,23840.4293
1608860100000.0,23845.8451
1608864000000.0,23850.6069
1608866700000.0,23855.2206
1608870900000.0,23847.1461
1608875100000.0,23846.5371
1608878700000.0,23838.5844
1608882000000.0,23844.5501
1608883500000.0,23886.6925
1608884100000.0,23883.7217
1608885300000.0,23878.6437
1608886200000.0,23872.7703
1608888300000.0,23922.9209
1608889500000.0,23954.8031
1608890400000.0,23996.3995
1608891000000.0,24014.0775
1608891600000.0,24037.3337
1608893100000.0,24064.449
1608894600000.0,24173.3498
1608895800000.0,24373.3885
1608896100000.0,24484.0851
1608896400000.0,24601.6542
1608897000000.0,24691.2866
1608897600000.0,24761.4302
1608898200000.0,24806.0918
1608899100000.0,24840.8285
1608900900000.0,24850.73
1608901800000.0,24871.338
1608903300000.0,24892.7238
1608905100000.0,24899.8796
1608906900000.0,24874.9105
1608907500000.0,24860.9032
1608907800000.0,24855.8231
1608908400000.0,24848.4032
1608909300000.0,24842.6533
1608910500000.0,24829.6583
1608912000000.0,24815.515
1608913200000.0,24802.7447
1608914400000.0,24804.6007
1608915300000.0,24761.4339
1608916800000.0,24738.2328
1608918900000.0,24689.6425
1608921900000.0,24649.9998
1608922800000.0,24624.2276
1608924900000.0,24613.5809
1608926100000.0,24609.0771
1608928800000.0,24593.0843
1608931200000.0,24591.6138
1608933900000.0,24632.2809
1608936000000.0,24674.7756
1608937800000.0,24742.037
1608938700000.0,24780.6629
1608940500000.0,24808.3106
1608941100000.0,24836.808
1608942900000.0,24850.4983
1608945000000.0,24876.1903
1608946800000.0,24945.1539
1608947700000.0,25011.9659
1608948900000.0,25034.1867
1608949500000.0,25044.8439
1608951000000.0,25077.291
1608953100000.0,25087.4077
1608953400000.0,25109.6399
1608954600000.0,25112.1945
1608956400000.0,25112.6958
1608959100000.0,25105.9914
1608960000000.0,25056.0373
1608962700000.0,25033.103
1608965400000.0,25032.8283
1608968400000.0,25036.7753
1608970200000.0,25054.5009
1608971700000.0,25054.0299
1608973800000.0,25042.0983
1608975300000.0,25033.705
1608978000000.0,25019.2166
1608979500000.0,25016.6473
1608980700000.0,25008.3384
1608982800000.0,24990.2708
1608984900000.0,24994.2102
1608987000000.0,24997.1598
1608988200000.0,24984.8563
1608990600000.0,24992.1597
1608991500000.0,25089.0031
1608992100000.0,25150.1225
1608992700000.0,25229.4758
1608993900000.0,25331.0341
1608994500000.0,25398.7496
1608995100000.0,25467.524
1608996300000.0,25550.9032
1608996900000.0,25612.8636
1608997800000.0,25698.1594
1608998100000.0,25808.8775
1608998700000.0,25907.2309
1608999000000.0,25971.6737
