timestamp,btc_exchange_stablecoins_ratio_usd
1621267500000.0,10702788.7473
1621267800000.0,11553016.3886
1621268100000.0,10866876.9024
1621268400000.0,10004225.8608
1621268700000.0,11699896.4493
1621269000000.0,9478372.1556
1621269300000.0,11279245.7747
1621269600000.0,10950363.7969
1621269900000.0,10279981.4567
1621270200000.0,12609307.7959
1621270500000.0,9702536.6867
1621270800000.0,11803409.9079
1621271100000.0,9304806.6841
1621271400000.0,8704531.5532
1621271700000.0,8676474.6078
1621272000000.0,10060601.9357
1621272300000.0,11143457.8672
1621272600000.0,9982740.8355
1621272900000.0,11923360.1687
1621273200000.0,8948513.6528
1621273500000.0,9767501.9292
1621273800000.0,8780439.1817
1621274400000.0,10110485.7033
1621274700000.0,8295940.7357
1621275000000.0,10490009.0007
1621275300000.0,10792950.1511
1621275600000.0,9470629.2739
1621275900000.0,10190325.5721
1621276500000.0,9572152.4926
1621277100000.0,8923706.8558
1621277400000.0,10890246.17
1621278000000.0,9967827.8188
1621278300000.0,8709398.7694
1621278600000.0,11106963.2316
1621278900000.0,9222983.2479
1621279500000.0,9839671.3851
1621279800000.0,9387534.2352
1621280400000.0,9663156.6192
1621281000000.0,11303298.081
1621281600000.0,10870922.3687
1621282200000.0,8481363.1793
1621282800000.0,8495959.6263
1621283100000.0,10841012.6902
1621283700000.0,9225371.4318
1621284000000.0,9430371.8155
1621284600000.0,9207662.4271
1621285500000.0,10670353.6896
1621286100000.0,10026810.4394
1621286700000.0,12360773.3906
1621287600000.0,9995980.0802
1621288200000.0,10631508.1982
1621288800000.0,11429428.1879
1621289400000.0,8697032.3056
1621289700000.0,9757826.6856
1621290000000.0,10993803.3185
1621290600000.0,10176485.5756
1621290900000.0,12436835.5943
1621291200000.0,8409130.4638
1621291800000.0,11632390.4005
1621292100000.0,10623646.0137
1621292400000.0,10332333.5513
1621292700000.0,8916773.673
1621293000000.0,9229855.7841
1621293300000.0,10098091.2562
1621293600000.0,10140230.4189
1621293900000.0,9509026.6406
1621294200000.0,9158782.9459
1621294500000.0,9496527.0495
1621295100000.0,11870726.3385
1621295700000.0,10326184.0921
1621296300000.0,9675068.8768
1621296600000.0,11864080.2144
1621296900000.0,8010499.0062
1621297200000.0,10677584.6782
1621297500000.0,10950182.8273
1621298100000.0,10865937.3934
1621298700000.0,10939760.7095
1621299300000.0,9463558.191
1621299900000.0,9376265.6132
1621300200000.0,9321223.9777
1621300500000.0,12780782.2598
1621301100000.0,10224230.1723
1621301400000.0,9737797.7498
1621302000000.0,10028959.4737
1621302600000.0,10154650.3375
1621303500000.0,10769261.5202
1621304100000.0,10921476.9321
1621304700000.0,9701193.1414
1621305300000.0,9364837.7207
1621305900000.0,10641172.7941
1621306500000.0,9062019.2535
1621307400000.0,12928982.2938
1621308300000.0,9765209.2704
1621309200000.0,9517201.3675
1621310100000.0,11445069.6288
1621310700000.0,11784232.1399
1621311000000.0,8782088.0776
1621311600000.0,10737511.1019
1621312500000.0,10855942.3113
1621313100000.0,10613565.5694
1621313700000.0,11075539.0346
1621314300000.0,11020153.5416
1621315200000.0,9884765.8503
1621316100000.0,9308687.3603
1621316700000.0,11966830.8047
1621317300000.0,9768814.4036
1621317900000.0,11175882.2367
1621318500000.0,8596795.9595
1621319100000.0,9160105.1789
1621319700000.0,10835585.9221
1621320600000.0,10819255.2058
1621320900000.0,10107936.8673
1621321500000.0,10167608.4472
1621322100000.0,9200816.2756
1621322700000.0,9210215.9231
1621323300000.0,10765714.0337
1621324200000.0,10673506.3939
1621324800000.0,9587582.9132
1621325700000.0,10921462.7344
1621326300000.0,9479825.8573
1621327200000.0,11395109.8261
1621327800000.0,8222090.7185
1621328700000.0,10227781.4218
1621329600000.0,9553389.0044
1621330200000.0,10742132.9507
1621330800000.0,9906379.9202
1621331700000.0,10611682.5679
1621332600000.0,8533218.637
1621333500000.0,10024959.4763
1621334100000.0,10445449.1791
1621334700000.0,12343033.556
1621335600000.0,9596767.2112
1621336200000.0,11038619.0738
1621336800000.0,11077665.523
1621337400000.0,9088786.2228
1621338000000.0,10807092.8704
1621338900000.0,11136969.7246
1621339500000.0,8264944.3792
1621339800000.0,10069332.4694
1621340400000.0,9123764.7048
1621341000000.0,11518746.8691
1621341600000.0,9724983.4193
1621341900000.0,10991835.6414
1621342200000.0,7928197.6743
1621342500000.0,9875963.5749
1621342800000.0,11347630.6743
1621343100000.0,10111675.9774
1621343700000.0,11593287.3476
1621344000000.0,9039875.1332
1621344300000.0,9765658.6582
1621344600000.0,10753908.1347
1621344900000.0,9814911.324
1621345500000.0,9818157.9418
1621346100000.0,8741240.6043
1621346700000.0,11029983.1469
1621347000000.0,10432091.1002
1621347300000.0,10120557.5778
1621347600000.0,10075356.515
1621348200000.0,8398310.0473
1621348500000.0,8894560.7846
1621348800000.0,10152214.0856
1621349100000.0,10662341.0432
1621349400000.0,12186643.8627
1621349700000.0,12062770.1928
1621350000000.0,8740100.6474
1621350300000.0,10521927.1729
1621350600000.0,8718304.2337
1621350900000.0,8617801.0937
1621351500000.0,10553414.6546
1621351800000.0,11738906.15
1621352400000.0,8512874.5099
1621352700000.0,8769589.2317
1621353000000.0,10359642.5628
1621353600000.0,7925107.1549
1621353900000.0,9740525.8592
1621354200000.0,11454894.2463
1621354500000.0,11151027.389
1621354800000.0,10196714.5289
1621355100000.0,10929874.6695
1621355400000.0,9631184.4281
1621355700000.0,10854318.101
1621356000000.0,10604245.0553
1621356300000.0,9977074.52
1621356600000.0,12601463.4006
1621357200000.0,10725909.173
1621357500000.0,9180854.5586
1621358100000.0,12400071.3805
1621358700000.0,9239663.4737
1621359000000.0,11157643.3388
1621359600000.0,10665174.7732
1621360200000.0,11212458.5188
1621360800000.0,10664598.6653
1621361100000.0,10896348.2326
1621361400000.0,10554049.9113
1621361700000.0,10594289.553
1621362000000.0,10405272.2169
1621362600000.0,10154990.1911
1621363200000.0,10678422.8073
1621363500000.0,10039295.8869
1621363800000.0,8977571.8663
1621364100000.0,9661831.8641
1621364700000.0,9828443.9021
1621365300000.0,9918086.4178
1621365600000.0,11840229.3614
1621366200000.0,10542306.2219
1621366800000.0,9864707.0271
1621367100000.0,9311946.9584
1621367400000.0,10278301.7598
1621368000000.0,10760538.7234
1621368600000.0,11261093.4181
1621369200000.0,10570369.7982
1621369800000.0,11395440.4112
1621370400000.0,9861695.8726
1621371000000.0,8966201.6491
1621371900000.0,9027213.3973
1621372800000.0,10282058.605
1621373400000.0,10727303.7642
1621374300000.0,11520436.2999
1621374900000.0,10934149.6229
1621375800000.0,9381419.0122
1621376400000.0,9720824.746
1621377300000.0,10952990.4203
1621378200000.0,9606655.9726
1621378800000.0,8914082.0656
1621379100000.0,11077525.2341
1621379400000.0,11137996.9208
1621380000000.0,9298741.2346
1621380600000.0,10706978.9449
1621381200000.0,8818735.1694
1621381800000.0,8670281.5899
1621382400000.0,10068628.6257
1621382700000.0,10684991.0368
1621383000000.0,9332012.3088
1621383300000.0,10496347.452
1621383600000.0,11164721.0697
1621384200000.0,10357775.9879
1621384500000.0,11247129.9135
1621385100000.0,11642641.356
1621385700000.0,9552871.5905
1621386000000.0,11208871.777
1621386600000.0,10179709.0767
1621386900000.0,10624013.3436
1621387200000.0,9559190.6522
1621387500000.0,9461113.9762
1621387800000.0,11133707.9423
1621388100000.0,8290890.1846
1621388400000.0,8524655.3937
1621388700000.0,10719618.1646
1621389000000.0,8706080.6331
1621389300000.0,9871967.029
1621389600000.0,9223636.4521
1621389900000.0,8094080.0714
1621390200000.0,8448448.222
1621390500000.0,10347447.7224
1621390800000.0,10070402.4931
1621391100000.0,10830271.7325
1621391400000.0,10104494.4738
1621391700000.0,10337704.9172
1621392000000.0,9793485.6587
1621392600000.0,11419866.8902
1621392900000.0,10786070.3601
1621393200000.0,12004040.497
1621393500000.0,11429570.8227
1621393800000.0,10263319.0157
1621394100000.0,8907911.1346
1621394400000.0,10020012.5573
1621394700000.0,10255849.6916
1621395300000.0,9715325.8456
1621395900000.0,9411776.078
1621396200000.0,10043807.1205
1621396800000.0,9897508.6903
1621397100000.0,9166911.9253
1621397400000.0,10203602.36
1621398000000.0,9735609.7498
1621398300000.0,12233466.4849
1621398600000.0,10119304.2052
1621398900000.0,10086690.6164
1621399200000.0,10613114.0613
1621399500000.0,9001366.7431
1621399800000.0,12090461.5769
1621400100000.0,8898197.1992
1621400400000.0,8896364.2215
1621400700000.0,10337897.1129
1621401000000.0,11940793.003
1621401300000.0,9248350.7763
1621401600000.0,10648908.2133
1621401900000.0,8768617.4647
1621402200000.0,9649668.8194
1621402500000.0,11271194.942
1621402800000.0,9490308.8184
1621403100000.0,9682427.1274
1621403400000.0,9169236.9147
1621403700000.0,11304550.9335
1621404000000.0,8113782.1634
1621404300000.0,8446617.4044
1621404600000.0,11063407.4855
1621404900000.0,8663967.4346
1621405500000.0,10232078.3915
1621406100000.0,10812805.6702
1621406700000.0,10474858.8178
1621407000000.0,10663570.8778
1621407300000.0,10096215.2106
1621407600000.0,11114774.6722
1621407900000.0,10927325.3585
1621408200000.0,8675551.5862
1621408500000.0,11004631.5151
1621408800000.0,10546430.5209
1621409100000.0,10151415.0053
1621409400000.0,11119411.0962
1621409700000.0,10568421.7028
1621410000000.0,8905147.1291
1621410300000.0,11002549.905
1621410600000.0,12241546.2832
1621410900000.0,9542172.6609
1621411200000.0,10406737.5593
1621411500000.0,11456738.2591
1621411800000.0,10488259.595
1621412400000.0,11159980.8521
1621412700000.0,10578666.3333
1621413300000.0,8944799.5498
1621413600000.0,12492367.5717
1621413900000.0,9090885.9489
1621414200000.0,10754516.0428
1621414500000.0,10765829.0671
1621415100000.0,12205562.8238
1621415700000.0,8718502.3867
1621416300000.0,8313635.7668
1621416600000.0,9360305.8443
1621417200000.0,9435187.7732
1621417800000.0,11779485.1422
1621418400000.0,8891503.9377
1621419000000.0,11158331.7907
1621419300000.0,10875155.6725
1621419600000.0,9831313.7199
1621420200000.0,6871026.4506
1621420500000.0,10140195.1947
1621420800000.0,10554511.3266
1621421100000.0,10089338.1295
1621421400000.0,9053505.5198
1621421700000.0,10461271.6132
1621422000000.0,10564589.1224
1621422300000.0,11686628.1393
1621422600000.0,9800470.625
1621422900000.0,8522974.3028
1621423200000.0,10688077.1309
1621423500000.0,11156957.8742
1621423800000.0,10506490.6981
1621424100000.0,11507670.9627
1621424400000.0,9349017.4114
1621424700000.0,11038335.983
1621425000000.0,9962729.144
1621425300000.0,8048317.8354
1621425600000.0,9496250.573
1621425900000.0,10145839.7469
1621426200000.0,8702075.8717
1621426500000.0,9857409.0782
1621426800000.0,11225807.2087
1621427100000.0,11326058.0048
1621427400000.0,8359396.6285
1621427700000.0,10392016.607
1621428000000.0,9720660.6607
1621428300000.0,10168520.8602
1621428600000.0,10671640.2497
1621428900000.0,9730677.3446
1621429200000.0,9442788.7843
1621429500000.0,7856985.2406
1621429800000.0,10982182.328
1621430100000.0,9698309.8903
1621430400000.0,9843683.7044
1621430700000.0,12316795.4598
1621431000000.0,8761302.7891
1621431600000.0,10422787.0889
1621432200000.0,8641968.0687
1621432500000.0,8462256.9017
1621433100000.0,9801338.3891
1621433400000.0,11405799.6312
1621433700000.0,10484061.6753
1621434000000.0,10540475.8783
1621434300000.0,12112767.7199
1621434600000.0,10708970.1928
1621434900000.0,10128819.4311
1621435500000.0,10080103.8732
1621435800000.0,9750005.1768
1621436100000.0,8937811.4242
1621436400000.0,10134722.6147
1621436700000.0,8525062.9315
1621437000000.0,10171448.3258
1621437300000.0,10526071.6697
1621437600000.0,8426527.7961
1621437900000.0,11697459.6751
1621438200000.0,10623315.1845
1621438500000.0,8173201.7617
1621438800000.0,10844729.6657
1621439100000.0,9062623.108
1621439400000.0,10376477.5363
1621439700000.0,10306068.0506
1621440000000.0,9934684.9103
1621440300000.0,9141374.2687
1621440600000.0,11522822.6544
1621440900000.0,9287504.0248
1621441200000.0,11880433.7848
1621441500000.0,8242091.093
1621441800000.0,10267162.0124
1621442100000.0,12201853.1274
1621442400000.0,9663711.9525
1621442700000.0,10585916.4368
1621443000000.0,10235492.7852
1621443300000.0,9911086.4441
1621443600000.0,11110901.9946
1621443900000.0,9158545.5877
1621444200000.0,9470724.6814
1621444500000.0,9724969.6865
1621444800000.0,10063650.8747
1621445100000.0,11023686.5133
1621445400000.0,10534134.7129
1621445700000.0,9698157.4091
1621446000000.0,12520076.5538
1621446300000.0,10068556.4263
1621446600000.0,9526091.7361
1621446900000.0,9596601.8731
1621447500000.0,10318385.7461
1621447800000.0,9963618.1727
1621448100000.0,10774009.8098
1621448400000.0,9747339.0979
1621448700000.0,8687443.4155
1621449000000.0,8682428.9564
1621449300000.0,11079409.1858
1621449900000.0,11191820.9509
1621450200000.0,9941978.0424
1621450800000.0,8923751.3329
1621451100000.0,8944152.42
1621451400000.0,10134390.0737
1621452000000.0,8840727.8975
1621452600000.0,11391550.0818
1621453200000.0,11792961.113
1621453500000.0,10040216.964
1621454100000.0,8566494.5521
1621454400000.0,11282225.0234
1621454700000.0,9125278.1245
1621455000000.0,10285691.6259
1621455600000.0,10578005.3638
1621456200000.0,11246523.6157
1621456800000.0,10786946.9195
1621457100000.0,8329954.6522
1621457700000.0,9095147.3012
1621458300000.0,10161739.7027
1621458900000.0,10052243.2092
1621459200000.0,10522580.6075
1621459500000.0,10835611.4414
1621459800000.0,10026640.1747
1621460400000.0,9223585.24
1621461000000.0,10460643.9998
1621461900000.0,9844268.231
1621462200000.0,9830533.8626
1621462800000.0,10938812.6944
1621463400000.0,9928608.2333
1621464000000.0,11430769.114
1621464600000.0,8928020.04
1621465200000.0,9904942.5069
1621465500000.0,11312808.9932
1621465800000.0,10397201.1372
1621466100000.0,7995069.2162
1621466400000.0,12043332.1393
1621467000000.0,10707242.5255
1621467600000.0,9183621.5164
1621467900000.0,9919376.7904
1621468200000.0,8941119.1187
1621468500000.0,9579770.276
1621468800000.0,10287533.0909
1621469100000.0,10065629.5842
1621469400000.0,12143164.9131
1621469700000.0,9464398.9186
1621470000000.0,9346129.8057
1621470300000.0,10227340.3847
1621470600000.0,9961184.3419
1621470900000.0,11396683.5228
1621471200000.0,9537024.2457
1621471500000.0,10502393.3552
1621471800000.0,9208637.9729
1621472100000.0,9999146.017
1621472400000.0,9596948.036
1621472700000.0,10980585.8184
1621473000000.0,11750420.6793
1621473300000.0,8815967.2799
1621473600000.0,8754598.9058
1621473900000.0,9829877.4934
1621474200000.0,10470101.2371
1621474500000.0,8964979.1298
1621474800000.0,10404463.5819
1621475400000.0,9217924.0672
1621476000000.0,9127672.6999
1621476600000.0,10402646.7804
1621476900000.0,9315889.0762
1621477500000.0,8620430.3307
1621478100000.0,9181654.0775
1621478700000.0,9739911.5646
1621479300000.0,8149272.0083
1621479900000.0,9790872.8715
1621480500000.0,10073984.2546
1621481100000.0,10783153.1833
1621481700000.0,11663289.1538
1621482600000.0,11332332.9993
1621483200000.0,9333399.2298
1621483500000.0,11296331.8182
1621483800000.0,11527136.4435
1621484400000.0,10946879.7147
1621485000000.0,11140101.3493
1621485600000.0,9473389.7224
1621486200000.0,10409533.3764
1621486800000.0,9203502.8227
1621487400000.0,11053153.5316
1621488000000.0,10816908.0227
1621488600000.0,8889766.5131
1621489200000.0,11073564.6894
1621489800000.0,10504617.8454
1621490400000.0,12187183.1705
1621490700000.0,9532861.8249
1621491000000.0,9018853.8941
1621491600000.0,9143391.9574
1621492200000.0,7971847.6356
1621492800000.0,9381151.5039
1621493400000.0,10330578.8934
1621494000000.0,10420240.5714
1621494300000.0,8471319.2074
1621494600000.0,12519317.8857
1621495200000.0,8544664.5728
1621495800000.0,9581081.3075
1621496400000.0,9714964.8998
1621497000000.0,11361704.0602
1621497300000.0,10327714.0913
1621497900000.0,10567721.0152
1621498200000.0,11258827.2688
1621498500000.0,11032533.6224
1621499100000.0,9836519.792
1621499700000.0,11392611.3393
1621500300000.0,11283344.1957
1621500900000.0,8859591.0864
1621501500000.0,10652605.2322
1621502100000.0,11178029.6864
1621502700000.0,11693813.6453
1621503300000.0,11757325.246
1621503900000.0,10072064.3187
1621504200000.0,9890873.5734
1621504500000.0,11694547.0496
1621505100000.0,11393674.4999
1621505700000.0,9071545.7411
1621506000000.0,10494585.5497
1621506600000.0,10108050.5826
1621507200000.0,11324447.812
1621507500000.0,10115824.5345
1621507800000.0,9910944.1784
1621508400000.0,10062202.757
1621509000000.0,12111310.0347
1621509600000.0,9794964.5793
1621510200000.0,10019760.2952
1621510800000.0,10144485.3615
1621511100000.0,12063042.3827
1621511700000.0,10281419.2527
1621512300000.0,8759499.0208
1621512900000.0,10311694.2854
1621513200000.0,9681698.7396
1621513500000.0,10418383.1944
1621513800000.0,11002504.9315
1621514100000.0,8724854.3768
1621514400000.0,8637933.9579
1621514700000.0,9727564.4348
1621515000000.0,10200199.7839
1621515600000.0,10376326.314
1621515900000.0,10257996.7682
1621516500000.0,10359368.2936
1621516800000.0,8613848.5215
1621517100000.0,8712679.4752
1621517400000.0,11044927.1019
1621517700000.0,9769571.629
1621518000000.0,9023059.5357
1621518300000.0,7523275.9394
1621518900000.0,10280245.7923
1621519500000.0,10255443.6787
1621520100000.0,10228061.659
1621520400000.0,11271247.0792
1621520700000.0,8322816.3743
1621521300000.0,8403934.3248
1621521900000.0,10626382.0308
1621522500000.0,10303294.2598
1621523100000.0,12329980.8504
1621523700000.0,10468551.3458
1621524300000.0,10926118.578
1621524900000.0,9583605.1514
1621525500000.0,10311010.4146
1621526100000.0,8146453.6923
1621526700000.0,9285309.3641
1621527000000.0,9175031.6767
1621527300000.0,9285263.6944
1621527600000.0,10808343.8096
1621527900000.0,10032722.9841
1621528200000.0,11474380.6781
1621528500000.0,9473090.8305
1621528800000.0,12492452.6973
1621529100000.0,10393058.9021
1621529400000.0,10098683.992
1621529700000.0,9638896.368
1621530000000.0,11152286.0246
1621530300000.0,12019951.0967
1621530600000.0,9830843.1755
1621531200000.0,7443858.9756
1621531800000.0,8895373.3001
1621532400000.0,10957073.3294
1621533000000.0,10184774.7664
1621533300000.0,10957700.8077
1621533900000.0,11550253.4483
1621534200000.0,11436628.4732
1621534800000.0,8810879.6592
1621535400000.0,9419169.5338
1621536000000.0,9134950.7842
1621536600000.0,10365648.252
1621537500000.0,10009791.5322
1621538100000.0,11081661.1762
1621538700000.0,10653853.7012
1621539000000.0,8876545.0878
1621539600000.0,8975591.7604
1621540500000.0,10698144.991
1621541100000.0,9275287.7869
1621541400000.0,8753018.4706
1621542000000.0,7473591.1516
1621542900000.0,10507303.2797
1621543800000.0,9434372.6008
1621544700000.0,10725385.589
1621545600000.0,11015786.3444
1621546200000.0,10488661.8698
1621547100000.0,9452245.3132
1621548300000.0,11187828.5957
1621549200000.0,9511971.9153
1621550100000.0,10308282.6707
1621550700000.0,8435719.1403
1621551300000.0,9138729.5475
1621551600000.0,9871750.9555
1621551900000.0,8258422.9608
1621552200000.0,10190266.8438
1621552500000.0,9590797.204
1621553100000.0,10637892.5289
1621553700000.0,9918281.794
1621554300000.0,10044726.2779
1621554900000.0,9270311.5427
1621555500000.0,10956438.2538
1621556100000.0,8016318.2417
1621556700000.0,10728377.6925
1621557300000.0,7134148.7296
1621557900000.0,9577599.5409
1621558500000.0,12220890.6904
1621559400000.0,10655363.1651
1621560300000.0,9573182.9197
1621561200000.0,10719709.95
1621562100000.0,9308101.6729
1621562700000.0,9495850.5787
1621563600000.0,9446647.5259
1621564200000.0,8826827.5469
1621565100000.0,11454045.0702
1621566000000.0,10188738.7402
1621566600000.0,10892236.9529
1621567500000.0,12420940.8044
1621568100000.0,10022052.9097
1621568700000.0,8162809.4266
1621569600000.0,9127117.6639
1621569900000.0,9887133.4786
1621570500000.0,10815162.1915
1621571100000.0,10305865.7875
1621571400000.0,10471529.8565
1621571700000.0,7918913.2696
1621572300000.0,10041355.1408
1621572900000.0,11993418.2395
1621573500000.0,9589827.9641
1621574100000.0,10790222.2205
1621574700000.0,9506910.0429
1621575300000.0,10378789.2955
1621575900000.0,11064631.2907
1621576500000.0,9260702.6515
1621577100000.0,10084771.7271
1621577700000.0,10327222.3183
1621578300000.0,10230995.2087
1621578900000.0,9976745.4871
1621579800000.0,10317057.7807
1621580400000.0,9663264.2241
1621580700000.0,10376687.8187
1621581300000.0,11414241.637
1621581600000.0,10042205.9309
1621582200000.0,8542323.804
1621582800000.0,10257094.198
1621583700000.0,10741662.3976
1621584300000.0,10539523.7718
1621584900000.0,9509103.0828
1621585200000.0,8453955.8777
1621585500000.0,9507733.0015
1621586100000.0,9977753.1199
1621586400000.0,9472226.45
1621586700000.0,9975649.8628
1621587300000.0,9323923.7167
1621587900000.0,9268466.5882
1621588500000.0,10171919.1589
1621589400000.0,9154042.6588
1621589700000.0,10567052.4418
1621590300000.0,11747959.1022
1621590600000.0,9491767.0013
1621591200000.0,10281506.6937
1621591800000.0,9437279.0453
1621592400000.0,11245358.8065
1621593000000.0,10535543.6945
1621593600000.0,11112262.1522
1621594200000.0,10002596.2548
1621594800000.0,11227452.3749
1621595100000.0,9393194.9041
1621595400000.0,11927243.2031
1621596000000.0,9668509.0813
1621596900000.0,9206709.7137
1621597500000.0,11477054.8657
1621598100000.0,10057420.7964
1621598700000.0,10008624.5818
1621599000000.0,8937639.2257
1621599300000.0,10878859.0752
1621599600000.0,11036386.5631
1621600200000.0,10997737.4881
1621600800000.0,9876252.5118
1621601400000.0,11525794.4
1621601700000.0,11263876.5832
1621602300000.0,10989256.7918
1621602900000.0,11274472.693
1621603200000.0,9178258.1329
1621603800000.0,11329572.8342
1621604100000.0,10851098.9797
1621604700000.0,10066897.9533
1621605300000.0,10008482.4318
1621605900000.0,10906184.2049
1621606200000.0,9008804.6292
1621606500000.0,9975739.5067
1621606800000.0,11022729.1295
1621607100000.0,10087160.6827
1621607400000.0,9084387.33
1621607700000.0,8933358.2271
1621608000000.0,9449560.1053
1621608300000.0,9868249.7972
1621608600000.0,8872940.8926
1621608900000.0,11844342.27
1621609200000.0,10796083.2776
1621609500000.0,8126467.5193
1621609800000.0,10369941.3545
1621610100000.0,7873798.9748
1621610400000.0,11224227.8087
1621610700000.0,10473685.0159
1621611000000.0,10711828.3438
1621611300000.0,10000215.0086
1621611600000.0,11900916.3825
1621611900000.0,8809933.72
1621612200000.0,10605441.7206
1621612500000.0,11647484.2449
1621612800000.0,7941995.0549
1621613100000.0,9036263.9004
1621613400000.0,9583415.3257
1621613700000.0,9122523.4771
1621614000000.0,11414444.2686
1621614300000.0,11027380.7307
1621614600000.0,10535187.056
1621614900000.0,10648263.9137
1621615200000.0,10135512.5517
1621615500000.0,9690417.8848
1621615800000.0,10885402.2748
1621616100000.0,9643946.5099
1621616700000.0,8356896.4568
1621617000000.0,9225012.0718
1621617600000.0,8449403.1239
1621618200000.0,7162905.0479
1621618500000.0,8498291.8782
1621618800000.0,10903068.3674
1621619100000.0,9640451.2941
1621619700000.0,8945655.3882
1621620000000.0,9958627.9758
1621620600000.0,9890775.4395
1621621200000.0,10291109.7471
1621621500000.0,10974301.0453
1621622100000.0,10944413.8207
1621622700000.0,11210646.7464
1621623300000.0,9435372.5527
1621623600000.0,10954653.7912
1621623900000.0,10808153.0383
1621624200000.0,9424909.3894
1621624800000.0,11678449.9489
1621625100000.0,10946121.6201
1621625400000.0,10202343.4729
1621625700000.0,10779026.3775
1621626000000.0,10453029.791
1621626300000.0,9945140.4433
1621626600000.0,9141360.1337
1621626900000.0,12165966.8988
1621627200000.0,9669679.7068
1621627500000.0,10704337.7385
1621627800000.0,10180089.8108
1621628100000.0,8888487.7562
1621628400000.0,11085203.7343
1621628700000.0,12149307.3804
1621629000000.0,11315694.934
1621629300000.0,12535792.6547
1621629900000.0,9232386.4582
1621630200000.0,11406357.3297
1621630500000.0,11356838.1959
1621630800000.0,9520633.3204
1621631100000.0,12099409.2258
1621631400000.0,9728777.9132
1621631700000.0,10383690.9864
1621632000000.0,9963816.9468
1621632300000.0,7778427.5793
1621632600000.0,9337203.9299
1621632900000.0,9582495.4376
1621633200000.0,8998525.7524
1621633500000.0,11223199.3191
1621634100000.0,8803449.3146
1621634700000.0,10890542.1369
1621635000000.0,10953691.3095
1621635300000.0,10422639.572
1621635900000.0,10351721.8393
1621636500000.0,10284945.1674
1621636800000.0,9940672.4009
1621637400000.0,9596962.8691
1621638000000.0,9410276.116
1621638600000.0,9550466.7672
1621638900000.0,9804305.9726
1621639500000.0,10850552.1567
1621640100000.0,11175511.6315
1621640700000.0,8826733.7073
1621641300000.0,11232105.1497
1621641900000.0,7641380.8415
1621642500000.0,10974320.8533
1621643100000.0,12208982.2117
1621643700000.0,9688669.9738
1621644300000.0,11254429.9827
1621644900000.0,9903580.1068
1621645500000.0,10857113.9783
1621646100000.0,11925302.114
1621646700000.0,10551298.6815
1621647300000.0,10966217.8257
1621648200000.0,10502107.4463
1621648800000.0,10000303.4889
1621649700000.0,10178990.6704
1621650000000.0,10951584.3104
1621650600000.0,10002863.8491
1621651200000.0,10556648.8348
1621651800000.0,10000215.3482
1621652400000.0,9588709.2088
1621653300000.0,9475274.4414
1621653600000.0,11299034.6188
1621654200000.0,8267378.2314
1621654800000.0,12803414.6099
1621655400000.0,8343710.7055
1621656000000.0,12146274.3174
1621656600000.0,11060341.0322
1621657500000.0,9796535.7166
1621657800000.0,11478898.3017
1621658100000.0,10140838.7337
1621658700000.0,10481772.2388
1621659000000.0,11334341.4704
1621659300000.0,9982372.2989
1621659900000.0,9298647.8234
1621660500000.0,11563828.985
1621661100000.0,9177846.5217
1621661400000.0,9970226.3824
1621661700000.0,10773424.487
1621662000000.0,10174779.369
1621662600000.0,11064470.305
1621663200000.0,10562551.7353
1621663800000.0,8728604.3766
1621664400000.0,12501052.9082
1621665000000.0,10074613.0166
1621665600000.0,9517408.0035
1621666200000.0,11875792.7782
1621666800000.0,11240725.9899
1621667400000.0,9572309.9036
1621668000000.0,11836723.5491
1621668600000.0,10806914.5026
1621669200000.0,11908196.4204
1621669800000.0,10535324.9984
1621670400000.0,10029563.0902
1621670700000.0,7857926.3346
1621671300000.0,9592818.8523
1621671900000.0,10165646.554
1621672200000.0,8774114.1484
1621672800000.0,10619502.199
1621673100000.0,9889759.2162
1621673400000.0,11307485.2265
1621674000000.0,10443062.7053
1621674900000.0,9495513.1336
1621675500000.0,8910878.4393
1621675800000.0,10287350.4424
1621676400000.0,10131786.9437
1621677300000.0,9550408.4402
1621677900000.0,10361981.0832
1621678500000.0,11450015.4065
1621679400000.0,9937137.0652
1621679700000.0,8820501.9507
1621680300000.0,9950096.8675
1621680600000.0,10376575.8257
1621680900000.0,8811040.57
1621681200000.0,10662123.6439
1621681800000.0,10399325.1438
1621682400000.0,10769833.4257
1621683300000.0,9421006.96
1621683900000.0,10065884.0592
1621684800000.0,7972374.471
1621685100000.0,10715304.9323
1621685700000.0,10820614.3266
1621686000000.0,10899514.0546
1621686300000.0,10205247.8957
1621686900000.0,10247212.4545
1621687500000.0,9285955.8095
1621687800000.0,10704167.565
1621688400000.0,9554932.9065
1621688700000.0,11608961.1131
1621689300000.0,8881354.5451
1621689900000.0,11672094.7628
1621690500000.0,9558679.9602
1621691100000.0,8795481.967
1621691700000.0,11989287.6626
1621692300000.0,9905089.9573
1621692900000.0,11157585.0579
1621693500000.0,9436747.4382
1621694100000.0,10724322.2541
1621694400000.0,9211671.0017
1621694700000.0,9024366.9283
1621695000000.0,11071458.0336
1621695300000.0,12108619.1852
1621695900000.0,9262081.91
1621696200000.0,9908590.2802
1621696500000.0,9921995.9351
1621696800000.0,8726016.7592
1621697400000.0,9990193.8031
1621698000000.0,11170494.8807
1621698300000.0,10807645.7303
1621698600000.0,10558542.4841
1621698900000.0,10396294.1738
1621699500000.0,9191297.8917
1621699800000.0,10357415.4269
