timestamp,stablecoin_exchange_netflow
1606163100000.0,-26932043.26
1606165500000.0,-18689772.54
1606167900000.0,32709319.93
1606171500000.0,4148155.58
1606173300000.0,-43711377.07
1606175400000.0,-4946182.91
1606177500000.0,-42855906.33
1606179300000.0,47194729.57
1606180500000.0,-2667698.45
1606181700000.0,11735497.17
1606183800000.0,-31008644.08
1606186500000.0,37795298.62
1606189200000.0,46253985.47
1606192200000.0,-40049245.64
1606193700000.0,19263789.86
1606195500000.0,-16670172.8
1606197600000.0,-18161223.73
1606198200000.0,-10427532.55
1606198500000.0,47227637.43
1606199400000.0,-3729622.73
1606200600000.0,-23839628.66
1606201500000.0,-23144463.02
1606203600000.0,-10439562.68
1606205700000.0,44895117.94
1606206900000.0,5611585.39
1606208400000.0,42519212.35
1606209300000.0,47459372.41
1606209900000.0,-14509564.0
1606210200000.0,-38452687.39
1606210500000.0,28971729.59
1606210800000.0,-29028008.77
1606211100000.0,-33141385.98
1606211700000.0,27348378.16
1606212300000.0,-24053095.7
1606212900000.0,12630759.6
1606213500000.0,-4423394.65
1606213800000.0,45028181.07
1606214400000.0,28399426.89
1606215300000.0,-25729869.4
1606216500000.0,32051589.9
1606217700000.0,26672353.2
1606219200000.0,49453968.54
1606219800000.0,-47389515.15
1606220700000.0,12353772.17
1606221300000.0,16963762.33
1606221900000.0,-14894905.1
1606222800000.0,16054982.6
1606223700000.0,-36537128.72
1606224600000.0,24155032.45
1606225500000.0,4579916.04
1606226100000.0,12507904.59
1606227300000.0,-47934897.44
1606228500000.0,-23704381.66
1606229400000.0,35025461.63
1606230300000.0,46473596.29
1606231200000.0,32633893.56
1606232400000.0,-42179208.16
1606233600000.0,48182595.99
1606234500000.0,46420783.78
1606235400000.0,18812106.25
1606235700000.0,20339776.82
1606236900000.0,-29066605.08
1606239000000.0,-29405569.4
1606240200000.0,-47030167.68
1606242300000.0,-3465854.76
1606244700000.0,-47514258.0
1606247700000.0,-39147613.74
1606248300000.0,1635631.4
1606249500000.0,44342739.07
1606250100000.0,35131812.7
1606251000000.0,36313844.94
1606252500000.0,-47489091.78
1606253100000.0,-19688584.84
1606254300000.0,-39846854.89
1606255200000.0,-37026934.8
1606256400000.0,-4268429.74
1606259100000.0,3582092.47
1606260900000.0,-21578947.76
1606262700000.0,27538889.86
1606264500000.0,18292472.97
1606267500000.0,12770368.24
1606269900000.0,-21607035.06
1606271700000.0,46767207.82
1606272900000.0,-23418119.69
1606274700000.0,8921702.18
1606276500000.0,11387543.38
1606277100000.0,13863115.68
1606278300000.0,-5208962.42
1606280100000.0,32780132.81
1606280400000.0,-35209957.15
1606281300000.0,29122675.57
1606283100000.0,-11337374.38
1606284900000.0,25074550.7
1606286400000.0,28915713.25
1606288800000.0,-45047244.69
1606290600000.0,-38182781.85
1606292100000.0,13778911.75
1606293300000.0,22881901.41
1606295100000.0,39915872.23
1606296900000.0,-49358756.33
1606298700000.0,33486545.73
1606299600000.0,28101266.09
1606300500000.0,-42725839.71
1606302300000.0,27784475.99
1606303800000.0,-13410520.62
1606305300000.0,-3649033.83
1606306500000.0,-25807955.7
1606308000000.0,-6880540.95
1606309800000.0,7310752.93
1606311600000.0,-20639468.3
1606311900000.0,30181083.65
1606312200000.0,44663698.96
1606312500000.0,-19612073.06
1606312800000.0,-14158171.95
1606313400000.0,8590595.9
1606314000000.0,37974915.31
1606315200000.0,35921542.58
1606316700000.0,10790027.03
1606318500000.0,6307114.63
1606319700000.0,-8405794.69
1606320300000.0,47373759.22
1606321500000.0,-44891655.87
1606321800000.0,15069081.71
1606322400000.0,6188183.07
1606323600000.0,32141269.21
1606325100000.0,-11906661.07
1606326000000.0,40613996.99
1606327500000.0,3807954.91
1606329000000.0,39837024.19
1606331400000.0,9627087.49
1606332900000.0,1510425.19
1606334700000.0,-14874574.67
1606335600000.0,28852120.47
1606336800000.0,46094071.16
1606337700000.0,-30168445.31
1606338900000.0,26303679.99
1606341000000.0,-1543682.22
1606342200000.0,7344570.56
1606343700000.0,-10575963.17
1606344600000.0,-26041977.94
1606345800000.0,31139420.47
1606346400000.0,627895.18
1606347000000.0,-43401001.1
1606347900000.0,-25294913.44
1606349100000.0,30906061.76
1606350300000.0,1559161.12
1606351500000.0,-48626000.84
1606353600000.0,48206962.43
1606355700000.0,16068887.4
1606356900000.0,-30258117.77
1606357800000.0,311945.55
1606358100000.0,-48756470.27
1606359000000.0,-22329018.08
1606359600000.0,31556899.34
1606359900000.0,-14993560.29
1606360200000.0,-8179245.12
1606360500000.0,24774584.16
1606361100000.0,-34835774.3
1606361700000.0,9499161.86
1606362000000.0,15562628.51
1606362300000.0,-45055345.25
1606362600000.0,20650341.08
1606362900000.0,34156276.76
1606363500000.0,44033041.06
1606364100000.0,-23427412.86
1606365000000.0,39117569.97
1606365900000.0,-47410227.97
1606366800000.0,18893716.07
1606367700000.0,-33771471.31
1606368900000.0,44047242.72
1606370400000.0,4829279.56
1606371900000.0,-19155846.79
1606373100000.0,26593910.34
1606374900000.0,-23834249.16
1606376400000.0,24950447.96
1606376700000.0,14959206.6
1606377300000.0,-17131159.62
1606377900000.0,-22583879.35
1606378200000.0,10469988.44
1606378800000.0,-16797409.96
1606379400000.0,-6329986.47
1606379700000.0,-6459273.26
1606380000000.0,-33026039.08
1606380600000.0,5105476.42
1606380900000.0,-41030425.09
1606381200000.0,-33069830.4
1606381500000.0,-43705477.81
1606382100000.0,-11225964.78
1606383000000.0,-11928839.78
1606383600000.0,-7751742.24
1606384500000.0,38594361.65
1606385100000.0,-36600320.06
1606386000000.0,-48884967.7
1606386900000.0,-958677.93
1606388100000.0,15319679.36
1606389300000.0,-29010885.25
1606390200000.0,38226320.46
1606391100000.0,-21488146.47
1606391700000.0,-26694215.94
1606392600000.0,5539877.53
1606393500000.0,-37936365.43
1606394400000.0,20445278.48
1606395600000.0,22291812.31
1606396800000.0,-35896431.53
1606398600000.0,-44551524.05
1606399500000.0,1269079.03
1606400100000.0,41886440.27
1606400700000.0,-5345669.62
1606401300000.0,-46204431.41
1606402200000.0,-37361447.9
1606403100000.0,14966887.81
1606403700000.0,14810771.76
1606404300000.0,-31006283.51
1606405200000.0,5768487.82
1606406100000.0,10024561.7
1606406700000.0,-4691018.63
1606407300000.0,38554720.32
1606408200000.0,22323928.3
1606409100000.0,-15857383.74
1606409700000.0,36572165.97
1606410300000.0,47189749.54
1606410600000.0,16474019.41
1606411200000.0,-15834381.35
1606411800000.0,-21950846.1
1606412400000.0,-23656390.75
1606413000000.0,-29102760.66
1606413600000.0,49010638.75
1606414500000.0,-37165881.23
1606415700000.0,-8912519.48
1606417200000.0,-13587921.21
1606418100000.0,2261862.43
1606419000000.0,-25313812.58
1606419900000.0,12909272.61
1606421100000.0,-32434867.76
1606422000000.0,-42391622.27
1606423200000.0,6653351.47
1606424100000.0,27171478.36
1606424700000.0,-25754022.14
1606425600000.0,19599399.15
1606426500000.0,-13438651.91
1606428000000.0,44510041.54
1606429800000.0,-8719782.78
1606432200000.0,26175862.88
1606434000000.0,-22592243.37
1606436400000.0,31924539.72
1606437900000.0,-7006474.19
1606438800000.0,21306821.44
1606439700000.0,-23458711.55
1606441200000.0,3701723.16
1606443000000.0,-5869613.47
1606444500000.0,40269662.54
1606445700000.0,-502239.42
1606447500000.0,-6498088.99
1606449300000.0,15698083.75
1606450800000.0,4202842.24
1606453200000.0,-2697864.64
1606454700000.0,48090295.61
1606456500000.0,-3460216.1
1606458300000.0,32209595.55
1606460700000.0,-11068104.84
1606462800000.0,-45526519.77
1606464000000.0,15931552.62
1606464600000.0,19769693.28
1606465200000.0,-25108729.87
1606466100000.0,-39956983.48
1606467000000.0,-25539531.86
1606467900000.0,39288478.91
1606468800000.0,27631417.74
1606469100000.0,12764207.15
1606469700000.0,-42055691.44
1606470600000.0,41341770.85
1606471500000.0,-15453645.7
1606472700000.0,-21418765.94
1606474500000.0,-18337107.86
1606476000000.0,-16898255.9
1606477500000.0,-19510937.19
1606479300000.0,30925795.64
1606480500000.0,34132474.37
1606482000000.0,39771292.32
1606483800000.0,-23871030.95
1606485600000.0,-32113900.11
1606486500000.0,-45462262.1
1606488000000.0,18763679.75
1606488600000.0,-29084010.26
1606489500000.0,-28610261.29
1606490400000.0,39057916.42
1606491600000.0,40773833.56
1606492200000.0,8694767.63
1606493100000.0,43784348.88
1606494000000.0,-35208266.26
1606495500000.0,28168470.66
1606497000000.0,-44544233.3
1606499400000.0,-33308698.33
1606501500000.0,44563588.76
1606505100000.0,-23418718.43
1606507800000.0,-41965995.92
1606508700000.0,34599551.01
1606510200000.0,-35087155.62
1606512600000.0,-12031229.65
1606514100000.0,-13251803.24
1606517100000.0,-8320878.48
1606519800000.0,45808496.99
1606521900000.0,-28166593.81
1606524000000.0,48777830.3
1606526700000.0,45450821.54
1606528800000.0,35032010.58
1606531500000.0,-42827201.09
1606533600000.0,-36343653.84
1606536900000.0,33263087.38
1606540200000.0,19182581.58
1606543500000.0,-2115366.23
1606547400000.0,33290149.8
1606550700000.0,-22327506.14
1606553100000.0,-36831832.37
1606555800000.0,31810773.13
1606558800000.0,46934458.54
1606560000000.0,-20164199.13
1606560900000.0,-2785058.24
1606563300000.0,4115281.01
1606566000000.0,-25469134.82
1606567800000.0,7029687.0
1606570500000.0,-4999659.41
1606571700000.0,39223678.83
1606573200000.0,-26786961.55
1606575000000.0,841101.33
1606576500000.0,-39699341.54
1606578600000.0,41585326.92
1606579200000.0,-23067467.77
1606579500000.0,43595948.44
1606580100000.0,-9970882.41
1606581000000.0,-12324626.31
1606582200000.0,27260452.45
1606583400000.0,-5513625.89
1606585500000.0,-8097072.21
1606587600000.0,49097196.3
1606589700000.0,-31917946.42
1606592700000.0,40162795.15
1606594200000.0,10501091.1
1606596300000.0,44369523.97
1606597500000.0,18471478.75
1606601400000.0,22624542.54
1606603200000.0,-40411362.14
1606606500000.0,-4897734.85
1606608900000.0,-5141794.45
1606610100000.0,6276311.64
1606613400000.0,-7097106.7
1606616100000.0,-49968099.77
1606618800000.0,-21777517.15
1606621500000.0,-45873054.83
1606623600000.0,-26215352.41
1606627500000.0,41894202.82
1606631100000.0,-25611048.38
1606634100000.0,8436178.27
1606636500000.0,48310884.28
1606637400000.0,37027807.18
1606638000000.0,-31458727.38
1606638900000.0,-17075217.61
1606640700000.0,45661285.49
1606642500000.0,49783004.16
1606644000000.0,33055762.62
1606646100000.0,-38206327.14
1606647600000.0,-27042212.82
1606649100000.0,2961910.72
1606650300000.0,32049557.09
1606652100000.0,-23457049.81
1606653000000.0,-41512993.84
1606654500000.0,17230522.75
1606656300000.0,25358129.4
1606658700000.0,-28103421.54
1606660500000.0,20201949.7
1606662300000.0,8194666.63
1606664400000.0,-30277479.29
1606666200000.0,-6467797.18
1606667700000.0,2962062.78
1606669800000.0,29684736.86
1606672200000.0,-42801805.06
1606676100000.0,28437232.83
1606680300000.0,-40415727.62
1606682100000.0,23629666.76
1606683900000.0,-23460058.57
1606684800000.0,34330174.77
1606687200000.0,49870307.02
1606688700000.0,-23970929.92
1606691100000.0,-11777706.04
1606693800000.0,45722761.22
1606695300000.0,-5309738.45
1606696500000.0,24617802.0
1606697700000.0,25808000.56
1606699800000.0,13005880.96
1606701300000.0,-42229954.7
1606703400000.0,-23120398.14
1606705800000.0,3364326.8
1606708200000.0,17867091.13
1606709400000.0,-9004739.96
1606711800000.0,-15010398.2
1606714500000.0,-29563253.98
1606717500000.0,35547640.42
1606720500000.0,-6020315.13
1606722300000.0,11593144.74
1606723800000.0,-31665533.87
1606724700000.0,18069531.57
1606725900000.0,-17555140.07
1606728000000.0,16619414.43
1606729200000.0,-22394362.3
1606730700000.0,-26544822.6
1606732500000.0,304464.69
1606734600000.0,14963941.17
1606736100000.0,-14874487.28
1606738200000.0,-14498397.38
1606738800000.0,42757378.71
1606740000000.0,-23938062.58
1606741200000.0,22299642.4
1606742100000.0,-40674911.8
1606743000000.0,-6441246.38
1606743600000.0,428041.45
1606744200000.0,-24794864.74
1606744500000.0,-30857030.68
1606744800000.0,-29721794.11
1606745100000.0,9659000.67
1606745400000.0,19332814.09
1606746000000.0,42610686.59
1606746900000.0,-14545013.89
1606747500000.0,26185529.34
1606747800000.0,-11212753.6
1606748100000.0,-7263710.53
1606748400000.0,-22678800.12
1606748700000.0,37568335.18
1606749000000.0,-8184620.09
1606749300000.0,-30346566.41
1606749900000.0,-8793993.72
1606750500000.0,-24046031.35
1606750800000.0,31047143.63
1606751400000.0,41182906.56
1606752000000.0,-15733782.01
1606752300000.0,27054423.53
1606752900000.0,24678774.36
1606753800000.0,-39646741.24
1606754400000.0,-48912201.28
1606755000000.0,-2571580.56
1606755600000.0,49648050.32
1606755900000.0,16349516.91
1606756200000.0,-33502859.69
1606756800000.0,33006698.04
1606758000000.0,38206405.4
1606759200000.0,6360466.63
1606760400000.0,-40770317.71
1606761600000.0,-33299256.71
1606762800000.0,12181058.21
1606764000000.0,-1368514.41
1606765500000.0,-37014912.27
1606767000000.0,12519600.18
1606768800000.0,-7355238.96
1606770600000.0,-12004145.72
1606772700000.0,15237123.05
1606774500000.0,28407586.57
1606777500000.0,-29034374.24
1606779000000.0,17593525.61
1606780200000.0,23970491.41
1606781100000.0,39733000.32
1606781700000.0,-11085547.67
1606782600000.0,-4297842.44
1606783800000.0,-29122523.36
1606785600000.0,14631886.92
1606787700000.0,24539715.42
1606789800000.0,47490945.92
1606792200000.0,41101566.79
1606794600000.0,-37639828.09
1606795500000.0,-34051163.58
1606797300000.0,18229792.65
1606799100000.0,43254047.23
1606801800000.0,-16243631.6
1606805100000.0,46982620.81
1606806900000.0,-32394183.88
1606809600000.0,-39578138.61
1606811700000.0,-15188598.56
1606814100000.0,-12544564.01
1606816200000.0,46269737.31
1606817400000.0,23762601.65
1606818000000.0,13051439.69
1606819200000.0,23466053.9
1606820400000.0,-41988190.7
1606821000000.0,-44604805.45
1606821600000.0,-35710218.02
1606821900000.0,12195003.11
1606822200000.0,-48549610.68
1606822800000.0,-13196123.94
1606823400000.0,-17456545.51
1606824000000.0,-35362235.59
1606824900000.0,-11607741.27
1606825500000.0,-35404135.19
1606825800000.0,1742339.84
1606826100000.0,2130639.86
1606826400000.0,-36021743.3
1606827000000.0,34530630.56
1606827600000.0,9183303.73
1606827900000.0,47280180.36
1606828500000.0,7622596.85
1606828800000.0,-16530061.71
1606829400000.0,40604105.88
1606830300000.0,48147549.22
1606831200000.0,-47297749.06
1606832100000.0,-29580339.6
1606833300000.0,-36501522.43
1606833600000.0,22691805.55
1606833900000.0,-36572870.79
1606834500000.0,15763330.91
1606835100000.0,44125138.89
1606835700000.0,-10389217.78
1606836300000.0,12823271.51
1606837200000.0,24166067.79
1606837800000.0,26070313.95
1606838700000.0,-28508046.43
1606839300000.0,21841861.78
1606839600000.0,-28936480.33
1606840200000.0,43149888.34
1606841100000.0,-28722660.39
1606842300000.0,4445364.42
1606842600000.0,-48956301.97
1606842900000.0,7322470.21
1606843800000.0,19545397.84
1606845000000.0,12134013.63
1606845900000.0,-19033413.23
1606847700000.0,24738971.36
1606848900000.0,-7183336.25
1606850100000.0,7495664.81
1606851900000.0,-26364236.04
1606853400000.0,15499662.5
1606855200000.0,-25745623.53
1606857300000.0,-27351717.76
1606858800000.0,19721975.5
1606861800000.0,-14353281.78
1606863600000.0,-9184689.77
1606865100000.0,10812248.38
1606866600000.0,-43306728.98
1606867500000.0,-38450906.69
1606867800000.0,-11239132.22
1606869000000.0,11766582.98
1606870800000.0,-263443.36
1606873200000.0,-11912540.45
1606875300000.0,-16198564.48
1606877700000.0,46740780.75
1606879200000.0,17156417.76
1606880700000.0,29266692.87
1606881900000.0,26240273.03
1606882800000.0,-47975264.9
1606883400000.0,35140963.75
1606884600000.0,34981929.19
1606886400000.0,-13381428.49
1606888200000.0,5781831.94
1606889700000.0,-21852134.28
1606890900000.0,-13125757.43
1606892400000.0,8143475.04
1606893600000.0,12177806.16
1606895700000.0,33212290.14
1606896600000.0,17501485.49
1606897500000.0,22380316.52
1606898100000.0,41269107.37
1606899600000.0,39180639.7
1606901100000.0,-41756221.78
1606902600000.0,869443.35
1606903800000.0,-24260322.62
1606905300000.0,-23616635.6
1606907400000.0,-24497506.03
1606908900000.0,-16982160.0
1606910700000.0,-28919191.68
1606911600000.0,22199049.43
1606913100000.0,-22882568.39
1606914300000.0,47072772.05
1606915500000.0,-34891876.68
1606916700000.0,13213065.1
1606917900000.0,34462955.62
1606919100000.0,13323320.79
1606919700000.0,10821077.47
1606920900000.0,-34355125.28
1606921500000.0,44428067.58
1606922400000.0,-41058477.31
1606923600000.0,-34731849.11
1606925100000.0,-42753089.96
1606926000000.0,-28549178.4
1606927800000.0,-16741103.59
1606930200000.0,43047255.51
1606932300000.0,28613475.89
1606935300000.0,-19596061.63
1606936800000.0,-33138490.68
1606939800000.0,26502320.65
1606942800000.0,13030349.08
1606946100000.0,18905254.72
1606948500000.0,-19077136.95
1606952100000.0,-14498761.44
1606954500000.0,27914951.76
1606957500000.0,-45676196.15
1606959300000.0,-22570541.62
1606961400000.0,37992946.27
1606962600000.0,-32262978.31
1606965000000.0,49992540.22
1606968900000.0,14386635.96
1606972500000.0,41263520.02
1606974300000.0,-49109171.77
1606976400000.0,-9252422.16
1606979100000.0,-21276207.44
1606980900000.0,-23931040.84
1606982100000.0,3737342.01
1606983600000.0,44385168.33
1606984200000.0,-8845356.0
1606985700000.0,10113826.65
1606986600000.0,-10333801.86
1606987200000.0,41516418.03
1606989000000.0,36467353.12
1606991100000.0,-29002933.42
1606992900000.0,16698766.85
1606994700000.0,-39725194.55
1606996800000.0,387347.56
1606998000000.0,-10799542.08
1607000100000.0,-32320927.43
1607003100000.0,32511108.41
1607005200000.0,-22319186.84
1607008800000.0,16130228.84
1607011200000.0,44061769.55
1607011800000.0,-14536078.28
1607012100000.0,-20960519.52
1607012400000.0,30196524.95
1607013300000.0,-23294104.79
1607015700000.0,32885532.65
1607017200000.0,24897353.09
1607021400000.0,-37170312.77
1607026500000.0,40373210.64
1607029500000.0,-4846122.52
1607034000000.0,-30677207.31
1607037300000.0,32549645.51
1607040600000.0,38073418.11
1607043600000.0,-44366417.07
1607046000000.0,-46842966.17
1607049600000.0,-21161889.46
1607052300000.0,18978987.67
1607054400000.0,-10766644.25
1607056800000.0,26287063.38
1607061300000.0,-47398751.52
1607063400000.0,-17766540.87
1607067300000.0,48527962.94
1607069100000.0,40115926.35
1607070600000.0,-46018257.55
1607072400000.0,30759843.89
1607076000000.0,-6374632.1
1607076900000.0,-19549778.03
1607077200000.0,-22683221.45
1607077800000.0,-3104072.27
1607078700000.0,18358475.22
1607080200000.0,43678997.55
1607081700000.0,-16985152.6
1607082900000.0,-15884781.43
1607083200000.0,17858496.73
1607083800000.0,-11574810.61
1607084400000.0,46621912.11
1607085300000.0,4492598.04
1607086200000.0,32031289.69
1607087700000.0,24516655.84
1607089500000.0,44838416.21
1607091900000.0,-45173469.49
1607092500000.0,30541301.69
1607094600000.0,-4427137.16
1607096400000.0,-19623009.69
1607097900000.0,15131825.12
1607098800000.0,22429551.68
1607100900000.0,-34815011.54
1607103000000.0,38999563.14
1607107200000.0,-46824080.48
1607112000000.0,39667933.46
1607114400000.0,-21821240.56
1607117700000.0,493135.09
1607119500000.0,-35089364.56
1607122200000.0,26301394.91
1607122800000.0,-21873400.5
1607124300000.0,-6553204.97
1607125500000.0,-13294662.13
1607126700000.0,-43185285.85
1607127300000.0,36167330.21
1607128800000.0,33784151.16
1607131200000.0,32122346.57
1607133900000.0,-13416959.13
1607136300000.0,39084366.99
1607139000000.0,-45984135.1
1607142600000.0,2422152.89
1607145900000.0,-44429838.35
1607148300000.0,22489493.24
1607151600000.0,18381040.3
1607155500000.0,-35328824.99
1607157000000.0,27634942.78
1607157900000.0,-12566930.39
1607160300000.0,1456732.93
1607163600000.0,3670020.86
1607166300000.0,42123643.76
1607168700000.0,-48022039.08
1607170800000.0,-7677370.5
1607175300000.0,-5323815.85
1607179200000.0,-30370277.03
1607181300000.0,7759290.71
1607184600000.0,-19732457.46
1607188500000.0,42785243.75
1607193600000.0,27507234.46
1607197200000.0,-45564226.9
1607202000000.0,-22820497.55
1607205900000.0,12146186.44
1607211900000.0,4290234.98
1607213100000.0,42767472.15
1607215200000.0,47833993.09
1607217600000.0,-11543962.59
1607219700000.0,-46916601.8
1607222700000.0,-3843747.6
1607226000000.0,-47268316.86
1607229900000.0,34791352.84
1607233200000.0,-28922321.95
1607238300000.0,-16605804.22
1607242500000.0,47327095.08
1607244000000.0,3259095.48
1607245800000.0,25604343.04
1607247900000.0,27652164.7
1607251200000.0,36336857.53
1607255700000.0,-8674195.87
1607259300000.0,-13569899.94
1607262000000.0,-3238504.56
1607263500000.0,-9456746.83
1607265000000.0,17691571.95
1607266800000.0,-24570551.51
1607269500000.0,-28935986.99
1607271600000.0,27694218.61
1607274300000.0,22805566.75
1607278800000.0,-10319217.16
1607284800000.0,-9244685.74
1607289900000.0,44956046.25
1607292600000.0,-15571801.73
1607294400000.0,8929815.04
1607296200000.0,-5911940.51
1607296800000.0,35595504.01
1607298600000.0,-11445689.2
1607300100000.0,1852953.08
1607302800000.0,-35615612.83
1607305200000.0,-45120167.0
1607307900000.0,-44512329.92
1607310300000.0,43883931.21
1607314800000.0,31450939.59
1607320800000.0,-3611079.9
1607324400000.0,-20318860.07
1607328000000.0,7721605.84
1607330100000.0,-45462620.62
1607332800000.0,-10183569.62
1607335500000.0,35528036.51
1607338800000.0,-25309848.55
1607342100000.0,33174438.83
1607343600000.0,41739803.8
1607346300000.0,-6061975.39
1607350200000.0,47849385.52
1607351700000.0,32728092.81
1607355000000.0,-23341175.37
1607358900000.0,33361252.65
1607362800000.0,-27165775.26
1607365200000.0,-19590431.1
1607365500000.0,-45675213.0
1607367000000.0,49391484.96
1607368800000.0,31187482.24
1607371200000.0,24686279.9
1607374800000.0,-47933948.09
1607378700000.0,-14744659.64
1607383500000.0,-22603168.76
1607385600000.0,29526719.41
1607388900000.0,9851407.97
1607392800000.0,21695568.1
1607398200000.0,43068089.94
1607403600000.0,-25790981.48
1607407500000.0,8426786.11
1607408400000.0,39729121.76
1607411700000.0,29836885.11
1607415600000.0,-26208319.44
1607417400000.0,21723867.9
1607420100000.0,38748265.22
1607420400000.0,26142196.66
1607420700000.0,36474956.1
1607421300000.0,-16758884.43
1607422200000.0,-6007281.19
1607423700000.0,46103705.14
1607425500000.0,-16785942.93
1607427600000.0,-21574108.11
1607429100000.0,8914345.76
1607430600000.0,-5841809.87
1607431200000.0,29507761.42
1607431800000.0,-11335567.63
1607433000000.0,-38419203.05
1607433900000.0,-41343416.58
1607436000000.0,-44161627.21
1607437500000.0,-37470840.78
1607439900000.0,5907404.77
1607442000000.0,30578880.03
1607443800000.0,-18496411.38
1607444700000.0,-26099242.74
1607446800000.0,11945723.8
1607450400000.0,-44911356.85
1607454600000.0,-34139709.77
1607457900000.0,-49756882.3
1607459700000.0,29887830.79
1607461500000.0,6253298.66
1607464200000.0,-4087256.53
1607466900000.0,46945466.44
1607468400000.0,47668596.67
1607468700000.0,-36070592.75
1607469300000.0,-34085830.92
1607469900000.0,46482889.26
1607471100000.0,-2084245.84
1607472300000.0,-47008151.15
1607472900000.0,25215823.68
1607474400000.0,6945627.73
1607475600000.0,29880350.71
1607476500000.0,39259747.42
1607476800000.0,2794267.08
1607478300000.0,-43629058.28
1607480100000.0,-42385697.76
1607482200000.0,-47295865.17
1607485200000.0,-17935996.81
1607488200000.0,-1827959.21
1607490300000.0,6591280.97
1607492100000.0,-11472814.87
1607494200000.0,-2776804.46
1607496000000.0,-38159766.18
1607499000000.0,13122762.0
1607500500000.0,10905577.66
1607501100000.0,-5915264.3
1607502000000.0,15504071.3
1607502300000.0,47582552.15
1607502900000.0,-34643810.8
1607503200000.0,45208815.56
1607503800000.0,7541224.85
1607505000000.0,-47073696.15
1607506200000.0,33618950.63
1607507400000.0,-39675759.05
1607508300000.0,-38714821.22
1607509800000.0,16679442.61
1607510400000.0,8737869.65
1607512500000.0,-30234825.95
1607513100000.0,-41839489.49
1607515500000.0,36089319.51
1607517900000.0,-10980108.47
1607519400000.0,4093993.51
1607521500000.0,-37561448.17
1607522100000.0,-13813178.93
1607522700000.0,40829743.19
1607524500000.0,41645523.64
1607526300000.0,-5870104.69
1607527800000.0,-43321961.44
1607529900000.0,-7929523.62
1607532000000.0,6201495.59
1607534400000.0,12898793.57
1607538000000.0,3442345.92
1607539500000.0,12937700.8
1607541300000.0,-41445434.25
1607544300000.0,-16270364.34
1607547300000.0,-15417373.63
1607549100000.0,19891892.0
1607551500000.0,-32778443.11
1607553000000.0,37434855.5
1607556000000.0,-45553547.63
1607559000000.0,-47058201.9
1607562300000.0,-546957.87
1607565000000.0,16577799.56
1607566800000.0,42644316.45
1607570400000.0,-36715371.78
1607574900000.0,-22568434.32
1607578500000.0,28375607.66
1607581200000.0,36957160.41
1607584200000.0,19724562.52
1607587800000.0,12663673.5
1607591100000.0,-27774049.57
1607593200000.0,33121227.16
1607594400000.0,-10685319.81
1607595900000.0,-2739409.96
1607597700000.0,36748571.68
1607598900000.0,-15888806.71
1607601600000.0,45352293.08
1607604000000.0,-49970924.14
1607605800000.0,-13292560.41
1607607300000.0,35156116.05
1607608200000.0,25450983.7
1607609100000.0,42035623.97
1607610300000.0,-4099806.86
1607612100000.0,-39600298.25
1607613300000.0,37184871.28
1607614200000.0,-32422869.6
1607615700000.0,40274902.91
1607616900000.0,26091774.78
1607619300000.0,27079726.96
1607622300000.0,12686251.25
1607624700000.0,-39135377.16
1607626500000.0,-6399861.36
1607628900000.0,-14821201.88
1607630400000.0,-3310928.85
1607632200000.0,-18215393.63
1607636400000.0,31015217.19
1607639700000.0,-8034591.05
1607643600000.0,-41384630.17
1607645400000.0,37044968.86
1607646900000.0,-6884183.53
1607648100000.0,-24565376.56
1607648700000.0,17912799.44
1607649900000.0,-4038703.14
1607650500000.0,6749436.41
1607651700000.0,41830641.77
1607652900000.0,25902874.0
1607654400000.0,-25288934.28
1607655900000.0,-43406762.8
1607656800000.0,-41614845.18
1607658900000.0,1956969.42
1607661000000.0,30166256.07
1607664300000.0,-7250971.22
1607667300000.0,-8514344.26
1607669400000.0,-17316157.86
1607671500000.0,47275918.64
1607672700000.0,27822681.41
1607673600000.0,-43868716.72
1607674200000.0,-35783565.9
1607675400000.0,27790443.38
1607677200000.0,-48288306.7
1607679600000.0,-2919204.51
1607680800000.0,-48973417.8
1607682300000.0,13536097.48
1607682900000.0,-24917804.18
1607684400000.0,49671882.01
1607685600000.0,-15017960.09
1607686800000.0,30396617.3
1607688300000.0,-22045657.72
1607689500000.0,-38656083.66
1607690700000.0,-49499305.02
1607691900000.0,-4975116.74
1607693700000.0,-37765269.14
1607694900000.0,-20630209.47
1607696100000.0,37755893.31
1607697900000.0,-47345656.15
1607699100000.0,-3437347.4
1607701500000.0,44154366.05
1607703300000.0,-7955627.01
1607705700000.0,-21084060.98
1607708100000.0,47467286.37
1607710500000.0,-5740979.72
1607714100000.0,24520547.27
1607717100000.0,-8289522.34
1607720400000.0,-9295857.3
1607723400000.0,13949836.92
1607724600000.0,-18380142.76
1607728200000.0,-10201566.26
1607731500000.0,-23609949.74
1607732700000.0,-45567055.62
1607734800000.0,-39069863.85
1607737200000.0,23108104.3
1607741700000.0,27558554.75
1607746800000.0,31939754.42
1607749800000.0,-3373248.8
1607754900000.0,-3901816.66
1607759400000.0,31457448.55
1607760600000.0,-23565775.43
1607763600000.0,42505779.88
1607765100000.0,-11988623.64
1607767500000.0,-26279442.41
1607770800000.0,1072.97
1607773800000.0,-34120310.97
1607776800000.0,-41084554.6
1607780100000.0,-38294985.37
1607784000000.0,-36210271.01
1607785200000.0,37686770.54
