timestamp,btc_exchange_outflow_total
1605891600000.0,3436.48
1605892200000.0,5076.43
1605893700000.0,2667.32
1605895500000.0,836.93
1605897000000.0,2663.35
1605897600000.0,2277.18
1605899100000.0,3122.82
1605901200000.0,4277.69
1605904200000.0,5034.31
1605906300000.0,1668.21
1605908400000.0,1463.52
1605910800000.0,3281.08
1605913800000.0,3064.61
1605915000000.0,1564.05
1605917400000.0,4621.76
1605918900000.0,4078.88
1605920400000.0,4444.67
1605921000000.0,1697.08
1605922500000.0,3134.15
1605924600000.0,2902.02
1605925800000.0,2818.7
1605926400000.0,1965.95
1605927000000.0,2841.1
1605927900000.0,2501.14
1605930300000.0,2821.87
1605931200000.0,3992.59
1605931800000.0,2495.39
1605932700000.0,2864.68
1605934800000.0,5439.02
1605937200000.0,3774.95
1605939300000.0,4838.97
1605941700000.0,2255.39
1605944100000.0,5106.51
1605946800000.0,2961.18
1605948900000.0,1565.38
1605950700000.0,4331.94
1605951900000.0,1922.43
1605953400000.0,2746.34
1605956100000.0,4165.84
1605957900000.0,2644.76
1605959400000.0,2512.44
1605960300000.0,1356.64
1605960900000.0,5416.18
1605961800000.0,3252.3
1605963600000.0,3630.9
1605965700000.0,3887.0
1605966300000.0,2977.24
1605967500000.0,2157.44
1605968700000.0,4877.68
1605970200000.0,1119.62
1605971400000.0,1466.36
1605972300000.0,4608.0
1605974100000.0,3939.11
1605975300000.0,1854.7
1605976500000.0,4964.78
1605977100000.0,4847.05
1605978000000.0,3016.01
1605979500000.0,4443.71
1605981600000.0,860.02
1605984300000.0,3378.32
1605986700000.0,3727.43
1605987900000.0,4507.81
1605990300000.0,2500.36
1605993600000.0,946.55
1605996600000.0,4044.04
1605997500000.0,3729.4
1606001100000.0,3580.94
1606003200000.0,2787.4
1606004700000.0,4772.86
1606006500000.0,4398.15
1606007400000.0,2093.13
1606008600000.0,1057.34
1606009500000.0,2815.99
1606010700000.0,2981.25
1606013100000.0,2683.64
1606015500000.0,3590.14
1606018500000.0,2823.01
1606020900000.0,2977.06
1606024500000.0,4057.82
1606026300000.0,2402.35
1606028700000.0,3830.43
1606030500000.0,2489.17
1606032000000.0,3791.28
1606033800000.0,2244.97
1606035000000.0,5354.61
1606035900000.0,3556.04
1606037100000.0,4059.09
1606038600000.0,2077.53
1606040700000.0,2272.4
1606041900000.0,4096.76
1606042800000.0,3374.81
1606043700000.0,4484.57
1606044300000.0,3809.52
1606044900000.0,4512.92
1606045200000.0,2639.69
1606045800000.0,2112.79
1606046100000.0,3522.28
1606046400000.0,2619.04
1606046700000.0,1918.02
1606047300000.0,3968.93
1606048200000.0,3596.61
1606049400000.0,3602.75
1606051200000.0,2657.17
1606052100000.0,1638.74
1606053900000.0,3858.65
1606055100000.0,2873.76
1606057500000.0,1332.16
1606059900000.0,2243.38
1606061700000.0,2161.15
1606062600000.0,2340.15
1606063800000.0,3633.83
1606064400000.0,2801.64
1606065900000.0,4188.69
1606068000000.0,4066.48
1606069500000.0,3269.23
1606071000000.0,1538.66
1606073700000.0,4934.09
1606076100000.0,2535.12
1606077600000.0,2659.47
1606080000000.0,3317.57
1606084200000.0,2816.73
1606086600000.0,3832.73
1606087200000.0,5463.87
1606088100000.0,5127.96
1606089900000.0,3210.26
1606091100000.0,1916.87
1606091700000.0,3524.99
1606092600000.0,2606.62
1606093500000.0,1507.93
1606094100000.0,1550.02
1606095000000.0,1245.57
1606096500000.0,5234.09
1606098000000.0,4133.66
1606100400000.0,4978.16
1606102200000.0,4305.36
1606104000000.0,4651.27
1606105500000.0,4247.85
1606107900000.0,1584.36
1606110300000.0,5742.92
1606112400000.0,856.34
1606114500000.0,2608.83
1606115400000.0,4426.96
1606117800000.0,4682.47
1606119600000.0,1409.64
1606120500000.0,5269.07
1606122300000.0,3469.14
1606124400000.0,2855.33
1606125900000.0,2758.85
1606127400000.0,1564.9
1606128600000.0,2226.59
1606130100000.0,4440.84
1606131000000.0,3947.61
1606132800000.0,3374.19
1606133700000.0,2669.92
1606134900000.0,4426.76
1606137000000.0,1087.64
1606137600000.0,3508.48
1606138200000.0,2128.06
1606139700000.0,965.22
1606140600000.0,2764.3
1606141800000.0,2103.45
1606143300000.0,991.25
1606143900000.0,1883.68
1606144800000.0,4120.22
1606145700000.0,2069.79
1606146600000.0,2564.8
1606147500000.0,5076.04
1606148700000.0,3552.21
1606149600000.0,2873.98
1606150200000.0,3296.79
1606151400000.0,4821.49
1606152900000.0,4494.72
1606155000000.0,4247.61
1606157700000.0,3112.1
1606160700000.0,4702.28
1606163100000.0,3682.91
1606165500000.0,3231.56
1606167900000.0,4456.22
1606171500000.0,1844.74
1606173300000.0,5067.44
1606175400000.0,5290.74
1606177500000.0,4824.81
1606179300000.0,3973.55
1606180500000.0,2717.8
1606181700000.0,2356.15
1606183800000.0,3920.4
1606186500000.0,4246.9
1606189200000.0,1575.55
1606192200000.0,4219.72
1606193700000.0,1332.23
1606195500000.0,4083.79
1606197600000.0,3169.28
1606198200000.0,844.9
1606198500000.0,4880.09
1606199400000.0,2277.89
1606200600000.0,2702.0
1606201500000.0,4401.25
1606203600000.0,3673.6
1606205700000.0,3129.77
1606206900000.0,2187.24
1606208400000.0,4480.05
1606209300000.0,3693.66
1606209900000.0,2998.01
1606210200000.0,1898.61
1606210500000.0,4364.11
1606210800000.0,4056.07
1606211100000.0,2077.69
1606211700000.0,2819.51
1606212300000.0,4148.37
1606212900000.0,4628.92
1606213500000.0,4322.61
1606213800000.0,3521.57
1606214400000.0,2011.32
1606215300000.0,2081.33
1606216500000.0,5705.97
1606217700000.0,2717.35
1606219200000.0,3844.65
1606219800000.0,5681.96
1606220700000.0,2852.97
1606221300000.0,2738.92
1606221900000.0,2188.11
1606222800000.0,1508.62
1606223700000.0,3520.0
1606224600000.0,4194.82
1606225500000.0,1421.27
1606226100000.0,4388.82
1606227300000.0,4035.46
1606228500000.0,2289.39
1606229400000.0,3499.44
1606230300000.0,4705.78
1606231200000.0,3485.01
1606232400000.0,3679.64
1606233600000.0,3893.09
1606234500000.0,1427.99
1606235400000.0,1194.73
1606235700000.0,1066.89
1606236900000.0,1927.28
1606239000000.0,3150.93
1606240200000.0,3374.55
1606242300000.0,3633.33
1606244700000.0,4647.28
1606247700000.0,3367.45
1606248300000.0,3983.21
1606249500000.0,1998.83
1606250100000.0,3020.3
1606251000000.0,816.47
1606252500000.0,1958.18
1606253100000.0,1404.89
1606254300000.0,4618.46
1606255200000.0,2155.94
1606256400000.0,3083.53
1606259100000.0,1523.86
1606260900000.0,3767.86
1606262700000.0,2404.55
1606264500000.0,3260.85
1606267500000.0,1692.91
1606269900000.0,2231.16
1606271700000.0,2106.99
1606272900000.0,2618.83
1606274700000.0,1462.76
1606276500000.0,4362.64
1606277100000.0,4150.24
1606278300000.0,3228.36
1606280100000.0,3151.68
1606280400000.0,4040.97
1606281300000.0,3096.35
1606283100000.0,3254.76
1606284900000.0,3726.23
1606286400000.0,4385.59
1606288800000.0,3683.01
1606290600000.0,5313.71
1606292100000.0,3833.87
1606293300000.0,2910.07
1606295100000.0,2149.15
1606296900000.0,4232.21
1606298700000.0,3762.39
1606299600000.0,4350.2
1606300500000.0,3933.04
1606302300000.0,3155.13
1606303800000.0,2296.67
1606305300000.0,4760.31
1606306500000.0,5403.3
1606308000000.0,4994.95
1606309800000.0,1341.88
1606311600000.0,1216.46
1606311900000.0,4082.03
1606312200000.0,3903.31
1606312500000.0,4677.47
1606312800000.0,2612.69
1606313400000.0,1882.85
1606314000000.0,4044.52
1606315200000.0,2318.21
1606316700000.0,4604.47
1606318500000.0,3634.82
1606319700000.0,4953.43
1606320300000.0,3047.58
1606321500000.0,2020.16
1606321800000.0,5690.37
1606322400000.0,4170.48
1606323600000.0,1143.56
1606325100000.0,1727.4
1606326000000.0,2305.44
1606327500000.0,3694.05
1606329000000.0,2147.73
1606331400000.0,3878.57
1606332900000.0,4229.58
1606334700000.0,3267.18
1606335600000.0,3503.68
1606336800000.0,2160.87
1606337700000.0,1378.75
1606338900000.0,2423.31
1606341000000.0,1742.75
1606342200000.0,4071.61
1606343700000.0,2764.26
1606344600000.0,3898.05
1606345800000.0,2984.21
1606346400000.0,1863.59
1606347000000.0,4458.99
1606347900000.0,949.01
1606349100000.0,3334.44
1606350300000.0,5442.59
1606351500000.0,5351.22
1606353600000.0,3265.28
1606355700000.0,4680.17
1606356900000.0,4090.99
1606357800000.0,5326.57
1606358100000.0,3893.86
1606359000000.0,4563.94
1606359600000.0,3628.05
1606359900000.0,4641.61
1606360200000.0,4739.36
1606360500000.0,3858.37
1606361100000.0,1586.61
1606361700000.0,1827.06
1606362000000.0,2661.74
1606362300000.0,4776.29
1606362600000.0,3103.83
1606362900000.0,2332.67
1606363500000.0,3909.16
1606364100000.0,5297.29
1606365000000.0,2770.65
1606365900000.0,5573.16
1606366800000.0,5559.16
1606367700000.0,2313.52
1606368900000.0,3697.07
1606370400000.0,2463.93
1606371900000.0,3226.1
1606373100000.0,2397.36
1606374900000.0,4818.88
1606376400000.0,2430.29
1606376700000.0,4977.19
1606377300000.0,3046.03
1606377900000.0,2561.68
1606378200000.0,1951.52
1606378800000.0,3789.72
1606379400000.0,2918.29
1606379700000.0,3491.4
1606380000000.0,3340.54
1606380600000.0,2723.23
1606380900000.0,1995.28
1606381200000.0,2333.19
1606381500000.0,1022.21
1606382100000.0,2520.48
1606383000000.0,2966.42
1606383600000.0,1993.91
1606384500000.0,2685.3
1606385100000.0,1356.75
1606386000000.0,4772.44
1606386900000.0,3933.65
1606388100000.0,2639.99
1606389300000.0,2487.27
1606390200000.0,650.39
1606391100000.0,3389.77
1606391700000.0,3432.08
1606392600000.0,3060.02
1606393500000.0,2571.49
1606394400000.0,3551.25
1606395600000.0,3577.14
1606396800000.0,4479.54
1606398600000.0,2804.12
1606399500000.0,4314.12
1606400100000.0,2594.36
1606400700000.0,4572.99
1606401300000.0,3313.68
1606402200000.0,3405.58
1606403100000.0,897.4
1606403700000.0,2341.67
1606404300000.0,1938.96
1606405200000.0,1521.82
1606406100000.0,2535.12
1606406700000.0,3469.75
1606407300000.0,2610.0
1606408200000.0,2995.42
1606409100000.0,376.9
1606409700000.0,5016.13
1606410300000.0,2731.69
1606410600000.0,1597.17
1606411200000.0,349.94
1606411800000.0,5418.0
1606412400000.0,1282.23
1606413000000.0,3097.08
1606413600000.0,2053.72
1606414500000.0,2156.09
1606415700000.0,2706.51
1606417200000.0,-690.0
1606418100000.0,1304.03
1606419000000.0,1477.78
1606419900000.0,1903.19
1606421100000.0,4683.27
1606422000000.0,2396.51
1606423200000.0,4399.77
1606424100000.0,4211.33
1606424700000.0,3244.59
1606425600000.0,2916.44
1606426500000.0,1917.73
1606428000000.0,1724.73
1606429800000.0,2184.71
1606432200000.0,3130.55
1606434000000.0,1288.95
1606436400000.0,4404.0
1606437900000.0,5225.61
1606438800000.0,4714.09
1606439700000.0,2154.05
1606441200000.0,1669.53
1606443000000.0,3673.49
1606444500000.0,5407.21
1606445700000.0,1182.35
1606447500000.0,4567.54
1606449300000.0,5558.6
1606450800000.0,1502.81
1606453200000.0,4496.88
1606454700000.0,3725.76
1606456500000.0,4303.2
1606458300000.0,4890.44
1606460700000.0,2680.06
1606462800000.0,2614.3
1606464000000.0,583.51
1606464600000.0,3113.02
1606465200000.0,4127.85
1606466100000.0,2609.24
1606467000000.0,3912.58
1606467900000.0,2789.77
1606468800000.0,3834.1
1606469100000.0,1531.3
1606469700000.0,2434.02
1606470600000.0,2780.71
1606471500000.0,2387.42
1606472700000.0,3850.48
1606474500000.0,1923.98
1606476000000.0,2269.82
1606477500000.0,1255.33
1606479300000.0,3110.96
1606480500000.0,3549.27
1606482000000.0,5355.55
1606483800000.0,4706.89
1606485600000.0,5061.24
1606486500000.0,3965.28
1606488000000.0,3099.42
1606488600000.0,1460.65
1606489500000.0,4937.87
1606490400000.0,5057.03
1606491600000.0,5346.36
1606492200000.0,1079.03
1606493100000.0,5127.76
1606494000000.0,5001.76
1606495500000.0,4186.86
1606497000000.0,3093.44
1606499400000.0,5171.15
1606501500000.0,2471.65
1606505100000.0,2749.85
1606507800000.0,3749.11
1606508700000.0,4455.47
1606510200000.0,4283.79
1606512600000.0,4262.01
1606514100000.0,4426.22
1606517100000.0,1699.92
1606519800000.0,1649.3
1606521900000.0,5014.08
1606524000000.0,4852.5
1606526700000.0,5012.43
1606528800000.0,2639.86
1606531500000.0,4257.78
1606533600000.0,2396.1
1606536900000.0,2346.07
1606540200000.0,3109.04
1606543500000.0,5227.76
1606547400000.0,3567.12
1606550700000.0,4797.13
1606553100000.0,3150.11
1606555800000.0,806.53
1606558800000.0,4766.54
1606560000000.0,3017.53
1606560900000.0,1856.24
1606563300000.0,5170.05
1606566000000.0,3776.05
1606567800000.0,3844.42
1606570500000.0,4852.05
1606571700000.0,3651.9
1606573200000.0,761.56
1606575000000.0,1879.06
1606576500000.0,5104.78
1606578600000.0,2119.84
1606579200000.0,2202.81
1606579500000.0,2037.25
1606580100000.0,692.26
1606581000000.0,2983.52
1606582200000.0,5237.75
1606583400000.0,1794.06
1606585500000.0,1374.02
1606587600000.0,2937.44
1606589700000.0,2501.89
1606592700000.0,5248.11
1606594200000.0,4141.87
1606596300000.0,4838.72
1606597500000.0,2782.76
1606601400000.0,4249.96
1606603200000.0,4703.74
1606606500000.0,4211.33
1606608900000.0,3625.11
1606610100000.0,4399.29
1606613400000.0,4045.5
1606616100000.0,4359.88
1606618800000.0,2186.37
1606621500000.0,2252.61
1606623600000.0,3319.01
1606627500000.0,2722.58
1606631100000.0,2976.73
1606634100000.0,1939.74
1606636500000.0,2325.73
1606637400000.0,5868.48
1606638000000.0,1595.03
1606638900000.0,1684.93
1606640700000.0,2084.09
1606642500000.0,3258.96
1606644000000.0,4467.75
1606646100000.0,3695.93
1606647600000.0,3157.65
1606649100000.0,4331.04
1606650300000.0,2772.85
1606652100000.0,4213.85
1606653000000.0,3426.26
1606654500000.0,5045.92
1606656300000.0,2249.3
1606658700000.0,4204.23
1606660500000.0,2463.93
1606662300000.0,4268.03
1606664400000.0,2733.09
1606666200000.0,3319.29
1606667700000.0,2935.99
1606669800000.0,1654.04
1606672200000.0,4340.25
1606676100000.0,2094.29
1606680300000.0,4739.0
1606682100000.0,1954.26
1606683900000.0,4498.05
1606684800000.0,1087.91
1606687200000.0,5484.91
1606688700000.0,1374.78
1606691100000.0,4736.82
1606693800000.0,4720.22
1606695300000.0,2125.6
1606696500000.0,1653.2
1606697700000.0,3289.41
1606699800000.0,3276.45
1606701300000.0,4201.57
1606703400000.0,3922.74
1606705800000.0,1088.86
1606708200000.0,2507.28
1606709400000.0,4092.43
1606711800000.0,3663.85
1606714500000.0,1228.38
1606717500000.0,3761.1
1606720500000.0,3961.01
1606722300000.0,1528.34
1606723800000.0,5070.73
1606724700000.0,2312.0
1606725900000.0,5193.9
1606728000000.0,2829.3
1606729200000.0,2568.53
1606730700000.0,4295.26
1606732500000.0,5030.57
1606734600000.0,3965.58
1606736100000.0,4017.93
1606738200000.0,4405.98
1606738800000.0,2284.39
1606740000000.0,4268.05
1606741200000.0,3802.65
1606742100000.0,4484.79
1606743000000.0,4839.87
1606743600000.0,4582.54
1606744200000.0,3210.6
1606744500000.0,1391.8
1606744800000.0,2714.13
1606745100000.0,3596.55
1606745400000.0,1555.47
1606746000000.0,2157.33
1606746900000.0,4870.95
1606747500000.0,1981.85
1606747800000.0,4136.43
1606748100000.0,3576.29
1606748400000.0,1411.29
1606748700000.0,2408.81
1606749000000.0,4552.18
1606749300000.0,3705.59
1606749900000.0,2551.46
1606750500000.0,2860.19
1606750800000.0,2723.5
1606751400000.0,2681.51
1606752000000.0,4811.96
1606752300000.0,2867.03
1606752900000.0,4547.85
1606753800000.0,2761.7
1606754400000.0,2084.57
1606755000000.0,2190.56
1606755600000.0,882.93
1606755900000.0,2720.51
1606756200000.0,2303.37
1606756800000.0,1537.96
1606758000000.0,5530.48
1606759200000.0,2313.59
1606760400000.0,2449.49
1606761600000.0,4571.15
1606762800000.0,4461.77
1606764000000.0,2024.14
1606765500000.0,2395.89
1606767000000.0,2332.98
1606768800000.0,2819.2
1606770600000.0,3099.2
1606772700000.0,2332.08
1606774500000.0,2583.8
1606777500000.0,2925.16
1606779000000.0,2717.46
1606780200000.0,2615.31
1606781100000.0,3364.04
1606781700000.0,4723.99
1606782600000.0,4186.54
1606783800000.0,1342.85
1606785600000.0,4147.28
1606787700000.0,5252.61
1606789800000.0,4337.87
1606792200000.0,4853.14
1606794600000.0,1424.53
1606795500000.0,3025.39
1606797300000.0,2603.2
1606799100000.0,5027.36
1606801800000.0,2285.64
1606805100000.0,3691.89
1606806900000.0,4065.07
1606809600000.0,2261.15
1606811700000.0,2441.89
1606814100000.0,4960.31
1606816200000.0,2162.5
1606817400000.0,3629.26
1606818000000.0,2993.72
1606819200000.0,2029.13
1606820400000.0,2807.47
1606821000000.0,1992.0
1606821600000.0,505.96
1606821900000.0,215.19
1606822200000.0,2769.78
1606822800000.0,2733.74
1606823400000.0,870.66
1606824000000.0,4796.04
1606824900000.0,4131.48
1606825500000.0,3634.37
1606825800000.0,4918.08
1606826100000.0,2217.66
1606826400000.0,5404.77
1606827000000.0,1962.03
1606827600000.0,4618.34
1606827900000.0,2081.89
1606828500000.0,5114.06
1606828800000.0,2427.85
1606829400000.0,3992.51
1606830300000.0,2674.59
1606831200000.0,2543.88
1606832100000.0,4740.2
1606833300000.0,2588.62
1606833600000.0,3189.24
1606833900000.0,3742.86
1606834500000.0,3051.16
1606835100000.0,985.26
1606835700000.0,1718.9
1606836300000.0,1046.17
1606837200000.0,2094.59
1606837800000.0,1662.73
1606838700000.0,2787.76
1606839300000.0,1092.03
1606839600000.0,1495.52
1606840200000.0,4210.57
1606841100000.0,4897.48
1606842300000.0,1963.74
1606842600000.0,5182.97
1606842900000.0,4288.19
1606843800000.0,1908.07
1606845000000.0,817.2
1606845900000.0,1549.95
1606847700000.0,4610.2
1606848900000.0,3155.64
1606850100000.0,3821.08
1606851900000.0,2050.67
1606853400000.0,2372.01
1606855200000.0,4277.8
1606857300000.0,4172.84
1606858800000.0,5172.88
1606861800000.0,4911.23
1606863600000.0,3584.18
1606865100000.0,3064.61
1606866600000.0,2044.12
1606867500000.0,2173.79
1606867800000.0,1576.85
1606869000000.0,3392.73
1606870800000.0,1546.47
1606873200000.0,3188.57
1606875300000.0,5630.75
1606877700000.0,4644.18
1606879200000.0,3144.05
1606880700000.0,3775.57
1606881900000.0,2446.62
1606882800000.0,4572.15
1606883400000.0,4658.12
1606884600000.0,2388.45
1606886400000.0,4595.72
1606888200000.0,4528.5
1606889700000.0,2620.91
1606890900000.0,3539.49
1606892400000.0,1316.63
1606893600000.0,4304.01
1606895700000.0,2509.81
1606896600000.0,3272.91
1606897500000.0,4982.81
1606898100000.0,3800.38
1606899600000.0,1538.99
1606901100000.0,1702.39
1606902600000.0,4844.09
1606903800000.0,3670.71
1606905300000.0,1952.82
1606907400000.0,2275.85
1606908900000.0,2147.69
1606910700000.0,2889.84
1606911600000.0,1790.77
1606913100000.0,3809.24
1606914300000.0,2374.21
1606915500000.0,4651.04
1606916700000.0,3892.84
1606917900000.0,4136.08
1606919100000.0,2874.61
1606919700000.0,1933.06
1606920900000.0,4720.5
1606921500000.0,2418.17
1606922400000.0,5042.67
1606923600000.0,3327.48
1606925100000.0,4705.06
1606926000000.0,3979.52
1606927800000.0,3469.26
1606930200000.0,1672.36
1606932300000.0,1279.06
1606935300000.0,3783.18
1606936800000.0,2018.68
1606939800000.0,2526.02
1606942800000.0,1806.72
1606946100000.0,1832.81
1606948500000.0,4903.85
1606952100000.0,4691.32
1606954500000.0,3583.85
1606957500000.0,3318.37
1606959300000.0,4992.92
1606961400000.0,5178.34
1606962600000.0,3191.73
1606965000000.0,1927.97
1606968900000.0,1003.95
1606972500000.0,4804.3
1606974300000.0,1821.29
1606976400000.0,2775.39
1606979100000.0,5133.18
1606980900000.0,2867.58
1606982100000.0,2048.4
1606983600000.0,4378.87
1606984200000.0,3834.58
1606985700000.0,1804.4
1606986600000.0,3254.67
1606987200000.0,2570.98
1606989000000.0,972.33
1606991100000.0,4098.86
1606992900000.0,2420.36
1606994700000.0,1226.47
1606996800000.0,3939.05
1606998000000.0,4426.21
1607000100000.0,4492.64
1607003100000.0,2908.68
1607005200000.0,2907.95
1607008800000.0,2771.74
1607011200000.0,4960.77
1607011800000.0,2790.15
1607012100000.0,3460.6
1607012400000.0,1910.85
1607013300000.0,2584.48
1607015700000.0,5467.89
1607017200000.0,1367.03
1607021400000.0,4485.6
1607026500000.0,3988.19
1607029500000.0,5197.34
1607034000000.0,5577.91
1607037300000.0,4507.83
1607040600000.0,868.77
1607043600000.0,2201.3
1607046000000.0,4221.63
1607049600000.0,3947.44
1607052300000.0,2959.8
1607054400000.0,3609.67
1607056800000.0,4140.2
1607061300000.0,4127.9
1607063400000.0,2533.17
1607067300000.0,2476.22
1607069100000.0,3683.97
1607070600000.0,3188.48
1607072400000.0,2538.69
1607076000000.0,605.63
1607076900000.0,4282.75
1607077200000.0,2153.81
1607077800000.0,5428.67
1607078700000.0,2527.7
1607080200000.0,3725.86
1607081700000.0,1815.98
1607082900000.0,3373.73
1607083200000.0,2011.06
1607083800000.0,4410.36
1607084400000.0,2023.66
1607085300000.0,4238.36
1607086200000.0,1042.37
1607087700000.0,3263.68
1607089500000.0,4229.77
1607091900000.0,3220.42
1607092500000.0,1701.19
1607094600000.0,1224.49
1607096400000.0,5261.1
1607097900000.0,1525.31
1607098800000.0,3698.37
1607100900000.0,4368.73
1607103000000.0,4687.43
1607107200000.0,2011.79
1607112000000.0,3880.27
1607114400000.0,4319.66
1607117700000.0,3035.61
1607119500000.0,2312.12
1607122200000.0,2290.42
1607122800000.0,4744.88
1607124300000.0,4317.08
1607125500000.0,3370.94
1607126700000.0,1139.83
1607127300000.0,4228.65
1607128800000.0,3533.87
1607131200000.0,2102.11
1607133900000.0,1501.3
1607136300000.0,3562.01
1607139000000.0,1963.86
1607142600000.0,2221.96
1607145900000.0,1261.31
1607148300000.0,5224.74
1607151600000.0,4086.66
1607155500000.0,2940.68
1607157000000.0,5194.3
1607157900000.0,2413.42
1607160300000.0,2002.42
1607163600000.0,5014.17
1607166300000.0,4201.88
1607168700000.0,4865.29
1607170800000.0,2735.29
1607175300000.0,2388.38
1607179200000.0,4120.82
1607181300000.0,2815.48
1607184600000.0,1995.65
1607188500000.0,3206.75
1607193600000.0,2437.01
1607197200000.0,3340.89
1607202000000.0,1599.99
1607205900000.0,5602.26
1607211900000.0,5382.58
1607213100000.0,3793.36
1607215200000.0,4487.31
1607217600000.0,3184.82
1607219700000.0,1648.79
1607222700000.0,2936.63
1607226000000.0,4002.95
1607229900000.0,3952.4
1607233200000.0,3305.92
1607238300000.0,2697.83
1607242500000.0,3841.91
1607244000000.0,1842.16
1607245800000.0,1677.26
1607247900000.0,2092.2
1607251200000.0,3594.29
1607255700000.0,2963.97
1607259300000.0,3344.94
1607262000000.0,1809.91
1607263500000.0,3140.63
1607265000000.0,3500.45
1607266800000.0,4002.84
1607269500000.0,2043.64
1607271600000.0,4202.86
1607274300000.0,2316.28
1607278800000.0,3191.02
1607284800000.0,4554.06
1607289900000.0,3219.76
1607292600000.0,4520.13
1607294400000.0,1935.16
1607296200000.0,2976.52
1607296800000.0,1412.14
1607298600000.0,1613.81
1607300100000.0,3742.49
1607302800000.0,1885.19
1607305200000.0,3996.65
1607307900000.0,2862.87
1607310300000.0,2129.57
1607314800000.0,3642.68
1607320800000.0,4922.73
1607324400000.0,2202.36
1607328000000.0,1865.56
1607330100000.0,1109.14
1607332800000.0,772.35
1607335500000.0,3107.98
1607338800000.0,1756.57
1607342100000.0,3739.81
1607343600000.0,1699.95
1607346300000.0,2016.92
1607350200000.0,4906.91
1607351700000.0,2415.13
1607355000000.0,971.33
1607358900000.0,1662.73
1607362800000.0,4397.31
1607365200000.0,3094.43
1607365500000.0,4161.43
1607367000000.0,4399.1
1607368800000.0,5141.94
1607371200000.0,2048.99
1607374800000.0,2203.37
1607378700000.0,3139.75
1607383500000.0,1758.0
1607385600000.0,3196.4
1607388900000.0,3432.75
1607392800000.0,5890.69
1607398200000.0,1599.92
1607403600000.0,1708.78
1607407500000.0,2008.1
1607408400000.0,2053.15
1607411700000.0,2673.02
1607415600000.0,2744.25
1607417400000.0,3110.24
1607420100000.0,2589.02
1607420400000.0,5317.87
1607420700000.0,4603.71
1607421300000.0,1392.05
1607422200000.0,3367.98
1607423700000.0,4677.49
1607425500000.0,3132.94
1607427600000.0,3541.53
1607429100000.0,5236.48
1607430600000.0,2486.26
1607431200000.0,5103.43
1607431800000.0,1117.23
1607433000000.0,5149.01
1607433900000.0,3751.76
1607436000000.0,4099.58
1607437500000.0,1332.05
1607439900000.0,4766.98
1607442000000.0,3724.02
1607443800000.0,2221.55
1607444700000.0,5660.59
1607446800000.0,4685.18
1607450400000.0,4191.52
1607454600000.0,2091.97
1607457900000.0,4162.53
1607459700000.0,2540.59
1607461500000.0,4058.15
1607464200000.0,3409.3
1607466900000.0,1961.74
1607468400000.0,3354.86
1607468700000.0,1692.98
1607469300000.0,5420.91
1607469900000.0,2053.17
1607471100000.0,778.42
1607472300000.0,1725.46
1607472900000.0,4298.59
1607474400000.0,3731.76
1607475600000.0,4909.99
1607476500000.0,3890.45
1607476800000.0,5310.44
1607478300000.0,3228.78
1607480100000.0,574.05
1607482200000.0,2549.78
1607485200000.0,3246.29
1607488200000.0,3016.35
1607490300000.0,2913.33
1607492100000.0,2833.09
1607494200000.0,4626.72
1607496000000.0,2641.44
1607499000000.0,2097.17
1607500500000.0,2743.07
1607501100000.0,1255.77
1607502000000.0,3342.62
1607502300000.0,589.53
1607502900000.0,3855.59
1607503200000.0,2722.13
1607503800000.0,3145.85
1607505000000.0,2449.75
1607506200000.0,5570.65
1607507400000.0,4196.58
1607508300000.0,4518.09
1607509800000.0,4912.49
1607510400000.0,2433.21
1607512500000.0,2786.49
1607513100000.0,1319.59
1607515500000.0,4092.63
1607517900000.0,3900.05
1607519400000.0,2640.64
1607521500000.0,2325.03
1607522100000.0,2532.56
1607522700000.0,1085.64
1607524500000.0,4202.62
1607526300000.0,2849.71
1607527800000.0,3441.29
1607529900000.0,4920.8
1607532000000.0,2416.0
1607534400000.0,2376.06
1607538000000.0,2989.5
1607539500000.0,3715.52
1607541300000.0,3820.32
1607544300000.0,3200.29
1607547300000.0,1506.12
1607549100000.0,4481.39
1607551500000.0,3663.54
1607553000000.0,3739.43
1607556000000.0,4750.07
1607559000000.0,3031.92
1607562300000.0,3819.45
1607565000000.0,5050.96
1607566800000.0,4367.22
1607570400000.0,2272.1
1607574900000.0,2415.92
1607578500000.0,1814.78
1607581200000.0,5585.35
1607584200000.0,1940.13
1607587800000.0,5125.14
1607591100000.0,1537.81
1607593200000.0,5407.09
1607594400000.0,3155.84
1607595900000.0,2755.23
1607597700000.0,4795.8
1607598900000.0,5718.92
1607601600000.0,4758.11
1607604000000.0,2039.73
1607605800000.0,2678.52
1607607300000.0,4459.41
1607608200000.0,5022.92
1607609100000.0,1676.44
1607610300000.0,2326.94
1607612100000.0,3996.71
1607613300000.0,3361.84
1607614200000.0,2561.78
1607615700000.0,3375.3
1607616900000.0,3595.03
1607619300000.0,3885.28
1607622300000.0,3203.24
1607624700000.0,3520.07
1607626500000.0,3090.29
1607628900000.0,2215.29
1607630400000.0,2951.45
1607632200000.0,1516.24
1607636400000.0,2052.56
1607639700000.0,1382.9
1607643600000.0,1983.64
1607645400000.0,1756.14
1607646900000.0,5079.45
1607648100000.0,2616.96
1607648700000.0,2593.79
1607649900000.0,4103.05
1607650500000.0,1298.85
