timestamp,btc_exchange_supply_ratio
1587980100000.0,0.1499
1587985200000.0,0.1499
1587990300000.0,0.1499
1587993900000.0,0.1499
1587996300000.0,0.1499
1588000500000.0,0.1499
1588006500000.0,0.1499
1588012800000.0,0.1499
1588016400000.0,0.1499
1588023000000.0,0.1499
1588027800000.0,0.1499
1588032000000.0,0.1499
1588035900000.0,0.1499
1588039500000.0,0.1499
1588044300000.0,0.1499
1588050000000.0,0.1499
1588056600000.0,0.1499
1588064700000.0,0.1499
1588068300000.0,0.1499
1588074300000.0,0.1499
1588079100000.0,0.1499
1588083300000.0,0.1499
1588086300000.0,0.1499
1588090200000.0,0.1499
1588097100000.0,0.1499
1588105200000.0,0.1499
1588114200000.0,0.1499
1588118100000.0,0.1499
1588125000000.0,0.1499
1588126200000.0,0.1499
1588127400000.0,0.1499
1588130100000.0,0.1499
1588135500000.0,0.1499
1588138500000.0,0.1499
1588140300000.0,0.1499
1588141500000.0,0.1499
1588142400000.0,0.1499
1588144500000.0,0.1499
1588147500000.0,0.1499
1588152600000.0,0.1499
1588154700000.0,0.1499
1588155300000.0,0.1499
1588156200000.0,0.1499
1588157100000.0,0.1499
1588158900000.0,0.1499
1588161000000.0,0.1499
1588164300000.0,0.1499
1588164900000.0,0.1499
1588165500000.0,0.1499
1588166100000.0,0.1499
1588166700000.0,0.1499
1588167300000.0,0.1499
1588167900000.0,0.1499
1588169400000.0,0.1499
1588171500000.0,0.1499
1588173600000.0,0.1499
1588176000000.0,0.1498
1588176600000.0,0.1498
1588177500000.0,0.1498
1588178400000.0,0.1498
1588178700000.0,0.1498
1588179000000.0,0.1498
1588179600000.0,0.1498
1588180500000.0,0.1498
1588181400000.0,0.1498
1588182300000.0,0.1498
1588182600000.0,0.1498
1588182900000.0,0.1498
1588183200000.0,0.1498
1588183500000.0,0.1498
1588184100000.0,0.1498
1588185300000.0,0.1498
1588186500000.0,0.1498
1588188900000.0,0.1498
1588190100000.0,0.1498
1588191900000.0,0.1498
1588193400000.0,0.1498
1588194300000.0,0.1498
1588195200000.0,0.1498
1588197600000.0,0.1498
1588198500000.0,0.1498
1588200300000.0,0.1498
1588203000000.0,0.1498
1588205700000.0,0.1498
1588208400000.0,0.1498
1588210500000.0,0.1498
1588214700000.0,0.1498
1588215900000.0,0.1498
1588216500000.0,0.1498
1588217400000.0,0.1498
1588218000000.0,0.1498
1588218600000.0,0.1497
1588219200000.0,0.1498
1588219500000.0,0.1498
1588220100000.0,0.1498
1588221300000.0,0.1498
1588223100000.0,0.1498
1588224300000.0,0.1498
1588225200000.0,0.1497
1588226100000.0,0.1497
1588226700000.0,0.1497
1588227300000.0,0.1497
1588228200000.0,0.1497
1588228500000.0,0.1497
1588229700000.0,0.1497
1588230600000.0,0.1498
1588231200000.0,0.1498
1588231500000.0,0.1498
1588232400000.0,0.1498
1588233600000.0,0.1498
1588235400000.0,0.1498
1588237500000.0,0.1498
1588237800000.0,0.1498
1588238400000.0,0.1498
1588239300000.0,0.1498
1588240200000.0,0.1498
1588240500000.0,0.1498
1588240800000.0,0.1498
1588241100000.0,0.1498
1588241700000.0,0.1498
1588242300000.0,0.1498
1588243500000.0,0.1498
1588244700000.0,0.1498
1588245600000.0,0.1498
1588246800000.0,0.1498
1588248300000.0,0.1498
1588250700000.0,0.1498
1588251300000.0,0.1498
1588252200000.0,0.1498
1588253700000.0,0.1498
1588255500000.0,0.1498
1588257900000.0,0.1498
1588260900000.0,0.1498
1588262700000.0,0.1498
1588264200000.0,0.1498
1588265400000.0,0.1498
1588267500000.0,0.1498
1588268400000.0,0.1498
1588269300000.0,0.1498
1588269900000.0,0.1498
1588271700000.0,0.1498
1588272900000.0,0.1498
1588274700000.0,0.1498
1588275900000.0,0.1498
1588277700000.0,0.1498
1588279200000.0,0.1498
1588281600000.0,0.1498
1588284300000.0,0.1498
1588286100000.0,0.1498
1588288800000.0,0.1498
1588290900000.0,0.1498
1588293300000.0,0.1498
1588297200000.0,0.1498
1588302300000.0,0.1498
1588306800000.0,0.1498
1588310700000.0,0.1498
1588314000000.0,0.1498
1588318500000.0,0.1498
1588322700000.0,0.1498
1588326600000.0,0.1498
1588328100000.0,0.1498
1588331100000.0,0.1498
1588332900000.0,0.1498
1588333500000.0,0.1498
1588334100000.0,0.1498
1588335000000.0,0.1498
1588336200000.0,0.1498
1588336800000.0,0.1498
1588338600000.0,0.1498
1588340100000.0,0.1498
1588341900000.0,0.1498
1588343400000.0,0.1498
1588345200000.0,0.1498
1588347300000.0,0.1498
1588349100000.0,0.1498
1588350600000.0,0.1498
1588352700000.0,0.1498
1588356000000.0,0.1498
1588359600000.0,0.1498
1588363800000.0,0.1498
1588366800000.0,0.1498
1588369500000.0,0.1498
1588372200000.0,0.1498
1588376400000.0,0.1498
1588378800000.0,0.1498
1588383900000.0,0.1498
1588389000000.0,0.1498
1588394100000.0,0.1498
1588399500000.0,0.1498
1588406100000.0,0.1498
1588410300000.0,0.1498
1588415400000.0,0.1498
1588418700000.0,0.1498
1588421700000.0,0.1498
1588423200000.0,0.1498
1588426500000.0,0.1498
1588430100000.0,0.1498
1588431900000.0,0.1498
1588433700000.0,0.1498
1588436100000.0,0.1498
1588437900000.0,0.1498
1588440000000.0,0.1498
1588443000000.0,0.1498
1588444200000.0,0.1498
1588447800000.0,0.1498
1588452300000.0,0.1498
1588457400000.0,0.1498
1588461300000.0,0.1498
1588464900000.0,0.1498
1588466100000.0,0.1498
1588467000000.0,0.1498
1588468200000.0,0.1498
1588469700000.0,0.1498
1588471800000.0,0.1498
1588475100000.0,0.1498
1588479000000.0,0.1498
1588482900000.0,0.1498
1588486500000.0,0.1498
1588488300000.0,0.1498
1588491300000.0,0.1498
1588495200000.0,0.1498
1588498200000.0,0.1498
1588500900000.0,0.1498
1588503000000.0,0.1498
1588506000000.0,0.1498
1588508400000.0,0.1498
1588509300000.0,0.1498
1588511100000.0,0.1498
1588512000000.0,0.1498
1588513500000.0,0.1498
1588515300000.0,0.1498
1588517400000.0,0.1498
1588518000000.0,0.1498
1588518600000.0,0.1498
1588521000000.0,0.1498
1588522800000.0,0.1498
1588525800000.0,0.1498
1588529400000.0,0.1498
1588533900000.0,0.1498
1588538100000.0,0.1498
1588542600000.0,0.1498
1588544700000.0,0.1498
1588547700000.0,0.1498
1588551600000.0,0.1498
1588553400000.0,0.1498
1588555200000.0,0.1498
1588555800000.0,0.1498
1588557900000.0,0.1498
1588560900000.0,0.1498
1588565700000.0,0.1498
1588567500000.0,0.1498
1588569300000.0,0.1498
1588570500000.0,0.1498
1588571400000.0,0.1498
1588573800000.0,0.1498
1588577100000.0,0.1498
1588579500000.0,0.1498
1588581300000.0,0.1498
1588584300000.0,0.1498
1588587600000.0,0.1498
1588591500000.0,0.1498
1588594500000.0,0.1498
1588596300000.0,0.1498
1588598700000.0,0.1498
1588600800000.0,0.1498
1588602000000.0,0.1498
1588604400000.0,0.1498
1588608300000.0,0.1498
1588610700000.0,0.1498
1588613700000.0,0.1498
1588616400000.0,0.1498
1588620300000.0,0.1498
1588623000000.0,0.1498
1588625400000.0,0.1498
1588628100000.0,0.1498
1588631700000.0,0.1498
1588635300000.0,0.1498
1588637700000.0,0.1498
1588641300000.0,0.1498
1588645800000.0,0.1498
1588650000000.0,0.1498
1588652700000.0,0.1498
1588654200000.0,0.1498
1588654800000.0,0.1498
1588655700000.0,0.1498
1588657200000.0,0.1498
1588659300000.0,0.1498
1588661700000.0,0.1498
1588664100000.0,0.1498
1588666800000.0,0.1498
1588670700000.0,0.1498
1588672800000.0,0.1498
1588673100000.0,0.1498
1588673700000.0,0.1498
1588675200000.0,0.1498
1588677300000.0,0.1498
1588680300000.0,0.1498
1588684200000.0,0.1498
1588686000000.0,0.1498
1588687500000.0,0.1498
1588689300000.0,0.1498
1588692300000.0,0.1498
1588695000000.0,0.1498
1588699800000.0,0.1498
1588702500000.0,0.1498
1588706400000.0,0.1498
1588710600000.0,0.1498
1588713600000.0,0.1498
1588716900000.0,0.1498
1588721100000.0,0.1498
1588723800000.0,0.1498
1588726800000.0,0.1498
1588732500000.0,0.1498
1588737000000.0,0.1498
1588737900000.0,0.1498
1588740900000.0,0.1498
1588745400000.0,0.1498
1588749300000.0,0.1498
1588752300000.0,0.1498
1588753200000.0,0.1498
1588755600000.0,0.1498
1588758900000.0,0.1498
1588760700000.0,0.1498
1588761300000.0,0.1498
1588761900000.0,0.1498
1588763100000.0,0.1498
1588764900000.0,0.1497
1588765800000.0,0.1497
1588766700000.0,0.1497
1588767300000.0,0.1497
1588768500000.0,0.1498
1588769700000.0,0.1498
1588771500000.0,0.1498
1588773000000.0,0.1498
1588775400000.0,0.1498
1588778100000.0,0.1498
1588780500000.0,0.1498
1588782000000.0,0.1498
1588784100000.0,0.1498
1588787700000.0,0.1498
1588791300000.0,0.1498
1588795200000.0,0.1498
1588799700000.0,0.1497
1588803000000.0,0.1497
1588805400000.0,0.1497
1588806300000.0,0.1497
1588807800000.0,0.1498
1588809000000.0,0.1498
1588809300000.0,0.1498
1588809600000.0,0.1498
1588809900000.0,0.1498
1588810800000.0,0.1498
1588812600000.0,0.1498
1588815300000.0,0.1498
1588818000000.0,0.1497
1588819500000.0,0.1497
1588820700000.0,0.1497
1588823400000.0,0.1498
1588826100000.0,0.1498
1588829400000.0,0.1498
1588834200000.0,0.1497
1588837800000.0,0.1497
1588841400000.0,0.1497
1588843500000.0,0.1497
1588847400000.0,0.1498
1588851000000.0,0.1497
1588855200000.0,0.1497
1588856400000.0,0.1497
1588857000000.0,0.1497
1588857600000.0,0.1497
1588857900000.0,0.1497
1588858200000.0,0.1497
1588858800000.0,0.1497
1588859700000.0,0.1497
1588861200000.0,0.1497
1588863300000.0,0.1497
1588865100000.0,0.1497
1588865700000.0,0.1497
1588866600000.0,0.1497
1588867500000.0,0.1497
1588869300000.0,0.1497
1588870500000.0,0.1497
1588871100000.0,0.1497
1588871400000.0,0.1497
1588871700000.0,0.1497
1588872300000.0,0.1497
1588872600000.0,0.1497
1588873200000.0,0.1497
1588873500000.0,0.1497
1588874100000.0,0.1497
1588875000000.0,0.1497
1588875900000.0,0.1497
1588877700000.0,0.1497
1588879800000.0,0.1497
1588880400000.0,0.1497
1588881300000.0,0.1497
1588882200000.0,0.1497
1588884000000.0,0.1497
1588885200000.0,0.1497
1588887000000.0,0.1497
1588889100000.0,0.1497
1588890900000.0,0.1497
1588893300000.0,0.1497
1588894200000.0,0.1497
1588894800000.0,0.1497
1588895400000.0,0.1497
1588896300000.0,0.1497
1588897500000.0,0.1497
1588899000000.0,0.1497
1588901100000.0,0.1497
1588903500000.0,0.1497
1588905300000.0,0.1497
1588907100000.0,0.1497
1588908900000.0,0.1497
1588911600000.0,0.1497
1588915200000.0,0.1497
1588916100000.0,0.1497
1588918200000.0,0.1497
1588919700000.0,0.1497
1588921200000.0,0.1497
1588922100000.0,0.1497
1588924200000.0,0.1497
1588926000000.0,0.1497
1588927500000.0,0.1497
1588930200000.0,0.1497
1588933800000.0,0.1497
1588935300000.0,0.1497
1588937400000.0,0.1497
1588939500000.0,0.1497
1588941000000.0,0.1497
1588943100000.0,0.1497
1588945800000.0,0.1497
1588947900000.0,0.1497
1588949700000.0,0.1497
1588951200000.0,0.1497
1588952400000.0,0.1497
1588953900000.0,0.1497
1588956300000.0,0.1497
1588959000000.0,0.1497
1588963500000.0,0.1497
1588965300000.0,0.1497
1588969200000.0,0.1497
1588973100000.0,0.1497
1588977600000.0,0.1497
1588978800000.0,0.1497
1588980300000.0,0.1497
1588981800000.0,0.1497
1588982700000.0,0.1497
1588984200000.0,0.1497
1588987500000.0,0.1497
1588990800000.0,0.1497
1588996500000.0,0.1497
1588999800000.0,0.1497
1589001600000.0,0.1497
1589004900000.0,0.1497
1589007300000.0,0.1497
1589007600000.0,0.1497
1589008500000.0,0.1497
1589010000000.0,0.1497
1589010900000.0,0.1497
1589011500000.0,0.1497
1589013300000.0,0.1497
1589016000000.0,0.1497
1589019300000.0,0.1497
1589021100000.0,0.1497
1589023200000.0,0.1497
1589024100000.0,0.1497
1589025600000.0,0.1497
1589027400000.0,0.1497
1589029800000.0,0.1497
1589033100000.0,0.1497
1589037000000.0,0.1497
1589039700000.0,0.1497
1589041500000.0,0.1497
1589043000000.0,0.1497
1589046900000.0,0.1497
1589050800000.0,0.1497
1589057100000.0,0.1497
1589058300000.0,0.1497
1589060100000.0,0.1497
1589063100000.0,0.1497
1589065800000.0,0.1497
1589068200000.0,0.1497
1589069100000.0,0.1497
1589069700000.0,0.1498
1589070000000.0,0.1499
1589070300000.0,0.1498
1589070600000.0,0.1498
1589070900000.0,0.1498
1589071200000.0,0.1498
1589071800000.0,0.1498
1589072400000.0,0.1498
1589073000000.0,0.1498
1589074200000.0,0.1498
1589075400000.0,0.1498
1589076900000.0,0.1498
1589079300000.0,0.1498
1589080500000.0,0.1498
1589081400000.0,0.1498
1589083500000.0,0.1498
1589085300000.0,0.1498
1589087100000.0,0.1498
1589089800000.0,0.1498
1589093100000.0,0.1498
1589095200000.0,0.1498
1589096400000.0,0.1498
1589097900000.0,0.1498
1589098800000.0,0.1498
1589100300000.0,0.1498
1589103000000.0,0.1498
1589105100000.0,0.1498
1589107200000.0,0.1498
1589110200000.0,0.1498
1589112900000.0,0.1498
1589116500000.0,0.1498
1589118900000.0,0.1498
1589122200000.0,0.1498
1589123400000.0,0.1498
1589125200000.0,0.1498
1589126700000.0,0.1498
1589128200000.0,0.1498
1589128800000.0,0.1498
1589129400000.0,0.1499
1589130000000.0,0.1498
1589130600000.0,0.1498
1589132100000.0,0.1498
1589134500000.0,0.1498
1589136900000.0,0.1498
1589140800000.0,0.1498
1589141100000.0,0.1498
1589142600000.0,0.1498
1589145300000.0,0.1498
1589148900000.0,0.1498
1589151900000.0,0.1498
1589153400000.0,0.1498
1589154600000.0,0.1498
1589156700000.0,0.1498
1589159700000.0,0.1498
1589163900000.0,0.1498
1589168400000.0,0.1498
1589171400000.0,0.1498
1589175000000.0,0.1498
1589179200000.0,0.1498
1589183100000.0,0.1498
1589185800000.0,0.1498
1589188500000.0,0.1498
1589190300000.0,0.1498
1589191500000.0,0.1498
1589192400000.0,0.1498
1589193600000.0,0.1498
1589194200000.0,0.1498
1589195400000.0,0.1498
1589196900000.0,0.1498
1589198100000.0,0.1498
1589198700000.0,0.1498
1589199300000.0,0.1498
1589199900000.0,0.1498
1589200500000.0,0.1498
1589201400000.0,0.1498
1589202000000.0,0.1498
1589202900000.0,0.1498
1589203800000.0,0.1498
1589205000000.0,0.1498
1589206200000.0,0.1498
1589208300000.0,0.1498
1589210100000.0,0.1498
1589211900000.0,0.1498
1589214300000.0,0.1498
1589215200000.0,0.1498
1589215500000.0,0.1498
1589215800000.0,0.1498
1589216700000.0,0.1498
1589217600000.0,0.1498
1589218500000.0,0.1498
1589219700000.0,0.1498
1589220300000.0,0.1499
1589220900000.0,0.1499
1589221200000.0,0.1498
1589221800000.0,0.1498
1589222400000.0,0.1498
1589223600000.0,0.1498
1589224200000.0,0.1498
1589225400000.0,0.1498
1589226300000.0,0.1498
1589226900000.0,0.1498
1589227500000.0,0.1498
1589229000000.0,0.1498
1589232300000.0,0.1498
1589234700000.0,0.1498
1589238000000.0,0.1498
1589240700000.0,0.1498
1589242800000.0,0.1498
1589247000000.0,0.1498
1589252100000.0,0.1498
1589255400000.0,0.1498
1589259000000.0,0.1498
1589262300000.0,0.1498
1589265300000.0,0.1498
1589268900000.0,0.1498
1589271900000.0,0.1498
1589274300000.0,0.1498
1589276700000.0,0.1498
1589279100000.0,0.1498
1589283300000.0,0.1498
1589285700000.0,0.1498
1589289300000.0,0.1498
1589292300000.0,0.1498
1589293200000.0,0.1498
1589294400000.0,0.1498
1589296500000.0,0.1498
1589298600000.0,0.1498
1589300700000.0,0.1498
1589302500000.0,0.1498
1589304900000.0,0.1498
1589306700000.0,0.1498
1589310600000.0,0.1498
1589313600000.0,0.1498
1589315700000.0,0.1498
1589320500000.0,0.1498
1589323500000.0,0.1498
1589328600000.0,0.1498
1589331600000.0,0.1498
1589335500000.0,0.1498
1589340000000.0,0.1498
1589344800000.0,0.1498
1589349900000.0,0.1498
1589355600000.0,0.1498
1589358300000.0,0.1498
1589361900000.0,0.1498
1589367000000.0,0.1498
1589368200000.0,0.1498
1589370600000.0,0.1498
1589372400000.0,0.1498
1589374500000.0,0.1498
1589376000000.0,0.1498
1589378400000.0,0.1498
1589380200000.0,0.1498
1589382000000.0,0.1498
1589383800000.0,0.1498
1589385600000.0,0.1498
1589387100000.0,0.1498
1589390100000.0,0.1498
1589394900000.0,0.1498
1589399400000.0,0.1498
1589400300000.0,0.1498
1589401500000.0,0.1498
1589403000000.0,0.1497
1589404500000.0,0.1497
1589406000000.0,0.1497
1589408400000.0,0.1497
1589411400000.0,0.1497
1589415000000.0,0.1497
1589417100000.0,0.1498
1589420700000.0,0.1497
1589424600000.0,0.1497
1589429400000.0,0.1498
1589433900000.0,0.1497
1589435400000.0,0.1497
1589436300000.0,0.1497
1589438700000.0,0.1497
1589441100000.0,0.1497
1589442300000.0,0.1497
1589443500000.0,0.1497
1589445600000.0,0.1497
1589446200000.0,0.1497
1589447100000.0,0.1497
1589447700000.0,0.1497
1589448600000.0,0.1497
1589449800000.0,0.1497
1589450400000.0,0.1497
1589450700000.0,0.1497
1589451000000.0,0.1497
1589451300000.0,0.1497
1589451900000.0,0.1497
1589453100000.0,0.1497
1589454600000.0,0.1497
1589455800000.0,0.1497
1589457300000.0,0.1497
1589458500000.0,0.1497
1589460000000.0,0.1497
1589461500000.0,0.1497
1589463300000.0,0.1497
1589465700000.0,0.1497
1589466900000.0,0.1497
1589468400000.0,0.1497
1589470800000.0,0.1497
1589472300000.0,0.1497
1589473500000.0,0.1497
1589475300000.0,0.1497
1589478000000.0,0.1497
1589480700000.0,0.1497
1589484000000.0,0.1497
1589486700000.0,0.1497
1589487900000.0,0.1497
1589488500000.0,0.1497
1589489100000.0,0.1497
1589492100000.0,0.1497
1589494200000.0,0.1497
1589497200000.0,0.1497
1589499900000.0,0.1497
1589502000000.0,0.1497
1589505600000.0,0.1497
1589508600000.0,0.1497
1589509500000.0,0.1497
1589510100000.0,0.1497
1589510700000.0,0.1497
1589511900000.0,0.1497
1589513400000.0,0.1497
1589515800000.0,0.1497
1589519100000.0,0.1497
1589520600000.0,0.1497
1589523000000.0,0.1497
1589526300000.0,0.1497
1589528400000.0,0.1497
1589529600000.0,0.1497
1589531700000.0,0.1497
1589533800000.0,0.1497
1589537100000.0,0.1497
1589538900000.0,0.1497
1589541000000.0,0.1497
1589543400000.0,0.1497
1589545800000.0,0.1497
1589547900000.0,0.1497
1589551500000.0,0.1497
1589554200000.0,0.1497
1589555400000.0,0.1497
1589556900000.0,0.1497
1589558700000.0,0.1497
1589561400000.0,0.1497
1589565300000.0,0.1497
1589569500000.0,0.1497
1589570400000.0,0.1497
1589571600000.0,0.1497
1589573100000.0,0.1498
1589575200000.0,0.1498
1589576100000.0,0.1497
1589578200000.0,0.1497
1589581200000.0,0.1497
1589583300000.0,0.1497
1589586300000.0,0.1498
1589587800000.0,0.1497
1589589600000.0,0.1497
1589592300000.0,0.1497
1589595300000.0,0.1497
1589599200000.0,0.1497
1589603100000.0,0.1497
1589606100000.0,0.1497
1589607300000.0,0.1497
1589609700000.0,0.1497
1589613900000.0,0.1497
1589616300000.0,0.1497
1589620500000.0,0.1497
1589623500000.0,0.1497
1589628300000.0,0.1497
1589631900000.0,0.1497
1589634600000.0,0.1497
1589637600000.0,0.1497
1589640900000.0,0.1497
1589644200000.0,0.1497
1589646900000.0,0.1497
1589650500000.0,0.1497
1589653500000.0,0.1497
1589656200000.0,0.1497
1589661300000.0,0.1497
1589665800000.0,0.1497
1589672100000.0,0.1497
1589675700000.0,0.1497
1589678700000.0,0.1497
1589682300000.0,0.1497
1589687100000.0,0.1497
1589692200000.0,0.1497
1589697900000.0,0.1497
1589703000000.0,0.1497
1589706900000.0,0.1497
1589711700000.0,0.1497
1589717400000.0,0.1497
1589718000000.0,0.1497
1589719500000.0,0.1497
1589721300000.0,0.1497
1589724300000.0,0.1497
1589727300000.0,0.1497
1589728500000.0,0.1497
1589730000000.0,0.1497
1589733000000.0,0.1497
1589734500000.0,0.1497
1589739300000.0,0.1497
1589744100000.0,0.1497
1589749800000.0,0.1497
1589753100000.0,0.1497
1589754300000.0,0.1497
1589758200000.0,0.1497
1589761200000.0,0.1497
1589764500000.0,0.1497
1589765100000.0,0.1497
1589766000000.0,0.1497
1589768100000.0,0.1497
1589770800000.0,0.1497
1589774700000.0,0.1497
1589778300000.0,0.1497
1589782200000.0,0.1497
1589782800000.0,0.1497
1589785800000.0,0.1497
1589789700000.0,0.1497
1589791500000.0,0.1497
1589791800000.0,0.1497
1589792400000.0,0.1497
1589794200000.0,0.1497
1589797200000.0,0.1497
1589800200000.0,0.1497
1589803500000.0,0.1497
1589805600000.0,0.1497
1589808300000.0,0.1497
1589811300000.0,0.1497
1589814000000.0,0.1497
1589817300000.0,0.1497
1589819100000.0,0.1497
1589822400000.0,0.1497
1589824200000.0,0.1497
1589828700000.0,0.1497
1589832000000.0,0.1497
1589838000000.0,0.1497
1589842800000.0,0.1497
1589846700000.0,0.1497
1589848500000.0,0.1497
1589852700000.0,0.1497
1589855100000.0,0.1497
1589859300000.0,0.1497
1589860800000.0,0.1497
1589863200000.0,0.1497
1589867400000.0,0.1497
1589872500000.0,0.1497
1589875500000.0,0.1497
1589876400000.0,0.1497
1589877000000.0,0.1497
1589878800000.0,0.1497
1589881800000.0,0.1497
1589885700000.0,0.1497
1589887200000.0,0.1497
1589887800000.0,0.1497
1589889300000.0,0.1497
1589890500000.0,0.1497
1589892000000.0,0.1497
1589892900000.0,0.1497
1589895600000.0,0.1497
1589895900000.0,0.1497
1589897400000.0,0.1497
1589900700000.0,0.1497
1589903400000.0,0.1497
1589907300000.0,0.1497
1589910600000.0,0.1497
1589915700000.0,0.1497
1589920200000.0,0.1497
1589927400000.0,0.1497
1589929500000.0,0.1497
1589932800000.0,0.1497
1589936100000.0,0.1497
1589941500000.0,0.1497
1589947200000.0,0.1497
1589954700000.0,0.1497
1589956500000.0,0.1497
1589957400000.0,0.1497
1589960100000.0,0.1497
1589963700000.0,0.1497
1589969100000.0,0.1497
1589973600000.0,0.1497
1589977800000.0,0.1497
1589981700000.0,0.1497
1589987100000.0,0.1497
1589988000000.0,0.1497
1589988300000.0,0.1497
1589989500000.0,0.1497
1589990100000.0,0.1497
1589990700000.0,0.1497
1589991900000.0,0.1497
1589993700000.0,0.1497
1589995800000.0,0.1497
1589998500000.0,0.1497
1590003300000.0,0.1497
1590007200000.0,0.1497
1590012300000.0,0.1497
1590017400000.0,0.1497
1590021300000.0,0.1497
1590028500000.0,0.1497
1590032100000.0,0.1497
1590036600000.0,0.1497
1590042000000.0,0.1497
1590046800000.0,0.1497
1590049200000.0,0.1497
1590050700000.0,0.1497
1590052800000.0,0.1497
1590055200000.0,0.1497
1590055800000.0,0.1497
1590059100000.0,0.1497
1590063600000.0,0.1497
1590068100000.0,0.1498
1590069900000.0,0.1498
1590070500000.0,0.1498
1590070800000.0,0.1498
1590071700000.0,0.1498
1590072300000.0,0.1498
1590072900000.0,0.1498
1590074100000.0,0.1498
1590076200000.0,0.1498
1590078300000.0,0.1498
1590081300000.0,0.1498
1590084000000.0,0.1498
1590084600000.0,0.1498
1590086700000.0,0.1498
1590087300000.0,0.1498
1590087900000.0,0.1498
1590089100000.0,0.1498
1590091200000.0,0.1498
1590095700000.0,0.1498
1590098700000.0,0.1498
1590102900000.0,0.1498
1590106200000.0,0.1498
1590108000000.0,0.1498
1590110400000.0,0.1498
1590116100000.0,0.1498
1590119400000.0,0.1498
1590122400000.0,0.1498
1590125400000.0,0.1498
1590128100000.0,0.1498
1590131400000.0,0.1498
1590135300000.0,0.1498
1590140100000.0,0.1498
1590142200000.0,0.1498
1590144600000.0,0.1498
1590148800000.0,0.1498
1590152400000.0,0.1498
1590155100000.0,0.1498
1590159300000.0,0.1498
1590162600000.0,0.1498
1590164700000.0,0.1498
1590167400000.0,0.1498
1590170400000.0,0.1498
1590176100000.0,0.1498
1590180000000.0,0.1498
1590188100000.0,0.1498
1590193500000.0,0.1498
1590197100000.0,0.1498
1590202800000.0,0.1498
1590208800000.0,0.1498
1590215400000.0,0.1498
1590221400000.0,0.1498
1590224100000.0,0.1498
1590228000000.0,0.1498
1590230100000.0,0.1498
1590235200000.0,0.1498
1590237900000.0,0.1498
1590242400000.0,0.1498
1590246600000.0,0.1498
1590251100000.0,0.1498
1590257700000.0,0.1498
1590263100000.0,0.1498
1590267300000.0,0.1498
1590276300000.0,0.1498
1590279300000.0,0.1498
1590286800000.0,0.1498
1590297900000.0,0.1498
1590300900000.0,0.1498
1590306300000.0,0.1498
1590311700000.0,0.1498
1590318900000.0,0.1498
1590321000000.0,0.1498
1590321900000.0,0.1498
1590324600000.0,0.1498
1590328500000.0,0.1498
1590329700000.0,0.1498
1590332700000.0,0.1498
1590336300000.0,0.1498
1590337200000.0,0.1498
1590338100000.0,0.1498
1590338700000.0,0.1498
1590339600000.0,0.1498
1590341400000.0,0.1498
1590344400000.0,0.1498
1590348300000.0,0.1498
1590351300000.0,0.1498
1590356100000.0,0.1498
1590361500000.0,0.1498
1590363300000.0,0.1498
1590364200000.0,0.1498
1590365100000.0,0.1498
1590367200000.0,0.1498
1590370800000.0,0.1498
1590377100000.0,0.1498
1590381900000.0,0.1498
1590388500000.0,0.1498
1590392400000.0,0.1498
1590396600000.0,0.1498
1590399600000.0,0.1498
1590400800000.0,0.1498
1590404100000.0,0.1498
1590406200000.0,0.1498
1590409500000.0,0.1498
1590413700000.0,0.1498
1590415500000.0,0.1498
1590418800000.0,0.1498
1590422100000.0,0.1498
1590425100000.0,0.1498
1590428100000.0,0.1498
1590429300000.0,0.1498
1590433200000.0,0.1498
1590435300000.0,0.1498
1590439500000.0,0.1498
1590446400000.0,0.1498
1590452400000.0,0.1498
1590455100000.0,0.1498
1590460800000.0,0.1498
1590467700000.0,0.1498
1590474300000.0,0.1498
1590478200000.0,0.1498
1590480300000.0,0.1498
1590482400000.0,0.1498
1590485700000.0,0.1498
1590487500000.0,0.1498
1590490800000.0,0.1498
1590495000000.0,0.1498
1590496500000.0,0.1498
1590499800000.0,0.1498
1590503700000.0,0.1498
1590507000000.0,0.1498
1590508800000.0,0.1498
1590510300000.0,0.1498
1590514500000.0,0.1498
1590521100000.0,0.1498
1590526200000.0,0.1498
1590532500000.0,0.1498
1590539100000.0,0.1498
1590544800000.0,0.1498
1590551700000.0,0.1498
1590559800000.0,0.1498
1590567900000.0,0.1498
1590570600000.0,0.1498
1590575400000.0,0.1498
1590575700000.0,0.1498
1590577500000.0,0.1498
1590580800000.0,0.1498
1590582600000.0,0.1498
1590586200000.0,0.1498
1590588900000.0,0.1498
1590592800000.0,0.1498
1590594300000.0,0.1498
1590598200000.0,0.1498
1590602400000.0,0.1498
1590607800000.0,0.1498
1590615300000.0,0.1498
1590618000000.0,0.1498
1590622500000.0,0.1498
1590624300000.0,0.1498
1590627600000.0,0.1498
1590631500000.0,0.1498
1590636900000.0,0.1498
1590642000000.0,0.1498
1590647700000.0,0.1498
1590653100000.0,0.1498
1590656700000.0,0.1498
1590662700000.0,0.1498
1590665400000.0,0.1497
1590667800000.0,0.1497
1590668700000.0,0.1497
1590669900000.0,0.1497
1590670800000.0,0.1497
1590672000000.0,0.1497
1590675000000.0,0.1497
1590676200000.0,0.1497
1590678300000.0,0.1497
1590680700000.0,0.1497
1590681900000.0,0.1497
1590685200000.0,0.1497
1590691500000.0,0.1497
1590695700000.0,0.1497
1590701400000.0,0.1497
1590705600000.0,0.1497
