timestamp,btc_short_liquidations_usd
1621365600000.0,598556851.05
1621366200000.0,2426804298.64
1621366800000.0,4642371151.1
1621367100000.0,735657972.03
1621367400000.0,605031022.23
1621368000000.0,543968852.28
1621368600000.0,740660911.38
1621369200000.0,6248407690.08
1621369800000.0,570853897.75
1621370400000.0,577751229.74
1621371000000.0,1787966013.01
1621371900000.0,556196112.77
1621372800000.0,982441080.01
1621373400000.0,594390023.19
1621374300000.0,1337182057.54
1621374900000.0,707482082.82
1621375800000.0,597526105.41
1621376400000.0,1204396300.18
1621377300000.0,495344753.61
1621378200000.0,592690045.6
1621378800000.0,574611505.4
1621379100000.0,881373496.46
1621379400000.0,2748816017.07
1621380000000.0,1676741491.48
1621380600000.0,708084594.01
1621381200000.0,9317429906.3
1621381800000.0,731627785.63
1621382400000.0,920170749.02
1621382700000.0,12313318442.62
1621383000000.0,363946161.06
1621383300000.0,457003230.41
1621383600000.0,61656197.28
1621384200000.0,781819041.65
1621384500000.0,764557740.24
1621385100000.0,545910948.64
1621385700000.0,554809096.17
1621386000000.0,666075742.13
1621386600000.0,655802699.95
1621386900000.0,2724434889.63
1621387200000.0,1493641087.32
1621387500000.0,685715181.26
1621387800000.0,584297421.35
1621388100000.0,1433915990.43
1621388400000.0,693652021.15
1621388700000.0,2154059672.64
1621389000000.0,3228232976.7
1621389300000.0,778125157.48
1621389600000.0,4202082685.88
1621389900000.0,700864999.12
1621390200000.0,540448918.39
1621390500000.0,801264887.58
1621390800000.0,2072629569.59
1621391100000.0,427797231.18
1621391400000.0,431763779.2
1621391700000.0,1388147634.8
1621392000000.0,687866749.07
1621392600000.0,506151990.28
1621392900000.0,968112955.28
1621393200000.0,1059881541.54
1621393500000.0,6604360850.89
1621393800000.0,530815764.04
1621394100000.0,1023882523.17
1621394400000.0,1321692001.05
1621394700000.0,747906220.27
1621395300000.0,785479553.61
1621395900000.0,48165095.09
1621396200000.0,760514883.61
1621396800000.0,743985032.9
1621397100000.0,436521845.48
1621397400000.0,1128466298.06
1621398000000.0,1674996135.27
1621398300000.0,1776923537.29
1621398600000.0,7114463845.83
1621398900000.0,848430855.25
1621399200000.0,2365315379.49
1621399500000.0,1325143932.48
1621399800000.0,1902816845.71
1621400100000.0,12276819953.89
1621400400000.0,3500919021.1
1621400700000.0,1566540540.91
1621401000000.0,1948096142.97
1621401300000.0,635284600.36
1621401600000.0,2039124850.23
1621401900000.0,471162587.39
1621402200000.0,504865724.39
1621402500000.0,650641995.24
1621402800000.0,746046471.89
1621403100000.0,610183862.55
1621403400000.0,1012024153.95
1621403700000.0,647908109.63
1621404000000.0,2689238503.95
1621404300000.0,814941091.74
1621404600000.0,663548327.23
1621404900000.0,796917433.58
1621405500000.0,756869701.75
1621406100000.0,623489112.04
1621406700000.0,620637399.6
1621407000000.0,603486324.25
1621407300000.0,1450289113.68
1621407600000.0,620556873.95
1621407900000.0,396019902.81
1621408200000.0,703361212.65
1621408500000.0,13873549034.24
1621408800000.0,679912472.27
1621409100000.0,901904525.19
1621409400000.0,658167195.5
1621409700000.0,3653256418.01
1621410000000.0,6085739722.09
1621410300000.0,2466473714.47
1621410600000.0,243379893.69
1621410900000.0,34745309.37
1621411200000.0,646890100.91
1621411500000.0,454418474.63
1621411800000.0,907421368.43
1621412400000.0,589956558.52
1621412700000.0,3000882973.88
1621413300000.0,749881420.13
1621413600000.0,145800628.64
1621413900000.0,2549794663.5
1621414200000.0,441478036.99
1621414500000.0,218166393.27
1621415100000.0,512542669.92
1621415700000.0,663720929.38
1621416300000.0,507171910.21
1621416600000.0,139589764.69
1621417200000.0,636949826.41
1621417800000.0,1635905739.87
1621418400000.0,531892458.27
1621419000000.0,1420470259.49
1621419300000.0,930008891.32
1621419600000.0,714144272.47
1621420200000.0,1004725555.51
1621420500000.0,756593101.64
1621420800000.0,1023524105.74
1621421100000.0,783621189.36
1621421400000.0,1398520287.85
1621421700000.0,2551062177.95
1621422000000.0,587841304.77
1621422300000.0,12297462.17
1621422600000.0,596768597.59
1621422900000.0,932356259.88
1621423200000.0,1156845398.64
1621423500000.0,2189485706.55
1621423800000.0,4845431776.39
1621424100000.0,21069565522.03
1621424400000.0,1437320668.97
1621424700000.0,1549987175.41
1621425000000.0,12982191907.99
1621425300000.0,931092964.53
1621425600000.0,6515294212.6
1621425900000.0,803836462.48
1621426200000.0,714657398.56
1621426500000.0,1190575862.52
1621426800000.0,660248102.0
1621427100000.0,930670418.67
1621427400000.0,1359333780.39
1621427700000.0,1043488184.43
1621428000000.0,1578261153.21
1621428300000.0,3166661783.54
1621428600000.0,3931362671.56
1621428900000.0,54586371965.8
1621429200000.0,1329708548.02
1621429500000.0,1363156556.07
1621429800000.0,43652805213.08
1621430100000.0,19469426299.21
1621430400000.0,517512541.54
1621430700000.0,372309128.59
1621431000000.0,21608909620.56
1621431600000.0,630911040.98
1621432200000.0,5483950114.85
1621432500000.0,824101874.92
1621433100000.0,12196639268.02
1621433400000.0,872451326.43
1621433700000.0,481140022.95
1621434000000.0,4297818597.77
1621434300000.0,372489107.29
1621434600000.0,396583889.71
1621434900000.0,2576077599.9
1621435500000.0,14247474236.1
1621435800000.0,5461996857.18
1621436100000.0,11882648153.89
1621436400000.0,985541489.95
1621436700000.0,1376062397.37
1621437000000.0,3270096188.37
1621437300000.0,8937545086.4
1621437600000.0,1010425872.95
1621437900000.0,695681364.48
1621438200000.0,2685042333.92
1621438500000.0,1473846074.51
1621438800000.0,3695893107.76
1621439100000.0,1091807010.39
1621439400000.0,942953956.51
1621439700000.0,1031925058.83
1621440000000.0,795438629.74
1621440300000.0,729952024.6
1621440600000.0,763699485.32
1621440900000.0,4199065464.79
1621441200000.0,2479924377.62
1621441500000.0,1742126516.38
1621441800000.0,14056798036.18
1621442100000.0,9194617616.14
1621442400000.0,10557633262.02
1621442700000.0,7754927272.97
1621443000000.0,1076466163.28
1621443300000.0,4512140135.03
1621443600000.0,3720695695.32
1621443900000.0,702595651.03
1621444200000.0,2413878954.0
1621444500000.0,636136566.76
1621444800000.0,715741161.97
1621445100000.0,606883302.98
1621445400000.0,637836063.68
1621445700000.0,361487766.17
1621446000000.0,584994764.33
1621446300000.0,472770780.91
1621446600000.0,2836517030.5
1621446900000.0,849104121.9
1621447500000.0,1012841741.31
1621447800000.0,637526135.28
1621448100000.0,865566273.54
1621448400000.0,3308863556.02
1621448700000.0,469400710.45
1621449000000.0,409521414.55
1621449300000.0,880944030.26
1621449900000.0,1143172976.59
1621450200000.0,945587547.29
1621450800000.0,4330561489.46
1621451100000.0,535747581.83
1621451400000.0,684809625.67
1621452000000.0,3390937326.04
1621452600000.0,688494393.25
1621453200000.0,3143939277.51
1621453500000.0,2547948577.59
1621454100000.0,428796281.36
1621454400000.0,6365147956.48
1621454700000.0,232063755.78
1621455000000.0,787810520.93
1621455600000.0,688811926.29
1621456200000.0,892184477.55
1621456800000.0,421729869.71
1621457100000.0,650557835.78
1621457700000.0,4659175944.66
1621458300000.0,693368924.21
1621458900000.0,824264883.31
1621459200000.0,3087456242.54
1621459500000.0,392844206.37
1621459800000.0,5018583587.67
1621460400000.0,4116788464.06
1621461000000.0,734479113.37
1621461900000.0,5524833383.35
1621462200000.0,897385323.33
1621462800000.0,532931001.42
1621463400000.0,1377289799.72
1621464000000.0,2671179783.62
1621464600000.0,644869496.15
1621465200000.0,526322455.29
1621465500000.0,755760825.67
1621465800000.0,676157018.56
1621466100000.0,726491622.15
1621466400000.0,578243698.43
1621467000000.0,2350043929.1
1621467600000.0,384073651.74
1621467900000.0,765270565.39
1621468200000.0,585685206.43
1621468500000.0,479553840.26
1621468800000.0,3919615086.91
1621469100000.0,5124340399.42
1621469400000.0,1300113673.88
1621469700000.0,420605719.78
1621470000000.0,456529794.31
1621470300000.0,402727643.42
1621470600000.0,605861694.77
1621470900000.0,731992491.65
1621471200000.0,1021627372.26
1621471500000.0,248732163.11
1621471800000.0,961516534.59
1621472100000.0,3775519968.63
1621472400000.0,7853969194.73
1621472700000.0,20589860.9
1621473000000.0,724502555.04
1621473300000.0,4432223175.18
1621473600000.0,3021953319.5
1621473900000.0,5197500958.54
1621474200000.0,537337002.09
1621474500000.0,490602262.26
1621474800000.0,816436009.3
1621475400000.0,3475776176.51
1621476000000.0,8146883333.33
1621476600000.0,664505922.55
1621476900000.0,551320833.0
1621477500000.0,2355692748.57
1621478100000.0,681861650.97
1621478700000.0,904223253.75
1621479300000.0,2323287571.76
1621479900000.0,1706983475.9
1621480500000.0,492702705.01
1621481100000.0,451375937.12
1621481700000.0,2361721277.86
1621482600000.0,904733062.04
1621483200000.0,11375093722.46
1621483500000.0,1695171531.41
1621483800000.0,398991359.7
1621484400000.0,583864756.05
1621485000000.0,469612331.49
1621485600000.0,413960598.36
1621486200000.0,203045966.6
1621486800000.0,3926020563.21
1621487400000.0,584572486.77
1621488000000.0,583835494.32
1621488600000.0,2971607929.73
1621489200000.0,1615097565.15
1621489800000.0,426521622.33
1621490400000.0,634659721.97
1621490700000.0,467105821.13
1621491000000.0,565567857.46
1621491600000.0,491683538.18
1621492200000.0,3532188307.15
1621492800000.0,690350431.06
1621493400000.0,726759709.39
1621494000000.0,5474662989.39
1621494300000.0,455593665.23
1621494600000.0,2287947597.73
1621495200000.0,4797575841.17
1621495800000.0,687724913.44
1621496400000.0,700191013.26
1621497000000.0,545371096.68
1621497300000.0,2642647207.78
1621497900000.0,416972584.72
1621498200000.0,396642329.04
1621498500000.0,1300405067.58
1621499100000.0,634047191.74
1621499700000.0,620110370.45
1621500300000.0,441497821.89
1621500900000.0,592038955.9
1621501500000.0,484885201.67
1621502100000.0,818632696.47
1621502700000.0,2605444976.26
1621503300000.0,3186040091.53
1621503900000.0,2892176394.36
1621504200000.0,326996056.4
1621504500000.0,694806852.62
1621505100000.0,1044250383.84
1621505700000.0,549013621.55
1621506000000.0,1503256435.66
1621506600000.0,437152173.66
1621507200000.0,115871389.5
1621507500000.0,2950011069.81
1621507800000.0,380691232.31
1621508400000.0,655534169.48
1621509000000.0,377549566.45
1621509600000.0,628039953.73
1621510200000.0,7016552880.11
1621510800000.0,1669663285.65
1621511100000.0,611467418.63
1621511700000.0,746293027.97
1621512300000.0,574775982.45
1621512900000.0,32617780462.23
1621513200000.0,1192048755.21
1621513500000.0,3265695403.09
1621513800000.0,462589704.15
1621514100000.0,2017244795.11
1621514400000.0,216323574.83
1621514700000.0,440613540.58
1621515000000.0,687064538.21
1621515600000.0,1080351662.18
1621515900000.0,730756503.98
1621516500000.0,7933916673.73
1621516800000.0,601806172.75
1621517100000.0,1413168864.92
1621517400000.0,464513760.93
1621517700000.0,1091134402.21
1621518000000.0,588509667.36
1621518300000.0,3836622953.31
1621518900000.0,2985021882.6
1621519500000.0,858655052.97
1621520100000.0,579825233.05
1621520400000.0,2211392479.44
1621520700000.0,2008298519.5
1621521300000.0,66001038.54
1621521900000.0,771290510.43
1621522500000.0,712504160.64
1621523100000.0,601520203.71
1621523700000.0,584468629.82
1621524300000.0,649418788.17
1621524900000.0,642235377.16
1621525500000.0,1376009946.93
1621526100000.0,2322286421.58
1621526700000.0,2434663077.11
1621527000000.0,1657739710.56
1621527300000.0,1184119431.37
1621527600000.0,8280140290.06
1621527900000.0,913235651.32
1621528200000.0,828923006.99
1621528500000.0,1117611579.69
1621528800000.0,907260656.48
1621529100000.0,3515531175.49
1621529400000.0,2129943184.87
1621529700000.0,2440282547.61
1621530000000.0,2012439499.68
1621530300000.0,397609384.89
1621530600000.0,1271397285.05
1621531200000.0,655320639.65
1621531800000.0,747581495.58
1621532400000.0,613303419.36
1621533000000.0,5082646769.86
1621533300000.0,735979882.46
1621533900000.0,398217833.75
1621534200000.0,130859621.58
1621534800000.0,2649145559.76
1621535400000.0,489194522.34
1621536000000.0,1333087442.51
1621536600000.0,330414947.16
1621537500000.0,504185438.74
1621538100000.0,2138490112.79
1621538700000.0,1371037156.67
1621539000000.0,463304488.41
1621539600000.0,460801822.53
1621540500000.0,60831275.63
1621541100000.0,2486138700.4
1621541400000.0,409608340.09
1621542000000.0,434788987.44
1621542900000.0,697175422.84
1621543800000.0,426027595.83
1621544700000.0,4564154805.88
1621545600000.0,549830829.26
1621546200000.0,216122831.18
1621547100000.0,625428209.09
1621548300000.0,512463396.18
1621549200000.0,582401064.69
1621550100000.0,669061534.18
1621550700000.0,35086992239.42
1621551300000.0,1733896378.17
1621551600000.0,665594416.13
1621551900000.0,589935865.39
1621552200000.0,480350971.75
1621552500000.0,354591798.25
1621553100000.0,514027534.08
1621553700000.0,713933950.19
1621554300000.0,617977969.67
1621554900000.0,4592109919.85
1621555500000.0,1565717645.11
1621556100000.0,509845913.34
1621556700000.0,2616127193.69
1621557300000.0,12085484382.53
1621557900000.0,753774796.13
1621558500000.0,595749296.88
1621559400000.0,518402486.36
1621560300000.0,873312416.67
1621561200000.0,571777340.6
1621562100000.0,544914013.01
1621562700000.0,538305898.28
1621563600000.0,417655032.27
1621564200000.0,284739755.05
1621565100000.0,33187680.0
1621566000000.0,436334211.0
1621566600000.0,653532583.37
1621567500000.0,685047508.49
1621568100000.0,414048592.06
1621568700000.0,433495567.02
1621569600000.0,433495624.01
1621569900000.0,449688548.68
1621570500000.0,451462844.4
1621571100000.0,413725654.45
1621571400000.0,464627492.76
1621571700000.0,151839939.55
1621572300000.0,1031241592.42
1621572900000.0,1698330442.17
1621573500000.0,575264899.62
1621574100000.0,1256531601.76
1621574700000.0,1159185493.98
1621575300000.0,467392195.93
1621575900000.0,432521857.93
1621576500000.0,760211095.53
1621577100000.0,673787690.21
1621577700000.0,3471543051.84
1621578300000.0,790608196.4
1621578900000.0,482147851.34
1621579800000.0,12190408660.65
1621580400000.0,574375964.25
1621580700000.0,719249438.88
1621581300000.0,561684844.62
1621581600000.0,513871178.54
1621582200000.0,714879463.39
1621582800000.0,2264415108.2
1621583700000.0,588292137.24
1621584300000.0,714161885.07
1621584900000.0,2107210590.09
1621585200000.0,2660833612.15
1621585500000.0,680686041.5
1621586100000.0,500363908.25
1621586400000.0,440298024.63
1621586700000.0,3468712023.07
1621587300000.0,3108590643.1
1621587900000.0,561695126.11
1621588500000.0,2301462647.62
1621589400000.0,538260464.9
1621589700000.0,6948924253.05
1621590300000.0,501141412.09
1621590600000.0,259420070.44
1621591200000.0,597100481.74
1621591800000.0,602903114.67
1621592400000.0,1316834150.13
1621593000000.0,22477627.08
1621593600000.0,729953942.38
1621594200000.0,604229732.92
1621594800000.0,661885345.49
1621595100000.0,292065398.62
1621595400000.0,43235742.0
1621596000000.0,3336754089.48
1621596900000.0,505338241.15
1621597500000.0,1147373015.57
1621598100000.0,8493712467.91
1621598700000.0,457553795.13
1621599000000.0,1903566640.87
1621599300000.0,453453754.99
1621599600000.0,611593378.19
1621600200000.0,867359934.1
1621600800000.0,572499873.59
1621601400000.0,503583222.17
1621601700000.0,761936823.26
1621602300000.0,1167279066.03
1621602900000.0,1121927420.89
1621603200000.0,917005827.6
1621603800000.0,421943492.37
1621604100000.0,600677444.15
1621604700000.0,8030028.53
1621605300000.0,2091925679.55
1621605900000.0,1654732133.49
1621606200000.0,1373421101.86
1621606500000.0,3906059705.69
1621606800000.0,2136185629.13
1621607100000.0,2690039813.5
1621607400000.0,1901559211.52
1621607700000.0,2871078894.31
1621608000000.0,40305484760.46
1621608300000.0,1064924207.34
1621608600000.0,5805509489.38
1621608900000.0,1275630981.25
1621609200000.0,4344949438.75
1621609500000.0,1720104086.14
1621609800000.0,751983138.65
1621610100000.0,1429369773.75
1621610400000.0,514275224.38
1621610700000.0,696365225.14
1621611000000.0,722432548.65
1621611300000.0,730845071.21
1621611600000.0,3189410167.18
1621611900000.0,648192639.13
1621612200000.0,1021491418.63
1621612500000.0,1168159569.71
1621612800000.0,14500010464.99
1621613100000.0,1636468486.6
1621613400000.0,9556994462.43
1621613700000.0,4149615492.52
1621614000000.0,88449482.9
1621614300000.0,676113345.99
1621614600000.0,3829278291.79
1621614900000.0,482168075.21
1621615200000.0,839425495.34
1621615500000.0,463252263.93
1621615800000.0,575507675.38
1621616100000.0,1485148483.05
1621616700000.0,2322649776.67
1621617000000.0,685441263.84
1621617600000.0,813506757.17
1621618200000.0,411054519.66
1621618500000.0,572776208.49
1621618800000.0,2257028010.96
1621619100000.0,538109409.68
1621619700000.0,1838814023.79
1621620000000.0,617027533.62
1621620600000.0,841561138.93
1621621200000.0,605067534.56
1621621500000.0,3512089482.32
1621622100000.0,2995049308.84
1621622700000.0,633119389.45
1621623300000.0,1513057294.32
1621623600000.0,379118277.41
1621623900000.0,377101076.71
1621624200000.0,796591198.03
1621624800000.0,711550442.04
1621625100000.0,600208913.33
1621625400000.0,1245796769.57
1621625700000.0,3854908058.41
1621626000000.0,465523959.19
1621626300000.0,3400765159.99
1621626600000.0,523607312.86
1621626900000.0,269639868.03
1621627200000.0,431864741.44
1621627500000.0,363059155.15
1621627800000.0,383557985.49
1621628100000.0,992588293.29
1621628400000.0,1874825538.77
1621628700000.0,3071606980.49
1621629000000.0,404558253.02
1621629300000.0,2568733660.32
1621629900000.0,367286518.09
1621630200000.0,568842776.36
1621630500000.0,457589758.0
1621630800000.0,621520300.06
1621631100000.0,1112022061.75
1621631400000.0,1094447181.75
1621631700000.0,1476772155.6
1621632000000.0,48233817689.77
1621632300000.0,11489563857.24
1621632600000.0,1020572224.15
1621632900000.0,6514666156.19
1621633200000.0,1879020714.68
1621633500000.0,11309977.85
1621634100000.0,659775832.38
1621634700000.0,392405236.01
1621635000000.0,1063844421.81
1621635300000.0,560121234.95
1621635900000.0,11048062720.79
1621636500000.0,399269568.43
1621636800000.0,560768575.44
1621637400000.0,453192453.93
1621638000000.0,5158898737.66
1621638600000.0,371049514.3
1621638900000.0,664545318.9
1621639500000.0,686727550.45
1621640100000.0,495044615.52
1621640700000.0,933359273.28
1621641300000.0,1245962341.82
1621641900000.0,427722268.61
1621642500000.0,396436622.92
1621643100000.0,509262599.04
1621643700000.0,697939176.54
1621644300000.0,2126077434.89
1621644900000.0,428694739.37
1621645500000.0,400388332.06
1621646100000.0,4704465575.03
1621646700000.0,543894344.64
1621647300000.0,520908994.69
1621648200000.0,377246062.97
1621648800000.0,1394043923.75
1621649700000.0,1296702989.11
1621650000000.0,463080957.38
1621650600000.0,577163295.21
1621651200000.0,410348000.05
1621651800000.0,551734134.33
1621652400000.0,177215520.0
1621653300000.0,466615123.9
1621653600000.0,759691201.05
1621654200000.0,708498639.64
1621654800000.0,2018337711.81
1621655400000.0,150669592.21
1621656000000.0,982791041.12
1621656600000.0,640185484.7
1621657500000.0,412783905.49
1621657800000.0,401443220.88
1621658100000.0,685733777.44
1621658700000.0,470762331.0
1621659000000.0,418286110.54
1621659300000.0,1277960350.53
1621659900000.0,912873160.44
1621660500000.0,718385021.93
1621661100000.0,460751501.55
1621661400000.0,3308037696.73
1621661700000.0,820210508.27
1621662000000.0,8015748004.05
1621662600000.0,541979394.51
1621663200000.0,590170439.43
1621663800000.0,569579343.82
1621664400000.0,682879752.19
1621665000000.0,4620666203.44
1621665600000.0,1088452163.05
1621666200000.0,1011532279.85
1621666800000.0,481596250.21
1621667400000.0,564610573.75
1621668000000.0,3163533226.76
1621668600000.0,402024126.98
1621669200000.0,4165007754.44
1621669800000.0,529156406.89
1621670400000.0,2232680574.13
1621670700000.0,658872014.5
1621671300000.0,169578130.43
1621671900000.0,378168143.87
1621672200000.0,712723551.63
1621672800000.0,1013389941.61
1621673100000.0,637236879.19
1621673400000.0,502349417.07
1621674000000.0,46041989.99
1621674900000.0,6293347162.25
1621675500000.0,415760193.93
1621675800000.0,967037028.87
1621676400000.0,636779425.76
1621677300000.0,968856272.73
1621677900000.0,1077881675.15
1621678500000.0,3067163487.68
1621679400000.0,484532338.6
1621679700000.0,3085167373.62
1621680300000.0,10416494958.55
1621680600000.0,949233636.76
1621680900000.0,429620315.79
1621681200000.0,646597105.48
1621681800000.0,474356022.24
1621682400000.0,1093073997.4
1621683300000.0,980747130.03
1621683900000.0,1397736423.84
1621684800000.0,1429314719.77
1621685100000.0,677166955.74
1621685700000.0,713081380.74
1621686000000.0,3857381804.42
1621686300000.0,813112351.81
1621686900000.0,459367220.52
1621687500000.0,400566661.85
1621687800000.0,419276837.44
1621688400000.0,396502997.56
1621688700000.0,945772881.82
1621689300000.0,1147632074.78
1621689900000.0,3410316394.33
1621690500000.0,581805947.6
1621691100000.0,432853592.05
1621691700000.0,611624675.14
1621692300000.0,611263413.33
1621692900000.0,1636021209.63
1621693500000.0,789062913.7
1621694100000.0,620887704.95
1621694400000.0,487501358.81
1621694700000.0,1562570268.28
1621695000000.0,887471390.89
1621695300000.0,455627016.51
1621695900000.0,477235215.4
1621696200000.0,678776238.33
1621696500000.0,21859053.96
1621696800000.0,3040257728.79
1621697400000.0,17644525113.77
1621698000000.0,1138738565.18
1621698300000.0,525435311.46
1621698600000.0,436228256.57
1621698900000.0,1239462347.3
1621699500000.0,518910659.28
1621699800000.0,1541975093.62
1621700100000.0,581323916.24
1621700700000.0,1088264245.46
1621701300000.0,115413855.09
1621701900000.0,590499776.86
1621702800000.0,1356177828.27
1621703100000.0,443960110.45
1621703400000.0,433661867.35
1621704000000.0,721604795.25
1621704900000.0,518788842.4
1621705500000.0,330377210.37
1621706100000.0,656624352.8
1621707000000.0,433490228.81
1621707600000.0,634997300.16
1621708500000.0,498326263.86
1621709100000.0,1357875053.31
1621709700000.0,626562748.03
1621710300000.0,257377174.7
1621710600000.0,472720195.88
1621711500000.0,952721704.21
1621712700000.0,406575011.28
1621713300000.0,360231853.61
1621713900000.0,3038654741.3
1621714800000.0,438538627.23
1621715700000.0,2386156229.16
1621716300000.0,491789081.26
1621717500000.0,408194680.68
1621718700000.0,446647539.7
1621719900000.0,1296238802.73
1621720800000.0,566760617.03
1621721400000.0,602528437.01
1621722000000.0,1382628133.68
1621722600000.0,498989445.49
1621723500000.0,1391577680.42
1621724700000.0,854822593.69
1621725900000.0,462268817.99
1621727100000.0,1060554466.17
1621728300000.0,636479886.01
1621728600000.0,2751179614.83
1621729200000.0,1210845131.89
1621729800000.0,3119772239.64
1621730400000.0,1771546157.73
1621731000000.0,84300909.46
1621731600000.0,421114819.82
1621732500000.0,411915498.53
1621733700000.0,471106212.83
1621734600000.0,476846481.98
1621735800000.0,547318605.21
1621736700000.0,292769343.21
1621737300000.0,448846384.09
1621738200000.0,455285495.24
1621739100000.0,576003601.66
1621740000000.0,1192003929.27
1621740600000.0,734110514.01
1621741500000.0,561212513.93
1621742700000.0,192897476.31
1621743600000.0,383232180.55
1621744200000.0,449224442.07
1621745100000.0,384224759.19
1621746000000.0,487640925.45
1621746300000.0,393025038.17
1621746600000.0,396656787.45
1621747200000.0,1789756016.67
1621747500000.0,435330968.77
1621748400000.0,482752695.49
1621749600000.0,1591306306.14
1621749900000.0,463915300.28
1621750200000.0,480293590.81
1621750800000.0,445494011.65
1621751400000.0,754193632.39
1621751700000.0,462297399.92
1621752300000.0,367927045.19
1621752900000.0,154128607.92
1621753500000.0,657228834.07
1621754100000.0,827296566.17
1621754700000.0,558700014.46
1621755300000.0,534529147.75
1621755900000.0,541455515.06
1621756200000.0,762851125.49
1621756500000.0,1075400454.62
1621756800000.0,561568083.31
1621757100000.0,460543352.34
1621757400000.0,789376360.55
1621757700000.0,5027948146.05
1621758000000.0,564539159.19
1621758300000.0,462061808.42
1621758600000.0,665016084.78
1621758900000.0,655561451.7
1621759200000.0,591164372.58
1621759500000.0,816259666.55
1621759800000.0,1026964459.51
1621760100000.0,1190610940.06
1621760400000.0,7928163442.11
1621760700000.0,758326157.43
1621761000000.0,769204944.0
1621761300000.0,3111910140.07
1621761600000.0,406031207.96
1621761900000.0,7564556909.62
1621762200000.0,535538917.5
1621762500000.0,1320679215.67
1621762800000.0,889806583.99
1621763400000.0,525250882.7
1621763700000.0,490565401.83
1621764000000.0,3158633715.52
1621764300000.0,1242531596.68
1621764600000.0,4943246772.04
1621765200000.0,385477863.14
1621765500000.0,1203661000.59
1621765800000.0,4893535481.8
1621766100000.0,579671781.02
1621766400000.0,699187068.15
1621767000000.0,537696403.16
1621767600000.0,954722121.3
1621767900000.0,476645388.38
1621768500000.0,695534955.4
1621768800000.0,2486617759.1
1621769100000.0,1931753731.41
1621769400000.0,1255346734.87
1621770000000.0,107798892.18
1621770300000.0,549924027.72
1621770900000.0,814701113.32
1621771500000.0,499482165.79
1621771800000.0,4079039725.22
1621772400000.0,457470767.14
1621772700000.0,394570052.29
1621773000000.0,1224661849.58
1621773600000.0,1519611906.86
1621773900000.0,21577896921.93
1621774200000.0,1230726691.8
1621774500000.0,15467935898.87
1621774800000.0,1029844307.87
1621775100000.0,8359136551.7
1621775400000.0,793961907.14
1621775700000.0,582320276.68
1621776000000.0,1391638058.27
1621776300000.0,801714994.34
1621776600000.0,1158146390.06
1621776900000.0,4342291156.13
1621777200000.0,1518558193.0
1621777500000.0,5445888010.47
1621777800000.0,678613757.64
1621778100000.0,353993688.29
1621778400000.0,522849827.66
1621778700000.0,3625587073.99
1621779000000.0,402478666.06
1621779300000.0,484227401.71
1621779600000.0,1408377583.46
1621779900000.0,1761659274.03
1621780200000.0,492608397.89
1621780800000.0,12319773721.06
1621781100000.0,642246466.78
1621781400000.0,642505794.08
1621782000000.0,389884946.61
1621782300000.0,642417487.24
1621782900000.0,2197832770.87
1621783500000.0,523243386.82
1621784100000.0,626351842.11
1621784700000.0,556733730.43
1621785000000.0,1740689476.43
1621785600000.0,773422132.08
1621785900000.0,1417564884.32
1621786200000.0,853992540.0
1621786500000.0,3527899848.64
1621786800000.0,940748341.42
1621787100000.0,1399263489.36
1621787400000.0,1011942742.27
1621787700000.0,896879827.45
1621788000000.0,844173020.09
1621788300000.0,7014554182.87
1621788600000.0,6340425917.21
1621788900000.0,949513040.4
1621789200000.0,14592591706.79
1621789500000.0,7173188733.08
1621789800000.0,746053659.98
1621790100000.0,665007954.01
1621790400000.0,581735635.39
1621790700000.0,365462555.77
1621791000000.0,396659793.82
1621791300000.0,1703251566.9
1621791600000.0,472816688.9
1621791900000.0,685031123.37
1621792200000.0,527918707.01
1621792800000.0,729410370.35
1621793100000.0,2543582794.34
1621793400000.0,1427261914.17
1621793700000.0,1158392074.48
1621794000000.0,1705768449.51
1621794300000.0,2552430221.26
1621794900000.0,379498777.85
1621795200000.0,327212468.62
1621795500000.0,197125866.07
1621795800000.0,569657301.67
1621796400000.0,343120568.39
1621796700000.0,1201292067.63
1621797000000.0,2185323881.44
1621797300000.0,2369493226.54
1621797600000.0,699601191.3
1621797900000.0,458146483.02
1621798200000.0,618342844.01
1621798800000.0,372438751.5
1621799400000.0,1199256141.06
1621800000000.0,3990661661.77
1621800300000.0,501572556.2
1621800900000.0,388994411.71
1621801500000.0,156462623.56
1621802100000.0,946379088.09
1621802700000.0,1079743264.14
1621803300000.0,476586755.16
1621803900000.0,2624666530.01
1621804500000.0,988675402.7
1621804800000.0,452581774.34
1621805400000.0,412979668.75
1621806000000.0,370461941.88
1621806600000.0,5139454712.58
1621807500000.0,516118597.42
1621808100000.0,1977074710.33
1621808400000.0,381620834.84
1621809000000.0,459227665.63
1621809600000.0,366664440.83
1621810200000.0,407588044.55
1621810500000.0,2927493118.77
1621811100000.0,1011204709.32
1621811700000.0,3930987683.02
1621812300000.0,327198012.2
1621812900000.0,422912421.92
1621813500000.0,1590280494.68
1621814100000.0,5612476436.66
1621814700000.0,1516456725.03
1621815000000.0,1155804436.7
1621815600000.0,455992043.28
1621816200000.0,473042773.08
1621816800000.0,476279879.26
1621817400000.0,477654322.06
1621818300000.0,390856582.85
1621818900000.0,1057621150.87
1621819500000.0,1490178029.93
1621820100000.0,979919736.0
1621820700000.0,449158929.69
1621821300000.0,358011651.09
