timestamp,btc_exchange_reserve
1621985400000.0,-38462244.7
1621986000000.0,-38465022.29
1621986900000.0,-38468004.9
1621987500000.0,-38468161.2
1621988100000.0,-38472324.79
1621988700000.0,-38473016.84
1621989300000.0,-38474622.9
1621990200000.0,-38476693.59
1621991400000.0,-38479601.46
1621992300000.0,-38481243.38
1621992900000.0,-38482398.67
1621993500000.0,-38486284.92
1621994400000.0,-38486655.33
1621995000000.0,-38489872.52
1621995300000.0,-38491407.78
1621995600000.0,-38493841.72
1621995900000.0,-38495113.75
1621996500000.0,-38498143.62
1621997100000.0,-38499543.69
1621997400000.0,-38499885.05
1621998300000.0,-38502430.75
1621999200000.0,-38506526.35
1622000100000.0,-38508448.35
1622001000000.0,-38509988.99
1622001600000.0,-38511560.28
1622002200000.0,-38515366.51
1622002800000.0,-38513051.34
1622003400000.0,-38519187.72
1622004000000.0,-38520741.2
1622004900000.0,-38521116.8
1622005500000.0,-38524381.48
1622006100000.0,-38526420.05
1622007000000.0,-38527214.75
1622007600000.0,-38528583.78
1622008200000.0,-38534064.86
1622008800000.0,-38533429.16
1622009700000.0,-38535228.91
1622010000000.0,-38538811.58
1622010300000.0,-38540205.05
1622010600000.0,-38542556.79
1622010900000.0,-38543918.04
1622011200000.0,-38543842.85
1622011500000.0,-38548715.42
1622011800000.0,-38550148.87
1622012400000.0,-38553100.14
1622013000000.0,-38553335.91
1622013600000.0,-38555489.83
1622014500000.0,-38557254.05
1622015100000.0,-38558728.4
1622015700000.0,-38561765.87
1622016300000.0,-38564718.71
1622016600000.0,-38565354.21
1622016900000.0,-38568246.83
1622017200000.0,-38568401.48
1622017800000.0,-38572490.28
1622018400000.0,-38574614.05
1622019000000.0,-38576445.13
1622019600000.0,-38578429.68
1622020200000.0,-38579066.37
1622020800000.0,-38581699.1
1622021400000.0,-38583280.54
1622022000000.0,-38587031.03
1622022900000.0,-38587330.79
1622023500000.0,-38589541.9
1622023800000.0,-38591236.79
1622024100000.0,-38592840.44
1622024700000.0,-38595250.57
1622025000000.0,-38596469.43
1622025300000.0,-38599742.82
1622025600000.0,-38600953.6
1622026200000.0,-38604695.39
1622026800000.0,-38604917.97
1622027100000.0,-38608112.88
1622027700000.0,-38610692.48
1622028300000.0,-38612714.05
1622029200000.0,-38613764.45
1622030100000.0,-38615925.41
1622030700000.0,-38618691.35
1622031000000.0,-38619706.88
1622031600000.0,-38622405.93
1622032200000.0,-38623135.76
1622032800000.0,-38625449.31
1622033400000.0,-38626857.58
1622034300000.0,-38628095.24
1622034600000.0,-38631578.5
1622034900000.0,-38635001.71
1622035200000.0,-38636654.41
1622035500000.0,-38638213.36
1622036100000.0,-38639650.76
1622036400000.0,-38641922.47
1622036700000.0,-38642943.78
1622037000000.0,-38644631.85
1622037300000.0,-38647519.06
1622037600000.0,-38649585.1
1622037900000.0,-38652601.53
1622038200000.0,-38652168.71
1622038500000.0,-38654669.83
1622039100000.0,-38657446.89
1622039700000.0,-38659958.38
1622040300000.0,-38662334.03
1622040900000.0,-38665811.43
1622041500000.0,-38666556.72
1622041800000.0,-38667492.53
1622042100000.0,-38669026.49
1622042400000.0,-38671870.34
1622042700000.0,-38673417.34
1622043000000.0,-38675481.53
1622043600000.0,-38674803.65
1622044200000.0,-38679991.15
1622044800000.0,-38680310.12
1622045100000.0,-38683238.82
1622045400000.0,-38686060.18
1622046000000.0,-38687066.99
1622046600000.0,-38690104.88
1622046900000.0,-38693183.96
1622047500000.0,-38692473.59
1622047800000.0,-38696921.11
1622048100000.0,-38697820.21
1622048700000.0,-38699028.28
1622049000000.0,-38701102.74
1622049300000.0,-38704801.28
1622049600000.0,-38704982.35
1622050200000.0,-38706474.63
1622050800000.0,-38710698.37
1622051700000.0,-38712213.03
1622052000000.0,-38713543.31
1622052600000.0,-38715117.96
1622053200000.0,-38718618.8
1622053800000.0,-38719832.07
1622054400000.0,-38720225.44
1622055300000.0,-38724814.92
1622055900000.0,-38724207.38
1622056500000.0,-38727967.01
1622057100000.0,-38727961.11
1622057400000.0,-38732850.87
1622057700000.0,-38733450.95
1622058300000.0,-38734384.51
1622058900000.0,-38737384.6
1622059500000.0,-38738198.79
1622060400000.0,-38741288.99
1622061000000.0,-38743277.89
1622061600000.0,-38745669.93
1622062500000.0,-38749672.74
1622063400000.0,-38750348.81
1622064000000.0,-38752661.9
1622065200000.0,-38752432.45
1622066100000.0,-38756942.51
1622067000000.0,-38757684.14
1622067900000.0,-38759347.65
1622068800000.0,-38761603.1
1622070000000.0,-38763882.41
1622070600000.0,-38765653.35
1622071800000.0,-38766551.17
1622072400000.0,-38769367.72
1622073000000.0,-38772513.97
1622073900000.0,-38774090.14
1622074500000.0,-38775432.42
1622075100000.0,-38776781.23
1622075700000.0,-38778937.84
1622076300000.0,-38781008.29
1622076900000.0,-38782171.62
1622077500000.0,-38787730.96
1622078100000.0,-38787940.41
1622078700000.0,-38789641.3
1622079000000.0,-38791669.62
1622079600000.0,-38793016.08
1622080200000.0,-38797314.6
1622080500000.0,-38797177.49
1622080800000.0,-38800385.76
1622081100000.0,-38801806.11
1622081700000.0,-38803998.11
1622082300000.0,-38805811.74
1622082900000.0,-38808732.82
1622083500000.0,-38809518.0
1622084100000.0,-38812519.07
1622084700000.0,-38814896.05
1622085000000.0,-38814018.28
1622085300000.0,-38818038.7
1622085600000.0,-38819997.94
1622086200000.0,-38820953.2
1622086800000.0,-38821518.89
1622087700000.0,-38826601.34
1622088300000.0,-38829045.21
1622088900000.0,-38831145.59
1622089500000.0,-38829772.16
1622090100000.0,-38833141.36
1622090700000.0,-38835613.98
1622091300000.0,-38836575.97
1622091900000.0,-38837799.27
1622092500000.0,-38840586.09
1622093100000.0,-38842638.91
1622093700000.0,-38845849.52
1622094600000.0,-38848162.04
1622094900000.0,-38851011.53
1622095500000.0,-38850562.08
1622096100000.0,-38852842.74
1622096700000.0,-38855312.99
1622097300000.0,-38856427.61
1622098200000.0,-38860806.56
1622098800000.0,-38862454.54
1622099700000.0,-38862766.28
1622100600000.0,-38867012.01
1622101200000.0,-38867903.42
1622101800000.0,-38870673.59
1622102700000.0,-38872222.58
1622103300000.0,-38873172.66
1622103600000.0,-38874606.28
1622104200000.0,-38879776.91
1622104500000.0,-38879933.27
1622104800000.0,-38881047.41
1622105400000.0,-38882038.13
1622106000000.0,-38884549.68
1622106600000.0,-38887279.29
1622107200000.0,-38889422.07
1622107500000.0,-38891064.67
1622107800000.0,-38893831.41
1622108400000.0,-38896765.18
1622109000000.0,-38896733.95
1622109600000.0,-38900403.19
1622109900000.0,-38901243.1
1622110500000.0,-38902973.25
1622110800000.0,-38906267.68
1622111400000.0,-38907859.94
1622112000000.0,-38909381.95
1622112600000.0,-38912055.55
1622113200000.0,-38914502.73
1622113800000.0,-38915747.24
1622114400000.0,-38916820.94
1622114700000.0,-38921941.84
1622115300000.0,-38920907.72
1622115900000.0,-38921295.15
1622116500000.0,-38926666.57
1622116800000.0,-38926662.08
1622117100000.0,-38928554.86
1622117400000.0,-38931235.35
1622118000000.0,-38932568.49
1622118600000.0,-38935554.42
1622119200000.0,-38939550.58
1622119500000.0,-38938586.27
1622120100000.0,-38941673.88
1622120700000.0,-38943620.13
1622121300000.0,-38945382.77
1622121900000.0,-38947300.47
1622122200000.0,-38951645.84
1622122500000.0,-38952483.78
1622123100000.0,-38953237.21
1622123700000.0,-38954519.06
1622124000000.0,-38958159.52
1622124600000.0,-38960436.9
1622125200000.0,-38961715.31
1622125800000.0,-38962059.24
1622126400000.0,-38965158.42
1622127000000.0,-38967886.14
1622127600000.0,-38969234.05
1622128200000.0,-38971881.19
1622128800000.0,-38974392.32
1622129100000.0,-38975041.55
1622129700000.0,-38976311.47
1622130300000.0,-38980478.49
1622130900000.0,-38981362.83
1622131500000.0,-38983981.6
1622132100000.0,-38986269.47
1622132700000.0,-38987924.2
1622133300000.0,-38989404.58
1622133600000.0,-38992175.27
1622134200000.0,-38994007.57
1622134500000.0,-38995392.27
1622135100000.0,-38999157.75
1622135700000.0,-38998567.09
1622136000000.0,-39002033.69
1622136600000.0,-39002807.23
1622137200000.0,-39005979.51
1622138100000.0,-39006888.58
1622138700000.0,-39009254.98
1622139600000.0,-39013295.12
1622140500000.0,-39013792.5
1622141400000.0,-39017550.62
1622142300000.0,-39018768.84
1622143200000.0,-39021333.62
1622143800000.0,-39022831.85
1622144400000.0,-39023302.81
1622145300000.0,-39026959.75
1622146200000.0,-39026391.48
1622147100000.0,-39028634.93
1622148000000.0,-39030612.76
1622148600000.0,-39033039.82
1622149500000.0,-39035941.76
1622150100000.0,-39038077.66
1622150700000.0,-39038231.79
1622151300000.0,-39042046.35
1622151600000.0,-39044849.66
1622152200000.0,-39044885.13
1622153100000.0,-39047586.56
1622154000000.0,-39050875.1
1622154600000.0,-39050862.85
1622155200000.0,-39052778.14
1622155800000.0,-39055661.33
1622156400000.0,-39058662.53
1622157000000.0,-39058989.79
1622157600000.0,-39060704.23
1622158500000.0,-39064104.19
1622159400000.0,-39068248.92
1622160300000.0,-39066593.51
1622160600000.0,-39069726.36
1622161200000.0,-39072040.74
1622161800000.0,-39074563.31
1622162400000.0,-39075229.86
1622163000000.0,-39078722.79
1622163300000.0,-39080619.78
1622163900000.0,-39081380.28
1622164500000.0,-39082602.27
1622165100000.0,-39086756.07
1622165700000.0,-39087347.34
1622166600000.0,-39088606.49
1622167200000.0,-39091100.65
1622167800000.0,-39093965.99
1622168700000.0,-39095072.34
1622169900000.0,-39098423.46
1622170500000.0,-39097740.16
1622171100000.0,-39101118.46
1622172000000.0,-39104351.4
1622172900000.0,-39105119.23
1622173500000.0,-39105926.06
1622174400000.0,-39110149.95
1622175000000.0,-39112564.53
1622175600000.0,-39113355.11
1622176200000.0,-39115520.63
1622176500000.0,-39117459.99
1622177100000.0,-39120608.7
1622177400000.0,-39122552.03
1622178000000.0,-39124064.11
1622178600000.0,-39127226.08
1622179200000.0,-39129261.71
1622179800000.0,-39128053.79
1622180400000.0,-39132211.97
1622180700000.0,-39132982.7
1622181000000.0,-39136835.84
1622181300000.0,-39136682.08
1622181900000.0,-39139938.31
1622182200000.0,-39140797.11
1622182800000.0,-39144411.15
1622183100000.0,-39145162.35
1622183700000.0,-39147819.89
1622184000000.0,-39149828.93
1622184600000.0,-39152416.39
1622184900000.0,-39153589.09
1622185500000.0,-39157247.13
1622186100000.0,-39159906.35
1622186400000.0,-39158191.15
1622186700000.0,-39160760.65
1622187000000.0,-39163414.36
1622187600000.0,-39165387.08
1622188200000.0,-39167900.41
1622188500000.0,-39169122.23
1622188800000.0,-39170161.98
1622189100000.0,-39173562.2
1622189400000.0,-39174138.7
1622190000000.0,-39177607.5
1622190600000.0,-39180967.38
1622191200000.0,-39181862.27
1622191800000.0,-39184674.38
1622192100000.0,-39183872.83
1622192400000.0,-39188039.65
1622192700000.0,-39189353.12
1622193000000.0,-39191065.66
1622193300000.0,-39193787.73
1622193600000.0,-39194361.43
1622193900000.0,-39197577.21
1622194200000.0,-39199708.29
1622194500000.0,-39201456.83
1622194800000.0,-39202632.17
1622195100000.0,-39206697.66
1622195400000.0,-39208042.55
1622195700000.0,-39210670.38
1622196300000.0,-39210977.64
1622196600000.0,-39215214.2
1622197200000.0,-39216610.64
1622197800000.0,-39216528.01
1622198100000.0,-39219588.09
1622198700000.0,-39222277.88
1622199000000.0,-39222919.92
1622199600000.0,-39224553.73
1622200200000.0,-39226645.45
1622200800000.0,-39229786.59
1622201100000.0,-39231923.49
1622201400000.0,-39233366.34
1622202000000.0,-39235471.15
1622202600000.0,-39238674.74
1622202900000.0,-39239750.07
1622203200000.0,-39243239.05
1622203500000.0,-39243437.96
1622203800000.0,-39245630.16
1622204100000.0,-39246766.01
1622204400000.0,-39248882.68
1622204700000.0,-39251451.7
1622205000000.0,-39253427.76
1622205300000.0,-39256367.64
1622205600000.0,-39257240.96
1622205900000.0,-39259116.98
1622206500000.0,-39262338.59
1622206800000.0,-39264090.39
1622207100000.0,-39265459.73
1622207400000.0,-39268354.78
1622207700000.0,-39270344.9
1622208000000.0,-39273158.24
1622208600000.0,-39272359.92
1622209200000.0,-39275531.17
1622209500000.0,-39277535.99
1622210100000.0,-39278970.83
1622210700000.0,-39281320.01
1622211300000.0,-39284406.99
1622211600000.0,-39285777.73
1622212200000.0,-39288583.53
1622212800000.0,-39288305.64
1622213700000.0,-39291982.55
1622214000000.0,-39292580.28
1622214300000.0,-39296094.34
1622214600000.0,-39297326.9
1622215200000.0,-39300161.55
1622215800000.0,-39301975.81
1622216400000.0,-39302542.97
1622216700000.0,-39305477.08
1622217300000.0,-39306406.7
1622217600000.0,-39309447.94
1622217900000.0,-39311360.94
1622218200000.0,-39314171.0
1622218500000.0,-39316848.06
1622218800000.0,-39318551.76
1622219100000.0,-39320106.41
1622219400000.0,-39322769.53
1622219700000.0,-39323705.24
1622220000000.0,-39327125.54
1622220600000.0,-39327718.51
1622221200000.0,-39330171.66
1622221500000.0,-39331385.61
1622221800000.0,-39335868.62
1622222100000.0,-39334884.13
1622222400000.0,-39336973.8
1622223000000.0,-39340482.52
1622223600000.0,-39340275.3
1622224200000.0,-39343351.23
1622224800000.0,-39347128.53
1622225100000.0,-39348482.0
1622225400000.0,-39349167.34
1622225700000.0,-39351299.85
1622226000000.0,-39352968.89
1622226300000.0,-39355436.41
1622226600000.0,-39357759.08
1622226900000.0,-39356720.18
1622227200000.0,-39359744.95
1622227800000.0,-39363247.5
1622228400000.0,-39367538.46
1622229300000.0,-39366669.28
1622229600000.0,-39368591.55
1622229900000.0,-39370761.55
1622230200000.0,-39374392.91
1622230500000.0,-39375770.14
1622230800000.0,-39377307.05
1622231400000.0,-39379193.07
1622232000000.0,-39381507.3
1622232600000.0,-39382560.68
1622233200000.0,-39384077.83
1622233800000.0,-39386981.91
1622234100000.0,-39389159.07
1622234400000.0,-39391437.57
1622234700000.0,-39393416.08
1622235000000.0,-39396613.72
1622235300000.0,-39397037.0
1622235900000.0,-39400907.14
1622236200000.0,-39400600.19
1622236500000.0,-39402617.77
1622236800000.0,-39406182.7
1622237100000.0,-39407503.7
1622237400000.0,-39409782.76
1622238000000.0,-39410807.42
1622238600000.0,-39413348.38
1622239200000.0,-39416328.98
1622239800000.0,-39416468.58
1622240100000.0,-39420046.51
1622240400000.0,-39421405.78
1622240700000.0,-39422886.2
1622241000000.0,-39422061.21
1622241300000.0,-39428846.49
1622241900000.0,-39429249.0
1622242500000.0,-39432228.92
1622243100000.0,-39434492.3
1622243700000.0,-39435185.63
1622244300000.0,-39439745.3
1622244900000.0,-39438898.65
1622245200000.0,-39443690.78
1622245800000.0,-39442022.52
1622246700000.0,-39445677.42
1622247300000.0,-39447242.42
1622247900000.0,-39448569.4
1622248500000.0,-39453536.29
1622249400000.0,-39453094.87
1622249700000.0,-39456105.14
1622250300000.0,-39458952.96
1622250900000.0,-39460432.59
1622251500000.0,-39461433.52
1622252400000.0,-39464169.06
1622253300000.0,-39465063.45
1622253900000.0,-39467567.59
1622254800000.0,-39468232.49
1622255100000.0,-39470789.56
1622255700000.0,-39473073.54
1622256600000.0,-39477248.93
1622257500000.0,-39477800.21
1622258400000.0,-39478962.28
1622258700000.0,-39484303.81
1622259300000.0,-39483806.37
1622260200000.0,-39484377.52
1622261100000.0,-39488055.75
1622261700000.0,-39490082.52
1622262600000.0,-39493253.32
1622263500000.0,-39493534.38
1622264100000.0,-39494458.85
1622264400000.0,-39497190.42
1622264700000.0,-39499763.84
1622265000000.0,-39501747.32
1622265600000.0,-39503645.36
1622265900000.0,-39507298.94
1622266200000.0,-39507623.59
1622266500000.0,-39508820.58
1622267100000.0,-39513819.68
1622267700000.0,-39513002.5
1622268300000.0,-39515560.03
1622268900000.0,-39518295.52
1622269800000.0,-39520296.92
1622270700000.0,-39521800.47
1622271300000.0,-39524650.83
1622271900000.0,-39526924.3
1622272500000.0,-39527121.86
1622273100000.0,-39529673.09
1622273700000.0,-39531080.28
1622274000000.0,-39535270.16
1622274300000.0,-39535516.8
1622274900000.0,-39538403.12
1622275500000.0,-39538720.96
1622276100000.0,-39541745.18
1622276400000.0,-39543531.18
1622277000000.0,-39546693.72
1622277300000.0,-39548006.36
1622277900000.0,-39550933.42
1622278500000.0,-39552294.48
1622279100000.0,-39551225.51
1622279400000.0,-39555594.74
1622280000000.0,-39556213.24
1622280300000.0,-39560059.16
1622280600000.0,-39562702.18
1622280900000.0,-39563346.0
1622281200000.0,-39566145.2
1622281800000.0,-39567585.42
1622282400000.0,-39571273.49
1622283000000.0,-39571398.81
1622283600000.0,-39572787.81
1622284200000.0,-39575282.72
1622284800000.0,-39577480.39
1622285400000.0,-39579564.52
1622286000000.0,-39582396.45
1622286600000.0,-39583767.31
1622287200000.0,-39584543.29
1622287500000.0,-39586262.27
1622287800000.0,-39590229.63
1622288100000.0,-39592576.07
1622288400000.0,-39593439.74
1622289000000.0,-39596236.96
1622289300000.0,-39598235.42
1622289900000.0,-39598801.38
1622290200000.0,-39601300.09
1622290800000.0,-39604847.74
1622291400000.0,-39606441.17
1622292000000.0,-39605297.17
1622292300000.0,-39609549.5
1622292600000.0,-39611960.9
1622293200000.0,-39613401.07
1622293500000.0,-39616099.88
1622294100000.0,-39617684.53
1622294400000.0,-39619744.36
1622295000000.0,-39621150.18
1622295300000.0,-39622894.12
1622295600000.0,-39625403.53
1622296200000.0,-39627426.66
1622296800000.0,-39629284.91
1622297100000.0,-39630083.01
1622297400000.0,-39632227.92
1622298000000.0,-39633974.59
1622298300000.0,-39638565.78
1622298900000.0,-39640233.61
1622299200000.0,-39639579.15
1622299500000.0,-39644557.04
1622299800000.0,-39645090.54
1622300100000.0,-39647506.27
1622300700000.0,-39650667.57
1622301000000.0,-39653129.72
1622301300000.0,-39651147.79
1622301600000.0,-39655716.17
1622301900000.0,-39656413.21
1622302200000.0,-39659988.95
1622302500000.0,-39662127.18
1622302800000.0,-39663085.07
1622303100000.0,-39666313.23
1622303700000.0,-39668052.02
1622304300000.0,-39668584.48
1622304600000.0,-39671622.15
1622305200000.0,-39674583.36
1622305800000.0,-39675095.52
1622306100000.0,-39677544.84
1622306700000.0,-39679822.19
1622307300000.0,-39681496.5
1622307600000.0,-39685217.76
1622307900000.0,-39686258.49
1622308500000.0,-39687349.87
1622308800000.0,-39688889.29
1622309400000.0,-39690306.31
1622310000000.0,-39694899.5
1622310600000.0,-39694972.1
1622310900000.0,-39698795.27
1622311200000.0,-39699429.82
1622311500000.0,-39700758.51
1622311800000.0,-39705118.77
1622312100000.0,-39705643.48
1622312700000.0,-39705403.0
1622313300000.0,-39709702.45
1622313900000.0,-39712020.78
1622314500000.0,-39714676.82
1622315100000.0,-39715813.65
1622315700000.0,-39715972.42
1622316300000.0,-39719063.05
1622316900000.0,-39721323.7
1622317500000.0,-39725140.21
1622318100000.0,-39725972.73
1622319000000.0,-39728236.57
1622319600000.0,-39729689.99
1622320200000.0,-39730298.12
1622320500000.0,-39733454.22
1622320800000.0,-39735699.31
1622321400000.0,-39738037.8
1622322000000.0,-39739847.25
1622322600000.0,-39742298.42
1622323500000.0,-39744222.1
1622324400000.0,-39746170.97
1622325000000.0,-39749064.82
1622325600000.0,-39749261.59
1622326500000.0,-39751043.53
1622327400000.0,-39752933.77
1622328300000.0,-39756043.19
1622329200000.0,-39757451.26
1622329800000.0,-39758254.84
1622330700000.0,-39760318.81
1622331300000.0,-39763878.43
1622331900000.0,-39766308.28
1622332500000.0,-39767894.59
1622333100000.0,-39767547.44
1622333700000.0,-39771407.82
1622334000000.0,-39774966.13
1622334300000.0,-39776226.54
1622334900000.0,-39777892.55
1622335200000.0,-39779923.13
1622335800000.0,-39780317.16
1622336400000.0,-39783615.6
1622337000000.0,-39785024.07
1622337600000.0,-39787225.48
1622338200000.0,-39789911.71
1622338800000.0,-39791844.77
1622339400000.0,-39792081.96
1622340300000.0,-39794595.44
1622340900000.0,-39798304.01
1622341500000.0,-39799426.62
1622342100000.0,-39802163.44
1622343000000.0,-39804107.43
1622343900000.0,-39805066.71
1622344800000.0,-39808929.46
1622345400000.0,-39812037.89
1622346000000.0,-39811527.2
1622346600000.0,-39814996.83
1622347200000.0,-39817054.27
1622347800000.0,-39818153.01
1622348700000.0,-39821218.44
1622349300000.0,-39824210.25
1622349900000.0,-39822338.02
1622350500000.0,-39824834.02
1622351400000.0,-39828085.57
1622352000000.0,-39830290.78
1622352600000.0,-39830956.94
1622353200000.0,-39834238.32
1622353800000.0,-39834687.9
1622354400000.0,-39837248.08
1622354700000.0,-39840239.73
1622355300000.0,-39842047.37
1622356200000.0,-39843332.77
1622356500000.0,-39843131.58
1622356800000.0,-39847011.11
1622357100000.0,-39848920.82
1622357700000.0,-39852522.85
1622358300000.0,-39854674.92
1622358900000.0,-39855568.45
1622359500000.0,-39856456.55
1622360100000.0,-39860426.97
1622360700000.0,-39860977.14
1622361300000.0,-39863808.57
1622361900000.0,-39863891.34
1622362200000.0,-39869497.0
1622362800000.0,-39868590.68
1622363100000.0,-39872065.03
1622363700000.0,-39874608.69
1622364300000.0,-39877079.02
1622365200000.0,-39878250.45
1622365800000.0,-39881111.34
1622366700000.0,-39880885.43
1622367600000.0,-39883121.72
1622368500000.0,-39885065.11
1622369400000.0,-39888020.46
1622370000000.0,-39889307.53
1622370600000.0,-39892847.39
1622371200000.0,-39893841.93
1622372100000.0,-39896438.96
1622373000000.0,-39899158.95
1622373900000.0,-39900522.8
1622374800000.0,-39901277.42
1622375400000.0,-39903582.05
1622375700000.0,-39904943.61
1622376300000.0,-39908005.25
1622376900000.0,-39911799.01
1622377200000.0,-39911760.7
1622377800000.0,-39915532.57
1622378400000.0,-39915797.58
1622379000000.0,-39918056.71
1622379300000.0,-39919335.5
1622379900000.0,-39919278.3
1622380500000.0,-39924349.65
1622381100000.0,-39926238.03
1622381700000.0,-39926427.47
1622382300000.0,-39928493.76
1622383200000.0,-39932182.67
1622384100000.0,-39933129.84
1622384700000.0,-39935302.77
1622385000000.0,-39937495.52
1622385300000.0,-39941497.25
1622385600000.0,-39942116.04
1622386200000.0,-39943510.26
1622386800000.0,-39945161.11
1622387400000.0,-39947810.66
1622388000000.0,-39949821.73
1622388900000.0,-39950213.52
1622389800000.0,-39953406.9
1622390700000.0,-39955427.85
1622391300000.0,-39957241.16
1622391900000.0,-39959428.05
1622392500000.0,-39961479.45
1622393100000.0,-39962850.02
1622394000000.0,-39963784.7
1622394900000.0,-39967953.47
1622395500000.0,-39968452.79
1622396700000.0,-39971079.45
1622397300000.0,-39972272.56
1622398200000.0,-39976763.76
1622398800000.0,-39977718.99
1622399700000.0,-39979767.97
1622400600000.0,-39983822.48
1622401500000.0,-39983668.9
1622402400000.0,-39983967.82
1622403300000.0,-39989167.18
1622404500000.0,-39987306.29
1622405100000.0,-39992862.12
1622406000000.0,-39992318.48
1622406600000.0,-39996082.58
1622407500000.0,-39998379.43
1622408400000.0,-39997738.44
1622409300000.0,-40002332.72
1622410500000.0,-40004409.71
1622411700000.0,-40002156.37
1622412600000.0,-40008281.9
1622413800000.0,-40011158.1
1622414400000.0,-40013160.25
1622415300000.0,-40014631.19
1622416200000.0,-40014064.59
1622416800000.0,-40017973.77
1622418000000.0,-40021159.3
1622418900000.0,-40022562.97
1622419500000.0,-40024510.15
1622419800000.0,-40026206.27
1622420400000.0,-40029087.5
1622420700000.0,-40031683.51
1622421300000.0,-40031078.86
1622421900000.0,-40032683.74
1622422800000.0,-40035590.18
1622423400000.0,-40037482.61
1622424000000.0,-40039083.22
1622424600000.0,-40042580.31
1622424900000.0,-40043985.59
1622425200000.0,-40046231.98
1622425800000.0,-40046393.94
1622426400000.0,-40048925.57
1622427000000.0,-40050797.13
1622427600000.0,-40054546.5
1622428200000.0,-40056765.5
1622428800000.0,-40056773.77
1622429400000.0,-40059702.47
1622430000000.0,-40059814.21
1622430300000.0,-40065170.54
1622430600000.0,-40065487.53
1622430900000.0,-40069657.88
1622431500000.0,-40071535.67
1622432100000.0,-40070011.4
1622432700000.0,-40073674.95
1622433300000.0,-40076279.0
1622433900000.0,-40078666.26
1622434500000.0,-40079269.53
1622435100000.0,-40081296.16
1622435700000.0,-40083365.35
1622436300000.0,-40085777.22
1622437200000.0,-40088278.15
1622437500000.0,-40089934.05
1622438100000.0,-40091830.29
1622438700000.0,-40093772.79
1622439300000.0,-40095471.72
1622439900000.0,-40097845.83
1622440500000.0,-40101821.81
1622441100000.0,-40102893.3
1622441700000.0,-40104502.85
1622442300000.0,-40107303.28
1622442900000.0,-40107957.05
1622443500000.0,-40109100.2
1622444100000.0,-40112389.42
1622444700000.0,-40113448.58
1622445000000.0,-40115655.76
1622445300000.0,-40115802.31
1622445600000.0,-40119692.33
1622445900000.0,-40122120.17
1622446200000.0,-40124675.24
1622446800000.0,-40127325.47
1622447100000.0,-40128196.27
1622447700000.0,-40130661.43
1622448300000.0,-40132014.69
1622448900000.0,-40134729.02
1622449500000.0,-40135061.77
1622449800000.0,-40138044.79
1622450100000.0,-40138831.82
1622450700000.0,-40141645.8
1622451300000.0,-40143155.41
1622451900000.0,-40146062.39
1622452500000.0,-40147677.34
1622453100000.0,-40148419.85
1622453700000.0,-40151650.92
1622454300000.0,-40152557.23
1622454600000.0,-40155542.32
1622454900000.0,-40156438.74
1622455500000.0,-40159293.17
1622455800000.0,-40161335.42
1622456100000.0,-40163519.47
1622456400000.0,-40166408.88
1622457000000.0,-40168368.08
1622457600000.0,-40170444.39
1622457900000.0,-40170274.38
1622458200000.0,-40173544.44
1622458800000.0,-40176217.3
1622459400000.0,-40177778.66
1622460000000.0,-40179511.74
1622460600000.0,-40181647.28
1622460900000.0,-40183313.09
1622461200000.0,-40186439.97
1622461500000.0,-40189425.02
1622461800000.0,-40190378.02
1622462400000.0,-40190532.05
1622462700000.0,-40194671.33
1622463000000.0,-40195593.05
1622463300000.0,-40196031.76
1622463900000.0,-40198858.81
1622464500000.0,-40201632.48
1622465100000.0,-40203807.46
1622465700000.0,-40205315.32
1622466300000.0,-40207800.9
1622466600000.0,-40208834.88
1622467200000.0,-40212830.43
1622467500000.0,-40213602.78
1622468100000.0,-40215261.28
1622468700000.0,-40215557.87
1622469000000.0,-40219639.35
1622469300000.0,-40222627.11
1622469600000.0,-40224980.05
1622469900000.0,-40226813.25
1622470200000.0,-40227137.34
1622470500000.0,-40229013.03
1622471100000.0,-40230806.91
1622471700000.0,-40233449.64
1622472600000.0,-40236543.33
1622473200000.0,-40237773.65
1622473500000.0,-40240326.9
1622474100000.0,-40240047.76
1622474400000.0,-40243268.89
1622474700000.0,-40244224.78
1622475300000.0,-40246103.41
1622475900000.0,-40250885.09
1622476500000.0,-40251927.62
1622477100000.0,-40253204.52
1622477700000.0,-40254411.28
1622478000000.0,-40258935.25
1622478300000.0,-40259212.82
1622478600000.0,-40261132.42
1622478900000.0,-40264576.35
1622479200000.0,-40265571.98
1622479800000.0,-40268664.34
1622480400000.0,-40271218.82
1622480700000.0,-40271373.78
1622481300000.0,-40271941.59
1622481900000.0,-40273853.04
1622482500000.0,-40277969.73
1622483400000.0,-40278804.3
1622484300000.0,-40281600.73
1622485200000.0,-40283137.94
1622486100000.0,-40284925.07
1622487000000.0,-40287269.99
1622488200000.0,-40290847.99
1622489400000.0,-40291527.63
1622490300000.0,-40292964.91
1622491200000.0,-40294053.8
1622491800000.0,-40296644.94
1622492700000.0,-40298945.96
1622493600000.0,-40301905.82
1622494200000.0,-40304729.79
1622495400000.0,-40306172.17
1622496600000.0,-40308886.31
1622497800000.0,-40308849.02
1622498400000.0,-40311364.9
1622499000000.0,-40314157.29
1622499600000.0,-40314829.7
1622500500000.0,-40318522.86
1622501400000.0,-40321990.14
1622502300000.0,-40321715.98
1622503200000.0,-40321769.79
1622503800000.0,-40326157.57
