timestamp,btc_open_interest
1620231300000.0,37770206511.86
1620231600000.0,37758346575.12
1620232200000.0,37774085215.76
1620232500000.0,37765377891.19
1620233100000.0,37768944515.87
1620234000000.0,37769494872.79
1620234900000.0,37777442715.67
1620235500000.0,37776271440.14
1620236400000.0,37787964308.57
1620237300000.0,37783867895.17
1620238200000.0,37783736830.55
1620239400000.0,37781266720.52
1620240300000.0,37786874979.17
1620241200000.0,37798486507.52
1620242100000.0,37784532407.51
1620243300000.0,37794455637.97
1620244200000.0,37801087888.61
1620244800000.0,37792892148.06
1620245400000.0,37801568958.41
1620246000000.0,37801544704.79
1620246600000.0,37801236647.0
1620247200000.0,37811469804.76
1620247500000.0,37807481946.92
1620248400000.0,37811504770.78
1620249600000.0,37806568978.11
1620251100000.0,37817521181.16
1620252300000.0,37825516656.07
1620253200000.0,37817839009.45
1620253500000.0,37814367962.65
1620253800000.0,37820737838.89
1620254100000.0,37824741194.49
1620254700000.0,37821643619.5
1620255600000.0,37824048234.14
1620256500000.0,37822769314.87
1620257400000.0,37831754864.67
1620258600000.0,37841168156.9
1620259500000.0,37836687001.71
1620260100000.0,37841321281.33
1620260700000.0,37838882244.82
1620261000000.0,37828525864.82
1620261300000.0,37849788867.02
1620261900000.0,37839876177.99
1620262200000.0,37845264105.39
1620263100000.0,37855297590.04
1620263700000.0,37848694179.1
1620264600000.0,37846212656.28
1620265200000.0,37860232333.25
1620266400000.0,37861382133.28
1620267600000.0,37854785362.3
1620269400000.0,37854262100.95
1620270900000.0,37864977868.3
1620272700000.0,37865105178.75
1620274200000.0,37863677709.31
1620275100000.0,37865406531.44
1620275700000.0,37871832234.1
1620276600000.0,37874892045.24
1620277500000.0,37864060152.01
1620278400000.0,37875318611.58
1620279600000.0,37879560497.35
1620280500000.0,37880912147.81
1620281700000.0,37887487808.0
1620282600000.0,37889354417.16
1620283500000.0,37888126947.2
1620284100000.0,37889894706.9
1620284400000.0,37891318469.47
1620284700000.0,37883534209.51
1620285600000.0,37895802011.23
1620286800000.0,37896840839.89
1620287700000.0,37894028511.59
1620288300000.0,37901679542.85
1620289500000.0,37897323061.98
1620290400000.0,37909644026.24
1620291600000.0,37906874342.1
1620292800000.0,37899946181.73
1620293700000.0,37908535836.3
1620294600000.0,37913317185.15
1620295500000.0,37914983431.67
1620295800000.0,37918488955.25
1620296100000.0,37915079769.16
1620296400000.0,37923581390.99
1620296700000.0,37924733924.04
1620297000000.0,37927668886.07
1620297300000.0,37931449058.33
1620297900000.0,37922031199.96
1620298500000.0,37937563348.68
1620299100000.0,37927095335.4
1620299700000.0,37929011668.73
1620300600000.0,37942525568.98
1620301200000.0,37941158835.02
1620301800000.0,37940026580.29
1620302700000.0,37944884953.94
1620303600000.0,37943881155.78
1620304500000.0,37943365710.01
1620305700000.0,37937569577.28
1620306600000.0,37948377405.33
1620306900000.0,37949875110.13
1620307500000.0,37955381967.76
1620308100000.0,37942961394.26
1620309000000.0,37960673323.92
1620309600000.0,37961229157.9
1620310200000.0,37961934547.87
1620310500000.0,37962841429.47
1620310800000.0,37980543978.63
1620311700000.0,37961767578.54
1620312900000.0,37966586096.96
1620313500000.0,37968505032.33
1620314100000.0,37981291333.68
1620315000000.0,37980386111.49
1620315900000.0,37979341816.74
1620316500000.0,37980282280.61
1620317100000.0,37989441880.53
1620317700000.0,37979071776.39
1620318300000.0,37981889257.73
1620318900000.0,37993057927.17
1620319500000.0,37987199795.76
1620320100000.0,38001213969.67
1620320700000.0,37995558874.37
1620321600000.0,37997852987.4
1620322800000.0,37996156620.18
1620323700000.0,38000551270.2
1620324600000.0,38002191047.03
1620325500000.0,38013070169.42
1620326100000.0,38006885697.23
1620326400000.0,38001516234.45
1620326700000.0,38001441711.99
1620327000000.0,38013040716.03
1620327600000.0,38016523306.37
1620327900000.0,38015850721.38
1620328500000.0,38016324382.69
1620328800000.0,38014100681.46
1620329100000.0,38021899589.46
1620329700000.0,38024631575.92
1620330300000.0,38031956562.3
1620330900000.0,38029777692.56
1620331500000.0,38030821596.99
1620332100000.0,38041448310.09
1620332700000.0,38029046255.11
1620333600000.0,38025873572.26
1620334200000.0,38034197424.77
1620335400000.0,38038965518.48
1620336600000.0,38031230793.73
1620337800000.0,38042545531.22
1620339000000.0,38050471555.29
1620340200000.0,38042097839.53
1620341700000.0,38047519322.45
1620343200000.0,38054697213.0
1620344100000.0,38054850557.45
1620345000000.0,38056331807.83
1620345900000.0,38053856578.96
1620346500000.0,38063256466.37
1620346800000.0,38067862057.78
1620347400000.0,38065514206.63
1620348000000.0,38072152256.11
1620349200000.0,38063175103.76
1620349800000.0,38064789512.0
1620350100000.0,38073195133.61
1620351000000.0,38065910447.18
1620352200000.0,38081531647.16
1620353100000.0,38080332224.56
1620354600000.0,38075587437.13
1620354900000.0,38085491515.57
1620355200000.0,38084217036.97
1620355800000.0,38092438091.43
1620356700000.0,38092451439.25
1620357900000.0,38091112791.85
1620358500000.0,38091300067.64
1620360000000.0,38092806288.97
1620360600000.0,38099412335.45
1620361200000.0,38102223687.7
1620362100000.0,38097705831.12
1620362700000.0,38095933560.1
1620363600000.0,38112611919.38
1620364800000.0,38103153943.11
1620366000000.0,38108889540.45
1620367500000.0,38116097725.08
1620368400000.0,38119407842.56
1620370200000.0,38120228359.32
1620371400000.0,38114036317.92
1620372600000.0,38123919160.7
1620373800000.0,38126683819.65
1620374400000.0,38133763874.36
1620375000000.0,38125741380.8
1620375600000.0,38120319881.92
1620376800000.0,38131751090.33
1620378000000.0,38132269632.3
1620378600000.0,38138072089.57
1620379800000.0,38130328179.53
1620380400000.0,38144567679.32
1620381300000.0,38146390581.93
1620382200000.0,38139050560.21
1620383400000.0,38143250789.98
1620384900000.0,38149804181.59
1620385800000.0,38142804407.21
1620386700000.0,38149701581.61
1620387300000.0,38150369776.22
1620388200000.0,38153056322.12
1620389100000.0,38153925300.79
1620390000000.0,38159532898.34
1620390900000.0,38151458396.0
1620391200000.0,38156313189.64
1620391500000.0,38157987625.23
1620392100000.0,38157812493.89
1620392700000.0,38165189315.53
1620393300000.0,38162191444.05
1620393900000.0,38176332585.57
1620394500000.0,38174175879.98
1620395400000.0,38175970173.6
1620396300000.0,38175302128.1
1620396900000.0,38176812089.0
1620397800000.0,38178085848.24
1620398700000.0,38175228846.95
1620399900000.0,38183305177.55
1620400500000.0,38190523527.17
1620401400000.0,38191660404.25
1620402600000.0,38189445204.26
1620403200000.0,38193733510.36
1620403800000.0,38196645999.07
1620404100000.0,38195037801.21
1620404400000.0,38200279784.44
1620405000000.0,38199923186.16
1620405600000.0,38199368204.83
1620406200000.0,38204294328.36
1620406500000.0,38204118572.79
1620406800000.0,38216333309.61
1620407100000.0,38213867963.8
1620407400000.0,38209337801.18
1620408000000.0,38206847894.95
1620408600000.0,38221451409.62
1620409500000.0,38220468832.12
1620410400000.0,38216877842.23
1620411000000.0,38224109365.85
1620411900000.0,38218208460.99
1620412800000.0,38222897979.39
1620414000000.0,38227778491.68
1620415200000.0,38230955307.59
1620416100000.0,38237632958.89
1620417000000.0,38231199987.63
1620417900000.0,38234064605.35
1620418500000.0,38243275262.11
1620419400000.0,38239515890.71
1620420600000.0,38235313485.23
1620421500000.0,38244576386.59
1620422400000.0,38236182999.6
1620423300000.0,38247075251.4
1620424500000.0,38253847514.73
1620425700000.0,38249531664.94
1620426300000.0,38247118978.43
1620426900000.0,38253843711.19
1620427800000.0,38258090843.19
1620429000000.0,38262370447.18
1620430200000.0,38263294703.29
1620431100000.0,38264130731.27
1620432300000.0,38270881377.11
1620432900000.0,38267001661.37
1620433800000.0,38268392652.44
1620435000000.0,38279807541.25
1620435900000.0,38280802923.09
1620437700000.0,38279271393.11
1620438900000.0,38277643402.56
1620440400000.0,38281631419.19
1620441600000.0,38281937754.44
1620442200000.0,38288938311.53
1620442800000.0,38291495153.18
1620443400000.0,38289564525.93
1620444300000.0,38303602119.01
1620445200000.0,38293612517.45
1620446100000.0,38294457009.16
1620447300000.0,38301979690.5
1620447600000.0,38308124708.58
1620448200000.0,38293988041.77
1620449400000.0,38303386264.42
1620450300000.0,38301403075.29
1620451200000.0,38311417194.28
1620452400000.0,38307742981.41
1620453600000.0,38302341837.91
1620454500000.0,38313757044.49
1620455400000.0,38315479948.87
1620456000000.0,38307566181.28
1620457200000.0,38319320774.99
1620458100000.0,38326655104.87
1620458700000.0,38326437707.14
1620459300000.0,38327455406.38
1620460200000.0,38315540919.91
1620460800000.0,38329094450.1
1620461100000.0,38329879420.47
1620461400000.0,38331948314.83
1620461700000.0,38335097905.84
1620462000000.0,38333949621.94
1620462300000.0,38342983697.51
1620462600000.0,38344757468.49
1620463200000.0,38337092149.67
1620463800000.0,38352790207.97
1620464400000.0,38347552359.2
1620465000000.0,38349081427.94
1620465600000.0,38352232529.86
1620466200000.0,38353684659.82
1620466800000.0,38356668556.75
1620467700000.0,38351310004.18
1620468900000.0,38364542505.76
1620469800000.0,38355858433.2
1620470700000.0,38363568725.79
1620471300000.0,38360367036.38
1620472500000.0,38365872397.17
1620473400000.0,38363640959.8
1620474300000.0,38363627380.38
1620475200000.0,38387675354.42
1620475500000.0,38370971548.23
1620476400000.0,38380147347.1
1620477300000.0,38380719880.06
1620478200000.0,38380775875.11
1620478500000.0,38378120722.45
1620479100000.0,38381549526.91
1620480000000.0,38388077779.94
1620480600000.0,38391699282.38
1620481200000.0,38397196722.08
1620481500000.0,38396046552.25
1620482100000.0,38382367841.34
1620482400000.0,38394836487.35
1620482700000.0,38393455214.38
1620483300000.0,38397928966.75
1620484200000.0,38405777354.14
1620484800000.0,38393469033.47
1620485400000.0,38400978197.86
1620486300000.0,38401676705.43
1620486900000.0,38404274024.42
1620487800000.0,38408242584.03
1620488400000.0,38413552621.94
1620489000000.0,38416210820.72
1620489300000.0,38411695969.53
1620489600000.0,38415928187.64
1620489900000.0,38420302203.25
1620490200000.0,38430865600.73
1620490500000.0,38417380273.87
1620491100000.0,38416085625.45
1620491700000.0,38434062847.36
1620492600000.0,38436678558.49
1620493200000.0,38431257060.89
1620493800000.0,38438237011.43
1620494100000.0,38438450402.63
1620494700000.0,38437709133.6
1620495300000.0,38430501637.33
1620496200000.0,38442367136.07
1620497100000.0,38453836567.74
1620498000000.0,38448516337.68
1620498600000.0,38457556291.89
1620499500000.0,38453795269.09
1620500400000.0,38460901960.31
1620501300000.0,38465115506.67
1620502200000.0,38452133417.87
1620503400000.0,38458155278.11
1620504600000.0,38458017432.3
1620505500000.0,38462366318.99
1620505800000.0,38464365840.35
1620506100000.0,38470887480.8
1620507000000.0,38468796577.85
1620507900000.0,38474953194.28
1620509100000.0,38477427193.74
1620510300000.0,38477221073.32
1620511800000.0,38469005382.41
1620513000000.0,38480307779.16
1620513600000.0,38478618481.6
1620514800000.0,38482666900.56
1620516600000.0,38490983318.9
1620518100000.0,38480515252.15
1620518700000.0,38492929423.1
1620519900000.0,38489374744.7
1620521100000.0,38498301523.01
1620522000000.0,38499937196.3
1620522600000.0,38493147413.17
1620523500000.0,38503267929.41
1620524400000.0,38505788287.27
1620524700000.0,38505273136.26
1620525300000.0,38503109438.62
1620526200000.0,38509120431.96
1620527100000.0,38503752493.37
1620528000000.0,38515049379.67
1620528900000.0,38511883206.49
1620530100000.0,38518959074.27
1620530700000.0,38522029073.88
1620531600000.0,38519246225.42
1620532500000.0,38517569879.47
1620532800000.0,38524660481.15
1620533400000.0,38522732396.87
1620533700000.0,38527890175.98
1620534000000.0,38532692004.58
1620534300000.0,38529967040.86
1620534600000.0,38529060254.62
1620534900000.0,38531720375.41
1620535500000.0,38531416191.2
1620536400000.0,38543555840.23
1620537000000.0,38543864374.67
1620538200000.0,38542076561.92
1620539400000.0,38550000339.04
1620540300000.0,38550987760.24
1620542100000.0,38555487440.48
1620543600000.0,38555529732.19
1620544800000.0,38554650311.84
1620545400000.0,38556893512.64
1620546000000.0,38559162515.96
1620546600000.0,38554041051.89
1620547800000.0,38569971632.51
1620548700000.0,38570412851.19
1620549600000.0,38563068371.43
1620550800000.0,38566401977.12
1620552000000.0,38560278892.56
1620552900000.0,38570902181.51
1620553200000.0,38577734287.23
1620553500000.0,38574773535.07
1620554100000.0,38578221778.39
1620555000000.0,38585204292.85
1620555600000.0,38582714586.85
1620556500000.0,38579945868.73
1620557700000.0,38577766894.91
1620558900000.0,38590012367.38
1620560100000.0,38595605586.24
1620561300000.0,38591859272.45
1620561900000.0,38594890335.96
1620562200000.0,38602733086.22
1620562500000.0,38594709557.59
1620562800000.0,38600445328.86
1620563100000.0,38598840069.64
1620563400000.0,38599547642.3
1620563700000.0,38610936200.27
1620564000000.0,38624033424.22
1620564600000.0,38616184565.26
1620565200000.0,38614184096.15
1620565500000.0,38608158404.71
1620565800000.0,38623299612.28
1620566100000.0,38606819410.72
1620566700000.0,38617972694.3
1620567300000.0,38628194082.27
1620567900000.0,38618017109.64
1620568500000.0,38624950516.62
1620568800000.0,38637268089.06
1620569100000.0,38632781616.26
1620569700000.0,38631308230.1
1620570300000.0,38624606941.08
1620571500000.0,38631392171.04
1620572400000.0,38636495365.19
1620573000000.0,38639176873.04
1620574200000.0,38651376729.09
1620575400000.0,38633876241.02
1620576300000.0,38647472898.5
1620576900000.0,38648588627.33
1620577200000.0,38657158577.4
1620578100000.0,38658342367.18
1620579300000.0,38659507737.05
1620580200000.0,38654785915.0
1620581400000.0,38657132198.64
1620582900000.0,38664851541.81
1620584400000.0,38649948015.74
1620585600000.0,38653015639.25
1620587100000.0,38668341078.9
1620588600000.0,38667830831.84
1620589800000.0,38678794368.6
1620591000000.0,38673883358.96
1620591300000.0,38667655279.91
1620592500000.0,38674774534.07
1620593400000.0,38674816399.2
1620594600000.0,38675248477.34
1620595200000.0,38678413246.12
1620596400000.0,38687768954.95
1620597600000.0,38694550947.61
1620598800000.0,38686326982.54
1620600000000.0,38690937056.76
1620601200000.0,38696538634.47
1620602700000.0,38695115473.09
1620603300000.0,38696071283.65
1620604200000.0,38710677035.18
1620605100000.0,38700839072.82
1620606300000.0,38697853307.06
1620607500000.0,38705619672.35
1620607800000.0,38711811077.31
1620608400000.0,38704519685.99
1620608700000.0,38711974255.46
1620609600000.0,38711310732.75
1620611100000.0,38702628563.65
1620611700000.0,38723032130.41
1620612600000.0,38727139184.03
1620613800000.0,38719268969.45
1620615300000.0,38727279308.83
1620615900000.0,38717850373.07
1620616800000.0,38721760965.38
1620617700000.0,38721370972.5
1620618300000.0,38734255156.42
1620619500000.0,38729060918.32
1620619800000.0,38722235987.44
1620620100000.0,38743216548.44
1620620700000.0,38748819777.13
1620621600000.0,38737874866.87
1620622500000.0,38747711930.35
1620623400000.0,38745491411.79
1620624300000.0,38746353071.98
1620624900000.0,38745650647.23
1620625500000.0,38754096125.12
1620626400000.0,38758462016.72
1620627300000.0,38751325121.39
1620628200000.0,38751157607.86
1620629100000.0,38757135862.0
1620630300000.0,38767324356.59
1620631200000.0,38769034924.21
1620632700000.0,38766153913.3
1620633300000.0,38758892138.45
1620633600000.0,38773939572.89
1620633900000.0,38770607851.47
1620634200000.0,38777313515.06
1620634500000.0,38772390771.46
1620634800000.0,38778208435.15
1620635400000.0,38786864455.99
1620636000000.0,38775911791.01
1620637200000.0,38785226612.52
1620637800000.0,38786644052.2
1620638400000.0,38792391529.03
1620639300000.0,38790938619.33
1620639900000.0,38784132119.39
1620640200000.0,38796133086.69
1620640800000.0,38790364804.39
1620641100000.0,38794981341.05
1620641700000.0,38798312377.83
1620642600000.0,38802880482.43
1620643500000.0,38797385867.68
1620644100000.0,38806585419.63
1620644400000.0,38813135195.41
1620645000000.0,38807674178.53
1620645600000.0,38806138922.59
1620645900000.0,38810488252.48
1620646200000.0,38806571764.17
1620646800000.0,38815987780.37
1620647400000.0,38809058039.44
1620648000000.0,38814483131.99
1620648600000.0,38829203696.01
1620649200000.0,38819671314.75
1620649800000.0,38822213776.31
1620650400000.0,38820355796.05
1620651000000.0,38831334852.09
1620651600000.0,38825203829.16
1620652200000.0,38833201455.27
1620652800000.0,38832346273.18
1620653700000.0,38837253148.65
1620654600000.0,38841002742.37
1620655200000.0,38845698323.3
1620655500000.0,38845886690.26
1620655800000.0,38845389134.49
1620656400000.0,38845133102.02
1620656700000.0,38849600042.99
1620657300000.0,38854338255.08
1620657900000.0,38851441308.02
1620658500000.0,38857352754.59
1620658800000.0,38866133226.79
1620659100000.0,38859682389.79
1620659700000.0,38868841428.86
1620660300000.0,38862754950.73
1620661200000.0,38864425805.88
1620662100000.0,38864906481.65
1620662400000.0,38871280488.29
1620662700000.0,38878990011.35
1620663000000.0,38879775582.47
1620663600000.0,38886544795.27
1620664200000.0,38878527629.42
1620664800000.0,38873006605.55
1620665700000.0,38881864840.89
1620666300000.0,38892397605.83
1620666600000.0,38889778402.52
1620667500000.0,38883427765.21
1620668100000.0,38894731186.37
1620668700000.0,38891765098.54
1620669000000.0,38900460879.78
1620669300000.0,38895706866.42
1620669600000.0,38898885863.61
1620669900000.0,38903387431.92
1620670800000.0,38908977781.52
1620671100000.0,38900625055.97
1620671400000.0,38905228886.61
1620671700000.0,38903388376.09
1620672000000.0,38915151814.79
1620672600000.0,38902713690.55
1620673200000.0,38912834971.83
1620673800000.0,38915923597.64
1620674400000.0,38919768062.49
1620675000000.0,38923657623.18
1620675600000.0,38925025188.43
1620675900000.0,38920264332.56
1620676200000.0,38932042258.17
1620676500000.0,38926945193.69
1620676800000.0,38929327370.8
1620677100000.0,38926272520.76
1620677400000.0,38919452396.82
1620677700000.0,38932754326.8
1620678000000.0,38946785931.98
1620678300000.0,38944296920.34
1620678600000.0,38940402537.96
1620678900000.0,38954574619.18
1620679500000.0,38953218798.3
1620679800000.0,38942074437.75
1620680100000.0,38949529009.13
1620680700000.0,38951688105.06
1620681000000.0,38951442892.5
1620681600000.0,38956489860.81
1620682500000.0,38956838118.71
1620683400000.0,38958587189.14
1620684300000.0,38959717665.29
1620685200000.0,38961710737.14
1620685800000.0,38961250445.41
1620686400000.0,38964105632.66
1620687000000.0,38972510871.03
1620687600000.0,38969087112.15
1620688200000.0,38967175574.32
1620688800000.0,38977070802.59
1620689400000.0,38977909626.95
1620690000000.0,38977972364.79
1620690900000.0,38987731246.73
1620691500000.0,38987976005.67
1620692100000.0,38982968325.9
1620692700000.0,38980130105.22
1620693000000.0,38990871265.19
1620693600000.0,38994654371.99
1620694200000.0,38986805073.8
1620694800000.0,38998189509.24
1620695100000.0,39003885507.44
1620695700000.0,38994939869.38
1620696300000.0,39002721585.92
1620696600000.0,39001544959.02
1620697200000.0,38998195085.55
1620698100000.0,39009312320.73
1620699000000.0,39007929231.1
1620699600000.0,39012949619.68
1620700200000.0,39019486723.21
1620700800000.0,39020627817.0
1620701400000.0,39024048964.09
1620701700000.0,39016040421.0
1620702000000.0,39017208954.42
1620702300000.0,39023521115.67
1620702900000.0,39026891953.3
1620703500000.0,39024150535.47
1620704100000.0,39029357607.21
1620704700000.0,39029491808.9
1620705600000.0,39038969113.74
1620706200000.0,39030139129.68
1620707100000.0,39033917696.53
1620708000000.0,39038483701.36
1620708600000.0,39040031398.44
1620709500000.0,39050897232.35
1620710400000.0,39048746507.62
1620711000000.0,39050113442.13
1620711600000.0,39043176948.89
1620712200000.0,39055845143.94
1620712800000.0,39047246000.38
1620713700000.0,39044787962.13
1620714600000.0,39051815143.05
1620715500000.0,39056321110.4
1620716100000.0,39054492189.48
1620716700000.0,39060288064.03
1620717600000.0,39062807852.48
1620718800000.0,39072264599.54
1620720000000.0,39064990466.38
1620720600000.0,39076349571.36
1620721200000.0,39082526202.62
1620721800000.0,39074998701.54
1620722700000.0,39075314520.02
1620723300000.0,39073916421.51
1620724200000.0,39085249752.79
1620725100000.0,39073888980.07
1620726000000.0,39091906846.79
1620726900000.0,39084829305.07
1620727200000.0,39093633419.9
1620727800000.0,39089277699.11
1620728700000.0,39094665314.97
1620729300000.0,39097236502.66
1620730200000.0,39108646091.1
1620731100000.0,39095776515.68
1620731700000.0,39104287343.08
1620732900000.0,39108279982.22
1620733800000.0,39107354198.19
1620734400000.0,39105743611.34
1620734700000.0,39115500199.88
1620735300000.0,39111786641.43
1620735900000.0,39112814664.31
1620736200000.0,39124471536.2
1620736800000.0,39121350587.41
1620737400000.0,39133483694.39
1620738300000.0,39122900502.27
1620738900000.0,39135271833.4
1620739500000.0,39123147517.1
1620740100000.0,39135769288.91
1620740700000.0,39127479973.66
1620741300000.0,39136537961.74
1620741900000.0,39132215988.72
1620742500000.0,39136167120.89
1620743100000.0,39141836494.6
1620743700000.0,39136797798.87
1620744600000.0,39127417368.98
1620745500000.0,39150271365.15
1620746100000.0,39149972926.87
1620746400000.0,39148367079.16
1620747000000.0,39147651532.12
1620747900000.0,39148595648.05
1620748800000.0,39142768804.5
1620749400000.0,39159703583.89
1620750000000.0,39153774104.06
1620750900000.0,39147953186.6
1620751800000.0,39163747747.78
1620752700000.0,39167123660.69
1620753900000.0,39162626560.23
1620754800000.0,39162382657.76
1620756000000.0,39155993370.04
1620756900000.0,39170741832.16
1620757800000.0,39174755446.31
1620758700000.0,39175306328.38
1620759600000.0,39179704911.06
1620760200000.0,39176022992.17
1620761100000.0,39189383956.12
1620761700000.0,39185510627.88
1620762900000.0,39184122767.26
1620764100000.0,39190544934.22
1620765300000.0,39195504006.67
1620766800000.0,39191878391.05
1620768000000.0,39195765572.39
1620769200000.0,39196892026.14
1620770100000.0,39201464114.96
1620771300000.0,39199122925.13
1620772800000.0,39208806672.06
1620774300000.0,39203967413.75
1620775500000.0,39204605331.33
1620776700000.0,39212612074.27
1620777900000.0,39218971329.6
1620778200000.0,39209116309.3
1620778800000.0,39222407652.93
1620779700000.0,39211632630.87
1620780300000.0,39216748365.68
1620781200000.0,39212406911.4
1620782100000.0,39227910678.31
1620783600000.0,39230806976.59
1620784800000.0,39221797866.91
1620786300000.0,39224359153.08
1620786900000.0,39227663909.28
1620787800000.0,39230759450.13
1620789300000.0,39225532693.7
1620790500000.0,39241477084.87
1620791100000.0,39238678424.73
1620791700000.0,39238057937.88
1620792300000.0,39242335956.19
1620793200000.0,39252577083.08
1620794100000.0,39247547435.73
1620794700000.0,39237017763.79
1620795300000.0,39263481027.33
1620796200000.0,39251573855.13
1620797400000.0,39252326002.53
1620798600000.0,39248010733.33
1620799800000.0,39262870631.63
1620800700000.0,39255670015.21
1620801900000.0,39261136163.7
1620802800000.0,39264585378.77
1620804000000.0,39272736685.19
1620805500000.0,39276136456.26
1620806100000.0,39266878798.05
1620807000000.0,39270174952.4
1620807600000.0,39268638066.48
1620808200000.0,39279980359.04
1620808800000.0,39277914155.76
1620809400000.0,39274291855.92
1620810300000.0,39287080186.3
1620811500000.0,39292465253.53
1620812700000.0,39292595747.04
1620813300000.0,39288263302.67
1620813900000.0,39292783322.76
1620814200000.0,39288247227.6
1620814800000.0,39297322759.04
1620815400000.0,39293742639.59
1620816000000.0,39296850180.42
1620816600000.0,39302556652.07
1620817200000.0,39292202633.11
1620817800000.0,39300804338.45
1620818400000.0,39314674706.01
1620819000000.0,39300543845.28
1620819900000.0,39314179881.16
1620820500000.0,39314434542.93
1620821400000.0,39310830665.03
1620822300000.0,39310882049.33
1620822900000.0,39323360192.85
1620823500000.0,39314605126.77
1620824400000.0,39317116725.84
1620825000000.0,39320118176.82
1620825600000.0,39323410146.82
1620825900000.0,39336038204.63
1620826500000.0,39325411592.63
1620827100000.0,39333123924.96
1620827400000.0,39330554678.17
1620828000000.0,39339503178.94
1620828600000.0,39346706423.52
1620829500000.0,39338088923.2
1620829800000.0,39335845705.05
1620830400000.0,39343829551.83
1620831000000.0,39346284554.62
1620831300000.0,39358921928.88
1620831900000.0,39360014251.45
1620832200000.0,39353168611.11
1620832500000.0,39350092979.63
1620832800000.0,39359137616.29
1620833400000.0,39360694959.53
1620833700000.0,39367393527.92
1620834000000.0,39359783706.94
1620834600000.0,39362760933.14
1620835200000.0,39361072818.23
1620835500000.0,39364533616.06
1620835800000.0,39375064705.43
1620836400000.0,39375656363.13
1620836700000.0,39373889680.94
1620837000000.0,39382412203.48
1620837300000.0,39380083175.17
1620837600000.0,39375057935.93
1620837900000.0,39384740696.02
1620838200000.0,39381014297.01
1620838500000.0,39384136470.49
1620839100000.0,39394602364.54
1620839400000.0,39393140031.88
1620840000000.0,39388605712.41
1620840600000.0,39391880940.61
1620841200000.0,39406612546.61
1620842100000.0,39391413826.79
1620842700000.0,39395816986.2
1620843300000.0,39403967649.55
1620843600000.0,39407772433.02
1620843900000.0,39400614049.35
1620844500000.0,39401569365.06
1620844800000.0,39414918075.63
1620845100000.0,39409827000.85
1620845400000.0,39416250312.39
1620846000000.0,39416786220.1
1620846600000.0,39405863959.94
1620846900000.0,39422235895.04
1620847200000.0,39417534124.78
1620847800000.0,39408825988.17
1620848100000.0,39426319203.72
1620848700000.0,39420297439.07
1620849300000.0,39426291071.58
1620849900000.0,39436197087.4
1620850800000.0,39438674734.83
1620851400000.0,39432336216.21
1620852300000.0,39435103907.87
1620852900000.0,39451012184.74
1620854100000.0,39448938728.77
1620855000000.0,39436888035.84
1620856200000.0,39451911977.28
1620857400000.0,39445953664.2
1620857700000.0,39450989419.81
1620858000000.0,39453163127.14
1620858300000.0,39452378085.52
1620858600000.0,39443300789.99
1620858900000.0,39465406507.37
1620859200000.0,39465705669.95
1620859500000.0,39461254077.22
1620859800000.0,39468221428.13
1620860100000.0,39471200291.65
1620860400000.0,39467838428.09
1620860700000.0,39476081234.08
1620861000000.0,39473959374.39
1620861600000.0,39479119047.32
1620861900000.0,39467180145.89
1620862200000.0,39478944424.16
1620862500000.0,39484095557.52
1620862800000.0,39488288872.57
1620863100000.0,39478089619.83
1620863400000.0,39492116697.99
1620863700000.0,39495640765.03
1620864000000.0,39476039747.37
1620864300000.0,39481771493.46
1620864600000.0,39491442549.68
1620864900000.0,39495790576.46
1620865200000.0,39504687668.7
1620865500000.0,39508204846.43
1620865800000.0,39500851874.25
1620866100000.0,39507407986.4
1620866400000.0,39507914725.17
1620866700000.0,39503485801.84
1620867000000.0,39511893774.96
1620867300000.0,39518481659.1
1620867600000.0,39516691721.01
1620867900000.0,39525099189.72
1620868200000.0,39522047762.08
1620868500000.0,39522647185.97
1620868800000.0,39523377617.44
1620869100000.0,39525032021.85
1620869700000.0,39522342598.01
1620870000000.0,39526860403.69
1620870300000.0,39536344537.07
1620870900000.0,39534979389.18
1620871500000.0,39529065353.37
1620872100000.0,39541292506.64
1620872400000.0,39531687628.18
1620873000000.0,39548770778.18
1620873300000.0,39539603682.18
1620873900000.0,39548723175.2
1620874500000.0,39542746223.41
1620875100000.0,39549430904.01
1620875700000.0,39547858303.83
1620876300000.0,39558770779.64
1620876900000.0,39552343684.14
1620877500000.0,39546973388.9
1620877800000.0,39548090557.9
1620878400000.0,39565899396.53
1620878700000.0,39558336209.79
1620879000000.0,39568270055.43
1620879600000.0,39571703455.32
1620880200000.0,39572358335.55
1620880800000.0,39571039015.2
1620881400000.0,39581380430.55
1620882000000.0,39575395466.9
1620882600000.0,39574677050.63
1620883500000.0,39566928564.51
1620884100000.0,39577440731.55
1620885000000.0,39585195272.45
1620885900000.0,39589374952.01
1620886500000.0,39594394124.9
1620887400000.0,39603193298.54
1620888300000.0,39590221740.82
1620888900000.0,39592962792.05
1620889800000.0,39597079905.1
1620890700000.0,39600740728.22
1620891600000.0,39602346470.66
1620892200000.0,39593184972.35
1620893100000.0,39611610747.39
1620893700000.0,39603508294.49
1620894000000.0,39616331466.46
1620894600000.0,39611514614.34
1620895200000.0,39615871853.58
1620895800000.0,39613089622.47
1620896100000.0,39611556601.07
1620896400000.0,39613046230.9
1620897000000.0,39618047965.62
1620897300000.0,39622601661.6
1620897600000.0,39626231156.92
1620898200000.0,39632757845.68
