timestamp,stablecoin_exchange_outflow_total
1622097300000.0,42452253.34
1622098200000.0,94740235.81
1622098800000.0,47746298.35
1622099700000.0,22883028.98
1622100600000.0,46797183.67
1622101200000.0,15177078.43
1622101800000.0,77557637.86
1622102700000.0,12689260.28
1622103300000.0,99817302.23
1622103600000.0,58065091.32
1622104200000.0,95904588.42
1622104500000.0,46551122.27
1622104800000.0,33202967.34
1622105400000.0,14989518.15
1622106000000.0,98011081.31
1622106600000.0,75481047.68
1622107200000.0,122812255.42
1622107500000.0,80328323.3
1622107800000.0,69251825.55
1622108400000.0,105806920.52
1622109000000.0,12767896.0
1622109600000.0,61422839.02
1622109900000.0,30720623.51
1622110500000.0,93488044.08
1622110800000.0,98793960.75
1622111400000.0,41607626.56
1622112000000.0,68670081.72
1622112600000.0,-4515733.59
1622113200000.0,75238061.35
1622113800000.0,41400429.34
1622114400000.0,33025102.18
1622114700000.0,28507210.41
1622115300000.0,50087704.89
1622115900000.0,29237589.11
1622116500000.0,107156544.01
1622116800000.0,111405420.91
1622117100000.0,34552148.93
1622117400000.0,10417235.32
1622118000000.0,76515135.85
1622118600000.0,117002175.03
1622119200000.0,65282407.9
1622119500000.0,82606845.54
1622120100000.0,64753326.03
1622120700000.0,1624619.01
1622121300000.0,12457900.3
1622121900000.0,67914658.51
1622122200000.0,31096411.85
1622122500000.0,16906127.37
1622123100000.0,52037057.67
1622123700000.0,-34722397.04
1622124000000.0,114825607.88
1622124600000.0,94575102.32
1622125200000.0,74151411.77
1622125800000.0,50472227.84
1622126400000.0,56782984.7
1622127000000.0,56910635.59
1622127600000.0,65536818.1
1622128200000.0,12612321.15
1622128800000.0,42061819.67
1622129100000.0,102267588.14
1622129700000.0,53306270.0
1622130300000.0,65106516.41
1622130900000.0,56544643.28
1622131500000.0,50964422.94
1622132100000.0,54227954.93
1622132700000.0,127627068.52
1622133300000.0,91694133.38
1622133600000.0,126818314.4
1622134200000.0,59973856.85
1622134500000.0,-11100748.34
1622135100000.0,75462123.22
1622135700000.0,56257183.8
1622136000000.0,26723823.31
1622136600000.0,-6252573.96
1622137200000.0,3384760.23
1622138100000.0,62705354.01
1622138700000.0,120040475.49
1622139600000.0,1323963.0
1622140500000.0,46363626.04
1622141400000.0,61954617.59
1622142300000.0,58939949.13
1622143200000.0,99378668.4
1622143800000.0,-3319108.95
1622144400000.0,18983110.37
1622145300000.0,11207197.5
1622146200000.0,31941178.18
1622147100000.0,-15386159.54
1622148000000.0,30611091.11
1622148600000.0,-13969640.78
1622149500000.0,41975268.47
1622150100000.0,138459175.66
1622150700000.0,23726247.57
1622151300000.0,12242112.29
1622151600000.0,43186428.47
1622152200000.0,36327110.6
1622153100000.0,30920811.86
1622154000000.0,116873132.67
1622154600000.0,11477002.21
1622155200000.0,71074129.54
1622155800000.0,43069233.73
1622156400000.0,86777792.95
1622157000000.0,62304603.54
1622157600000.0,60338027.75
1622158500000.0,95124918.73
1622159400000.0,98074930.42
1622160300000.0,4295896.51
1622160600000.0,8155285.18
1622161200000.0,102705788.58
1622161800000.0,27578913.08
1622162400000.0,-15086945.96
1622163000000.0,106607700.44
1622163300000.0,53897515.2
1622163900000.0,87853679.7
1622164500000.0,61603934.91
1622165100000.0,-25522924.67
1622165700000.0,85499468.61
1622166600000.0,101951293.89
1622167200000.0,-131261.38
1622167800000.0,65230944.39
1622168700000.0,64229641.37
1622169900000.0,76242273.04
1622170500000.0,49597840.39
1622171100000.0,103023641.76
1622172000000.0,138272269.03
1622172900000.0,110573446.03
1622173500000.0,98189435.92
1622174400000.0,9736717.86
1622175000000.0,6678732.32
1622175600000.0,73169132.61
1622176200000.0,110296878.76
1622176500000.0,77468715.27
1622177100000.0,73331148.21
1622177400000.0,52896798.14
1622178000000.0,77017886.15
1622178600000.0,50011278.1
1622179200000.0,29154905.95
1622179800000.0,82271965.93
1622180400000.0,45780556.45
1622180700000.0,46828372.26
1622181000000.0,113825666.24
1622181300000.0,39042841.01
1622181900000.0,46863012.87
1622182200000.0,7773932.47
1622182800000.0,-7356976.61
1622183100000.0,42927673.07
1622183700000.0,106421862.24
1622184000000.0,126434622.92
1622184600000.0,54696623.88
1622184900000.0,34600758.12
1622185500000.0,7053910.25
1622186100000.0,65570662.44
1622186400000.0,71312424.78
1622186700000.0,25084849.25
1622187000000.0,47039398.17
1622187600000.0,-7758115.37
1622188200000.0,69112135.67
1622188500000.0,42882260.44
1622188800000.0,29425703.46
1622189100000.0,49921430.13
1622189400000.0,64370462.8
1622190000000.0,38294797.15
1622190600000.0,74324538.31
1622191200000.0,125773490.38
1622191800000.0,62927635.0
1622192100000.0,111008578.98
1622192400000.0,107293176.81
1622192700000.0,-12064477.14
1622193000000.0,91183002.57
1622193300000.0,66608107.02
1622193600000.0,27411728.53
1622193900000.0,87932156.42
1622194200000.0,-16370783.06
1622194500000.0,99418653.81
1622194800000.0,89425655.77
1622195100000.0,-14261569.66
1622195400000.0,9028374.74
1622195700000.0,10463878.65
1622196300000.0,112236687.54
1622196600000.0,131453657.1
1622197200000.0,42819094.35
1622197800000.0,74395805.19
1622198100000.0,43643195.45
1622198700000.0,86517439.71
1622199000000.0,101067487.39
1622199600000.0,57430371.96
1622200200000.0,50284763.31
1622200800000.0,101675646.27
1622201100000.0,25775705.23
1622201400000.0,70547253.13
1622202000000.0,15686957.19
1622202600000.0,81509373.74
1622202900000.0,4368221.07
1622203200000.0,31448270.47
1622203500000.0,41597391.35
1622203800000.0,89539466.38
1622204100000.0,6124977.84
1622204400000.0,72979644.86
1622204700000.0,89899728.22
1622205000000.0,107834342.06
1622205300000.0,22461439.25
1622205600000.0,109799764.28
1622205900000.0,-22626114.98
1622206500000.0,26145270.1
1622206800000.0,57592273.7
1622207100000.0,113623125.62
1622207400000.0,41377991.68
1622207700000.0,68989175.47
1622208000000.0,94452953.16
1622208600000.0,113629976.67
1622209200000.0,14526736.26
1622209500000.0,64477780.06
1622210100000.0,115235531.61
1622210700000.0,51934435.82
1622211300000.0,66633481.83
1622211600000.0,68582483.76
1622212200000.0,100235811.98
1622212800000.0,55635882.64
1622213700000.0,49728362.87
1622214000000.0,55760792.33
1622214300000.0,-18895228.91
1622214600000.0,6211076.64
1622215200000.0,28142652.72
1622215800000.0,31138872.79
1622216400000.0,59287682.56
1622216700000.0,92056605.43
1622217300000.0,3870408.39
1622217600000.0,131641094.13
1622217900000.0,68821124.27
1622218200000.0,72894264.72
1622218500000.0,34967405.99
1622218800000.0,37456801.71
1622219100000.0,23463502.68
1622219400000.0,137273019.67
1622219700000.0,92218825.54
1622220000000.0,55823033.14
1622220600000.0,78053854.83
1622221200000.0,70370170.65
1622221500000.0,92699106.48
1622221800000.0,9616306.83
1622222100000.0,37264373.2
1622222400000.0,45113690.99
1622223000000.0,23752691.6
1622223600000.0,85719690.59
1622224200000.0,-1469700.41
1622224800000.0,116952680.45
1622225100000.0,49367483.87
1622225400000.0,24487587.43
1622225700000.0,35699697.98
1622226000000.0,126657140.68
1622226300000.0,108126812.8
1622226600000.0,-10531571.48
1622226900000.0,106875336.33
1622227200000.0,11158347.98
1622227800000.0,27922775.8
1622228400000.0,79933423.67
1622229300000.0,-32177579.4
1622229600000.0,43828160.83
1622229900000.0,68619602.16
1622230200000.0,12683863.28
1622230500000.0,40457333.33
1622230800000.0,72731056.0
1622231400000.0,78841383.85
1622232000000.0,2294501.06
1622232600000.0,84619160.53
1622233200000.0,116138472.93
1622233800000.0,76698252.55
1622234100000.0,12020202.64
1622234400000.0,59193597.05
1622234700000.0,100364351.6
1622235000000.0,73617125.04
1622235300000.0,84544718.63
1622235900000.0,83209676.72
1622236200000.0,36325304.9
1622236500000.0,8939707.34
1622236800000.0,85163791.32
1622237100000.0,-29835283.16
1622237400000.0,4187422.76
1622238000000.0,110072142.06
1622238600000.0,52552639.04
1622239200000.0,94436197.21
1622239800000.0,12555184.52
1622240100000.0,-3268538.07
1622240400000.0,56412182.0
1622240700000.0,79079979.73
1622241000000.0,74837828.95
1622241300000.0,57455428.73
1622241900000.0,49606517.58
1622242500000.0,13717036.12
1622243100000.0,58965406.02
1622243700000.0,127245555.66
1622244300000.0,34057801.39
1622244900000.0,64561419.56
1622245200000.0,41016791.13
1622245800000.0,18525020.84
1622246700000.0,61247691.13
1622247300000.0,7817806.61
1622247900000.0,145089393.8
1622248500000.0,62059361.41
1622249400000.0,86599784.96
1622249700000.0,136067805.75
1622250300000.0,20667608.6
1622250900000.0,138505996.83
1622251500000.0,51548307.17
1622252400000.0,56139215.53
1622253300000.0,-10442463.35
1622253900000.0,45427472.07
1622254800000.0,16899218.16
1622255100000.0,26319602.36
1622255700000.0,4416894.25
1622256600000.0,123381001.7
1622257500000.0,-4686858.4
1622258400000.0,132227177.01
1622258700000.0,93590072.55
1622259300000.0,13485179.5
1622260200000.0,41615355.01
1622261100000.0,54687284.59
1622261700000.0,22197491.98
1622262600000.0,109491717.73
1622263500000.0,51034047.32
1622264100000.0,58636391.93
1622264400000.0,29168407.39
1622264700000.0,73112746.23
1622265000000.0,64803834.71
1622265600000.0,34930539.95
1622265900000.0,103034073.4
1622266200000.0,49016208.53
1622266500000.0,41022577.08
1622267100000.0,60461439.49
1622267700000.0,59350172.91
1622268300000.0,115587133.2
1622268900000.0,-12936039.6
1622269800000.0,88344957.84
1622270700000.0,5185023.93
1622271300000.0,67927671.13
1622271900000.0,59527928.81
1622272500000.0,40089593.44
1622273100000.0,50984660.73
1622273700000.0,27170094.47
1622274000000.0,47954444.21
1622274300000.0,33778294.92
1622274900000.0,107092038.79
1622275500000.0,-18773282.04
1622276100000.0,106489534.19
1622276400000.0,14706298.86
1622277000000.0,115391862.37
1622277300000.0,10706948.97
1622277900000.0,18796633.78
1622278500000.0,43985022.69
1622279100000.0,141778667.99
1622279400000.0,-1204960.55
1622280000000.0,56632491.87
1622280300000.0,35904906.11
1622280600000.0,61700217.29
1622280900000.0,87393843.63
1622281200000.0,134033134.54
1622281800000.0,90937135.02
1622282400000.0,42106451.06
1622283000000.0,-10010164.06
1622283600000.0,56332002.23
1622284200000.0,9468991.5
1622284800000.0,21240113.64
1622285400000.0,-3998435.21
1622286000000.0,36174354.35
1622286600000.0,12811979.97
1622287200000.0,34767632.85
1622287500000.0,48883366.89
1622287800000.0,101549125.72
1622288100000.0,89337080.44
1622288400000.0,28077100.14
1622289000000.0,56400786.3
1622289300000.0,44752745.17
1622289900000.0,12694456.42
1622290200000.0,37162918.5
1622290800000.0,72281760.88
1622291400000.0,71506393.2
1622292000000.0,-5922665.98
1622292300000.0,30146035.04
1622292600000.0,-24305273.99
1622293200000.0,52070829.85
1622293500000.0,81860208.64
1622294100000.0,78353020.49
1622294400000.0,14178974.72
1622295000000.0,72177138.43
1622295300000.0,-5881593.44
1622295600000.0,50473249.84
1622296200000.0,69612562.29
1622296800000.0,57755885.59
1622297100000.0,56583558.8
1622297400000.0,93244733.99
1622298000000.0,2790175.2
1622298300000.0,55694663.44
1622298900000.0,-23105945.83
1622299200000.0,-33111703.71
1622299500000.0,-9839464.52
1622299800000.0,101204656.76
1622300100000.0,-5328635.81
1622300700000.0,37436739.57
1622301000000.0,39114601.39
1622301300000.0,112413828.37
1622301600000.0,-13611166.46
1622301900000.0,120721634.01
1622302200000.0,32830582.06
1622302500000.0,102221060.81
1622302800000.0,75220488.25
1622303100000.0,-11811808.92
1622303700000.0,108020229.84
1622304300000.0,70905027.01
1622304600000.0,20288956.52
1622305200000.0,38167694.53
1622305800000.0,99909002.55
1622306100000.0,38868007.07
1622306700000.0,46581215.67
1622307300000.0,-27260678.56
1622307600000.0,-657800.35
1622307900000.0,14537372.3
1622308500000.0,42902675.46
1622308800000.0,40725179.67
1622309400000.0,27526330.44
1622310000000.0,40764233.03
1622310600000.0,21822544.35
1622310900000.0,13394332.31
1622311200000.0,29135989.24
1622311500000.0,76782602.72
1622311800000.0,79222470.01
1622312100000.0,97503313.04
1622312700000.0,-6167523.41
1622313300000.0,4670257.29
1622313900000.0,7090941.87
1622314500000.0,37172571.46
1622315100000.0,68827755.39
1622315700000.0,70592145.83
1622316300000.0,31008580.73
1622316900000.0,50715443.1
1622317500000.0,-19615444.95
1622318100000.0,70503512.99
1622319000000.0,116511435.76
1622319600000.0,46161023.1
1622320200000.0,10872352.4
1622320500000.0,63268998.47
1622320800000.0,19499954.72
1622321400000.0,8203685.78
1622322000000.0,32841287.78
1622322600000.0,37183702.64
1622323500000.0,55641412.51
1622324400000.0,36496991.04
1622325000000.0,63410072.92
1622325600000.0,51787238.89
1622326500000.0,86717929.67
1622327400000.0,61620433.0
1622328300000.0,121856665.28
1622329200000.0,10974047.48
1622329800000.0,53176723.87
1622330700000.0,44983482.51
1622331300000.0,105226068.02
1622331900000.0,22522560.66
1622332500000.0,39454655.48
1622333100000.0,-6686010.84
1622333700000.0,36199439.25
1622334000000.0,49122069.51
1622334300000.0,68304198.55
1622334900000.0,123300781.98
1622335200000.0,118170716.56
1622335800000.0,86552694.65
1622336400000.0,8204743.86
1622337000000.0,13500897.79
1622337600000.0,4767278.2
1622338200000.0,133542270.05
1622338800000.0,-6358092.56
1622339400000.0,21410422.38
1622340300000.0,33493414.96
1622340900000.0,-10985855.62
1622341500000.0,-497992.86
1622342100000.0,10699165.1
1622343000000.0,50085533.19
1622343900000.0,27316415.1
1622344800000.0,35590471.85
1622345400000.0,41798829.32
1622346000000.0,47807800.52
1622346600000.0,51232851.42
1622347200000.0,75158296.3
1622347800000.0,-14540286.78
1622348700000.0,-31281927.01
1622349300000.0,44396656.44
1622349900000.0,2912677.65
1622350500000.0,63941527.29
1622351400000.0,26031854.37
1622352000000.0,20184101.86
1622352600000.0,40975333.49
1622353200000.0,57232959.57
1622353800000.0,72950102.36
1622354400000.0,18147849.58
1622354700000.0,84018223.44
1622355300000.0,8816569.71
1622356200000.0,132915132.91
1622356500000.0,99120987.47
1622356800000.0,54629423.44
1622357100000.0,30784074.48
1622357700000.0,58126938.43
1622358300000.0,46747324.02
1622358900000.0,42102110.56
1622359500000.0,125291251.99
1622360100000.0,84898311.25
1622360700000.0,122841123.28
1622361300000.0,89637252.32
1622361900000.0,89765967.68
1622362200000.0,42807945.27
1622362800000.0,61774744.89
1622363100000.0,105901618.3
1622363700000.0,40377047.72
1622364300000.0,98553151.99
1622365200000.0,-2507417.47
1622365800000.0,70285974.5
1622366700000.0,132337416.07
1622367600000.0,30664170.06
1622368500000.0,94001173.19
1622369400000.0,24069244.06
1622370000000.0,78539823.96
1622370600000.0,31800113.01
1622371200000.0,55286035.52
1622372100000.0,119072858.28
1622373000000.0,129505038.4
1622373900000.0,30233232.19
1622374800000.0,41137363.46
1622375400000.0,70314373.5
1622375700000.0,31288899.65
1622376300000.0,13348875.92
1622376900000.0,73733944.96
1622377200000.0,43892533.93
1622377800000.0,-22697816.55
1622378400000.0,63912387.76
1622379000000.0,54184828.29
1622379300000.0,117924262.38
1622379900000.0,62623251.99
1622380500000.0,37856971.67
1622381100000.0,-4842012.49
1622381700000.0,67559488.42
1622382300000.0,104243723.22
1622383200000.0,25380286.38
1622384100000.0,97912921.1
1622384700000.0,117313721.18
1622385000000.0,135309489.28
1622385300000.0,65916620.82
1622385600000.0,28284223.47
1622386200000.0,81783817.11
1622386800000.0,57329064.48
1622387400000.0,13918837.58
1622388000000.0,69422461.08
1622388900000.0,58832572.33
1622389800000.0,65849154.87
1622390700000.0,54822252.25
1622391300000.0,103331117.48
1622391900000.0,28581258.66
1622392500000.0,51182535.31
1622393100000.0,104034947.0
1622394000000.0,49472864.91
1622394900000.0,82990387.78
1622395500000.0,8147308.91
1622396700000.0,67169889.46
1622397300000.0,78270219.63
1622398200000.0,107773053.51
1622398800000.0,129622643.94
1622399700000.0,101816183.08
1622400600000.0,-19830313.48
1622401500000.0,114654015.72
1622402400000.0,86104999.61
1622403300000.0,-11747007.43
1622404500000.0,51816405.81
1622405100000.0,106184874.14
1622406000000.0,42732520.82
1622406600000.0,29039778.39
1622407500000.0,109923867.9
1622408400000.0,6465966.25
1622409300000.0,67870137.89
1622410500000.0,78207325.92
1622411700000.0,70134352.62
1622412600000.0,21132499.13
1622413800000.0,107731555.5
1622414400000.0,107997454.2
1622415300000.0,67735554.63
1622416200000.0,110303694.39
1622416800000.0,30031032.29
1622418000000.0,74197722.55
1622418900000.0,91286068.19
1622419500000.0,5478130.84
1622419800000.0,31341260.58
1622420400000.0,90567467.21
1622420700000.0,134485591.56
1622421300000.0,3185037.52
1622421900000.0,63292460.11
1622422800000.0,60788109.67
1622423400000.0,17768533.89
1622424000000.0,71212944.65
1622424600000.0,66996870.88
1622424900000.0,-31618540.41
1622425200000.0,-4525817.84
1622425800000.0,116978614.77
1622426400000.0,68432495.39
1622427000000.0,118075477.91
1622427600000.0,-23711330.22
1622428200000.0,121538886.33
1622428800000.0,-10171531.37
1622429400000.0,130027804.26
1622430000000.0,12251986.15
1622430300000.0,98409521.67
1622430600000.0,78831597.24
1622430900000.0,23845992.53
1622431500000.0,21864431.77
1622432100000.0,84960365.28
1622432700000.0,49010114.77
1622433300000.0,82331217.42
1622433900000.0,115423992.6
1622434500000.0,69240235.59
1622435100000.0,40844249.06
1622435700000.0,-20504446.2
1622436300000.0,128020577.21
1622437200000.0,-4470256.15
1622437500000.0,62270301.46
1622438100000.0,112000315.14
1622438700000.0,3049620.49
1622439300000.0,77880170.14
1622439900000.0,27152995.4
1622440500000.0,138061040.54
1622441100000.0,-8256160.84
1622441700000.0,82257533.59
1622442300000.0,113697596.92
1622442900000.0,102754678.55
1622443500000.0,8558068.75
1622444100000.0,81322530.16
1622444700000.0,141216761.24
1622445000000.0,75128116.48
1622445300000.0,62045260.66
1622445600000.0,43287747.26
1622445900000.0,53454816.1
1622446200000.0,71299290.89
1622446800000.0,126784323.8
1622447100000.0,101209835.53
1622447700000.0,58952234.85
1622448300000.0,-2807221.96
1622448900000.0,65258520.34
1622449500000.0,1492995.6
1622449800000.0,97129710.82
1622450100000.0,88835146.92
1622450700000.0,25130810.41
1622451300000.0,50022714.15
1622451900000.0,34976359.05
1622452500000.0,81964207.92
1622453100000.0,28104753.56
1622453700000.0,23579396.02
1622454300000.0,683793.31
1622454600000.0,77198279.07
1622454900000.0,619963.14
1622455500000.0,25771239.56
1622455800000.0,81174559.46
1622456100000.0,31361460.75
1622456400000.0,7750553.85
1622457000000.0,67607427.37
1622457600000.0,133416589.77
1622457900000.0,99774589.88
1622458200000.0,53461434.02
1622458800000.0,94802126.43
1622459400000.0,75838682.63
1622460000000.0,32804494.14
1622460600000.0,104980915.55
1622460900000.0,103484107.71
1622461200000.0,-7519281.54
1622461500000.0,43548370.7
1622461800000.0,25933927.22
1622462400000.0,61119308.5
1622462700000.0,87634807.25
1622463000000.0,93871314.21
1622463300000.0,-2905336.91
1622463900000.0,40404426.78
1622464500000.0,51678796.75
1622465100000.0,-12907459.42
1622465700000.0,61851316.0
1622466300000.0,70377216.28
1622466600000.0,52511550.45
1622467200000.0,25886380.1
1622467500000.0,101710848.51
1622468100000.0,51411514.09
1622468700000.0,47586017.72
1622469000000.0,74505276.04
1622469300000.0,48071859.62
1622469600000.0,64589187.06
1622469900000.0,98776488.71
1622470200000.0,116761695.6
1622470500000.0,-3284469.71
1622471100000.0,51763212.31
1622471700000.0,25323316.49
1622472600000.0,97895430.46
1622473200000.0,-11685999.84
1622473500000.0,63536034.81
1622474100000.0,-21696694.28
1622474400000.0,7114987.37
1622474700000.0,88790031.97
1622475300000.0,67073630.15
1622475900000.0,113968435.72
1622476500000.0,52222099.08
1622477100000.0,92221345.01
1622477700000.0,27543649.46
1622478000000.0,104548189.47
1622478300000.0,69457183.5
1622478600000.0,39804912.35
1622478900000.0,108502952.49
1622479200000.0,15634540.18
1622479800000.0,84202539.42
1622480400000.0,76914904.61
1622480700000.0,85986590.61
1622481300000.0,37842800.46
1622481900000.0,125190076.31
1622482500000.0,33059569.49
1622483400000.0,64189631.4
1622484300000.0,71760321.63
1622485200000.0,77080142.74
1622486100000.0,35928261.88
1622487000000.0,33013235.94
1622488200000.0,89718509.59
1622489400000.0,74785468.61
1622490300000.0,73090864.22
1622491200000.0,73781561.4
1622491800000.0,102786549.92
1622492700000.0,54101792.19
1622493600000.0,-2616321.18
1622494200000.0,59437212.05
1622495400000.0,70739733.12
1622496600000.0,139879294.48
1622497800000.0,141204315.74
1622498400000.0,53062652.98
1622499000000.0,29217631.12
1622499600000.0,109670082.28
1622500500000.0,80977510.72
1622501400000.0,49364242.06
1622502300000.0,-19773647.97
1622503200000.0,-32851026.54
1622503800000.0,62419062.5
1622504400000.0,24599831.39
1622505000000.0,26963980.66
1622505900000.0,69421287.82
1622506200000.0,115197138.71
1622506800000.0,52705052.16
1622507400000.0,63261597.35
1622508000000.0,71244210.78
1622508600000.0,27824813.6
1622509200000.0,75436845.22
1622510100000.0,35945274.54
1622510700000.0,108343172.56
1622511000000.0,278797.26
1622511300000.0,-22591863.08
1622512200000.0,30776427.24
1622513100000.0,29094194.79
1622513400000.0,110270329.94
1622513700000.0,115157534.04
1622514000000.0,140955968.71
1622514600000.0,89763686.88
1622515200000.0,67034950.45
1622516100000.0,46126740.79
1622517000000.0,52531789.33
1622517600000.0,34599464.04
1622518200000.0,94896532.64
1622518500000.0,31270030.93
1622519100000.0,-13470210.79
1622519700000.0,92019899.03
1622520300000.0,97427289.81
1622520900000.0,-10231394.79
1622521800000.0,2477789.76
1622522400000.0,7895661.12
1622523600000.0,60510128.3
1622524500000.0,25716448.53
1622525100000.0,72704115.85
1622526000000.0,29710321.74
1622526600000.0,48640115.39
1622527200000.0,91226224.62
1622527800000.0,23503156.36
1622528400000.0,4638134.15
1622528700000.0,41865771.07
1622529300000.0,77285090.13
1622529900000.0,38657260.17
1622530500000.0,24609601.17
1622531100000.0,111936888.04
1622531700000.0,25387584.69
1622532600000.0,77223122.8
1622533200000.0,120118631.61
1622534100000.0,75478537.84
1622534700000.0,56975121.8
1622535000000.0,65106634.59
1622535300000.0,88051179.82
1622535600000.0,59866254.56
1622535900000.0,33676820.97
1622536500000.0,15525177.3
1622537100000.0,52812713.95
1622537400000.0,74884718.44
1622538000000.0,15926871.48
1622538600000.0,25364948.75
1622539200000.0,54276852.05
1622540100000.0,61155509.11
1622540400000.0,112479200.05
1622541000000.0,4244580.33
1622541600000.0,65795260.1
1622542200000.0,84773454.32
1622542800000.0,116184195.6
1622543400000.0,39445142.55
1622544300000.0,32813792.95
1622544600000.0,64907365.78
1622545200000.0,5707672.14
1622546100000.0,62684268.08
1622546700000.0,48983180.36
1622547300000.0,42483553.61
1622547900000.0,-22225721.86
1622548800000.0,-4618693.12
1622549400000.0,56665267.57
1622549700000.0,15583832.03
1622550300000.0,57222235.57
1622550900000.0,73012184.81
1622551800000.0,41146374.66
1622552400000.0,57125916.41
1622552700000.0,72332978.93
1622553000000.0,-28495518.74
1622553600000.0,39330396.57
1622554200000.0,65371889.96
1622554500000.0,10098470.37
1622554800000.0,768707.41
1622555100000.0,-19429195.69
1622555400000.0,61935245.37
1622555700000.0,105974789.13
1622556000000.0,15257655.49
1622556300000.0,19244199.27
1622556600000.0,144656961.82
1622556900000.0,85483797.3
1622557200000.0,60763579.9
1622557500000.0,31896545.17
1622558100000.0,99543514.4
1622558700000.0,36227857.6
1622559300000.0,84269344.98
1622559600000.0,112849393.85
1622559900000.0,17732152.61
1622560200000.0,43275728.36
1622560500000.0,63423289.55
1622560800000.0,38465209.57
1622561400000.0,39227790.8
1622562000000.0,-15666839.29
1622562600000.0,24964755.02
1622563200000.0,36123131.87
1622563500000.0,-22565932.59
1622564100000.0,51168029.72
1622564700000.0,83555350.07
1622565600000.0,22218915.28
1622566200000.0,118045788.29
1622566500000.0,18405367.2
1622566800000.0,47862407.06
1622567400000.0,12228112.87
1622568000000.0,-28364628.88
1622568600000.0,36337802.63
1622569200000.0,-29340777.06
1622569800000.0,42943642.14
1622570700000.0,61190862.04
1622571300000.0,7705215.55
1622571900000.0,12812759.95
1622572500000.0,62333486.06
1622573100000.0,45177585.26
1622574000000.0,31262466.06
1622574600000.0,26964481.5
1622575500000.0,90322494.68
1622576400000.0,13351943.69
1622577000000.0,44749540.73
1622577600000.0,89382628.25
1622578200000.0,4359284.34
1622578800000.0,23836770.03
1622579700000.0,34939821.56
1622580600000.0,17081726.55
1622581500000.0,100834055.4
1622582400000.0,106851071.88
1622583600000.0,49077148.88
1622584200000.0,94874896.46
1622584800000.0,115426750.7
1622585700000.0,58188221.84
1622586600000.0,62034667.72
1622587800000.0,28052211.15
1622588700000.0,-25738462.47
1622589600000.0,28173331.51
1622590200000.0,116671786.63
1622590800000.0,58391195.75
1622591700000.0,86368936.54
1622592300000.0,79748678.06
1622592900000.0,110381733.86
1622593500000.0,45087357.03
1622594100000.0,56310372.07
1622595000000.0,88568619.52
1622595600000.0,140349080.97
1622596200000.0,67267328.61
1622596800000.0,26703484.58
1622597700000.0,34556392.77
1622598900000.0,87133251.07
1622599800000.0,128101716.19
1622600700000.0,21702937.46
1622601600000.0,68493168.05
1622602500000.0,58652250.81
1622603100000.0,113368056.41
1622603400000.0,62104484.84
1622604300000.0,85403316.84
1622605500000.0,73869038.89
1622606700000.0,44800594.62
1622607900000.0,98756064.64
1622608800000.0,-15672629.5
1622610000000.0,47577317.12
1622610600000.0,22661932.95
1622611500000.0,84131323.05
1622612700000.0,104526580.44
1622613000000.0,120438800.61
1622613600000.0,98129224.56
1622614200000.0,96407006.6
1622614800000.0,65101469.13
1622615700000.0,41641720.27
1622616300000.0,103677546.74
1622617200000.0,7227155.38
1622617800000.0,6682240.81
1622618100000.0,12389241.99
1622618400000.0,103205161.5
1622619000000.0,-11843768.84
1622619300000.0,65427438.98
1622619900000.0,115653923.97
1622620500000.0,22123965.2
1622621100000.0,38356299.24
1622621700000.0,115368686.29
1622622600000.0,118539426.29
1622623500000.0,20269293.63
1622624400000.0,28139856.75
1622625000000.0,38066262.76
1622625600000.0,-10693961.93
1622626200000.0,34296069.97
1622626800000.0,84823490.3
1622627700000.0,43515835.7
1622628600000.0,123893367.84
1622629500000.0,8064810.09
1622630400000.0,55345310.39
1622631000000.0,112937521.03
1622631900000.0,4201363.52
1622632200000.0,7083190.31
1622632500000.0,78362088.46
1622633100000.0,75290335.5
1622634000000.0,51569457.0
1622634300000.0,7285044.25
1622635200000.0,27124873.33
1622635500000.0,67591616.38
1622636100000.0,66394173.87
1622637000000.0,51271258.43
1622637900000.0,33415753.61
1622639100000.0,1390439.2
1622639700000.0,66863288.96
1622640300000.0,33431301.73
1622640600000.0,113396260.45
1622640900000.0,-4126831.91
1622641200000.0,21919996.8
1622641800000.0,118472910.53
1622642700000.0,35134586.86
1622643600000.0,86272765.67
1622644200000.0,71642045.2
1622644500000.0,77272717.07
1622644800000.0,52958502.18
1622645400000.0,25685492.8
1622646000000.0,1846954.76
1622646600000.0,42560578.98
1622646900000.0,91061291.78
1622647500000.0,41532810.89
1622648100000.0,71907651.92
1622648700000.0,32942988.79
1622649600000.0,58279705.74
1622649900000.0,90010455.19
1622650200000.0,110437966.24
1622650500000.0,131213671.54
1622651100000.0,95819977.66
1622651700000.0,5607642.97
1622652300000.0,11067864.62
1622652900000.0,60883142.85
1622653500000.0,121918492.92
1622654400000.0,1641183.33
1622655300000.0,-4730501.08
1622656200000.0,134118795.82
1622656800000.0,39510132.8
1622657700000.0,40111752.64
1622658300000.0,1129493.1
1622659200000.0,19655396.85
1622660400000.0,53545569.47
1622661600000.0,30516076.07
1622662500000.0,74900271.38
1622664000000.0,71358638.82
1622664600000.0,16035916.31
1622664900000.0,23392973.71
1622665500000.0,69606538.42
1622666400000.0,71676999.57
1622667600000.0,41632328.53
1622668800000.0,8195155.29
1622670000000.0,38011586.31
