timestamp,bw_momentum
1610488200000.0,-0.0053
1610488800000.0,0.0053
1610489700000.0,0.0052
1610490900000.0,-0.0227
1610491800000.0,-0.0168
1610492400000.0,-0.0182
1610493000000.0,-0.0051
1610493600000.0,-0.0177
1610494500000.0,-0.0141
1610495100000.0,-0.0093
1610496000000.0,-0.0033
1610496600000.0,-0.0347
1610497500000.0,-0.0484
1610497800000.0,-0.0561
1610498400000.0,-0.0483
1610499000000.0,-0.0416
1610499600000.0,-0.0265
1610500200000.0,-0.0125
1610500800000.0,-0.0276
1610501700000.0,-0.0092
1610502600000.0,-0.0201
1610503200000.0,-0.0203
1610503800000.0,-0.0262
1610504700000.0,-0.0212
1610505300000.0,-0.0071
1610506200000.0,0.0172
1610507100000.0,0.0347
1610507400000.0,0.0446
1610508000000.0,0.0317
1610508600000.0,0.0293
1610509200000.0,0.0284
1610510100000.0,0.0132
1610511000000.0,0.0124
1610511900000.0,0.0007
1610512500000.0,0.0089
1610513400000.0,0.0202
1610514300000.0,0.007
1610515500000.0,-0.0085
1610516400000.0,-0.0276
1610517300000.0,-0.015
1610518200000.0,-0.0059
1610518800000.0,-0.0072
1610519700000.0,0.013
1610520600000.0,0.0084
1610521200000.0,0.0112
1610522400000.0,0.0369
1610523000000.0,0.0449
1610523600000.0,0.0476
1610524200000.0,0.0563
1610524800000.0,0.0477
1610525400000.0,0.0476
1610526000000.0,0.0315
1610526900000.0,0.0298
1610527800000.0,0.0344
1610529000000.0,0.025
1610529900000.0,0.0228
1610530800000.0,0.0148
1610531400000.0,0.0011
1610532300000.0,0.0078
1610533200000.0,-0.0088
1610534100000.0,-0.0104
1610534700000.0,0.0041
1610535600000.0,-0.0011
1610536500000.0,0.0087
1610537400000.0,0.0102
1610538000000.0,-0.0053
1610538300000.0,-0.0218
1610538900000.0,-0.0097
1610539500000.0,-0.0076
1610540400000.0,-0.0091
1610541300000.0,-0.0229
1610543100000.0,-0.0039
1610544000000.0,0.0039
1610544900000.0,-0.014
1610545800000.0,-0.0054
1610547000000.0,0.005
1610547600000.0,-0.0048
1610548200000.0,0.003
1610549100000.0,-0.0004
1610550000000.0,0.0051
1610550900000.0,0.0135
1610552100000.0,0.0092
1610553300000.0,0.0166
1610553900000.0,0.0029
1610555100000.0,-0.001
1610556600000.0,0.0139
1610558100000.0,0.0155
1610559300000.0,-0.0066
1610560800000.0,0.0067
1610562600000.0,0.0263
1610562900000.0,0.0406
1610563200000.0,0.0415
1610563800000.0,0.0322
1610564400000.0,0.0338
1610565300000.0,0.0326
1610566500000.0,0.0401
1610567100000.0,0.0387
1610568300000.0,0.0383
1610568900000.0,0.0358
1610569500000.0,0.03
1610570100000.0,0.0233
1610570700000.0,0.0165
1610571600000.0,0.0172
1610572500000.0,0.0107
1610573400000.0,0.0382
1610574600000.0,0.0405
1610574900000.0,0.0462
1610575500000.0,0.0338
1610576100000.0,0.0341
1610577000000.0,0.0229
1610577900000.0,0.0261
1610578800000.0,0.0442
1610580000000.0,0.0316
1610580900000.0,0.0272
1610581800000.0,0.0416
1610582700000.0,0.0469
1610583000000.0,0.0164
1610583900000.0,0.0116
1610585100000.0,-0.0027
1610586300000.0,0.007
1610587500000.0,0.0032
1610588400000.0,0.0115
1610589900000.0,0.0023
1610590800000.0,0.0013
1610591700000.0,0.0109
1610592900000.0,0.0053
1610594100000.0,-0.0103
1610595300000.0,-0.0232
1610596500000.0,-0.0226
1610597400000.0,-0.0183
1610598000000.0,-0.0035
1610599200000.0,-0.0011
1610600400000.0,0.004
1610601600000.0,0.0002
1610603100000.0,0.005
1610604300000.0,0.0094
1610605500000.0,0.0125
1610605800000.0,0.0122
1610607000000.0,0.017
1610608200000.0,0.0325
1610608500000.0,0.041
1610609100000.0,0.0347
1610609700000.0,0.0272
1610610600000.0,0.0182
1610611200000.0,0.0284
1610611800000.0,0.024
1610612700000.0,0.0263
1610613900000.0,0.0119
1610615100000.0,0.0035
1610616000000.0,0.0055
1610616600000.0,0.0045
1610617800000.0,-0.0025
1610618700000.0,-0.0035
1610619900000.0,-0.0061
1610621400000.0,0.0052
1610622300000.0,0.0033
1610623200000.0,-0.0143
1610624400000.0,-0.0028
1610625600000.0,-0.0122
1610626500000.0,-0.0127
1610627100000.0,0.0005
1610628000000.0,0.0049
1610629200000.0,0.0044
1610630100000.0,0.0108
1610631000000.0,0.0062
1610631300000.0,0.0196
1610632200000.0,0.0105
1610632800000.0,0.0229
1610633400000.0,0.0292
1610634000000.0,0.0228
1610634600000.0,0.0352
1610634900000.0,0.0452
1610635200000.0,0.0357
1610635500000.0,0.0341
1610636100000.0,0.0259
1610636700000.0,0.0222
1610637300000.0,0.0329
1610638200000.0,0.0287
1610638500000.0,0.0187
1610638800000.0,0.0096
1610639100000.0,0.0064
1610639400000.0,0.0071
1610640000000.0,0.0099
1610640300000.0,0.008
1610640900000.0,0.0022
1610641500000.0,0.0007
1610642400000.0,0.0008
1610643000000.0,-0.0055
1610643300000.0,-0.0101
1610643900000.0,-0.0126
1610644800000.0,0.0009
1610645400000.0,-0.0009
1610646300000.0,-0.0036
1610647500000.0,-0.0039
1610649000000.0,-0.0092
1610650200000.0,-0.0104
1610651400000.0,-0.0002
1610652600000.0,0.001
1610653800000.0,0.0078
1610654700000.0,0.0074
1610655900000.0,0.0078
1610657100000.0,-0.0058
1610658000000.0,-0.0193
1610658900000.0,-0.0216
1610659200000.0,-0.0167
1610659500000.0,-0.0228
1610659800000.0,-0.0193
1610660100000.0,-0.0257
1610660700000.0,-0.0256
1610661300000.0,-0.0273
1610661900000.0,-0.0298
1610662800000.0,-0.0282
1610664000000.0,-0.0206
1610664900000.0,-0.0101
1610665800000.0,-0.0037
1610667000000.0,0.0118
1610668200000.0,0.0099
1610668800000.0,0.0271
1610669400000.0,0.019
1610670300000.0,0.0249
1610671500000.0,0.0222
1610673000000.0,0.0245
1610674500000.0,0.0143
1610675400000.0,0.0158
1610676300000.0,0.0101
1610677500000.0,0.0084
1610679000000.0,0.0052
1610680200000.0,-0.0052
1610681100000.0,-0.0118
1610682300000.0,-0.0231
1610682900000.0,-0.021
1610683800000.0,-0.0282
1610684400000.0,-0.0214
1610685300000.0,-0.0292
1610686800000.0,-0.0102
1610688000000.0,-0.0237
1610689800000.0,-0.0393
1610690400000.0,-0.036
1610690700000.0,-0.0324
1610691300000.0,-0.0257
1610692200000.0,-0.0148
1610693400000.0,-0.0228
1610694300000.0,-0.0075
1610694900000.0,-0.0019
1610695500000.0,-0.0076
1610696400000.0,0.001
1610697600000.0,-0.0112
1610698200000.0,0.0076
1610699400000.0,0.0217
1610700600000.0,0.0078
1610701500000.0,0.0135
1610702700000.0,0.016
1610703600000.0,0.014
1610704500000.0,0.0222
1610705700000.0,0.0067
1610707200000.0,-0.0017
1610708700000.0,-0.0036
1610709600000.0,-0.0053
1610711100000.0,-0.0078
1610711700000.0,-0.0142
1610712600000.0,-0.0224
1610713500000.0,-0.0188
1610713800000.0,-0.0265
1610714100000.0,-0.0263
1610714700000.0,-0.026
1610715300000.0,-0.0229
1610716200000.0,-0.033
1610716800000.0,-0.0203
1610717400000.0,-0.013
1610718000000.0,-0.0165
1610718900000.0,-0.0163
1610719800000.0,-0.0198
1610720700000.0,-0.0211
1610721300000.0,-0.0131
1610721600000.0,-0.0103
1610722200000.0,-0.0168
1610722800000.0,-0.0253
1610723400000.0,-0.0351
1610723700000.0,-0.0172
1610724000000.0,-0.0176
1610724600000.0,-0.0387
1610725200000.0,-0.0488
1610725800000.0,-0.049
1610726100000.0,-0.0425
1610726400000.0,-0.0602
1610726700000.0,-0.056
1610727000000.0,-0.0438
1610727300000.0,-0.0495
1610727600000.0,-0.0271
1610727900000.0,-0.0127
1610728200000.0,-0.0206
1610728500000.0,-0.0241
1610728800000.0,-0.0067
1610729400000.0,0.0082
1610730000000.0,0.002
1610730600000.0,-0.0025
1610730900000.0,0.0289
1610731200000.0,0.0299
1610731800000.0,0.0085
1610732400000.0,0.016
1610733000000.0,0.0067
1610733600000.0,0.0064
1610734200000.0,0.0075
1610734800000.0,-0.0019
1610735400000.0,-0.0105
1610736000000.0,-0.0232
1610736300000.0,-0.0246
1610736600000.0,-0.0044
1610737200000.0,-0.0168
1610737800000.0,-0.0059
1610738400000.0,0.0034
1610739300000.0,-0.0087
1610740200000.0,-0.0216
1610741100000.0,-0.0249
1610741700000.0,-0.0259
1610742300000.0,-0.0195
1610742900000.0,-0.0078
1610743500000.0,0.0078
1610744400000.0,0.0241
1610745300000.0,0.0205
1610746500000.0,0.026
1610747400000.0,0.0087
1610748600000.0,0.0261
1610750100000.0,0.0359
1610750700000.0,0.0384
1610751600000.0,0.0365
1610752800000.0,0.0442
1610754300000.0,0.0558
1610755500000.0,0.0522
1610756100000.0,0.0452
1610757300000.0,0.0398
1610758800000.0,0.0374
1610760000000.0,0.0286
1610760900000.0,0.0253
1610761800000.0,0.0118
1610763000000.0,-0.0023
1610763900000.0,-0.0015
1610764800000.0,-0.0091
1610765700000.0,-0.0151
1610766300000.0,-0.022
1610767200000.0,-0.0225
1610768400000.0,-0.0194
1610769900000.0,-0.0273
1610771100000.0,-0.0273
1610772600000.0,-0.0297
1610774400000.0,-0.0321
1610775000000.0,-0.0387
1610775600000.0,-0.027
1610776500000.0,-0.0116
1610777700000.0,-0.0022
1610778900000.0,-0.0055
1610780400000.0,0.0032
1610781000000.0,0.0077
1610781600000.0,0.0054
1610782800000.0,0.0121
1610784300000.0,-0.0018
1610785500000.0,0.0299
1610786100000.0,0.0439
1610786400000.0,0.0426
1610787300000.0,0.045
1610787900000.0,0.0327
1610788500000.0,0.0308
1610789700000.0,0.0362
1610790900000.0,0.0363
1610791500000.0,0.0274
1610792400000.0,0.019
1610793600000.0,0.0232
1610794800000.0,0.0259
1610795700000.0,0.0082
1610796600000.0,0.0082
1610797500000.0,0.0126
1610798700000.0,0.0058
1610799600000.0,-0.0092
1610800200000.0,-0.0059
1610800500000.0,-0.0042
1610801400000.0,-0.0077
1610802600000.0,-0.0046
1610803500000.0,-0.0041
1610804400000.0,-0.0046
1610805300000.0,-0.0059
1610806200000.0,-0.0226
1610807400000.0,-0.0189
1610808300000.0,-0.0148
1610809200000.0,-0.0103
1610810400000.0,0.0171
1610811600000.0,0.0065
1610812500000.0,0.0019
1610813100000.0,-0.0154
1610814000000.0,-0.0101
1610815200000.0,-0.0019
1610816100000.0,-0.0092
1610817300000.0,-0.006
1610818200000.0,0.0059
1610819700000.0,-0.0007
1610820900000.0,-0.0087
1610822100000.0,-0.0053
1610823000000.0,-0.0298
1610823600000.0,-0.0254
1610823900000.0,-0.024
1610824800000.0,-0.0135
1610825700000.0,-0.022
1610826600000.0,-0.0213
1610828100000.0,-0.0067
1610829300000.0,-0.007
1610830800000.0,-0.0126
1610832300000.0,-0.0266
1610833200000.0,-0.0273
1610833800000.0,-0.0285
1610834400000.0,-0.0241
1610835000000.0,-0.0162
1610835900000.0,-0.0101
1610837400000.0,-0.0087
1610838600000.0,-0.0083
1610839800000.0,-0.0045
1610840700000.0,-0.0247
1610841900000.0,-0.026
1610842500000.0,-0.0152
1610843400000.0,0.0033
1610844300000.0,0.0107
1610845500000.0,0.0095
1610847300000.0,0.0303
1610848800000.0,0.0154
1610850300000.0,0.0092
1610852400000.0,-0.0011
1610854500000.0,0.0018
1610856000000.0,-0.0036
1610858400000.0,0.0038
1610859300000.0,0.0011
1610860200000.0,-0.0059
1610861400000.0,-0.0116
1610862600000.0,-0.0207
1610863500000.0,-0.0239
1610864400000.0,-0.0439
1610864700000.0,-0.0329
1610865600000.0,-0.0296
1610866800000.0,-0.0213
1610868000000.0,-0.0408
1610868900000.0,-0.0381
1610869500000.0,-0.0298
1610869800000.0,-0.0355
1610870700000.0,-0.036
1610871000000.0,-0.0281
1610871600000.0,-0.0242
1610872500000.0,-0.0276
1610873400000.0,-0.012
1610874000000.0,-0.0072
1610874600000.0,-0.0146
1610875800000.0,-0.0261
1610876700000.0,-0.0216
1610877300000.0,-0.0127
1610877900000.0,-0.0131
1610878500000.0,0.0041
1610879100000.0,0.0082
1610880000000.0,0.0026
1610880600000.0,0.0036
1610881800000.0,0.0104
1610882700000.0,0.0136
1610883600000.0,0.0098
1610884200000.0,0.0082
1610885100000.0,0.0284
1610886000000.0,0.0336
1610886900000.0,0.0227
1610888100000.0,0.0257
1610889000000.0,0.0147
1610890500000.0,0.0094
1610891700000.0,0.0011
1610892300000.0,0.0054
1610893200000.0,0.008
1610894400000.0,-0.0134
1610895600000.0,0.0015
1610896500000.0,0.016
1610896800000.0,0.0054
1610897700000.0,0.017
1610898600000.0,0.0162
1610899500000.0,0.0154
1610900400000.0,0.0247
1610901300000.0,0.0215
1610902500000.0,0.0299
1610904000000.0,0.0185
1610905500000.0,0.0191
1610906700000.0,0.0291
1610908800000.0,0.0153
1610910600000.0,0.0041
1610912100000.0,-0.0013
1610913600000.0,0.0004
1610915700000.0,0.011
1610917200000.0,0.0136
1610917800000.0,0.0131
1610918400000.0,0.0225
1610919300000.0,0.0168
1610920800000.0,0.0231
1610922600000.0,0.0169
1610923800000.0,0.0103
1610924700000.0,0.0122
1610926200000.0,0.0024
1610927400000.0,0.0008
1610928300000.0,0.0024
1610929800000.0,-0.0034
1610931600000.0,-0.02
1610933100000.0,-0.0152
1610934900000.0,-0.0161
1610936400000.0,-0.0207
1610938200000.0,-0.0195
1610939700000.0,-0.0312
1610940300000.0,-0.0306
1610940900000.0,-0.0393
1610941800000.0,-0.0215
1610942700000.0,-0.0162
1610944500000.0,-0.0208
1610945700000.0,-0.0317
1610947500000.0,-0.0096
1610948700000.0,-0.0205
1610949900000.0,-0.0204
1610951700000.0,-0.0179
1610953200000.0,-0.0
1610953800000.0,0.0236
1610954700000.0,0.0303
1610955600000.0,0.0319
1610957100000.0,0.0327
1610958000000.0,0.0314
1610959200000.0,0.0366
1610960700000.0,0.0483
1610961300000.0,0.0304
1610962500000.0,0.0357
1610964300000.0,0.0257
1610965500000.0,0.0308
1610967000000.0,0.0065
1610967900000.0,-0.0026
1610968500000.0,-0.0034
1610970000000.0,0.01
1610970900000.0,0.0248
1610971800000.0,0.03
1610972100000.0,0.0228
1610972400000.0,0.0149
1610973000000.0,0.0191
1610973900000.0,0.0136
1610974800000.0,0.0152
1610975100000.0,0.0154
1610976000000.0,0.0264
1610976900000.0,0.0244
1610978100000.0,0.0236
1610979300000.0,-0.004
1610980500000.0,-0.0247
1610980800000.0,-0.0253
1610981400000.0,-0.0252
1610982300000.0,-0.0181
1610983200000.0,-0.0198
1610984400000.0,-0.0209
1610985900000.0,-0.0229
1610986800000.0,-0.0169
1610987700000.0,-0.0217
1610989200000.0,-0.0311
1610990400000.0,-0.0367
1610991000000.0,-0.019
1610991900000.0,-0.0214
1610993100000.0,-0.0151
1610994600000.0,-0.0179
1610996100000.0,-0.013
1610997300000.0,-0.0138
1610998500000.0,-0.0112
1611000600000.0,0.0096
1611002100000.0,-0.0036
1611003600000.0,0.0001
1611005700000.0,0.0167
1611007500000.0,0.0248
1611009900000.0,0.019
1611011700000.0,0.0311
1611013200000.0,0.0229
1611014400000.0,0.0268
1611015000000.0,0.0152
1611016200000.0,0.0234
1611018000000.0,0.0274
1611018900000.0,0.0144
1611019800000.0,0.0276
1611020400000.0,0.0292
1611021000000.0,0.0173
1611021600000.0,0.0117
1611022800000.0,0.0163
1611024000000.0,0.0025
1611025500000.0,-0.0013
1611027300000.0,-0.0036
1611029100000.0,0.0008
1611031500000.0,-0.0071
1611033000000.0,-0.0141
1611034800000.0,-0.0128
1611036300000.0,-0.0162
1611037800000.0,-0.0179
1611038700000.0,-0.0097
1611039900000.0,-0.0051
1611042000000.0,0.0062
1611042900000.0,0.0079
1611043500000.0,0.0195
1611044400000.0,0.0229
1611044700000.0,0.0246
1611045000000.0,0.0254
1611045600000.0,0.0255
1611046500000.0,0.024
1611047700000.0,0.0245
1611049200000.0,0.0162
1611050100000.0,0.0171
1611051600000.0,0.0067
1611052800000.0,-0.0009
1611054300000.0,-0.0
1611055800000.0,-0.0068
1611057000000.0,-0.0004
1611057900000.0,-0.0082
1611059100000.0,-0.0156
1611060000000.0,-0.0118
1611060600000.0,-0.0098
1611061800000.0,-0.012
1611063300000.0,-0.0033
1611064800000.0,-0.0054
1611065400000.0,0.0084
1611066600000.0,-0.0012
1611068100000.0,-0.0014
1611069300000.0,0.0021
1611070500000.0,-0.0027
1611071400000.0,0.0147
1611072300000.0,0.0252
1611072600000.0,0.0217
1611073200000.0,0.0183
1611074400000.0,0.0115
1611075600000.0,0.0027
1611076200000.0,-0.0008
1611077400000.0,0.0005
1611078900000.0,-0.0007
1611079800000.0,-0.004
1611080700000.0,-0.0058
1611081900000.0,-0.0206
1611082800000.0,-0.0261
1611084000000.0,-0.0345
1611084600000.0,-0.0333
1611085200000.0,-0.0325
1611085800000.0,-0.0258
1611086700000.0,-0.0236
1611087600000.0,-0.0167
1611088800000.0,-0.0218
1611090000000.0,-0.0105
1611090600000.0,-0.0072
1611091500000.0,-0.0094
1611093300000.0,0.0013
1611094800000.0,-0.0008
1611096900000.0,0.0003
1611098400000.0,-0.0059
1611099600000.0,-0.0145
1611100800000.0,-0.0147
1611101100000.0,-0.0079
1611102000000.0,-0.0039
1611103200000.0,-0.0004
1611104700000.0,-0.0124
1611106200000.0,-0.009
1611107400000.0,-0.0191
1611108300000.0,-0.0196
1611109200000.0,-0.019
1611110700000.0,-0.0112
1611112200000.0,-0.0169
1611113100000.0,-0.0123
1611113700000.0,-0.0182
1611114000000.0,-0.0202
1611114600000.0,-0.0341
1611115200000.0,-0.0344
1611115800000.0,-0.0283
1611116400000.0,-0.03
1611117600000.0,-0.0183
1611118800000.0,-0.0132
1611120300000.0,-0.0174
1611122100000.0,-0.0186
1611123300000.0,-0.0014
1611124800000.0,-0.0061
1611125700000.0,0.0075
1611126900000.0,0.0095
1611127500000.0,0.0172
1611129000000.0,0.0114
1611130200000.0,0.0181
1611131400000.0,0.0084
1611132600000.0,0.0011
1611133500000.0,-0.0025
1611135000000.0,-0.0154
1611135600000.0,-0.0165
1611135900000.0,-0.0193
1611136200000.0,-0.0116
1611136800000.0,-0.0285
1611137400000.0,-0.0257
1611138000000.0,-0.0261
1611138600000.0,-0.0224
1611139500000.0,-0.0319
1611140400000.0,-0.0312
1611141300000.0,-0.033
1611141600000.0,-0.0314
1611142200000.0,-0.0111
1611142800000.0,-0.0075
1611143700000.0,-0.0218
1611144300000.0,-0.0046
1611144600000.0,-0.0019
1611145200000.0,-0.0013
1611145800000.0,-0.0041
1611146700000.0,-0.0061
1611147900000.0,-0.0081
1611148800000.0,0.0043
1611149700000.0,0.0179
1611150300000.0,0.0194
1611150900000.0,0.0132
1611151500000.0,0.013
1611152700000.0,0.0198
1611153600000.0,0.0066
1611154800000.0,0.0061
1611156300000.0,-0.0063
1611156900000.0,-0.0077
1611158100000.0,-0.0117
1611158400000.0,-0.0201
1611158700000.0,-0.0233
1611159000000.0,-0.0164
1611159300000.0,-0.015
1611159600000.0,-0.0184
1611160200000.0,-0.0182
1611160800000.0,-0.0047
1611161700000.0,-0.0019
1611162600000.0,-0.0003
1611163800000.0,0.0145
1611164700000.0,0.0149
1611165300000.0,0.0224
1611166800000.0,0.0324
1611168000000.0,0.0425
1611169200000.0,0.0249
1611170400000.0,0.0255
1611171900000.0,0.024
1611173100000.0,0.0162
1611174600000.0,0.0118
1611175800000.0,-0.0022
1611177300000.0,0.003
1611178500000.0,-0.0055
1611180900000.0,0.0037
1611183000000.0,0.0102
1611184800000.0,0.0225
1611185400000.0,0.0104
1611186900000.0,0.0086
1611187800000.0,-0.0008
1611189600000.0,0.0005
1611191100000.0,0.0006
1611192000000.0,-0.0029
1611193200000.0,0.0018
1611194400000.0,-0.0048
1611195600000.0,-0.0084
1611196800000.0,-0.0085
1611198300000.0,-0.0258
1611199500000.0,-0.0377
1611200400000.0,-0.0242
1611201900000.0,-0.0128
1611203700000.0,-0.0217
1611204600000.0,-0.0263
1611205200000.0,-0.0186
1611206100000.0,-0.0189
1611206700000.0,-0.0052
1611208200000.0,-0.0007
1611209400000.0,0.0069
1611210900000.0,0.0036
1611212700000.0,0.0137
1611214200000.0,0.0123
1611215700000.0,-0.0121
1611216600000.0,-0.0202
1611217500000.0,-0.0106
1611218100000.0,-0.0146
1611218700000.0,-0.0201
1611219300000.0,-0.0318
1611219600000.0,-0.0346
1611219900000.0,-0.0489
1611220500000.0,-0.0485
1611220800000.0,-0.0471
1611221100000.0,-0.0636
1611221400000.0,-0.0617
1611221700000.0,-0.0406
1611222000000.0,-0.0372
1611222300000.0,-0.029
1611222900000.0,-0.0265
1611223500000.0,-0.0342
1611224100000.0,-0.0335
1611224400000.0,-0.0353
1611224700000.0,-0.0018
1611225300000.0,-0.0078
1611225900000.0,-0.0118
1611226800000.0,-0.0006
1611227100000.0,0.001
1611227700000.0,-0.0136
1611228300000.0,-0.0102
1611228900000.0,-0.0117
1611229800000.0,-0.0201
1611230400000.0,-0.0202
1611230700000.0,-0.02
1611231000000.0,-0.0267
1611231300000.0,-0.0335
1611231600000.0,-0.0363
1611232200000.0,-0.0206
1611232500000.0,-0.0082
1611233100000.0,-0.0026
1611233700000.0,-0.0059
1611234300000.0,-0.0012
1611234900000.0,-0.0081
1611235500000.0,0.0143
1611236100000.0,0.0181
1611237000000.0,0.0246
1611237600000.0,0.0165
1611238200000.0,0.0003
1611238500000.0,0.0089
1611238800000.0,-0.0173
1611239400000.0,-0.0242
1611239700000.0,-0.0346
1611240000000.0,-0.036
1611240300000.0,-0.0306
1611240600000.0,-0.0399
1611241200000.0,-0.0373
1611241500000.0,-0.0261
1611241800000.0,-0.0169
1611242400000.0,-0.015
1611243000000.0,-0.0118
1611243600000.0,-0.0137
1611244200000.0,-0.0068
1611244800000.0,0.0048
1611245100000.0,0.0134
1611245400000.0,0.0267
1611246000000.0,0.0082
1611246900000.0,0.0064
1611247500000.0,-0.0026
1611248100000.0,-0.0163
1611248400000.0,-0.0124
1611248700000.0,-0.0009
1611249300000.0,-0.0018
1611249900000.0,0.0065
1611250200000.0,0.0156
1611251100000.0,0.0028
1611252000000.0,-0.0112
1611252600000.0,-0.0088
1611253500000.0,0.0011
1611254400000.0,0.0103
1611255000000.0,0.0079
1611255900000.0,0.0385
1611256800000.0,0.0371
1611257400000.0,0.0362
1611258300000.0,0.0333
1611259200000.0,0.0186
1611259800000.0,0.0103
1611261000000.0,0.0075
1611262200000.0,0.0094
1611262800000.0,0.0043
1611263700000.0,-0.0069
1611264900000.0,-0.0083
1611265800000.0,-0.014
1611266400000.0,-0.0474
1611266700000.0,-0.0628
1611267300000.0,-0.0619
1611267900000.0,-0.0713
1611268200000.0,-0.0624
1611268800000.0,-0.0517
1611269100000.0,-0.0421
1611269700000.0,-0.0185
1611270300000.0,-0.0349
1611270900000.0,-0.023
1611271500000.0,-0.0032
1611272400000.0,-0.017
1611273300000.0,-0.0116
1611273900000.0,-0.0024
1611274500000.0,-0.0189
1611275100000.0,-0.0154
1611275400000.0,-0.0304
1611275700000.0,-0.0306
1611276000000.0,-0.0358
1611276300000.0,-0.0396
1611276600000.0,-0.0319
1611276900000.0,-0.047
1611277200000.0,-0.0599
1611277500000.0,-0.0531
1611278100000.0,-0.047
1611278400000.0,-0.0393
1611278700000.0,-0.0113
1611279300000.0,0.005
1611279900000.0,0.0195
1611280500000.0,0.0058
1611281400000.0,0.0221
1611281700000.0,0.0048
1611282300000.0,0.0266
1611282900000.0,0.033
1611283500000.0,0.0376
1611284400000.0,0.0464
1611285300000.0,0.0472
1611286200000.0,0.0485
1611287100000.0,0.0389
1611287700000.0,0.043
1611288600000.0,0.0363
1611289200000.0,0.0347
1611290100000.0,0.0185
1611291000000.0,0.021
1611292200000.0,0.0214
1611293100000.0,0.0366
1611293700000.0,0.032
1611294300000.0,0.0412
1611295200000.0,0.0361
1611296100000.0,0.0397
1611296700000.0,0.0244
1611297600000.0,0.0123
1611298500000.0,0.019
1611299400000.0,0.0093
1611300600000.0,0.0008
1611301200000.0,0.0037
1611301800000.0,-0.0148
1611302400000.0,-0.0368
1611303000000.0,-0.0289
1611303900000.0,-0.023
1611304500000.0,-0.0263
1611305400000.0,-0.0205
1611305700000.0,-0.0018
1611306300000.0,-0.0008
1611306900000.0,-0.0046
1611307800000.0,0.0076
1611308700000.0,0.0126
1611309600000.0,0.0173
1611310500000.0,0.0171
1611311100000.0,0.0212
1611311700000.0,0.014
1611312300000.0,0.0103
1611313200000.0,0.0352
1611313800000.0,0.0197
1611314400000.0,0.0086
1611315300000.0,0.0037
1611316200000.0,0.0069
1611317100000.0,0.0063
1611318000000.0,0.0136
1611318900000.0,-0.0032
1611319800000.0,0.0101
1611320700000.0,0.0203
1611321300000.0,0.032
1611322200000.0,0.0275
1611323100000.0,0.0105
1611323700000.0,0.0123
1611324600000.0,0.0156
1611325500000.0,0.0182
1611326400000.0,0.0208
1611327600000.0,0.0326
1611328500000.0,0.0187
1611329400000.0,0.0264
1611330600000.0,0.0218
1611331500000.0,0.0058
1611332100000.0,0.0075
1611332700000.0,0.0114
1611333600000.0,0.0044
1611334800000.0,-0.0022
1611336000000.0,-0.0083
1611337500000.0,0.0038
1611339000000.0,-0.0011
1611340500000.0,0.0077
1611341100000.0,0.0184
1611341700000.0,0.0303
1611342000000.0,0.0253
1611342900000.0,0.0456
1611343500000.0,0.0334
1611343800000.0,0.0233
1611344700000.0,0.0333
1611345900000.0,0.0402
1611347100000.0,0.045
1611348300000.0,0.0331
1611349200000.0,0.0299
1611350400000.0,0.0169
1611351900000.0,0.007
1611352800000.0,0.0074
1611354300000.0,-0.0103
1611356100000.0,-0.0182
1611357000000.0,-0.016
1611358500000.0,-0.015
1611359400000.0,-0.0245
1611360300000.0,-0.0355
1611360900000.0,-0.0279
1611362100000.0,-0.0232
1611363300000.0,-0.0347
1611364500000.0,-0.0249
1611365700000.0,-0.0144
1611366600000.0,-0.0276
1611368100000.0,-0.0211
1611368700000.0,-0.0202
1611369600000.0,-0.0237
1611370800000.0,-0.0137
1611372300000.0,-0.0045
1611373800000.0,0.0094
1611375600000.0,-0.0035
1611377100000.0,-0.0105
1611378900000.0,0.0151
1611380400000.0,0.0171
1611381000000.0,0.0132
1611381900000.0,0.0168
1611383400000.0,0.0269
1611384900000.0,0.0193
1611385800000.0,0.0187
1611387300000.0,0.0062
1611389100000.0,0.0131
1611390600000.0,0.0044
1611392400000.0,0.0079
1611393300000.0,0.0036
1611394200000.0,-0.0057
1611395400000.0,-0.024
1611396000000.0,-0.0259
1611396900000.0,-0.0245
1611398100000.0,-0.0232
1611399300000.0,-0.0191
1611400500000.0,-0.0328
1611400800000.0,-0.0289
1611401400000.0,-0.0352
1611402000000.0,-0.0403
1611403200000.0,-0.027
1611403500000.0,-0.0222
1611404400000.0,-0.0253
1611405900000.0,-0.0306
1611407100000.0,-0.0204
1611407700000.0,-0.0132
1611408600000.0,-0.007
1611409500000.0,-0.012
1611410400000.0,-0.0026
1611411600000.0,0.0051
1611413100000.0,0.0001
1611414300000.0,0.0127
1611415200000.0,0.0006
1611416700000.0,0.0005
1611418200000.0,0.0102
1611419400000.0,0.0194
1611420600000.0,0.0098
1611422700000.0,0.0103
1611424200000.0,0.0019
1611425400000.0,0.0023
1611426600000.0,0.0135
1611428400000.0,0.0133
1611429600000.0,0.0214
1611431400000.0,0.0049
1611432900000.0,0.0059
1611434700000.0,0.0025
1611437700000.0,0.0096
1611438600000.0,0.0106
1611439800000.0,-0.0011
1611441600000.0,-0.0088
1611443400000.0,-0.0047
1611445500000.0,-0.0053
1611446700000.0,-0.0083
1611447900000.0,-0.0121
1611450300000.0,-0.0145
1611452700000.0,-0.0009
1611454800000.0,-0.0003
