timestamp,btc_long_liquidations_usd
1622474700000.0,377065340.36
1622475300000.0,624202437.46
1622475900000.0,681316623.9
1622476500000.0,709846118.69
1622477100000.0,864675826.09
1622477700000.0,1080552303.39
1622478000000.0,209919409.29
1622478300000.0,2372791624.89
1622478600000.0,369221294.62
1622478900000.0,161945128.1
1622479200000.0,391088875.86
1622479800000.0,666055112.31
1622480400000.0,1295168734.93
1622480700000.0,717778660.82
1622481300000.0,889345831.97
1622481900000.0,692662152.2
1622482500000.0,469585437.66
1622483400000.0,492370969.52
1622484300000.0,597486197.83
1622485200000.0,365145288.55
1622486100000.0,418732788.62
1622487000000.0,454293925.07
1622488200000.0,127525243.88
1622489400000.0,342607861.39
1622490300000.0,420473850.7
1622491200000.0,442738686.23
1622491800000.0,946331013.98
1622492700000.0,362239891.31
1622493600000.0,376480921.01
1622494200000.0,389027378.24
1622495400000.0,61094811.19
1622496600000.0,488423220.11
1622497800000.0,460497074.09
1622498400000.0,429463081.66
1622499000000.0,176261583.3
1622499600000.0,333900652.99
1622500500000.0,394047374.17
1622501400000.0,553195033.03
1622502300000.0,476004296.56
1622503200000.0,555987411.82
1622503800000.0,697010931.13
1622504400000.0,944571947.65
1622505000000.0,1256242261.76
1622505900000.0,419773457.71
1622506200000.0,504741065.45
1622506800000.0,632704522.21
1622507400000.0,514203509.25
1622508000000.0,560904532.14
1622508600000.0,519239362.44
1622509200000.0,682417315.79
1622510100000.0,1002691900.29
1622510700000.0,64532607.29
1622511000000.0,1138468485.17
1622511300000.0,484019552.19
1622512200000.0,512251508.56
1622513100000.0,1549661992.66
1622513400000.0,1253177197.37
1622513700000.0,917853799.17
1622514000000.0,504250664.66
1622514600000.0,437592505.42
1622515200000.0,1175782395.84
1622516100000.0,488357528.51
1622517000000.0,457935337.06
1622517600000.0,1507561722.66
1622518200000.0,2288257332.45
1622518500000.0,408648761.45
1622519100000.0,550830055.27
1622519700000.0,488957666.6
1622520300000.0,330315551.85
1622520900000.0,446346666.72
1622521800000.0,372760173.23
1622522400000.0,1204968592.98
1622523600000.0,429890347.82
1622524500000.0,369659984.67
1622525100000.0,514310671.9
1622526000000.0,549730235.8
1622526600000.0,467240171.45
1622527200000.0,678268641.53
1622527800000.0,741968979.66
1622528400000.0,1098522985.29
1622528700000.0,2920336805.75
1622529300000.0,405180030.01
1622529900000.0,450660402.95
1622530500000.0,509845727.87
1622531100000.0,2034490474.43
1622531700000.0,906393649.02
1622532600000.0,4182254.38
1622533200000.0,418447719.38
1622534100000.0,1110452703.59
1622534700000.0,299024198.02
1622535000000.0,5609268839.21
1622535300000.0,412397431.87
1622535600000.0,164434928.06
1622535900000.0,1082764960.49
1622536500000.0,453894204.72
1622537100000.0,424644936.91
1622537400000.0,453163899.33
1622538000000.0,535628159.79
1622538600000.0,592097729.18
1622539200000.0,1957543575.08
1622540100000.0,391447561.96
1622540400000.0,501327376.99
1622541000000.0,341995701.15
1622541600000.0,467885641.02
1622542200000.0,601316473.66
1622542800000.0,525401180.57
1622543400000.0,512486627.45
1622544300000.0,1502493416.36
1622544600000.0,494167635.6
1622545200000.0,259768052.88
1622546100000.0,695546540.36
1622546700000.0,84128269.61
1622547300000.0,34728089.42
1622547900000.0,189831808.82
1622548800000.0,2017859745.56
1622549400000.0,819707030.89
1622549700000.0,560118957.14
1622550300000.0,427522021.37
1622550900000.0,438823682.15
1622551800000.0,602331738.8
1622552400000.0,1221747390.65
1622552700000.0,2455074036.46
1622553000000.0,848675124.49
1622553600000.0,1674708409.81
1622554200000.0,1551965396.28
1622554500000.0,795714113.96
1622554800000.0,1789064396.36
1622555100000.0,3524112582.16
1622555400000.0,922803005.87
1622555700000.0,457935330.19
1622556000000.0,589464012.16
1622556300000.0,395748204.33
1622556600000.0,1151250562.99
1622556900000.0,547671329.1
1622557200000.0,1190696816.01
1622557500000.0,647290256.74
1622558100000.0,195804651.04
1622558700000.0,2698043687.46
1622559300000.0,435633489.34
1622559600000.0,943961771.73
1622559900000.0,2285600234.62
1622560200000.0,382689265.48
1622560500000.0,359595595.18
1622560800000.0,480349964.21
1622561400000.0,1025253680.82
1622562000000.0,310985673.87
1622562600000.0,470858469.49
1622563200000.0,1652533838.71
1622563500000.0,578419616.68
1622564100000.0,412570041.69
1622564700000.0,282727680.88
1622565600000.0,1583040567.23
1622566200000.0,1277181054.23
1622566500000.0,360107973.08
1622566800000.0,526803401.49
1622567400000.0,526639170.75
1622568000000.0,175474498.84
1622568600000.0,531567645.13
1622569200000.0,592478191.4
1622569800000.0,625244278.61
1622570700000.0,72283589.82
1622571300000.0,444767624.57
1622571900000.0,399340718.77
1622572500000.0,468341883.26
1622573100000.0,1272614358.97
1622574000000.0,1910930091.2
1622574600000.0,460993908.49
1622575500000.0,941990282.06
1622576400000.0,59527533.14
1622577000000.0,362861299.72
1622577600000.0,661702091.37
1622578200000.0,401973958.06
1622578800000.0,455415647.74
1622579700000.0,484210572.84
1622580600000.0,446497528.25
1622581500000.0,175895918.67
1622582400000.0,185358154.9
1622583600000.0,531673930.66
1622584200000.0,369162410.8
1622584800000.0,475636149.01
1622585700000.0,1032806437.97
1622586600000.0,105447672.05
1622587800000.0,585867050.4
1622588700000.0,438954297.41
1622589600000.0,433773774.49
1622590200000.0,453981910.77
1622590800000.0,160355891.34
1622591700000.0,453797707.31
1622592300000.0,427775001.22
1622592900000.0,2706407903.24
1622593500000.0,404973861.57
1622594100000.0,468057488.59
1622595000000.0,2815498186.06
1622595600000.0,792582333.48
1622596200000.0,551852293.81
1622596800000.0,382674154.96
1622597700000.0,461272802.41
1622598900000.0,403004529.87
1622599800000.0,430916302.33
1622600700000.0,459375633.26
1622601600000.0,24175278.06
1622602500000.0,381077624.54
1622603100000.0,386519212.89
1622603400000.0,332644916.23
1622604300000.0,689545046.47
1622605500000.0,589015336.36
1622606700000.0,520769201.93
1622607900000.0,390458886.12
1622608800000.0,90310571.96
1622610000000.0,483352937.04
1622610600000.0,8110449.71
1622611500000.0,535030776.55
1622612700000.0,441833004.14
1622613000000.0,438048746.6
1622613600000.0,650176175.17
1622614200000.0,571653303.14
1622614800000.0,387764900.46
1622615700000.0,572226416.97
1622616300000.0,429670775.75
1622617200000.0,601605748.98
1622617800000.0,846992431.36
1622618100000.0,436338396.5
1622618400000.0,394782544.97
1622619000000.0,553763612.46
1622619300000.0,734892772.87
1622619900000.0,623796952.42
1622620500000.0,501242956.48
1622621100000.0,678880768.78
1622621700000.0,152637753.75
1622622600000.0,679441948.66
1622623500000.0,756021165.58
1622624400000.0,356665846.02
1622625000000.0,568432889.53
1622625600000.0,412440380.4
1622626200000.0,468947754.5
1622626800000.0,928669424.93
1622627700000.0,548583522.32
1622628600000.0,23219944.69
1622629500000.0,440214746.16
1622630400000.0,534200338.02
1622631000000.0,552221562.7
1622631900000.0,1244302700.88
1622632200000.0,17134619.83
1622632500000.0,725038917.63
1622633100000.0,550266948.71
1622634000000.0,378526000.97
1622634300000.0,367237368.63
1622635200000.0,410123234.2
1622635500000.0,386424508.52
1622636100000.0,300049037.04
1622637000000.0,396572786.03
1622637900000.0,1291043703.24
1622639100000.0,70328937.87
1622639700000.0,501505572.85
1622640300000.0,1045818424.84
1622640600000.0,788201259.43
1622640900000.0,749421852.99
1622641200000.0,74940530.09
1622641800000.0,541444088.71
1622642700000.0,797048440.26
1622643600000.0,1123742422.39
1622644200000.0,506215177.4
1622644500000.0,846374488.41
1622644800000.0,1352374786.08
1622645400000.0,574290257.0
1622646000000.0,428861639.29
1622646600000.0,527738521.64
1622646900000.0,548298605.4
1622647500000.0,744675381.73
1622648100000.0,211552986.27
1622648700000.0,547941876.94
1622649600000.0,735158300.89
1622649900000.0,594238286.65
1622650200000.0,422485544.8
1622650500000.0,307052841.45
1622651100000.0,1340925673.41
1622651700000.0,386736220.27
1622652300000.0,688401628.72
1622652900000.0,431452998.15
1622653500000.0,448197107.34
1622654400000.0,346043855.44
1622655300000.0,382227960.92
1622656200000.0,428344008.71
1622656800000.0,487791874.12
1622657700000.0,394688099.23
1622658300000.0,504013263.33
1622659200000.0,400909770.08
1622660400000.0,181607912.54
1622661600000.0,701290458.27
1622662500000.0,435515598.34
1622664000000.0,518620973.77
1622664600000.0,193530145.97
1622664900000.0,739659582.83
1622665500000.0,460242980.89
1622666400000.0,472761135.67
1622667600000.0,491285691.88
1622668800000.0,741551417.67
1622670000000.0,459855872.6
1622671200000.0,146623457.19
1622672100000.0,1498369587.45
1622673000000.0,1112302197.0
1622673600000.0,524389123.14
1622674200000.0,388616127.01
1622675100000.0,486976975.07
1622676300000.0,447675696.36
1622677200000.0,965897041.71
1622678700000.0,1919562476.16
1622679000000.0,291575791.71
1622679300000.0,300008282.91
1622679600000.0,302848425.3
1622680500000.0,212278798.99
1622681400000.0,458182816.48
1622682300000.0,490351234.36
1622683500000.0,422907310.77
1622684400000.0,833526366.54
1622685300000.0,289671217.08
1622685900000.0,380914350.73
1622686800000.0,522052363.57
1622687700000.0,274542733.4
1622688900000.0,423565239.22
1622690100000.0,378201189.59
1622691000000.0,598057144.07
1622692200000.0,577474653.11
1622693100000.0,573526323.28
1622694000000.0,544966806.52
1622694900000.0,468547396.25
1622695800000.0,548540889.33
1622696400000.0,459022926.97
1622696700000.0,750664032.45
1622697000000.0,125748327.61
1622697300000.0,300390925.89
1622697600000.0,370522508.17
1622698200000.0,1333667616.91
1622698800000.0,843306663.61
1622699100000.0,709379425.96
1622699400000.0,882639434.72
1622700000000.0,909959627.03
1622700300000.0,652571203.62
1622700900000.0,574767752.12
1622701500000.0,663978704.6
1622702400000.0,511769193.01
1622702700000.0,88913823.11
1622703300000.0,471050796.61
1622703900000.0,1451652851.22
1622704500000.0,733553155.77
1622705100000.0,430071913.05
1622705700000.0,137577369.02
1622706600000.0,658958080.45
1622707500000.0,504835475.2
1622708100000.0,456424393.9
1622708700000.0,521861002.58
1622709600000.0,306083585.72
1622710500000.0,603181986.81
1622711400000.0,884472514.27
1622711700000.0,204346354.98
1622712000000.0,267911902.5
1622712600000.0,602543266.14
1622713200000.0,148677299.02
1622713800000.0,458331454.06
1622714400000.0,395639859.98
1622714700000.0,716249501.73
1622715000000.0,83241402.39
1622715300000.0,781573793.31
1622715900000.0,653223148.26
1622716500000.0,443323892.8
1622717100000.0,456069939.72
1622718000000.0,4571927358.04
1622718600000.0,53210105.54
1622719200000.0,917599736.43
1622719800000.0,701552704.54
1622720400000.0,596413579.24
1622721000000.0,1019003852.25
1622721300000.0,421581518.8
1622721600000.0,1992362161.25
1622721900000.0,635598013.47
1622722500000.0,570551594.57
1622723100000.0,821879715.33
1622723700000.0,779328812.19
1622724600000.0,263891640.38
1622724900000.0,927514715.15
1622725500000.0,566251551.2
1622726100000.0,3688670003.59
1622726400000.0,469169340.22
1622726700000.0,978210692.65
1622727300000.0,826003908.78
1622727600000.0,2501944404.28
1622727900000.0,710409288.38
1622728200000.0,439388931.85
1622728500000.0,803266371.81
1622729100000.0,741261884.65
1622729700000.0,1707584814.73
1622730000000.0,131369460.44
1622730600000.0,577319980.13
1622731200000.0,403152385.41
1622731800000.0,551817382.29
1622732400000.0,440061930.48
1622733000000.0,1133559343.88
1622733600000.0,131355363.33
1622734200000.0,530806810.62
1622735100000.0,600069523.01
1622735700000.0,253301790.49
1622736300000.0,709606648.19
1622737200000.0,644275625.59
1622737800000.0,656669937.04
1622738400000.0,541574909.64
1622739000000.0,482166170.81
1622739900000.0,101943637.1
1622740500000.0,572940149.82
1622741400000.0,356410580.27
1622742300000.0,368576641.75
1622742900000.0,416464315.71
1622743800000.0,1269998865.2
1622744700000.0,701176869.61
1622745300000.0,410964199.42
1622746200000.0,233505803.5
1622747100000.0,448358202.17
1622748000000.0,86527045.71
1622749200000.0,339147403.55
1622750100000.0,399823539.58
1622751000000.0,431513564.71
1622752200000.0,750928618.15
1622753100000.0,820641954.61
1622754300000.0,978358928.79
1622754900000.0,95341055.51
1622756100000.0,121349700.43
1622757000000.0,471860244.68
1622758200000.0,526203861.32
1622758800000.0,166745016.58
1622759700000.0,175833990.72
1622760900000.0,435213828.95
1622761500000.0,692306056.95
1622761800000.0,437666512.53
1622762400000.0,529860589.7
1622763300000.0,500695190.72
1622763900000.0,450026117.12
1622764800000.0,1077789144.47
1622765100000.0,1090967090.87
1622765400000.0,306301618.15
1622765700000.0,594506224.03
1622766300000.0,577826843.11
1622766900000.0,570238545.88
1622767800000.0,297120649.1
1622768400000.0,1328895345.32
1622769000000.0,4827525217.86
1622769300000.0,11229185647.95
1622769600000.0,1340249377.57
1622769900000.0,702185107.68
1622770200000.0,668087600.37
1622770500000.0,462192712.2
1622770800000.0,1176176013.92
1622771400000.0,618694105.49
1622772000000.0,1102993706.45
1622772600000.0,4802933917.1
1622772900000.0,581623611.18
1622773200000.0,407276392.15
1622773800000.0,485652708.65
1622774100000.0,638207951.45
1622775000000.0,623624486.17
1622775900000.0,242201848.11
1622776500000.0,790726307.69
1622777400000.0,544502034.23
1622777700000.0,684707611.52
1622778300000.0,397593984.41
1622778900000.0,177497718.6
1622779500000.0,1824569208.96
1622780400000.0,427050046.8
1622780700000.0,450544615.05
1622781300000.0,936186696.29
1622781900000.0,61771601.25
1622782500000.0,393808181.9
1622783100000.0,2158422446.09
1622783400000.0,8424807704.05
1622783700000.0,977857193.82
1622784000000.0,883522308.2
1622784600000.0,4292543376.15
1622785200000.0,2352085919.56
1622785500000.0,630887413.67
1622785800000.0,314565350.51
1622786400000.0,620173573.89
1622786700000.0,453635516.33
1622787000000.0,670724413.41
1622787600000.0,707915995.79
1622788500000.0,175837026.09
1622789100000.0,1023775686.43
1622789400000.0,603343415.97
1622790000000.0,3390245776.82
1622790300000.0,672928560.67
1622790600000.0,2587097494.4
1622791200000.0,410961068.76
1622791500000.0,440194519.44
1622791800000.0,386992642.63
1622792100000.0,119076236.57
1622792700000.0,402272617.84
1622793000000.0,914789486.45
1622793300000.0,281855010.48
1622793600000.0,1666220087.35
1622793900000.0,545300761.15
1622794200000.0,268296789.69
1622794500000.0,287162667.36
1622795100000.0,555632135.15
1622795700000.0,574255728.13
1622796300000.0,179935969.0
1622796900000.0,2266955313.04
1622797500000.0,403380194.27
1622797800000.0,517365592.43
1622798400000.0,445353634.58
1622799000000.0,442960265.29
1622799300000.0,549229814.41
1622799900000.0,232633012.36
1622800500000.0,464369781.14
1622801100000.0,744344330.69
1622801700000.0,637741204.86
1622802300000.0,1539542394.3
1622802900000.0,494961417.27
1622803500000.0,197579250.45
1622804100000.0,535841478.56
1622804700000.0,495426947.21
1622805000000.0,867334900.52
1622805600000.0,563590545.89
1622806500000.0,438419603.82
1622806800000.0,471724237.54
1622807100000.0,383612172.44
1622807400000.0,438467478.25
1622808000000.0,3766917057.68
1622808300000.0,12754273225.19
1622808600000.0,1582993424.73
1622808900000.0,732855838.42
1622809200000.0,455773393.78
1622809500000.0,2261946.87
1622809800000.0,807716221.57
1622810100000.0,1614244469.67
1622810400000.0,1232558299.53
1622810700000.0,1281607097.17
1622811000000.0,1315858661.68
1622811300000.0,914338265.52
1622811600000.0,757656129.02
1622811900000.0,67633200.2
1622812200000.0,31741913.31
1622812800000.0,605477379.76
1622813400000.0,451183843.05
1622814000000.0,1107769606.58
1622814600000.0,79138270.62
1622815200000.0,1897071046.39
1622815500000.0,2436570059.71
1622816100000.0,564298316.96
1622816400000.0,686121055.71
1622817000000.0,459304455.09
1622817300000.0,501011060.11
1622817900000.0,898113403.72
1622818500000.0,348609527.85
1622819100000.0,374707867.56
1622819700000.0,386949366.78
1622820300000.0,115950151.07
1622820900000.0,570462272.32
1622821500000.0,703038048.25
1622822100000.0,824052597.82
1622822700000.0,377679554.93
1622823000000.0,1103426485.7
1622823600000.0,83239421.02
1622824500000.0,39085195.31
1622825100000.0,486210345.49
1622826000000.0,428342977.73
1622826600000.0,611938927.08
1622827500000.0,63621536.25
1622827800000.0,124306557.37
1622828400000.0,304612371.09
1622829300000.0,588898595.0
1622830200000.0,453557565.85
1622831400000.0,163721723.71
1622832300000.0,605007028.87
1622833500000.0,84462347.43
1622834700000.0,73387371.57
1622835600000.0,1119809521.7
1622836200000.0,190420690.04
1622836800000.0,372391633.01
1622837700000.0,494159023.47
1622838600000.0,126504229.05
1622839800000.0,517785954.09
1622840700000.0,57685643.67
1622841600000.0,409414867.71
1622843100000.0,229030408.73
1622844300000.0,366638465.65
1622845500000.0,393468049.16
1622847000000.0,3059108010.6
1622848200000.0,2688382739.75
1622848500000.0,555504466.76
1622848800000.0,511994071.1
1622849400000.0,872794464.37
1622850300000.0,821545820.21
1622850600000.0,1717566216.18
1622851500000.0,760896368.26
1622852100000.0,456365089.95
1622852400000.0,617084521.0
1622853000000.0,683593269.17
1622853300000.0,7950992.24
1622853600000.0,660239605.6
1622854200000.0,802356164.54
1622854800000.0,326474324.56
1622855400000.0,409315062.15
1622856300000.0,594316720.15
1622857200000.0,514243207.63
1622857800000.0,570313027.54
1622858700000.0,802332209.83
1622859000000.0,491499301.55
1622860200000.0,514547412.55
1622860500000.0,446939479.59
1622861400000.0,577761666.65
1622862000000.0,324691340.04
1622862600000.0,472490785.62
1622863500000.0,477279129.11
1622864700000.0,627159915.89
1622865900000.0,22500055.88
1622866800000.0,104132125.24
1622867700000.0,555478297.01
1622868900000.0,464680095.74
1622869500000.0,231384053.72
1622870400000.0,379320795.09
1622871300000.0,7753599.51
1622872500000.0,851297649.79
1622873400000.0,409631289.79
1622874000000.0,449824298.92
1622874900000.0,61823355.53
1622875800000.0,787436365.96
1622877000000.0,418462447.83
1622877600000.0,786879982.94
1622878500000.0,824061020.84
1622879100000.0,438034325.64
1622879700000.0,927425107.91
1622880300000.0,403373168.0
1622880900000.0,400151278.36
1622881500000.0,175945035.36
1622882100000.0,566523764.17
1622882700000.0,261601430.0
1622883600000.0,185857361.24
1622884500000.0,509029839.69
1622885400000.0,721345947.21
1622886000000.0,1961215023.3
1622886300000.0,2990480217.61
1622886600000.0,35347137434.04
1622886900000.0,1116248797.85
1622887200000.0,1976915892.92
1622887500000.0,958399445.57
1622887800000.0,447810854.55
1622888100000.0,732035317.76
1622888400000.0,811149026.21
1622888700000.0,524830039.88
1622889000000.0,858547307.45
1622889300000.0,1009041583.78
1622889900000.0,607989848.29
1622890500000.0,139814349.05
1622891100000.0,1433240839.54
1622892000000.0,53093087.3
1622892300000.0,25629123.2
1622892900000.0,1641332335.48
1622893500000.0,5240959582.98
1622893800000.0,704394015.02
1622894100000.0,264704867.22
1622894400000.0,5535931023.44
1622894700000.0,231309469.72
1622895000000.0,871138784.23
1622895300000.0,533462836.47
1622895600000.0,444035919.76
1622895900000.0,575420392.0
1622896500000.0,820514090.47
1622896800000.0,871930743.83
1622897400000.0,475435873.7
1622898000000.0,953091225.76
1622898300000.0,476886929.19
1622898900000.0,454536491.38
1622899500000.0,104316024.79
1622900100000.0,1794903143.0
1622900700000.0,415507171.74
1622901300000.0,671053806.88
1622901600000.0,360462237.43
1622901900000.0,1418326244.27
1622902200000.0,588988606.51
1622902800000.0,681759057.28
1622903100000.0,1142503873.09
1622903700000.0,379559589.71
1622904000000.0,626981820.82
1622904600000.0,274172439.45
1622905200000.0,518348645.73
1622905500000.0,253107202.37
1622906100000.0,516400781.15
1622906700000.0,429677780.28
1622907000000.0,140444239.49
1622907300000.0,782643643.59
1622907600000.0,359848662.43
1622908200000.0,804668170.92
1622908500000.0,531718382.55
1622909100000.0,995994358.18
1622909700000.0,254685080.29
1622910300000.0,306034055.12
1622911200000.0,55870464.94
1622912100000.0,111296349.67
1622913000000.0,750882993.71
1622913300000.0,456190936.56
1622913900000.0,38861343.58
1622914200000.0,325456786.98
1622915100000.0,318497240.15
1622916000000.0,509237597.04
1622916600000.0,75615374.14
1622917500000.0,62746624.51
1622918700000.0,59806119.09
1622919900000.0,509220947.73
1622920800000.0,195320849.71
1622921400000.0,693983359.49
1622922000000.0,1333691164.06
1622922900000.0,443647479.68
1622923200000.0,484628377.66
1622923800000.0,459341703.81
1622924700000.0,395867617.41
1622925600000.0,2866724812.67
1622926200000.0,423444435.75
1622926500000.0,1985686460.08
1622927100000.0,392400918.56
1622927700000.0,2211963830.11
1622928300000.0,3679633184.57
1622928600000.0,2569530301.04
1622928900000.0,657739605.75
1622929200000.0,577307513.0
1622929500000.0,401233795.42
1622929800000.0,307003923.49
1622930400000.0,408073712.28
1622930700000.0,721518399.76
1622931600000.0,343191583.25
1622932200000.0,421840000.54
1622932800000.0,3317564173.21
1622933100000.0,456845044.83
1622933700000.0,368940352.42
1622934300000.0,509486346.34
1622934600000.0,442599400.68
1622935500000.0,374611961.89
1622936400000.0,502577808.95
1622937300000.0,522653513.8
1622937900000.0,470805473.95
1622938800000.0,429384496.93
1622939400000.0,391290003.96
1622940300000.0,672907501.26
1622940900000.0,443528236.42
1622941500000.0,780246712.1
1622942400000.0,495014666.29
1622942700000.0,282124782.98
1622943300000.0,42469262.73
1622944200000.0,539598091.63
1622945100000.0,441757018.48
1622946000000.0,129278201.28
1622946900000.0,391519104.64
1622947800000.0,301655836.99
1622949000000.0,2526311263.2
1622949600000.0,478551005.74
1622950200000.0,421452564.47
1622950800000.0,476811644.69
1622951700000.0,370505594.43
1622952600000.0,423531789.31
1622954100000.0,393068444.79
1622955000000.0,749101938.92
1622956200000.0,386751622.9
1622957400000.0,13157161.72
1622958600000.0,952562315.13
1622959500000.0,2439441784.89
1622960100000.0,1014878424.14
1622960400000.0,587166964.57
1622960700000.0,303377717.83
1622961000000.0,617607737.79
1622961600000.0,388506943.55
1622962200000.0,392280272.76
1622962800000.0,389944098.55
1622963700000.0,8324439.55
1622964600000.0,461573387.85
1622965200000.0,534011532.11
1622965800000.0,142738638.1
1622966700000.0,606177191.02
1622967600000.0,85306925.93
1622968500000.0,1405406333.07
1622969400000.0,694552314.3
1622970000000.0,440954726.13
1622970300000.0,756234280.4
1622971200000.0,453970230.67
1622972100000.0,495372639.63
1622973000000.0,393485614.75
1622973900000.0,923718448.61
1622974800000.0,369032064.04
1622975100000.0,1399114227.96
1622976000000.0,386205542.46
1622976600000.0,622140262.98
1622977500000.0,275712542.28
1622978100000.0,110433235.72
1622978700000.0,389797131.38
1622979600000.0,71425246.78
1622980500000.0,452141792.76
1622981100000.0,507171062.3
1622981700000.0,33224773.3
1622982600000.0,851351132.78
1622982900000.0,144233640.04
1622983500000.0,516622858.28
1622984100000.0,489408493.83
1622985000000.0,2596678056.95
1622985600000.0,320049882.49
1622985900000.0,398122377.58
1622986500000.0,42516146.38
1622987100000.0,1197077872.6
1622987400000.0,476145377.65
1622987700000.0,390042385.25
1622988300000.0,561173394.59
1622988600000.0,562026682.45
1622989200000.0,413003035.51
1622989800000.0,633163251.2
1622990700000.0,1492862238.8
1622991300000.0,421042099.62
1622991600000.0,1063410169.97
1622991900000.0,728725173.67
1622992500000.0,332257089.89
1622993100000.0,73357847.84
1622993700000.0,395658771.75
1622994600000.0,370204821.22
1622995200000.0,363667669.3
1622995500000.0,58538089.43
1622996100000.0,341545813.33
1622997000000.0,468673869.15
1622998200000.0,111131904.4
1622999400000.0,924766072.49
1623000300000.0,432619701.61
1623001200000.0,254678055.63
1623001800000.0,105552955.07
1623003000000.0,488671345.14
1623003900000.0,214781565.68
1623004800000.0,404016177.4
1623006000000.0,110033488.27
1623007200000.0,721643698.06
1623008400000.0,36670612.47
1623009600000.0,1346261008.93
1623010200000.0,696325713.46
1623011100000.0,264642710.25
1623012300000.0,427384039.42
1623013200000.0,150525301.55
1623014400000.0,105015613.75
1623015900000.0,59632390.95
1623017100000.0,5435315640.58
1623018000000.0,14014422.45
1623018600000.0,3227465374.18
1623018900000.0,475349881.25
1623019500000.0,538723183.05
1623020100000.0,663429009.81
1623020700000.0,12472703.36
1623021300000.0,90971195.08
1623022200000.0,610234676.03
1623023400000.0,76423004.27
1623024300000.0,651019655.5
1623024600000.0,889730906.28
1623024900000.0,549274393.04
1623025200000.0,820632931.73
1623025800000.0,411161230.62
1623026100000.0,773925033.69
1623026700000.0,146449257.82
1623027600000.0,219505164.53
1623028200000.0,193586069.51
1623028800000.0,489603014.54
1623029700000.0,1504142684.79
1623030600000.0,531156871.94
1623031200000.0,368684077.12
1623031800000.0,203516767.27
1623032700000.0,489444055.91
1623033600000.0,97531473.89
1623034800000.0,497479835.81
1623036000000.0,840678807.0
1623036600000.0,651622505.16
1623037200000.0,709480723.16
1623037500000.0,395561206.82
1623038100000.0,484123567.3
1623038700000.0,1806770895.22
1623039900000.0,415869257.06
1623040500000.0,616419445.45
1623041700000.0,146934351.69
1623042600000.0,422357179.83
1623043800000.0,408104184.72
1623044100000.0,455342298.54
1623044700000.0,85099436.11
1623045600000.0,383422898.26
1623046200000.0,529639723.88
1623047400000.0,337417502.04
1623048300000.0,110043857.17
1623049200000.0,405946125.32
1623049500000.0,442907904.11
1623050400000.0,396272203.86
1623050700000.0,451893909.85
1623051600000.0,300794114.18
1623052500000.0,417390895.17
1623053100000.0,482543304.28
1623053700000.0,383877061.26
1623054300000.0,447368200.66
1623054900000.0,117749775.47
1623055800000.0,24091303.82
1623056700000.0,473535893.19
1623057300000.0,91023798.14
1623057900000.0,492761681.14
1623058500000.0,59115409.48
1623059100000.0,756611170.27
1623060300000.0,440059847.64
1623060900000.0,608208836.19
1623061500000.0,49495718.0
1623062100000.0,36032988.73
1623063000000.0,568070473.46
1623063900000.0,456679824.9
1623065100000.0,988543580.11
1623065700000.0,286269521.56
1623066600000.0,629456348.3
1623067500000.0,629058323.42
1623067800000.0,411581299.2
1623068700000.0,1364858703.69
1623069300000.0,570351309.96
1623069600000.0,626614480.11
1623070200000.0,291180507.48
1623070800000.0,145845859.13
1623071100000.0,402084453.28
1623071700000.0,605649527.78
1623072300000.0,198189252.13
1623072900000.0,83164466.74
1623073500000.0,659224833.49
1623074100000.0,348815815.47
1623074400000.0,3691563088.24
1623074700000.0,579973369.57
1623075000000.0,920220574.49
1623075600000.0,568019863.88
1623075900000.0,553831727.99
1623076500000.0,556867522.43
1623077100000.0,946595902.62
1623077700000.0,731622189.58
1623078300000.0,413637141.11
1623078900000.0,48461637.63
1623079800000.0,117905181.32
1623080700000.0,134472013.81
1623081600000.0,205606986.82
1623081900000.0,230022952.23
1623082500000.0,605895587.18
1623083100000.0,1013410251.23
1623083400000.0,542642018.93
1623084000000.0,453133830.32
1623084900000.0,833069943.24
1623085500000.0,290167789.23
1623085800000.0,694681738.05
1623086400000.0,704879680.98
1623087000000.0,1308026953.69
1623087600000.0,83552256.12
1623088200000.0,409556997.17
1623088800000.0,1505094742.86
1623089700000.0,462844654.7
1623090000000.0,465294856.01
1623090600000.0,684175984.67
1623091500000.0,376527516.55
1623092100000.0,693469482.5
1623092700000.0,279523141.13
1623093300000.0,412344919.7
1623093600000.0,519839614.34
1623094200000.0,378113935.84
1623094500000.0,460479275.38
1623095400000.0,409057958.68
1623096000000.0,237575076.09
1623096300000.0,390631573.81
1623096900000.0,737415244.29
1623097800000.0,261175708.31
1623098400000.0,24686731322.38
1623099000000.0,6503318710.38
1623099300000.0,930474747.32
1623099600000.0,553352093.92
1623099900000.0,1533198155.57
1623100200000.0,1571931244.32
1623100500000.0,4318354478.16
1623100800000.0,429817272.41
1623101100000.0,558586039.4
1623101400000.0,598548438.99
1623101700000.0,2160205352.73
1623102300000.0,355095554.43
1623102600000.0,442913467.34
1623103200000.0,484875291.99
1623103800000.0,397249706.29
1623104100000.0,377023354.96
1623104700000.0,482681003.33
1623105300000.0,388589877.44
1623105600000.0,428204013.0
1623106200000.0,117687262.49
1623107100000.0,272687103.71
1623107700000.0,1853722177.94
1623108300000.0,684071522.7
1623108600000.0,1535254572.43
1623109200000.0,48429365.01
1623109500000.0,337592462.15
1623109800000.0,3914699936.44
