timestamp,btc_exchange_whale_ratio
1618097700000.0,0.2758
1618098600000.0,0.2903
1618099500000.0,0.2867
1618100100000.0,0.3889
1618100700000.0,0.3887
1618101600000.0,0.3589
1618102800000.0,0.3557
1618104000000.0,0.3665
1618105500000.0,0.3083
1618106400000.0,0.3252
1618107600000.0,0.3674
1618109700000.0,0.3551
1618110600000.0,0.3065
1618111800000.0,0.2611
1618113600000.0,0.4022
1618114500000.0,0.3797
1618115700000.0,0.3158
1618116300000.0,0.3487
1618116900000.0,0.3217
1618118100000.0,0.2693
1618119000000.0,0.314
1618119600000.0,0.3979
1618120500000.0,0.3658
1618121400000.0,0.3124
1618122000000.0,0.2998
1618123200000.0,0.3452
1618123800000.0,0.3845
1618125000000.0,0.366
1618125900000.0,0.4404
1618127400000.0,0.4023
1618128600000.0,0.3613
1618129500000.0,0.2959
1618130700000.0,0.3819
1618132200000.0,0.3264
1618133100000.0,0.303
1618134000000.0,0.4676
1618135500000.0,0.3533
1618136700000.0,0.3905
1618138200000.0,0.2966
1618139400000.0,0.3384
1618140300000.0,0.365
1618142100000.0,0.3423
1618143300000.0,0.3963
1618144200000.0,0.3673
1618145700000.0,0.3507
1618147200000.0,0.3849
1618148100000.0,0.2636
1618149000000.0,0.4062
1618149900000.0,0.3473
1618150800000.0,0.3975
1618152000000.0,0.3587
1618153500000.0,0.3945
1618155000000.0,0.248
1618156500000.0,0.2902
1618157400000.0,0.3384
1618158900000.0,0.3567
1618160700000.0,0.4086
1618161900000.0,0.3254
1618162500000.0,0.3423
1618163400000.0,0.3798
1618165200000.0,0.328
1618166400000.0,0.3753
1618168500000.0,0.3709
1618169100000.0,0.3822
1618169400000.0,0.347
1618170000000.0,0.3058
1618170900000.0,0.3399
1618172700000.0,0.3388
1618174200000.0,0.3038
1618176000000.0,0.3078
1618178100000.0,0.3508
1618179900000.0,0.3221
1618180500000.0,0.3655
1618181700000.0,0.3817
1618182900000.0,0.3907
1618183800000.0,0.2628
1618185000000.0,0.3278
1618185900000.0,0.4269
1618186500000.0,0.3915
1618187100000.0,0.3193
1618188300000.0,0.3092
1618190100000.0,0.3461
1618191000000.0,0.4698
1618192800000.0,0.4174
1618194900000.0,0.3371
1618196100000.0,0.4772
1618198200000.0,0.4105
1618199100000.0,0.293
1618199700000.0,0.332
1618200300000.0,0.2956
1618200900000.0,0.3481
1618201500000.0,0.3935
1618202400000.0,0.2841
1618203300000.0,0.3512
1618204200000.0,0.3739
1618205100000.0,0.3555
1618206900000.0,0.4034
1618208400000.0,0.4038
1618209300000.0,0.3629
1618210200000.0,0.2982
1618210800000.0,0.3001
1618211100000.0,0.2619
1618211700000.0,0.3273
1618212300000.0,0.3045
1618212600000.0,0.3025
1618212900000.0,0.2984
1618213500000.0,0.3292
1618213800000.0,0.3183
1618214400000.0,0.3208
1618214700000.0,0.3435
1618215600000.0,0.327
1618216800000.0,0.3326
1618217700000.0,0.3353
1618218900000.0,0.2818
1618220400000.0,0.406
1618220700000.0,0.3591
1618221000000.0,0.3336
1618221600000.0,0.3327
1618222200000.0,0.3384
1618222800000.0,0.3476
1618223700000.0,0.2701
1618224000000.0,0.2871
1618224300000.0,0.3707
1618224900000.0,0.3631
1618225800000.0,0.3048
1618226400000.0,0.3723
1618227600000.0,0.4571
1618228500000.0,0.3662
1618229100000.0,0.2936
1618229700000.0,0.3375
1618230900000.0,0.4826
1618231800000.0,0.3828
1618233000000.0,0.3876
1618233900000.0,0.3118
1618235100000.0,0.3739
1618236300000.0,0.4307
1618236900000.0,0.2929
1618237800000.0,0.3366
1618238700000.0,0.4698
1618239600000.0,0.4073
1618240200000.0,0.3898
1618240500000.0,0.4258
1618241100000.0,0.3596
1618242000000.0,0.326
1618242600000.0,0.2558
1618243500000.0,0.2771
1618244400000.0,0.3725
1618245300000.0,0.3438
1618246800000.0,0.4007
1618247400000.0,0.3124
1618248600000.0,0.3749
1618250400000.0,0.3233
1618251900000.0,0.341
1618254000000.0,0.3176
1618255800000.0,0.377
1618257900000.0,0.3438
1618259400000.0,0.3092
1618261200000.0,0.3039
1618262700000.0,0.3505
1618263600000.0,0.369
1618265400000.0,0.3597
1618267800000.0,0.3592
1618269900000.0,0.2963
1618271700000.0,0.3813
1618272600000.0,0.2485
1618272900000.0,0.3149
1618273800000.0,0.4035
1618274700000.0,0.3504
1618276200000.0,0.3182
1618277400000.0,0.3457
1618278300000.0,0.2947
1618278900000.0,0.3727
1618279500000.0,0.345
1618280400000.0,0.2497
1618281600000.0,0.4513
1618282200000.0,0.354
1618283100000.0,0.3697
1618283700000.0,0.3289
1618284300000.0,0.3691
1618284900000.0,0.3263
1618286100000.0,0.3975
1618287300000.0,0.257
1618288500000.0,0.2673
1618289400000.0,0.3713
1618290900000.0,0.4922
1618292100000.0,0.381
1618293300000.0,0.2979
1618294500000.0,0.431
1618295400000.0,0.3804
1618295700000.0,0.3543
1618296000000.0,0.3152
1618296300000.0,0.3078
1618296600000.0,0.378
1618297200000.0,0.3246
1618297800000.0,0.3506
1618298400000.0,0.3757
1618299300000.0,0.2838
1618300200000.0,0.424
1618300800000.0,0.2764
1618301100000.0,0.4284
1618301700000.0,0.385
1618302000000.0,0.341
1618302300000.0,0.3661
1618302600000.0,0.3106
1618302900000.0,0.3274
1618303200000.0,0.3378
1618303500000.0,0.3779
1618303800000.0,0.3231
1618304100000.0,0.3412
1618304700000.0,0.3204
1618305300000.0,0.369
1618305900000.0,0.3652
1618306500000.0,0.39
1618307100000.0,0.3924
1618307400000.0,0.3149
1618307700000.0,0.3706
1618308000000.0,0.4128
1618308600000.0,0.3782
1618309200000.0,0.3816
1618309800000.0,0.4163
1618310400000.0,0.4019
1618311300000.0,0.2922
1618312200000.0,0.3268
1618313100000.0,0.4073
1618313700000.0,0.3196
1618314300000.0,0.4454
1618314900000.0,0.3046
1618315800000.0,0.2619
1618316400000.0,0.3362
1618317000000.0,0.287
1618317900000.0,0.3772
1618318800000.0,0.3443
1618319700000.0,0.3368
1618320600000.0,0.389
1618321200000.0,0.2886
1618322400000.0,0.3925
1618323600000.0,0.3
1618324800000.0,0.2721
1618326000000.0,0.3534
1618326900000.0,0.345
1618327800000.0,0.4083
1618328400000.0,0.2789
1618328700000.0,0.3065
1618329000000.0,0.3355
1618329600000.0,0.4089
1618329900000.0,0.4161
1618330200000.0,0.3704
1618330800000.0,0.2832
1618331700000.0,0.3338
1618332600000.0,0.2821
1618333500000.0,0.3992
1618334700000.0,0.3503
1618335900000.0,0.3193
1618337100000.0,0.3294
1618338000000.0,0.3235
1618339200000.0,0.3451
1618339800000.0,0.3362
1618340100000.0,0.3078
1618340400000.0,0.3495
1618341000000.0,0.3937
1618341900000.0,0.3957
1618342500000.0,0.322
1618343700000.0,0.3034
1618344900000.0,0.4218
1618346100000.0,0.3517
1618347300000.0,0.3574
1618349100000.0,0.4375
1618350300000.0,0.3408
1618351500000.0,0.3173
1618352400000.0,0.3571
1618353900000.0,0.3237
1618355100000.0,0.3292
1618356900000.0,0.4116
1618357800000.0,0.399
1618358400000.0,0.3804
1618358700000.0,0.3405
1618359000000.0,0.3328
1618359600000.0,0.3742
1618361100000.0,0.3656
1618362600000.0,0.3742
1618363800000.0,0.3337
1618365300000.0,0.2961
1618366800000.0,0.3042
1618368600000.0,0.3709
1618370100000.0,0.3675
1618371000000.0,0.2437
1618371600000.0,0.3277
1618372200000.0,0.3868
1618372500000.0,0.3035
1618373100000.0,0.4199
1618374000000.0,0.2907
1618375200000.0,0.2803
1618375500000.0,0.3946
1618376100000.0,0.3228
1618376400000.0,0.2993
1618376700000.0,0.3899
1618377300000.0,0.3146
1618377600000.0,0.3639
1618378200000.0,0.3921
1618378800000.0,0.3833
1618379700000.0,0.4191
1618380300000.0,0.309
1618380900000.0,0.4437
1618381200000.0,0.3517
1618381800000.0,0.3786
1618382700000.0,0.2755
1618383600000.0,0.3348
1618384500000.0,0.3137
1618385700000.0,0.297
1618386600000.0,0.304
1618387500000.0,0.2747
1618388400000.0,0.3378
1618389600000.0,0.3619
1618390200000.0,0.4397
1618390500000.0,0.3588
1618390800000.0,0.4166
1618391400000.0,0.4082
1618392000000.0,0.3678
1618392300000.0,0.2869
1618392600000.0,0.3574
1618392900000.0,0.3427
1618393500000.0,0.2837
1618394100000.0,0.3608
1618394700000.0,0.3473
1618395600000.0,0.3976
1618396200000.0,0.3358
1618397100000.0,0.3737
1618398000000.0,0.4004
1618398300000.0,0.4024
1618398900000.0,0.3786
1618399800000.0,0.2203
1618400400000.0,0.3829
1618400700000.0,0.3441
1618401300000.0,0.2975
1618401900000.0,0.3396
1618402500000.0,0.3202
1618402800000.0,0.2769
1618403400000.0,0.3368
1618404300000.0,0.2687
1618404900000.0,0.3797
1618405500000.0,0.3351
1618405800000.0,0.395
1618406400000.0,0.394
1618407000000.0,0.4146
1618407300000.0,0.4531
1618407900000.0,0.3901
1618408500000.0,0.3678
1618409100000.0,0.328
1618409400000.0,0.3618
1618409700000.0,0.3279
1618410000000.0,0.3091
1618410300000.0,0.3596
1618410600000.0,0.4158
1618410900000.0,0.3364
1618411500000.0,0.3667
1618412100000.0,0.3793
1618412700000.0,0.4464
1618413300000.0,0.3547
1618413900000.0,0.3381
1618414200000.0,0.3906
1618414500000.0,0.3513
1618414800000.0,0.4488
1618415100000.0,0.2829
1618415700000.0,0.3465
1618416300000.0,0.3891
1618416900000.0,0.3824
1618417500000.0,0.3672
1618418100000.0,0.2054
1618418700000.0,0.3542
1618419000000.0,0.4186
1618419600000.0,0.3228
1618420800000.0,0.3529
1618421400000.0,0.3527
1618421700000.0,0.3788
1618422000000.0,0.3257
1618422300000.0,0.3673
1618422600000.0,0.363
1618423200000.0,0.4563
1618423500000.0,0.3652
1618423800000.0,0.3255
1618424100000.0,0.3997
1618424700000.0,0.3951
1618425000000.0,0.2576
1618425300000.0,0.2533
1618425900000.0,0.3333
1618426800000.0,0.2878
1618427100000.0,0.3858
1618427700000.0,0.2655
1618428300000.0,0.3285
1618428600000.0,0.3265
1618428900000.0,0.3508
1618429200000.0,0.3645
1618429500000.0,0.3094
1618430100000.0,0.3113
1618430700000.0,0.298
1618431300000.0,0.3396
1618432200000.0,0.3118
1618433400000.0,0.3174
1618434300000.0,0.3208
1618435200000.0,0.4359
1618436400000.0,0.357
1618437300000.0,0.3577
1618438500000.0,0.3099
1618439700000.0,0.2942
1618440600000.0,0.3611
1618442100000.0,0.4282
1618443600000.0,0.4531
1618444800000.0,0.3236
1618445100000.0,0.3133
1618445700000.0,0.3514
1618446900000.0,0.3484
1618447800000.0,0.4215
1618448700000.0,0.3599
1618449600000.0,0.3309
1618450800000.0,0.3881
1618451700000.0,0.4479
1618452300000.0,0.3204
1618453200000.0,0.2731
1618453800000.0,0.3242
1618454700000.0,0.3139
1618455300000.0,0.2836
1618456200000.0,0.5002
1618457100000.0,0.3224
1618457700000.0,0.2816
1618458900000.0,0.3449
1618460100000.0,0.311
1618460700000.0,0.3555
1618461600000.0,0.3634
1618462500000.0,0.4051
1618463700000.0,0.3829
1618464600000.0,0.3358
1618466100000.0,0.3431
1618466700000.0,0.2951
1618468200000.0,0.3536
1618469100000.0,0.3462
1618469700000.0,0.3633
1618470600000.0,0.3648
1618471800000.0,0.3205
1618473000000.0,0.3689
1618473900000.0,0.2301
1618474800000.0,0.3503
1618475400000.0,0.3336
1618476600000.0,0.3831
1618477200000.0,0.3881
1618478400000.0,0.3863
1618479600000.0,0.3874
1618480500000.0,0.3719
1618481700000.0,0.3848
1618482300000.0,0.3819
1618482900000.0,0.4165
1618483800000.0,0.421
1618484400000.0,0.3846
1618485000000.0,0.3116
1618485600000.0,0.3738
1618486800000.0,0.3511
1618488000000.0,0.3728
1618488900000.0,0.3481
1618490100000.0,0.3624
1618491300000.0,0.3084
1618492200000.0,0.3824
1618493100000.0,0.2899
1618494000000.0,0.3792
1618494600000.0,0.407
1618495800000.0,0.2953
1618497000000.0,0.3187
1618498200000.0,0.3551
1618499100000.0,0.3748
1618500000000.0,0.3602
1618500600000.0,0.273
1618501800000.0,0.3689
1618502700000.0,0.3632
1618503300000.0,0.3499
1618504200000.0,0.227
1618505100000.0,0.3211
1618506300000.0,0.4394
1618507200000.0,0.3535
1618508400000.0,0.3077
1618509300000.0,0.3628
1618511400000.0,0.3596
1618512300000.0,0.3298
1618513800000.0,0.3933
1618514700000.0,0.3595
1618515300000.0,0.3614
1618515900000.0,0.3874
1618516200000.0,0.3729
1618516500000.0,0.4257
1618517100000.0,0.2621
1618517700000.0,0.4274
1618518300000.0,0.3235
1618519200000.0,0.2937
1618520700000.0,0.3748
1618522200000.0,0.3997
1618523100000.0,0.4108
1618524000000.0,0.3367
1618524900000.0,0.314
1618525800000.0,0.3077
1618527300000.0,0.2993
1618528500000.0,0.3559
1618529100000.0,0.2753
1618530600000.0,0.3757
1618531500000.0,0.4011
1618532400000.0,0.3632
1618533300000.0,0.4307
1618534500000.0,0.3797
1618535700000.0,0.2922
1618536900000.0,0.3985
1618537200000.0,0.3741
1618537800000.0,0.2777
1618538700000.0,0.369
1618540200000.0,0.3385
1618541700000.0,0.3477
1618542600000.0,0.4161
1618543500000.0,0.3908
1618544700000.0,0.3921
1618545900000.0,0.3058
1618546500000.0,0.3497
1618547700000.0,0.2992
1618548000000.0,0.2746
1618548300000.0,0.4446
1618548900000.0,0.344
1618549200000.0,0.351
1618549500000.0,0.379
1618550100000.0,0.2914
1618550700000.0,0.3378
1618551300000.0,0.4258
1618551600000.0,0.3803
1618552500000.0,0.3642
1618553100000.0,0.352
1618553400000.0,0.2991
1618554000000.0,0.3266
1618554300000.0,0.3698
1618554600000.0,0.3655
1618555200000.0,0.3444
1618555800000.0,0.3339
1618556400000.0,0.3528
1618557000000.0,0.2997
1618557600000.0,0.4264
1618558200000.0,0.2748
1618558800000.0,0.3167
1618559700000.0,0.4456
1618560300000.0,0.3825
1618560900000.0,0.3891
1618561800000.0,0.3933
1618562400000.0,0.3438
1618563300000.0,0.3285
1618563900000.0,0.3906
1618564200000.0,0.3742
1618564500000.0,0.321
1618564800000.0,0.4173
1618565400000.0,0.3738
1618565700000.0,0.3359
1618566000000.0,0.2785
1618566600000.0,0.3121
1618567200000.0,0.3166
1618567800000.0,0.3766
1618568100000.0,0.2703
1618569000000.0,0.3464
1618569600000.0,0.4668
1618569900000.0,0.3479
1618570500000.0,0.3423
1618571100000.0,0.3913
1618572000000.0,0.2927
1618572300000.0,0.3682
1618572600000.0,0.3498
1618573200000.0,0.3382
1618574100000.0,0.3447
1618574700000.0,0.3213
1618575600000.0,0.2906
1618576500000.0,0.3306
1618577400000.0,0.4207
1618578300000.0,0.2887
1618578900000.0,0.2036
1618579800000.0,0.3308
1618580400000.0,0.3573
1618581000000.0,0.4051
1618581300000.0,0.3509
1618581600000.0,0.3942
1618582200000.0,0.3624
1618582800000.0,0.383
1618583100000.0,0.3485
1618583400000.0,0.2771
1618584000000.0,0.3796
1618584900000.0,0.362
1618585500000.0,0.3535
1618586400000.0,0.4588
1618587300000.0,0.3142
1618588500000.0,0.3178
1618589100000.0,0.4082
1618590000000.0,0.3391
1618590600000.0,0.3142
1618591800000.0,0.3479
1618592700000.0,0.2726
1618593900000.0,0.3404
1618595100000.0,0.3124
1618596300000.0,0.3465
1618597200000.0,0.4085
1618598100000.0,0.4354
1618599300000.0,0.2873
1618599900000.0,0.3278
1618601100000.0,0.3502
1618602600000.0,0.3578
1618603800000.0,0.3275
1618605300000.0,0.3026
1618606500000.0,0.3076
1618608000000.0,0.4198
1618609500000.0,0.3903
1618611300000.0,0.3898
1618612800000.0,0.2989
1618614300000.0,0.2763
1618616100000.0,0.2779
1618617600000.0,0.3729
1618618500000.0,0.3611
1618619100000.0,0.3239
1618620000000.0,0.3575
1618621500000.0,0.3511
1618622700000.0,0.3058
1618623600000.0,0.412
1618624800000.0,0.3217
1618625700000.0,0.3095
1618626600000.0,0.3455
1618627800000.0,0.3047
1618629000000.0,0.3773
1618630500000.0,0.1749
1618631400000.0,0.3721
1618632600000.0,0.3312
1618633800000.0,0.3918
1618635300000.0,0.4186
1618637100000.0,0.2981
1618638900000.0,0.3385
1618640100000.0,0.3245
1618641900000.0,0.4114
1618643400000.0,0.4131
1618644600000.0,0.3834
1618645800000.0,0.3848
1618646700000.0,0.2406
1618648200000.0,0.2774
1618650000000.0,0.4727
1618650900000.0,0.3475
1618651500000.0,0.3142
1618651800000.0,0.3488
1618652700000.0,0.2795
1618653300000.0,0.2406
1618654200000.0,0.3652
1618654800000.0,0.2739
1618655700000.0,0.3779
1618656900000.0,0.3313
1618657500000.0,0.3878
1618658400000.0,0.2477
1618659000000.0,0.3399
1618659300000.0,0.3095
1618659600000.0,0.355
1618659900000.0,0.3855
1618660500000.0,0.3395
1618661100000.0,0.4222
1618661700000.0,0.3826
1618662300000.0,0.4063
1618662900000.0,0.3239
1618663500000.0,0.373
1618664400000.0,0.455
1618665300000.0,0.2992
1618665900000.0,0.3613
1618666500000.0,0.3113
1618667100000.0,0.3859
1618668000000.0,0.2572
1618668300000.0,0.2864
1618669200000.0,0.3373
1618670100000.0,0.3358
1618671000000.0,0.3691
1618671900000.0,0.3927
1618672800000.0,0.4118
1618673400000.0,0.4193
1618674000000.0,0.3
1618674300000.0,0.3446
1618674900000.0,0.3518
1618675500000.0,0.3033
1618675800000.0,0.2724
1618676400000.0,0.3059
1618677600000.0,0.3504
1618678500000.0,0.3032
1618679400000.0,0.3935
1618681200000.0,0.2778
1618682100000.0,0.3529
1618682400000.0,0.3231
1618682700000.0,0.3454
1618683000000.0,0.3277
1618683600000.0,0.4042
1618684500000.0,0.3819
1618685100000.0,0.2992
1618686300000.0,0.3178
1618686900000.0,0.3791
1618687800000.0,0.4048
1618689600000.0,0.3684
1618691100000.0,0.3234
1618692600000.0,0.4262
1618695000000.0,0.3667
1618696500000.0,0.3379
1618698300000.0,0.3519
1618699500000.0,0.2927
1618700700000.0,0.2846
1618701900000.0,0.3659
1618702800000.0,0.3389
1618703700000.0,0.4501
1618704300000.0,0.2698
1618704900000.0,0.3327
1618705500000.0,0.3967
1618705800000.0,0.2769
1618706100000.0,0.3006
1618706700000.0,0.4345
1618707300000.0,0.3102
1618707900000.0,0.3691
1618708500000.0,0.3084
1618708800000.0,0.3612
1618709100000.0,0.3675
1618709700000.0,0.3424
1618710300000.0,0.3198
1618710900000.0,0.2416
1618711500000.0,0.2743
1618712100000.0,0.3021
1618712400000.0,0.2644
1618712700000.0,0.3972
1618713300000.0,0.3636
1618713900000.0,0.2509
1618714500000.0,0.4102
1618714800000.0,0.3152
1618715400000.0,0.3227
1618715700000.0,0.351
1618716000000.0,0.3274
1618716300000.0,0.2788
1618716600000.0,0.3475
1618716900000.0,0.3218
1618717200000.0,0.3731
1618717500000.0,0.3511
1618717800000.0,0.3526
1618718100000.0,0.3666
1618718400000.0,0.4041
1618718700000.0,0.3156
1618719000000.0,0.3546
1618719300000.0,0.3089
1618719600000.0,0.3806
1618719900000.0,0.3299
1618720200000.0,0.44
1618720500000.0,0.3279
1618720800000.0,0.3774
1618721100000.0,0.2802
1618721400000.0,0.3638
1618721700000.0,0.2904
1618722000000.0,0.3499
1618722300000.0,0.3709
1618722600000.0,0.377
1618722900000.0,0.1853
1618723200000.0,0.3374
1618723500000.0,0.2669
1618723800000.0,0.335
1618724400000.0,0.2903
1618725000000.0,0.3115
1618725600000.0,0.2675
1618725900000.0,0.4005
1618726200000.0,0.4143
1618726800000.0,0.3837
1618727400000.0,0.3534
1618727700000.0,0.3738
1618728000000.0,0.3551
1618728300000.0,0.3318
1618728900000.0,0.3177
1618729500000.0,0.3351
1618730100000.0,0.318
1618730700000.0,0.3192
1618731300000.0,0.4462
1618731900000.0,0.4497
1618732500000.0,0.3699
1618733100000.0,0.4439
1618733400000.0,0.3355
1618733700000.0,0.3015
1618734000000.0,0.3396
1618734600000.0,0.3195
1618735200000.0,0.3634
1618735800000.0,0.3385
1618736100000.0,0.3358
1618736400000.0,0.4177
1618736700000.0,0.3323
1618737000000.0,0.3137
1618737300000.0,0.3398
1618737600000.0,0.3338
1618737900000.0,0.3962
1618738200000.0,0.3432
1618738500000.0,0.3212
1618738800000.0,0.3996
1618739100000.0,0.2708
1618739400000.0,0.2586
1618739700000.0,0.2903
1618740000000.0,0.3315
1618740600000.0,0.2667
1618741200000.0,0.4037
1618741500000.0,0.3146
1618742100000.0,0.3788
1618743000000.0,0.2717
1618743600000.0,0.3957
1618744200000.0,0.3589
1618745100000.0,0.361
1618745700000.0,0.3476
1618746000000.0,0.3159
1618746300000.0,0.3534
1618746600000.0,0.3469
1618746900000.0,0.3509
1618747200000.0,0.4271
1618747500000.0,0.3256
1618747800000.0,0.3592
1618748400000.0,0.248
1618748700000.0,0.3427
1618749000000.0,0.3391
1618749300000.0,0.3505
1618749600000.0,0.3123
1618749900000.0,0.3481
1618750500000.0,0.2791
1618751100000.0,0.3275
1618751700000.0,0.4282
1618752300000.0,0.3402
1618752900000.0,0.3497
1618753500000.0,0.4142
1618754100000.0,0.286
1618754700000.0,0.3686
1618755600000.0,0.4328
1618756200000.0,0.411
1618756800000.0,0.2648
1618757700000.0,0.4035
1618758300000.0,0.3226
1618759200000.0,0.4536
1618760400000.0,0.3458
1618761000000.0,0.3466
1618761600000.0,0.2276
1618761900000.0,0.3876
1618762500000.0,0.3632
1618763100000.0,0.3324
1618763700000.0,0.3589
1618764600000.0,0.3134
1618765200000.0,0.4196
1618766100000.0,0.3348
1618766700000.0,0.4294
1618767900000.0,0.3001
1618768500000.0,0.3928
1618769400000.0,0.3506
1618770600000.0,0.387
1618771500000.0,0.3295
1618772100000.0,0.3679
1618773000000.0,0.3583
1618773900000.0,0.4086
1618775100000.0,0.4061
1618776300000.0,0.3141
1618776900000.0,0.433
1618778100000.0,0.3485
1618779300000.0,0.4342
1618780800000.0,0.3794
1618782300000.0,0.311
1618783200000.0,0.2981
1618783800000.0,0.3968
1618784700000.0,0.3697
1618785600000.0,0.271
1618786500000.0,0.2668
1618787400000.0,0.5103
1618788600000.0,0.3735
1618790100000.0,0.3326
1618790700000.0,0.3402
1618791300000.0,0.3013
1618792200000.0,0.3052
1618792800000.0,0.3101
1618793400000.0,0.3781
1618794000000.0,0.4057
1618794900000.0,0.368
1618795800000.0,0.3189
1618797000000.0,0.3439
1618797900000.0,0.329
1618799100000.0,0.3575
1618799700000.0,0.3175
1618800600000.0,0.2411
1618801800000.0,0.3496
1618803000000.0,0.3806
1618804200000.0,0.383
1618805400000.0,0.3526
1618806900000.0,0.3974
1618808100000.0,0.3516
1618809300000.0,0.2163
1618809900000.0,0.3687
1618811100000.0,0.3984
1618812000000.0,0.3204
1618813200000.0,0.2788
1618814100000.0,0.3254
1618815300000.0,0.3551
1618815600000.0,0.2434
1618815900000.0,0.3484
1618816800000.0,0.3517
1618817700000.0,0.3953
1618818600000.0,0.3317
1618819200000.0,0.3679
1618819800000.0,0.346
1618820400000.0,0.3806
1618821000000.0,0.288
1618821600000.0,0.3905
1618822800000.0,0.3901
1618823700000.0,0.4202
1618824600000.0,0.3627
1618825500000.0,0.362
1618826400000.0,0.3542
1618827000000.0,0.374
1618827300000.0,0.3242
1618827900000.0,0.3814
1618828500000.0,0.4066
1618829100000.0,0.3441
1618829700000.0,0.4362
1618830300000.0,0.4251
1618830900000.0,0.3433
1618831500000.0,0.3186
1618832400000.0,0.3378
1618833000000.0,0.4071
1618834200000.0,0.3121
1618835400000.0,0.37
1618836000000.0,0.2977
1618836900000.0,0.3949
1618837800000.0,0.3883
1618838400000.0,0.3127
1618838700000.0,0.3049
1618839000000.0,0.3832
1618839600000.0,0.4209
1618840200000.0,0.2704
1618840800000.0,0.2526
1618841400000.0,0.3664
1618842000000.0,0.2931
1618842600000.0,0.3682
1618842900000.0,0.3584
1618843200000.0,0.3602
1618843500000.0,0.3845
1618843800000.0,0.3536
1618844100000.0,0.3417
1618844400000.0,0.3738
1618844700000.0,0.3271
1618845000000.0,0.4606
1618845300000.0,0.4369
1618845600000.0,0.4206
1618845900000.0,0.4122
1618846200000.0,0.2585
1618846800000.0,0.3758
1618847100000.0,0.2703
1618847400000.0,0.2778
1618847700000.0,0.3062
1618848300000.0,0.3662
1618848600000.0,0.255
1618848900000.0,0.2775
1618849200000.0,0.3327
1618849500000.0,0.372
1618850100000.0,0.261
1618850700000.0,0.3025
1618851300000.0,0.2991
1618851900000.0,0.3334
1618852500000.0,0.3826
1618853100000.0,0.3753
1618854000000.0,0.3297
1618854900000.0,0.3527
1618855500000.0,0.2942
1618856100000.0,0.3827
1618857300000.0,0.3185
1618858500000.0,0.2567
1618859700000.0,0.3831
1618860900000.0,0.4325
1618861800000.0,0.3409
1618862700000.0,0.4105
1618863900000.0,0.4168
1618864800000.0,0.4129
1618865700000.0,0.3068
1618867200000.0,0.3801
1618868100000.0,0.3192
1618868700000.0,0.3367
1618869600000.0,0.3714
1618870800000.0,0.286
1618872300000.0,0.3925
1618872900000.0,0.3959
1618873800000.0,0.3293
1618874700000.0,0.4489
1618875300000.0,0.2316
1618876200000.0,0.3982
1618877100000.0,0.3711
1618877700000.0,0.3106
1618878300000.0,0.3047
1618878600000.0,0.287
1618879200000.0,0.389
1618879500000.0,0.3328
1618880100000.0,0.3331
1618880700000.0,0.3146
1618881300000.0,0.3428
1618882200000.0,0.3489
1618882800000.0,0.3683
1618883400000.0,0.3962
1618884000000.0,0.4038
1618884600000.0,0.2611
1618885200000.0,0.3192
1618885500000.0,0.2495
1618885800000.0,0.3532
1618886100000.0,0.2752
1618886400000.0,0.319
1618887000000.0,0.3757
1618887600000.0,0.3797
1618888200000.0,0.3429
1618889400000.0,0.3803
1618890300000.0,0.3603
1618890900000.0,0.3028
1618891800000.0,0.3427
1618892400000.0,0.3654
1618893000000.0,0.3244
1618893900000.0,0.3711
1618894500000.0,0.3296
1618895400000.0,0.3176
1618896600000.0,0.2297
1618897500000.0,0.373
1618898400000.0,0.3305
1618899300000.0,0.3689
1618900200000.0,0.4131
1618900800000.0,0.3535
1618901100000.0,0.3223
1618901400000.0,0.4157
1618901700000.0,0.4078
1618902000000.0,0.3643
1618902300000.0,0.216
1618902600000.0,0.4009
1618902900000.0,0.4194
1618903500000.0,0.2639
1618904100000.0,0.3421
1618904400000.0,0.3828
1618904700000.0,0.3756
1618905000000.0,0.3397
1618905600000.0,0.3906
1618906200000.0,0.3881
1618906500000.0,0.3825
1618907100000.0,0.3317
1618907700000.0,0.3191
1618908300000.0,0.3952
1618908600000.0,0.2985
1618909200000.0,0.3914
1618910100000.0,0.4524
1618910400000.0,0.3934
1618911000000.0,0.3701
1618911600000.0,0.3181
1618912500000.0,0.2179
1618913100000.0,0.3252
1618914000000.0,0.4278
1618914300000.0,0.4057
1618914900000.0,0.3242
1618915200000.0,0.3138
1618915800000.0,0.3176
1618916400000.0,0.4125
1618917000000.0,0.3758
1618918200000.0,0.2288
1618919100000.0,0.402
1618919700000.0,0.4161
1618920300000.0,0.3351
1618920900000.0,0.3675
1618921500000.0,0.2951
1618922400000.0,0.4128
1618923000000.0,0.2318
1618923900000.0,0.3479
1618925100000.0,0.3163
1618925700000.0,0.3595
1618926900000.0,0.3638
1618927500000.0,0.3867
1618928400000.0,0.354
1618929000000.0,0.3848
1618929600000.0,0.3606
1618929900000.0,0.2948
1618930200000.0,0.3368
1618930800000.0,0.3569
1618931400000.0,0.3621
1618932000000.0,0.4099
1618932600000.0,0.3531
1618933200000.0,0.3273
1618933800000.0,0.4071
1618934400000.0,0.4096
1618935000000.0,0.4304
1618935600000.0,0.2833
1618936200000.0,0.2871
1618936800000.0,0.3402
1618937400000.0,0.4447
1618937700000.0,0.385
1618938300000.0,0.3324
1618939200000.0,0.3888
1618940100000.0,0.333
