timestamp,bw_mean_reversion
1607097900000.0,-0.0353
1607098800000.0,-0.0368
1607100900000.0,-0.038
1607103000000.0,-0.0393
1607107200000.0,-0.0406
1607112000000.0,-0.035
1607114400000.0,-0.0315
1607117700000.0,-0.029
1607119500000.0,-0.027
1607122200000.0,-0.0205
1607122800000.0,-0.0282
1607124300000.0,-0.0229
1607125500000.0,-0.0156
1607126700000.0,-0.015
1607127300000.0,-0.0218
1607128800000.0,-0.0241
1607131200000.0,-0.0201
1607133900000.0,-0.0287
1607136300000.0,-0.0292
1607139000000.0,-0.0319
1607142600000.0,-0.0301
1607145900000.0,-0.033
1607148300000.0,-0.0341
1607151600000.0,-0.0328
1607155500000.0,-0.0405
1607157000000.0,-0.0429
1607157900000.0,-0.0401
1607160300000.0,-0.0387
1607163600000.0,-0.0354
1607166300000.0,-0.0339
1607168700000.0,-0.0343
1607170800000.0,-0.0334
1607175300000.0,-0.0344
1607179200000.0,-0.0403
1607181300000.0,-0.0371
1607184600000.0,-0.0369
1607188500000.0,-0.0398
1607193600000.0,-0.0375
1607197200000.0,-0.0353
1607202000000.0,-0.0312
1607205900000.0,-0.0375
1607211900000.0,-0.0451
1607213100000.0,-0.0441
1607215200000.0,-0.0486
1607217600000.0,-0.045
1607219700000.0,-0.044
1607222700000.0,-0.0394
1607226000000.0,-0.0415
1607229900000.0,-0.0382
1607233200000.0,-0.0397
1607238300000.0,-0.0399
1607242500000.0,-0.0334
1607244000000.0,-0.0328
1607245800000.0,-0.0298
1607247900000.0,-0.0314
1607251200000.0,-0.0321
1607255700000.0,-0.0268
1607259300000.0,-0.0235
1607262000000.0,-0.0261
1607263500000.0,-0.0311
1607265000000.0,-0.0336
1607266800000.0,-0.0342
1607269500000.0,-0.0311
1607271600000.0,-0.032
1607274300000.0,-0.0342
1607278800000.0,-0.0327
1607284800000.0,-0.0328
1607289900000.0,-0.0375
1607292600000.0,-0.0302
1607294400000.0,-0.0398
1607296200000.0,-0.0448
1607296800000.0,-0.041
1607298600000.0,-0.0414
1607300100000.0,-0.0403
1607302800000.0,-0.0375
1607305200000.0,-0.0355
1607307900000.0,-0.0328
1607310300000.0,-0.0363
1607314800000.0,-0.0353
1607320800000.0,-0.0382
1607324400000.0,-0.0414
1607328000000.0,-0.0329
1607330100000.0,-0.0336
1607332800000.0,-0.0318
1607335500000.0,-0.0306
1607338800000.0,-0.0279
1607342100000.0,-0.0279
1607343600000.0,-0.0324
1607346300000.0,-0.0277
1607350200000.0,-0.0306
1607351700000.0,-0.0321
1607355000000.0,-0.0308
1607358900000.0,-0.0273
1607362800000.0,-0.0192
1607365200000.0,-0.0177
1607365500000.0,-0.0162
1607367000000.0,-0.0169
1607368800000.0,-0.0163
1607371200000.0,-0.0203
1607374800000.0,-0.0221
1607378700000.0,-0.0249
1607383500000.0,-0.0261
1607385600000.0,-0.0288
1607388900000.0,-0.0276
1607392800000.0,-0.0243
1607398200000.0,-0.0256
1607403600000.0,-0.0301
1607407500000.0,-0.0224
1607408400000.0,-0.0232
1607411700000.0,-0.0213
1607415600000.0,-0.0196
1607417400000.0,-0.0149
1607420100000.0,-0.0041
1607420400000.0,-0.0041
1607420700000.0,-0.0034
1607421300000.0,-0.0051
1607422200000.0,-0.0051
1607423700000.0,-0.0007
1607425500000.0,-0.0035
1607427600000.0,-0.0033
1607429100000.0,0.0005
1607430600000.0,0.0045
1607431200000.0,0.003
1607431800000.0,-0.0036
1607433000000.0,-0.0054
1607433900000.0,-0.0069
1607436000000.0,-0.007
1607437500000.0,-0.0045
1607439900000.0,-0.0023
1607442000000.0,0.0014
1607443800000.0,-0.0038
1607444700000.0,-0.0007
1607446800000.0,-0.0055
1607450400000.0,-0.0009
1607454600000.0,0.0025
1607457900000.0,0.003
1607459700000.0,0.0027
1607461500000.0,0.0078
1607464200000.0,0.0077
1607466900000.0,0.0283
1607468400000.0,0.0267
1607468700000.0,0.0306
1607469300000.0,0.0257
1607469900000.0,0.0262
1607471100000.0,0.0317
1607472300000.0,0.0273
1607472900000.0,0.031
1607474400000.0,0.037
1607475600000.0,0.0422
1607476500000.0,0.0373
1607476800000.0,0.0302
1607478300000.0,0.035
1607480100000.0,0.0308
1607482200000.0,0.0347
1607485200000.0,0.0361
1607488200000.0,0.0402
1607490300000.0,0.0387
1607492100000.0,0.035
1607494200000.0,0.0357
1607496000000.0,0.0416
1607499000000.0,0.0517
1607500500000.0,0.0463
1607501100000.0,0.0547
1607502000000.0,0.0566
1607502300000.0,0.0677
1607502900000.0,0.0612
1607503200000.0,0.059
1607503800000.0,0.0464
1607505000000.0,0.0445
1607506200000.0,0.0511
1607507400000.0,0.0488
1607508300000.0,0.0434
1607509800000.0,0.0377
1607510400000.0,0.0311
1607512500000.0,0.0338
1607513100000.0,0.034
1607515500000.0,0.0335
1607517900000.0,0.04
1607519400000.0,0.0328
1607521500000.0,0.0255
1607522100000.0,0.0243
1607522700000.0,0.0254
1607524500000.0,0.0274
1607526300000.0,0.0313
1607527800000.0,0.0337
1607529900000.0,0.0317
1607532000000.0,0.0281
1607534400000.0,0.0321
1607538000000.0,0.0395
1607539500000.0,0.0367
1607541300000.0,0.0322
1607544300000.0,0.0318
1607547300000.0,0.0265
1607549100000.0,0.0192
1607551500000.0,0.0211
1607553000000.0,0.0168
1607556000000.0,0.0231
1607559000000.0,0.027
1607562300000.0,0.0305
1607565000000.0,0.0251
1607566800000.0,0.0259
1607570400000.0,0.0259
1607574900000.0,0.0292
1607578500000.0,0.033
1607581200000.0,0.0314
1607584200000.0,0.0261
1607587800000.0,0.0278
1607591100000.0,0.0337
1607593200000.0,0.0378
1607594400000.0,0.0387
1607595900000.0,0.0423
1607597700000.0,0.039
1607598900000.0,0.0404
1607601600000.0,0.0379
1607604000000.0,0.0459
1607605800000.0,0.0424
1607607300000.0,0.0415
1607608200000.0,0.0404
1607609100000.0,0.0447
1607610300000.0,0.0479
1607612100000.0,0.0542
1607613300000.0,0.0494
1607614200000.0,0.0434
1607615700000.0,0.0404
1607616900000.0,0.0413
1607619300000.0,0.0415
1607622300000.0,0.0369
1607624700000.0,0.0353
1607626500000.0,0.0333
1607628900000.0,0.0289
1607630400000.0,0.0281
1607632200000.0,0.0314
1607636400000.0,0.0333
1607639700000.0,0.0349
1607643600000.0,0.0407
1607645400000.0,0.0435
1607646900000.0,0.0533
1607648100000.0,0.0532
1607648700000.0,0.053
1607649900000.0,0.0568
1607650500000.0,0.0566
1607651700000.0,0.0564
1607652900000.0,0.0556
1607654400000.0,0.0584
1607655900000.0,0.0578
1607656800000.0,0.0514
1607658900000.0,0.0518
1607661000000.0,0.0555
1607664300000.0,0.0552
1607667300000.0,0.0519
1607669400000.0,0.0596
1607671500000.0,0.0645
1607672700000.0,0.0598
1607673600000.0,0.0564
1607674200000.0,0.0524
1607675400000.0,0.0545
1607677200000.0,0.0584
1607679600000.0,0.0597
1607680800000.0,0.0657
1607682300000.0,0.0579
1607682900000.0,0.0617
1607684400000.0,0.0645
1607685600000.0,0.0697
1607686800000.0,0.0614
1607688300000.0,0.0598
1607689500000.0,0.0547
1607690700000.0,0.0562
1607691900000.0,0.0534
1607693700000.0,0.0501
1607694900000.0,0.0474
1607696100000.0,0.049
1607697900000.0,0.0412
1607699100000.0,0.044
1607701500000.0,0.0436
1607703300000.0,0.0475
1607705700000.0,0.0483
1607708100000.0,0.0479
1607710500000.0,0.0409
1607714100000.0,0.0445
1607717100000.0,0.0461
1607720400000.0,0.0401
1607723400000.0,0.0372
1607724600000.0,0.0396
1607728200000.0,0.0383
1607731500000.0,0.0301
1607732700000.0,0.0255
1607734800000.0,0.0277
1607737200000.0,0.0274
1607741700000.0,0.029
1607746800000.0,0.0231
1607749800000.0,0.0274
1607754900000.0,0.0235
1607759400000.0,0.0201
1607760600000.0,0.0229
1607763600000.0,0.0174
1607765100000.0,0.0183
1607767500000.0,0.0219
1607770800000.0,0.0162
1607773800000.0,0.0183
1607776800000.0,0.0204
1607780100000.0,0.0201
1607784000000.0,0.0219
1607785200000.0,0.0193
1607787900000.0,0.0185
1607791200000.0,0.0162
1607795400000.0,0.0098
1607796300000.0,0.0028
1607797500000.0,0.0037
1607799000000.0,-0.0001
1607800800000.0,0.0008
1607801700000.0,-0.0005
1607803800000.0,-0.0026
1607807100000.0,0.0003
1607810100000.0,-0.0062
1607812800000.0,-0.0024
1607814600000.0,-0.005
1607818200000.0,0.0005
1607821200000.0,-0.0021
1607826000000.0,-0.0028
1607829600000.0,-0.004
1607834100000.0,-0.0074
1607837100000.0,-0.0056
1607839200000.0,-0.0123
1607842800000.0,-0.0186
1607843100000.0,-0.0206
1607844300000.0,-0.0229
1607845500000.0,-0.0261
1607845800000.0,-0.0279
1607846700000.0,-0.0249
1607848200000.0,-0.0246
1607850300000.0,-0.0288
1607853000000.0,-0.0316
1607853900000.0,-0.0293
1607855400000.0,-0.0274
1607857500000.0,-0.0306
1607859900000.0,-0.0289
1607861700000.0,-0.0321
1607863500000.0,-0.0333
1607865300000.0,-0.0304
1607866800000.0,-0.0299
1607868900000.0,-0.0301
1607871900000.0,-0.0231
1607872800000.0,-0.0218
1607873700000.0,-0.0249
1607875200000.0,-0.032
1607876100000.0,-0.0324
1607877600000.0,-0.0266
1607880300000.0,-0.0258
1607882700000.0,-0.0244
1607886300000.0,-0.0219
1607889900000.0,-0.0205
1607892300000.0,-0.0236
1607895900000.0,-0.0155
1607898300000.0,-0.0191
1607900100000.0,-0.0204
1607902800000.0,-0.0197
1607905500000.0,-0.0158
1607908200000.0,-0.0194
1607911800000.0,-0.0248
1607914200000.0,-0.0298
1607915100000.0,-0.026
1607916900000.0,-0.0194
1607919600000.0,-0.0195
1607920500000.0,-0.0172
1607922900000.0,-0.0199
1607926200000.0,-0.0241
1607929200000.0,-0.0199
1607932500000.0,-0.0236
1607935500000.0,-0.021
1607937600000.0,-0.021
1607941200000.0,-0.018
1607943300000.0,-0.0166
1607946300000.0,-0.0151
1607948400000.0,-0.0184
1607951100000.0,-0.0228
1607953500000.0,-0.0185
1607956500000.0,-0.0266
1607958300000.0,-0.0254
1607959500000.0,-0.0229
1607961600000.0,-0.0197
1607963400000.0,-0.0199
1607967000000.0,-0.0234
1607970900000.0,-0.0217
1607975100000.0,-0.0229
1607979600000.0,-0.0239
1607984400000.0,-0.0258
1607987400000.0,-0.0279
1607988300000.0,-0.0254
1607990700000.0,-0.031
1607993100000.0,-0.031
1607994600000.0,-0.0362
1607997600000.0,-0.0409
1607998200000.0,-0.0406
1607999700000.0,-0.0365
1608001200000.0,-0.0363
1608003300000.0,-0.0358
1608006300000.0,-0.0304
1608007800000.0,-0.0214
1608008400000.0,-0.0218
1608009300000.0,-0.018
1608009600000.0,-0.0191
1608010800000.0,-0.0214
1608012900000.0,-0.0198
1608015300000.0,-0.0218
1608019200000.0,-0.0193
1608022200000.0,-0.0166
1608024000000.0,-0.0211
1608026400000.0,-0.0253
1608028500000.0,-0.0284
1608029700000.0,-0.0263
1608031800000.0,-0.0276
1608033900000.0,-0.0282
1608036000000.0,-0.0272
1608037800000.0,-0.033
1608041100000.0,-0.026
1608042300000.0,-0.0319
1608044700000.0,-0.0319
1608046800000.0,-0.0294
1608048600000.0,-0.031
1608051900000.0,-0.0334
1608057000000.0,-0.0364
1608057600000.0,-0.0386
1608059100000.0,-0.0381
1608061500000.0,-0.0364
1608065700000.0,-0.0329
1608067500000.0,-0.0327
1608069300000.0,-0.0337
1608073800000.0,-0.0335
1608077100000.0,-0.0267
1608078600000.0,-0.0309
1608081600000.0,-0.0327
1608084300000.0,-0.0335
1608087000000.0,-0.0285
1608090000000.0,-0.0292
1608092400000.0,-0.0305
1608097200000.0,-0.0324
1608100500000.0,-0.032
1608104400000.0,-0.0346
1608108600000.0,-0.0344
1608111000000.0,-0.0378
1608113100000.0,-0.0435
1608113400000.0,-0.0481
1608114000000.0,-0.0445
1608114900000.0,-0.0519
1608116400000.0,-0.0493
1608116700000.0,-0.0474
1608117300000.0,-0.0463
1608118800000.0,-0.0495
1608120300000.0,-0.0533
1608121500000.0,-0.0534
1608122100000.0,-0.0515
1608123000000.0,-0.0506
1608123900000.0,-0.0554
1608125400000.0,-0.0739
1608126300000.0,-0.0758
1608126600000.0,-0.0782
1608126900000.0,-0.0776
1608127500000.0,-0.1029
1608128100000.0,-0.0902
1608128400000.0,-0.0852
1608129000000.0,-0.0842
1608129600000.0,-0.0884
1608130200000.0,-0.0929
1608130800000.0,-0.0938
1608131400000.0,-0.0906
1608132000000.0,-0.0879
1608132900000.0,-0.093
1608133800000.0,-0.0934
1608134700000.0,-0.0932
1608135300000.0,-0.0972
1608136200000.0,-0.0983
1608136800000.0,-0.1011
1608138000000.0,-0.0956
1608138900000.0,-0.0903
1608140100000.0,-0.0906
1608141300000.0,-0.0925
1608143400000.0,-0.0865
1608144900000.0,-0.0907
1608146700000.0,-0.094
1608149100000.0,-0.0969
1608150900000.0,-0.0964
1608153000000.0,-0.0965
1608154500000.0,-0.1045
1608155100000.0,-0.1125
1608155400000.0,-0.1189
1608155700000.0,-0.12
1608156300000.0,-0.1232
1608157200000.0,-0.12
1608157800000.0,-0.1188
1608158700000.0,-0.1194
1608159900000.0,-0.117
1608160800000.0,-0.1166
1608161100000.0,-0.1189
1608162300000.0,-0.1196
1608163200000.0,-0.117
1608164100000.0,-0.1153
1608165300000.0,-0.1216
1608166500000.0,-0.1352
1608167400000.0,-0.1382
1608167700000.0,-0.1344
1608168300000.0,-0.1316
1608169200000.0,-0.1325
1608170700000.0,-0.1416
1608171900000.0,-0.1408
1608172800000.0,-0.1447
1608173100000.0,-0.1432
1608174000000.0,-0.1542
1608174600000.0,-0.1492
1608175200000.0,-0.1376
1608175500000.0,-0.1373
1608176100000.0,-0.1355
1608177000000.0,-0.1385
1608178200000.0,-0.1354
1608180000000.0,-0.1412
1608182100000.0,-0.1424
1608183300000.0,-0.1478
1608183900000.0,-0.1567
1608184800000.0,-0.1508
1608185100000.0,-0.1492
1608186000000.0,-0.1487
1608186900000.0,-0.148
1608187500000.0,-0.1504
1608189000000.0,-0.156
1608189900000.0,-0.1542
1608190800000.0,-0.1603
1608191400000.0,-0.1624
1608192000000.0,-0.1681
1608192300000.0,-0.1659
1608192600000.0,-0.1783
1608193200000.0,-0.1745
1608193500000.0,-0.1741
1608194100000.0,-0.1708
1608194700000.0,-0.1783
1608195300000.0,-0.1783
1608195600000.0,-0.1888
1608196200000.0,-0.1993
1608196500000.0,-0.1996
1608196800000.0,-0.1817
1608197100000.0,-0.1881
1608197400000.0,-0.189
1608197700000.0,-0.169
1608198000000.0,-0.1656
1608198300000.0,-0.1581
1608198600000.0,-0.1598
1608198900000.0,-0.1647
1608199200000.0,-0.1745
1608199500000.0,-0.1722
1608199800000.0,-0.1693
1608200100000.0,-0.1587
1608201000000.0,-0.1549
1608201900000.0,-0.1601
1608202500000.0,-0.1649
1608203400000.0,-0.1617
1608204300000.0,-0.1611
1608205500000.0,-0.1646
1608206400000.0,-0.1592
1608207000000.0,-0.1647
1608208200000.0,-0.1683
1608209400000.0,-0.1757
1608209700000.0,-0.1792
1608210000000.0,-0.1816
1608210600000.0,-0.1783
1608211500000.0,-0.1863
1608212400000.0,-0.1687
1608213300000.0,-0.1634
1608213600000.0,-0.1679
1608214200000.0,-0.175
1608214800000.0,-0.1733
1608215400000.0,-0.1779
1608216300000.0,-0.1728
1608217200000.0,-0.1725
1608218100000.0,-0.1673
1608218700000.0,-0.1746
1608219600000.0,-0.1798
1608220500000.0,-0.181
1608221100000.0,-0.1871
1608221400000.0,-0.1862
1608222000000.0,-0.1916
1608222600000.0,-0.1895
1608223500000.0,-0.1841
1608223800000.0,-0.1891
1608224700000.0,-0.1933
1608225300000.0,-0.183
1608226500000.0,-0.1865
1608226800000.0,-0.1806
1608227700000.0,-0.1636
1608228000000.0,-0.1741
1608228300000.0,-0.1548
1608228900000.0,-0.1513
1608229200000.0,-0.156
1608229500000.0,-0.1608
1608230100000.0,-0.1701
1608230700000.0,-0.1689
1608231300000.0,-0.18
1608232200000.0,-0.1759
1608232800000.0,-0.173
1608233700000.0,-0.1548
1608234600000.0,-0.154
1608235200000.0,-0.1524
1608235800000.0,-0.1537
1608236400000.0,-0.1465
1608237000000.0,-0.143
1608237600000.0,-0.1405
1608238200000.0,-0.1478
1608238800000.0,-0.1412
1608239400000.0,-0.1334
1608240300000.0,-0.1417
1608241200000.0,-0.1413
1608242100000.0,-0.1445
1608243300000.0,-0.1516
1608245100000.0,-0.1465
1608246300000.0,-0.1428
1608247500000.0,-0.143
1608248400000.0,-0.1443
1608249600000.0,-0.1342
1608251100000.0,-0.1402
1608252000000.0,-0.139
1608252900000.0,-0.1502
1608254400000.0,-0.1539
1608255000000.0,-0.1525
1608255600000.0,-0.152
1608257100000.0,-0.1586
1608258600000.0,-0.1529
1608260100000.0,-0.1443
1608261600000.0,-0.1429
1608262800000.0,-0.143
1608264300000.0,-0.1406
1608266100000.0,-0.1478
1608268200000.0,-0.1455
1608270600000.0,-0.1529
1608272100000.0,-0.1462
1608273900000.0,-0.1419
1608275700000.0,-0.1431
1608276900000.0,-0.1442
1608278700000.0,-0.1534
1608280200000.0,-0.1564
1608280800000.0,-0.1494
1608281700000.0,-0.1518
1608283200000.0,-0.1502
1608285000000.0,-0.143
1608286500000.0,-0.1433
1608287700000.0,-0.1406
1608289200000.0,-0.1347
1608289800000.0,-0.1335
1608291000000.0,-0.1314
1608293100000.0,-0.1428
1608293700000.0,-0.1382
1608295500000.0,-0.1336
1608297900000.0,-0.1274
1608299400000.0,-0.1195
1608300000000.0,-0.1164
1608300900000.0,-0.1204
1608301500000.0,-0.1175
1608302100000.0,-0.1193
1608303000000.0,-0.1142
1608304200000.0,-0.1118
1608304800000.0,-0.1139
1608306000000.0,-0.1147
1608307200000.0,-0.1164
1608308100000.0,-0.1198
1608309600000.0,-0.1195
1608311100000.0,-0.1211
1608313200000.0,-0.1227
1608315300000.0,-0.122
1608318000000.0,-0.118
1608320700000.0,-0.1202
1608323400000.0,-0.1244
1608325500000.0,-0.127
1608326400000.0,-0.1297
1608327300000.0,-0.1238
1608328800000.0,-0.1264
1608331200000.0,-0.125
1608334500000.0,-0.1321
1608336000000.0,-0.1286
1608337800000.0,-0.1262
1608339900000.0,-0.1263
1608342600000.0,-0.1301
1608345300000.0,-0.134
1608346500000.0,-0.1316
1608348300000.0,-0.1278
1608350700000.0,-0.1262
1608353700000.0,-0.1224
1608356100000.0,-0.1219
1608358500000.0,-0.1162
1608361200000.0,-0.1235
1608363000000.0,-0.1153
1608364800000.0,-0.1171
1608365400000.0,-0.1148
1608366300000.0,-0.1179
1608368700000.0,-0.1211
1608372300000.0,-0.1198
1608375000000.0,-0.1173
1608378300000.0,-0.1181
1608380700000.0,-0.1215
1608381900000.0,-0.1216
1608384300000.0,-0.1249
1608386100000.0,-0.1364
1608386700000.0,-0.1362
1608387000000.0,-0.138
1608387600000.0,-0.1235
1608388200000.0,-0.1285
1608388800000.0,-0.127
1608389700000.0,-0.1359
1608390600000.0,-0.1397
1608391200000.0,-0.137
1608392100000.0,-0.1317
1608392400000.0,-0.1353
1608393600000.0,-0.1371
1608393900000.0,-0.1398
1608394200000.0,-0.1496
1608394500000.0,-0.1556
1608394800000.0,-0.1519
1608395100000.0,-0.1503
1608395700000.0,-0.1538
1608396300000.0,-0.15
1608396900000.0,-0.1531
1608397800000.0,-0.1463
1608398400000.0,-0.1435
1608399600000.0,-0.1445
1608400500000.0,-0.1347
1608402000000.0,-0.1389
1608403200000.0,-0.1384
1608405000000.0,-0.1333
1608406800000.0,-0.1406
1608408600000.0,-0.1405
1608411600000.0,-0.1446
1608413400000.0,-0.1422
1608414600000.0,-0.1394
1608416400000.0,-0.1343
1608419700000.0,-0.1346
1608421200000.0,-0.1295
1608423000000.0,-0.1192
1608423900000.0,-0.114
1608424200000.0,-0.1133
1608424800000.0,-0.1175
1608426000000.0,-0.1167
1608427500000.0,-0.1166
1608429900000.0,-0.1129
1608432300000.0,-0.1078
1608433800000.0,-0.1094
1608435000000.0,-0.1035
1608437700000.0,-0.0967
1608438300000.0,-0.1069
1608439800000.0,-0.1113
1608441000000.0,-0.115
1608443400000.0,-0.1165
1608446400000.0,-0.1116
1608449400000.0,-0.1168
1608451200000.0,-0.1195
1608452400000.0,-0.122
1608453300000.0,-0.1171
1608455100000.0,-0.1161
1608457200000.0,-0.1131
1608458700000.0,-0.1075
1608459900000.0,-0.104
1608461400000.0,-0.1058
1608462600000.0,-0.111
1608465000000.0,-0.1046
1608466800000.0,-0.1013
1608468600000.0,-0.0979
1608470100000.0,-0.1021
1608471300000.0,-0.1051
1608473100000.0,-0.1067
1608475200000.0,-0.1087
1608478200000.0,-0.1112
1608478800000.0,-0.1178
1608479400000.0,-0.1133
1608480300000.0,-0.1125
1608481800000.0,-0.1054
1608483600000.0,-0.1091
1608486000000.0,-0.1083
1608488400000.0,-0.1134
1608490500000.0,-0.1125
1608493200000.0,-0.1147
1608494400000.0,-0.1199
1608495300000.0,-0.1219
1608496200000.0,-0.1272
1608496800000.0,-0.1225
1608497400000.0,-0.1138
1608498600000.0,-0.1044
1608498900000.0,-0.1035
1608499200000.0,-0.1035
1608500100000.0,-0.0937
1608500400000.0,-0.0958
1608501000000.0,-0.0851
1608501600000.0,-0.0793
1608501900000.0,-0.0873
1608502500000.0,-0.0886
1608503100000.0,-0.0908
1608504300000.0,-0.088
1608505200000.0,-0.088
1608507300000.0,-0.0849
1608508800000.0,-0.0866
1608509400000.0,-0.0907
1608510900000.0,-0.0927
1608512400000.0,-0.0918
1608514200000.0,-0.0936
1608516600000.0,-0.0952
1608519000000.0,-0.0969
1608519900000.0,-0.1008
1608521700000.0,-0.101
1608522300000.0,-0.1004
1608523200000.0,-0.1067
1608524400000.0,-0.1
1608525300000.0,-0.0941
1608526500000.0,-0.0971
1608528300000.0,-0.0967
1608530400000.0,-0.0879
1608531600000.0,-0.0959
1608534000000.0,-0.0972
1608534900000.0,-0.0975
1608536400000.0,-0.0963
1608537900000.0,-0.0918
1608538500000.0,-0.0904
1608540000000.0,-0.0842
1608540900000.0,-0.0827
1608541500000.0,-0.078
1608542100000.0,-0.0819
1608543300000.0,-0.0704
1608544200000.0,-0.0713
1608544800000.0,-0.0601
1608545400000.0,-0.0419
1608546000000.0,-0.0444
1608546300000.0,-0.0422
1608546900000.0,-0.0432
1608547500000.0,-0.0373
1608548100000.0,-0.0249
1608548400000.0,-0.0374
1608548700000.0,-0.0384
1608549300000.0,-0.0357
1608550200000.0,-0.039
1608551100000.0,-0.0317
1608552000000.0,-0.028
1608552600000.0,-0.01
1608552900000.0,-0.0138
1608553200000.0,-0.0136
1608553800000.0,-0.0165
1608554400000.0,-0.0129
1608555000000.0,-0.0147
1608555600000.0,-0.0253
1608555900000.0,-0.0273
1608556200000.0,-0.0279
1608556800000.0,-0.03
1608557400000.0,-0.0292
1608558600000.0,-0.0268
1608559800000.0,-0.0364
1608561600000.0,-0.0412
1608561900000.0,-0.0453
1608562500000.0,-0.0455
1608563100000.0,-0.0439
1608564000000.0,-0.0433
1608565500000.0,-0.0432
1608566700000.0,-0.0511
1608567900000.0,-0.0532
1608569400000.0,-0.0467
1608570600000.0,-0.0304
1608571500000.0,-0.0261
1608572100000.0,-0.0296
1608573000000.0,-0.0334
1608573900000.0,-0.0248
1608574500000.0,-0.0316
1608575700000.0,-0.0285
1608577200000.0,-0.0296
1608578700000.0,-0.0248
1608580200000.0,-0.0307
1608582600000.0,-0.0284
1608585000000.0,-0.0361
1608586800000.0,-0.0401
1608588000000.0,-0.0395
1608589800000.0,-0.0374
1608592500000.0,-0.0322
1608594000000.0,-0.0209
1608595200000.0,-0.0273
1608595800000.0,-0.018
1608597600000.0,-0.0156
1608598200000.0,-0.0157
1608599100000.0,-0.0156
1608600000000.0,-0.0197
1608601200000.0,-0.0218
1608602700000.0,-0.0242
1608604500000.0,-0.0244
1608606600000.0,-0.0228
1608608700000.0,-0.0326
1608610200000.0,-0.0281
1608612000000.0,-0.023
1608613800000.0,-0.0192
1608615300000.0,-0.014
1608616500000.0,-0.0163
1608618000000.0,-0.0166
1608619200000.0,-0.0148
1608620700000.0,-0.0087
1608622800000.0,-0.008
1608623400000.0,-0.0083
1608624300000.0,-0.0001
1608625500000.0,-0.0055
1608626100000.0,-0.0106
1608627300000.0,-0.0158
1608628500000.0,-0.0101
1608630300000.0,-0.0143
1608631500000.0,-0.0091
1608634200000.0,-0.0227
1608635700000.0,-0.0213
1608636300000.0,-0.0197
1608637500000.0,-0.0284
1608638100000.0,-0.0303
1608638700000.0,-0.0294
1608639900000.0,-0.0253
1608641100000.0,-0.031
1608641700000.0,-0.0286
1608643200000.0,-0.0385
1608645000000.0,-0.0407
1608645300000.0,-0.0443
1608645900000.0,-0.0443
1608646800000.0,-0.04
1608648000000.0,-0.0381
1608648900000.0,-0.0384
1608650400000.0,-0.0407
1608651300000.0,-0.0324
1608652800000.0,-0.0334
1608653700000.0,-0.03
1608654900000.0,-0.0306
1608656100000.0,-0.0294
1608658200000.0,-0.0322
1608660300000.0,-0.0352
1608662400000.0,-0.035
1608665100000.0,-0.0311
1608667800000.0,-0.0319
1608670500000.0,-0.0315
1608672600000.0,-0.0318
1608674100000.0,-0.037
1608677400000.0,-0.0434
1608678000000.0,-0.0422
1608679200000.0,-0.0434
1608680700000.0,-0.0435
1608681900000.0,-0.0481
1608683700000.0,-0.0529
1608685200000.0,-0.0512
1608685800000.0,-0.0457
1608687000000.0,-0.0395
1608687900000.0,-0.0354
1608689400000.0,-0.0378
1608691200000.0,-0.0396
1608693600000.0,-0.0374
1608696000000.0,-0.0308
1608696600000.0,-0.0313
1608698700000.0,-0.0289
1608699900000.0,-0.027
1608700800000.0,-0.0242
1608702300000.0,-0.0304
1608703500000.0,-0.028
1608705900000.0,-0.0266
1608706800000.0,-0.0222
1608708000000.0,-0.0309
1608709800000.0,-0.031
1608711300000.0,-0.0259
1608713100000.0,-0.0243
1608715500000.0,-0.0309
1608717300000.0,-0.0324
1608718800000.0,-0.0238
1608720600000.0,-0.0213
1608721500000.0,-0.005
1608721800000.0,-0.0065
1608722100000.0,-0.0021
1608722400000.0,-0.0013
1608722700000.0,-0.0059
1608723300000.0,-0.0023
1608724200000.0,-0.0012
1608725400000.0,-0.0117
1608726300000.0,-0.016
1608726900000.0,-0.0256
1608727200000.0,-0.0318
1608727800000.0,-0.0358
1608728400000.0,-0.0341
1608729300000.0,-0.0422
1608729600000.0,-0.0381
1608729900000.0,-0.0312
1608730500000.0,-0.0293
1608731400000.0,-0.0233
1608731700000.0,-0.0252
1608732300000.0,-0.0297
1608733200000.0,-0.0262
1608734100000.0,-0.0291
1608735600000.0,-0.0259
1608737400000.0,-0.0235
1608738600000.0,-0.0156
1608739200000.0,-0.0193
1608739800000.0,-0.0204
1608741300000.0,-0.0123
1608742800000.0,-0.0192
1608744000000.0,-0.0206
1608745800000.0,-0.0213
1608747600000.0,-0.0165
1608750900000.0,-0.0184
1608754800000.0,-0.0124
1608757500000.0,-0.0094
1608758400000.0,-0.0035
1608759900000.0,-0.0083
1608761100000.0,0.0058
1608761700000.0,0.0131
1608762300000.0,0.0048
1608762600000.0,0.0007
1608763200000.0,-0.0082
1608763800000.0,-0.0046
1608765000000.0,-0.0079
1608766200000.0,-0.0025
1608767700000.0,-0.0006
1608768600000.0,0.009
1608769200000.0,0.0083
1608769800000.0,0.0125
1608770700000.0,0.0066
1608771900000.0,0.0092
1608773400000.0,0.0024
1608774600000.0,0.0046
1608776700000.0,0.0101
1608777900000.0,0.0175
1608778800000.0,0.0156
1608779400000.0,0.0165
1608780600000.0,0.0094
1608782700000.0,0.0132
1608784500000.0,0.0097
