timestamp,bb_lower
1612873500000.0,45719.463
1612874100000.0,45708.2984
1612874700000.0,45559.7576
1612875000000.0,45445.9917
1612875300000.0,45325.5344
1612875600000.0,45227.3649
1612875900000.0,45162.1683
1612876500000.0,45055.4642
1612877400000.0,45054.8177
1612877700000.0,45038.4049
1612878300000.0,45041.5956
1612878900000.0,45048.1187
1612879500000.0,45061.0473
1612880400000.0,45074.679
1612881300000.0,45076.6773
1612882200000.0,45063.8791
1612882800000.0,45064.983
1612883700000.0,45022.1165
1612884300000.0,45017.5881
1612884900000.0,45010.5175
1612885800000.0,44974.2763
1612886700000.0,45000.3444
1612887300000.0,45118.0682
1612887600000.0,45210.5559
1612888200000.0,45322.6452
1612888800000.0,45453.3958
1612889400000.0,45578.6632
1612890300000.0,45833.0079
1612891200000.0,45895.8606
1612892100000.0,46064.2379
1612893000000.0,46107.399
1612893900000.0,46145.1832
1612894800000.0,46119.3239
1612895700000.0,46148.6487
1612896600000.0,46207.0955
1612897500000.0,46217.5555
1612898700000.0,46233.1478
1612900200000.0,46232.9609
1612901100000.0,46231.9031
1612902000000.0,46217.6251
1612903200000.0,46199.0849
1612903800000.0,46240.6389
1612904700000.0,46337.6371
1612905600000.0,46418.9988
1612906500000.0,46419.6738
1612907700000.0,46425.4923
1612908300000.0,46385.3628
1612908600000.0,46415.2173
1612909800000.0,46480.7654
1612911300000.0,46470.8137
1612912200000.0,46451.3621
1612913700000.0,46390.7897
1612915200000.0,46296.2887
1612915800000.0,46278.6819
1612916400000.0,46263.5564
1612917600000.0,46232.8048
1612918800000.0,46165.0849
1612920000000.0,46093.1904
1612920900000.0,46003.0572
1612922100000.0,46003.4758
1612923000000.0,46022.9805
1612924500000.0,46030.6338
1612925400000.0,46036.4699
1612926300000.0,46077.9723
1612927200000.0,46128.6875
1612928100000.0,46123.7613
1612929300000.0,46045.6643
1612929900000.0,45955.4599
1612930200000.0,45864.2658
1612930800000.0,45814.5942
1612931700000.0,45781.5652
1612933200000.0,45770.0447
1612934100000.0,45770.0841
1612935300000.0,45782.9958
1612936200000.0,45800.5061
1612937400000.0,45801.6775
1612938600000.0,45802.3165
1612939800000.0,45798.9253
1612941000000.0,45816.1102
1612941900000.0,45773.7637
1612943100000.0,45770.1365
1612943700000.0,45772.2424
1612944300000.0,45778.4327
1612945200000.0,45784.681
1612946400000.0,45784.1732
1612947300000.0,45781.8727
1612948500000.0,45814.8575
1612949400000.0,45907.8786
1612950600000.0,46045.431
1612951500000.0,46096.2683
1612952100000.0,46135.954
1612952400000.0,46195.6441
1612953000000.0,46256.6807
1612953300000.0,46309.688
1612953900000.0,46344.7993
1612954800000.0,46344.0693
1612955400000.0,46342.6097
1612956300000.0,46329.3137
1612957500000.0,46261.2003
1612958700000.0,46204.9961
1612959000000.0,46159.6584
1612959600000.0,45927.7367
1612960500000.0,45449.7165
1612960800000.0,45214.9731
1612961100000.0,45064.2648
1612961400000.0,44976.4273
1612962000000.0,44931.5798
1612962300000.0,44883.3693
1612962900000.0,44794.4603
1612963800000.0,44795.0607
1612964700000.0,44817.5417
1612965600000.0,44839.726
1612965900000.0,44859.4263
1612966500000.0,44862.2489
1612967100000.0,44854.6869
1612967400000.0,44782.2906
1612967700000.0,44780.9822
1612968000000.0,44798.089
1612968300000.0,44789.6355
1612968900000.0,44764.8782
1612969200000.0,44749.4104
1612969500000.0,44706.0282
1612970100000.0,44790.5012
1612970400000.0,44639.8049
1612971000000.0,44452.5709
1612971300000.0,44221.1703
1612971900000.0,44026.6797
1612972200000.0,43942.5761
1612972500000.0,43825.2076
1612973100000.0,43793.653
1612973400000.0,43780.0374
1612973700000.0,43802.8353
1612974000000.0,43861.1857
1612974600000.0,43892.6514
1612975200000.0,43912.3472
1612976100000.0,43913.7367
1612976400000.0,43935.6143
1612977300000.0,43959.4446
1612977900000.0,43994.6514
1612978500000.0,43991.3929
1612979100000.0,43984.6249
1612980000000.0,43992.8549
1612980900000.0,44005.5432
1612981800000.0,44010.6309
1612983000000.0,44041.3152
1612984200000.0,44139.7166
1612984800000.0,44286.0163
1612985400000.0,44320.1946
1612986300000.0,44433.8106
1612987500000.0,44488.1456
1612988700000.0,44504.2386
1612989900000.0,44451.7011
1612991100000.0,44432.0267
1612992300000.0,44437.7264
1612993500000.0,44452.9048
1612995000000.0,44447.5686
1612996800000.0,44471.6664
1612998000000.0,44492.4991
1613000100000.0,44492.6487
1613001000000.0,44463.948
1613001900000.0,44436.6426
1613002800000.0,44435.7904
1613004000000.0,44256.0077
1613004600000.0,44171.9657
1613005200000.0,44093.5604
1613006100000.0,44071.2438
1613007300000.0,44004.0472
1613008800000.0,44007.5334
1613009700000.0,44014.5045
1613011800000.0,44016.0227
1613013300000.0,43981.0378
1613015700000.0,43980.1454
1613016000000.0,44003.4296
1613016600000.0,44001.1512
1613017500000.0,43993.2018
1613018700000.0,43998.3505
1613019900000.0,43993.0326
1613021400000.0,44013.7689
1613022900000.0,44014.0536
1613024700000.0,44001.9481
1613025900000.0,44004.938
1613027400000.0,44003.0309
1613028300000.0,44120.3741
1613029800000.0,44175.634
1613030700000.0,44246.5356
1613031900000.0,44293.6207
1613033100000.0,44414.7282
1613034300000.0,44440.2285
1613035800000.0,44456.3175
1613036700000.0,44424.4354
1613037600000.0,44402.1691
1613038200000.0,44389.8905
1613039100000.0,44295.3533
1613040300000.0,44247.1111
1613040600000.0,44189.9772
1613041200000.0,44164.1282
1613041500000.0,44192.4857
1613042100000.0,44206.6585
1613043000000.0,44239.7417
1613044200000.0,44364.5026
1613044500000.0,44368.4225
1613045100000.0,44412.4775
1613045700000.0,44518.2562
1613046900000.0,44699.8601
1613047800000.0,44849.4222
1613049000000.0,44865.1475
1613049300000.0,44893.7404
1613049600000.0,44866.8845
1613049900000.0,44918.0913
1613050200000.0,44989.198
1613050500000.0,45091.3158
1613050800000.0,45225.1784
1613051100000.0,45315.6578
1613051700000.0,45433.304
1613052000000.0,45526.2835
1613052600000.0,45649.0331
1613053200000.0,45768.2845
1613053500000.0,45894.8055
1613054100000.0,46048.5511
1613054700000.0,46275.9112
1613055300000.0,46414.5876
1613055900000.0,46621.3139
1613056200000.0,46878.336
1613056800000.0,47262.1218
1613057100000.0,47470.8445
1613058000000.0,47568.8494
1613058900000.0,47582.8108
1613059500000.0,47594.9761
1613059800000.0,47613.9021
1613060700000.0,47593.5489
1613061300000.0,47565.6236
1613062200000.0,47549.2725
1613063100000.0,47452.9311
1613063400000.0,47325.0593
1613063700000.0,47297.293
1613064300000.0,47262.3707
1613065200000.0,47223.6598
1613066100000.0,47209.2834
1613066700000.0,47201.167
1613067300000.0,47200.4193
1613068200000.0,47217.1519
1613068800000.0,47215.4386
1613070000000.0,47219.3898
1613071200000.0,47226.9602
1613072400000.0,47225.8733
1613073300000.0,47232.6612
1613073900000.0,47194.8836
1613075100000.0,47095.9166
1613075400000.0,47054.4957
1613076000000.0,47058.0008
1613076600000.0,46978.495
1613076900000.0,46888.8488
1613077200000.0,46880.4601
1613077800000.0,46879.9081
1613078400000.0,46767.5897
1613078700000.0,46704.2328
1613079300000.0,46599.1212
1613079900000.0,46517.419
1613080800000.0,46476.1739
1613081700000.0,46448.1116
1613082600000.0,46441.3159
1613083800000.0,46439.6779
1613084700000.0,46445.1236
1613085600000.0,46444.7514
1613086500000.0,46446.2008
1613087700000.0,46412.0755
1613088300000.0,46361.0967
1613088600000.0,46372.6936
1613088900000.0,46337.9566
1613089200000.0,46286.222
1613089500000.0,46319.7251
1613089800000.0,46370.1222
1613090700000.0,46421.5074
1613091300000.0,46502.3934
1613091600000.0,46662.481
1613092200000.0,46792.0831
1613093100000.0,46998.2298
1613094000000.0,47204.771
1613094900000.0,47376.1024
1613095800000.0,47534.7105
1613097000000.0,47617.6641
1613098200000.0,47671.9938
1613099700000.0,47666.4236
1613100900000.0,47571.6893
1613101800000.0,47434.1144
1613102700000.0,47238.4239
1613103900000.0,47137.2433
1613104200000.0,46981.3144
1613104800000.0,46900.9809
1613105400000.0,46883.7752
1613106300000.0,46857.8086
1613106900000.0,46866.4049
1613107800000.0,46852.0208
1613108700000.0,46781.3744
1613109900000.0,46681.334
1613110500000.0,46670.1068
1613111400000.0,46708.3471
1613112000000.0,46751.3172
1613113500000.0,46792.7941
1613114700000.0,46840.5179
1613115600000.0,46883.6076
1613116800000.0,46937.9903
1613117400000.0,46949.9839
1613118300000.0,46951.7616
1613119200000.0,46950.1939
1613120100000.0,46964.1477
1613121300000.0,46955.5659
1613122800000.0,46993.7713
1613124300000.0,46994.5957
1613125500000.0,46987.8879
1613126700000.0,46988.9391
1613127900000.0,46980.6209
1613129100000.0,46954.6122
1613129700000.0,46992.1489
1613131200000.0,47100.1552
1613132100000.0,47073.6254
1613133300000.0,47070.361
1613134500000.0,47039.4488
1613135700000.0,47086.0701
1613136600000.0,47099.8437
1613138100000.0,47126.4063
1613138700000.0,47163.9349
1613139600000.0,47144.855
1613140200000.0,47122.4539
1613140500000.0,46914.9566
1613140800000.0,46795.0809
1613141100000.0,46639.4229
1613141400000.0,46498.0758
1613142000000.0,46408.4997
1613142600000.0,46332.1622
1613143200000.0,46296.2038
1613143800000.0,46271.225
1613144700000.0,46250.716
1613145600000.0,46235.399
1613146200000.0,46235.2004
1613146800000.0,46239.8991
1613147400000.0,46236.8407
1613147700000.0,46277.7529
1613148300000.0,46291.9565
1613149500000.0,46323.6277
1613150700000.0,46318.424
1613151900000.0,46312.3296
1613152800000.0,46297.6034
1613154000000.0,46300.2793
1613154600000.0,46400.0198
1613155200000.0,46468.1186
1613156100000.0,46602.0787
1613157000000.0,46741.5874
1613158500000.0,46838.9521
1613160300000.0,46956.4564
1613162100000.0,47031.5216
1613163600000.0,47092.612
1613165100000.0,47153.2119
1613166000000.0,47223.6194
1613166300000.0,47237.3471
1613167500000.0,47240.3884
1613169900000.0,47240.8712
1613171400000.0,47240.9433
1613172600000.0,47215.5654
1613173200000.0,47180.0961
1613174400000.0,47173.0145
1613175300000.0,47159.9713
1613176800000.0,47166.0206
1613178600000.0,47180.9455
1613180400000.0,47216.8329
1613182500000.0,47277.852
1613184300000.0,47297.6543
1613185200000.0,47297.6354
1613186100000.0,47346.7619
1613187600000.0,47365.7737
1613189100000.0,47376.2599
1613190600000.0,47380.7753
1613192700000.0,47363.9975
1613194200000.0,47364.9571
1613195100000.0,47365.1592
1613196300000.0,47359.0812
1613197500000.0,47354.2659
1613198700000.0,47358.6964
1613200200000.0,47393.5642
1613201100000.0,47375.7403
1613202000000.0,47303.2017
1613202900000.0,47064.4768
1613203500000.0,46976.0464
1613203800000.0,46936.8256
1613204400000.0,46925.4623
1613205300000.0,46917.3453
1613206800000.0,46921.9899
1613208000000.0,46914.6364
1613209500000.0,46896.4266
1613210400000.0,46862.8384
1613211600000.0,46835.6166
1613212500000.0,46841.3938
1613213400000.0,46737.1156
1613214000000.0,46639.1023
1613214300000.0,46543.0847
1613214600000.0,46470.9091
1613214900000.0,46438.9415
1613215500000.0,46443.4271
1613216100000.0,46356.2494
1613217000000.0,46310.3803
1613217600000.0,46249.9513
1613217900000.0,46266.0075
1613218500000.0,46266.1345
1613218800000.0,46267.6242
1613219400000.0,46281.2686
1613220300000.0,46273.729
1613221500000.0,46323.2634
1613222100000.0,46341.0609
1613223000000.0,46354.9255
1613223900000.0,46360.3343
1613225400000.0,46368.41
1613226600000.0,46399.2091
1613227800000.0,46380.5116
1613228700000.0,46387.9837
1613229300000.0,46425.5048
1613230500000.0,46446.4696
1613231700000.0,46460.17
1613232300000.0,46446.1842
1613233200000.0,46544.4116
1613233800000.0,46592.0535
1613234400000.0,46680.6661
1613235600000.0,46710.3341
1613237100000.0,46708.038
1613238600000.0,46696.9803
1613239500000.0,46686.911
1613241600000.0,46743.4176
1613243400000.0,46773.1666
1613244900000.0,46761.1049
1613247000000.0,46737.6749
1613249100000.0,46750.6878
1613250600000.0,46750.9184
1613252400000.0,46752.2115
1613253000000.0,46751.2399
1613253900000.0,46749.1978
1613255700000.0,46739.307
1613257500000.0,46737.6625
1613259600000.0,46739.5677
1613261100000.0,46687.9845
1613261700000.0,46659.6091
1613262600000.0,46636.4372
1613263500000.0,46617.6196
1613265000000.0,46599.2705
1613266800000.0,46614.4916
1613267700000.0,46648.453
1613269500000.0,46692.6318
1613270700000.0,46737.5845
1613272500000.0,46767.4141
1613274600000.0,46833.7912
1613276100000.0,46913.7605
1613277900000.0,46981.8543
1613280000000.0,47059.2433
1613280600000.0,47016.7821
1613281200000.0,46935.7135
1613281800000.0,46904.0997
1613282100000.0,46806.0931
1613282400000.0,46732.276
1613282700000.0,46715.766
1613283300000.0,46727.0046
1613283900000.0,46752.1219
1613284500000.0,46799.3264
1613285100000.0,46856.2505
1613285700000.0,46911.743
1613286600000.0,47005.3976
1613288100000.0,47106.3857
1613289000000.0,47224.1207
1613289900000.0,47378.7452
1613290800000.0,47570.412
1613292000000.0,47774.8954
1613292900000.0,47964.568
1613294100000.0,48194.6248
1613295300000.0,48346.8862
1613296200000.0,48511.4411
1613297100000.0,48572.9604
1613298000000.0,48591.5767
1613298600000.0,48590.806
1613299500000.0,48595.7435
1613300700000.0,48606.8942
1613301300000.0,48606.9398
1613302500000.0,48608.0316
1613304000000.0,48557.2027
1613304900000.0,48533.8353
1613305200000.0,48570.5364
1613305800000.0,48576.0675
1613306400000.0,48610.6678
1613307300000.0,48645.3933
1613308200000.0,48676.204
1613309100000.0,48717.6204
1613310300000.0,48778.8846
1613310600000.0,48747.3135
1613310900000.0,48743.2827
1613311500000.0,48723.5312
1613312400000.0,48716.0385
1613313600000.0,48608.3049
1613314200000.0,48566.7825
1613314800000.0,48523.2217
1613315700000.0,48426.5032
1613316300000.0,48320.7321
1613316600000.0,48257.0104
1613316900000.0,48204.5602
1613317500000.0,48193.3849
1613318400000.0,48199.5881
1613319000000.0,48208.0147
1613319900000.0,48226.6742
1613321400000.0,48266.2006
1613322000000.0,48323.2281
1613322900000.0,48364.823
1613324400000.0,48372.5507
1613325300000.0,48372.4197
1613326500000.0,48341.8975
1613328000000.0,48346.0569
1613329200000.0,48353.5093
1613330400000.0,48371.1087
1613331900000.0,48388.7625
1613333100000.0,48388.2953
1613334300000.0,48384.3783
1613336100000.0,48407.0267
1613337600000.0,48486.0976
1613339400000.0,48538.9843
1613341200000.0,48540.3119
1613341800000.0,48573.3151
1613343300000.0,48607.982
1613344800000.0,48598.8938
1613345700000.0,48592.6456
1613346600000.0,48578.4731
1613347500000.0,48562.6091
1613348700000.0,48562.4181
1613349900000.0,48524.0199
1613351400000.0,48407.1845
1613352000000.0,48355.6014
1613352600000.0,48219.6122
1613353200000.0,48117.2595
1613353800000.0,48039.1272
1613354700000.0,47829.0631
1613355300000.0,47385.1338
1613355600000.0,46839.0501
1613355900000.0,46495.385
1613356200000.0,46187.8741
1613356500000.0,46017.073
1613356800000.0,45940.9417
1613357400000.0,45862.7061
1613358000000.0,45831.9527
1613358600000.0,45805.1274
1613359500000.0,45787.3784
1613360400000.0,45780.1017
1613361000000.0,45773.7371
1613361900000.0,45782.5933
1613362500000.0,45800.6078
1613363400000.0,45788.9433
1613364300000.0,45845.136
1613364900000.0,45895.5836
1613365800000.0,45966.2108
1613367000000.0,46114.7385
1613367600000.0,46192.1208
1613368800000.0,46192.524
1613369700000.0,46303.1628
1613370900000.0,46368.9252
1613372400000.0,46435.0915
1613373000000.0,46446.4744
1613373900000.0,46423.6235
1613374800000.0,46417.0533
1613376300000.0,46392.2239
1613377200000.0,46372.7936
1613378700000.0,46337.3872
1613379600000.0,46320.1827
1613380800000.0,46337.7247
1613382000000.0,46403.6351
1613383200000.0,46448.5387
1613384700000.0,46537.0154
1613386500000.0,46544.364
1613386800000.0,46587.1885
1613388000000.0,46670.55
1613388600000.0,46787.2617
1613390100000.0,46904.0854
1613391000000.0,46977.6017
1613391900000.0,47035.7319
1613392800000.0,47146.5825
1613393700000.0,47161.0441
1613394000000.0,47175.3467
1613394900000.0,47209.2412
1613396100000.0,47262.8147
1613397000000.0,47293.3142
1613398500000.0,47331.6219
1613399400000.0,47344.3023
1613400300000.0,47351.254
1613401200000.0,47453.0818
1613402100000.0,47490.995
1613403300000.0,47530.6731
1613404800000.0,47563.4029
1613405400000.0,47510.4795
1613406000000.0,47494.8904
1613406600000.0,47470.3371
1613407800000.0,47403.5457
1613408700000.0,47386.6814
1613409600000.0,47412.5145
1613410800000.0,47476.5675
1613411700000.0,47486.8319
1613413200000.0,47505.4913
1613414400000.0,47500.287
1613416200000.0,47527.1866
1613418300000.0,47558.155
1613420100000.0,47589.0249
1613421900000.0,47645.491
1613423400000.0,47738.1436
1613424000000.0,47898.8905
1613424900000.0,48019.408
1613426100000.0,48107.1251
1613426700000.0,48096.9657
1613427000000.0,48084.8792
1613427600000.0,48041.5539
1613428500000.0,48028.5306
1613430000000.0,48016.7575
1613431500000.0,48002.7567
1613432400000.0,47940.6713
1613433300000.0,47869.1594
1613433900000.0,47746.3468
1613434500000.0,47652.9725
1613435400000.0,47454.5063
1613435700000.0,47342.044
1613436000000.0,47307.1054
1613436600000.0,47290.6656
1613437500000.0,47317.6524
1613438700000.0,47358.8726
1613439300000.0,47369.1344
1613440500000.0,47388.9359
1613441700000.0,47379.117
1613442900000.0,47361.3065
1613444100000.0,47302.0757
1613445600000.0,47175.7999
1613445900000.0,47094.5883
1613446200000.0,46990.3137
1613446500000.0,46951.2543
1613447100000.0,46926.8165
1613447700000.0,46934.9131
1613448300000.0,46952.8012
1613449200000.0,47048.6261
1613449500000.0,47149.4685
1613450100000.0,47394.8244
1613451000000.0,47638.9902
1613451900000.0,47834.4059
1613452500000.0,48048.0494
1613453700000.0,48193.4166
1613454900000.0,48340.0222
1613456100000.0,48487.7335
1613456700000.0,48578.9445
1613457000000.0,48687.7205
1613457600000.0,48816.0766
1613458800000.0,48831.9472
1613459700000.0,48751.5816
1613460600000.0,48719.9548
1613461500000.0,48724.1589
1613462400000.0,48713.8347
1613463000000.0,48702.1161
1613463600000.0,48701.3691
1613465100000.0,48735.226
1613466300000.0,48736.2736
1613467800000.0,48782.0467
1613469300000.0,48789.1746
1613470200000.0,48810.2888
1613471400000.0,48822.2155
1613472300000.0,48806.4936
1613473500000.0,48793.0234
1613474100000.0,48795.5417
1613475600000.0,48764.8145
1613477100000.0,48799.8605
1613477400000.0,48791.9518
1613477700000.0,48784.8921
1613478000000.0,48744.5102
1613478300000.0,48682.8993
1613478600000.0,48562.8062
1613478900000.0,48564.4943
1613479200000.0,48575.1137
1613479500000.0,48591.2886
1613479800000.0,48606.0098
1613480100000.0,48611.205
1613480700000.0,48641.2621
1613481000000.0,48650.404
1613481600000.0,48646.2725
1613482500000.0,48627.944
1613482800000.0,48652.2978
1613483400000.0,48683.921
1613483700000.0,48665.1085
1613484300000.0,48624.7733
1613484900000.0,48685.4795
1613485200000.0,48701.6013
1613485800000.0,48689.3427
1613486400000.0,48689.2007
1613487000000.0,48684.6966
1613487900000.0,48719.2837
1613488800000.0,48845.8929
1613489700000.0,48843.7037
1613490600000.0,48819.3445
1613491200000.0,48834.2148
1613491500000.0,48817.9563
1613492400000.0,48736.9719
1613493000000.0,48705.1189
1613493600000.0,48673.4299
1613494200000.0,48486.1276
1613494800000.0,48420.8659
1613495100000.0,48353.8801
1613495700000.0,48283.0915
1613496600000.0,48233.294
1613497200000.0,48177.5649
1613498100000.0,48069.4291
1613498700000.0,47919.5757
1613499300000.0,47870.9015
1613499900000.0,47863.1719
1613500800000.0,47887.2475
1613501700000.0,47942.3382
1613503200000.0,47969.1234
1613504400000.0,48004.6828
1613505300000.0,48009.7458
1613506200000.0,48054.7235
1613507100000.0,48076.8587
1613508300000.0,48071.0641
1613508900000.0,48083.2395
1613510100000.0,48087.1907
1613511300000.0,48112.9157
1613512500000.0,48113.3799
1613514600000.0,48093.0057
1613515500000.0,48048.4831
1613516400000.0,48023.8379
1613517300000.0,48010.442
1613518800000.0,48002.4427
1613520300000.0,48103.4958
1613520900000.0,48131.8842
1613521800000.0,48153.5833
1613523000000.0,48173.8529
1613523600000.0,48195.3737
1613524200000.0,48244.8054
1613525700000.0,48261.3257
1613527500000.0,48308.0767
1613528100000.0,48378.6034
1613528400000.0,48387.5905
1613528700000.0,48406.764
1613529000000.0,48482.5443
1613529600000.0,48583.5076
1613530200000.0,48691.629
1613531100000.0,48848.0156
1613532000000.0,48934.0354
1613532600000.0,48977.4922
1613533500000.0,49038.9478
1613534700000.0,49100.0887
1613535300000.0,49094.1927
1613536500000.0,49042.9114
1613537100000.0,49038.1653
1613538300000.0,49032.3945
1613539800000.0,49092.5162
1613540400000.0,49142.7601
1613541600000.0,49182.5519
1613542500000.0,49186.9208
1613542800000.0,49184.9986
1613543400000.0,49133.0115
1613544000000.0,49134.2942
1613544300000.0,49054.8526
1613544900000.0,49005.2922
1613545200000.0,48921.6733
1613545500000.0,48928.3317
1613545800000.0,48954.6036
1613546100000.0,48990.4079
1613546400000.0,49024.4007
1613546700000.0,49037.5817
1613547300000.0,49070.9401
1613548200000.0,49136.8043
1613548800000.0,49323.3041
1613549100000.0,49467.3355
1613549400000.0,49649.8196
1613550000000.0,49818.8825
1613550900000.0,49960.9163
1613551500000.0,50065.8015
1613552400000.0,50160.0674
1613553000000.0,50296.641
1613553600000.0,50322.2119
1613554200000.0,50402.4395
1613555100000.0,50370.31
1613555400000.0,50403.9551
1613556000000.0,50412.7012
1613556600000.0,50506.114
1613557200000.0,50570.6663
1613557800000.0,50629.8897
1613558700000.0,50666.2098
1613559900000.0,50727.1672
1613560800000.0,50780.3279
1613561700000.0,50774.9951
1613562600000.0,50836.2061
1613563200000.0,50887.7548
1613563800000.0,50984.7939
1613564700000.0,51053.8718
1613565600000.0,51040.0097
1613566200000.0,51014.1749
1613566500000.0,50995.771
1613567100000.0,50926.4947
1613567400000.0,50861.224
1613568300000.0,50794.7815
1613568600000.0,50758.0149
1613569200000.0,50746.8392
1613569800000.0,50742.6803
1613570400000.0,50731.0826
1613571000000.0,50730.4413
1613572200000.0,50687.3068
1613573100000.0,50686.8
1613574000000.0,50686.7737
1613574300000.0,50671.5073
1613574600000.0,50703.3257
1613575200000.0,50703.2169
1613575800000.0,50696.4481
1613576400000.0,50697.5625
1613577300000.0,50713.635
1613577900000.0,50713.9435
1613578500000.0,50705.9214
1613578800000.0,50713.4027
1613579700000.0,50739.8262
1613580900000.0,50769.5457
1613581800000.0,50814.921
1613583300000.0,50853.6618
1613584500000.0,50854.5286
1613585700000.0,50810.1406
1613586000000.0,50821.6642
1613586600000.0,50861.3457
1613587800000.0,50948.3974
1613589300000.0,50923.3881
1613590200000.0,50838.4155
1613590500000.0,50792.7434
1613590800000.0,50730.0542
1613591100000.0,50710.5085
1613591700000.0,50752.9063
1613592600000.0,50736.5012
1613593500000.0,50766.0915
1613594100000.0,50849.8805
1613595300000.0,50971.7323
1613596500000.0,51039.4101
1613597700000.0,51135.1202
1613598600000.0,51237.0225
1613599800000.0,51351.6619
1613601900000.0,51427.9791
1613603100000.0,51508.6118
1613604300000.0,51543.2712
1613605500000.0,51633.5582
1613606700000.0,51768.7025
1613607900000.0,51917.1325
1613609100000.0,51992.1572
1613610600000.0,52002.8339
1613612100000.0,52018.3774
1613613300000.0,51999.6563
1613614500000.0,52006.4249
1613616300000.0,52033.4981
1613618100000.0,52018.5084
1613619600000.0,51993.4739
1613620800000.0,51936.0985
1613621100000.0,51902.6298
1613622600000.0,51918.8793
1613624100000.0,51919.027
1613626200000.0,51918.3273
1613628000000.0,51926.5045
1613629800000.0,51918.1071
1613631300000.0,51883.4447
1613632500000.0,51760.3011
1613633100000.0,51625.7094
1613633400000.0,51570.7438
1613634000000.0,51568.1078
1613634900000.0,51564.9372
1613635500000.0,51549.5094
1613636700000.0,51527.7001
1613637600000.0,51503.045
1613638800000.0,51477.5724
1613639400000.0,51490.9517
1613640600000.0,51488.2479
1613641800000.0,51489.914
1613643000000.0,51482.9708
1613644500000.0,51470.2665
1613645700000.0,51446.7254
1613646600000.0,51433.4843
1613647800000.0,51423.9854
1613648400000.0,51369.2984
1613649000000.0,51288.4188
1613649900000.0,51188.7431
1613650200000.0,51082.2419
1613650500000.0,51060.7767
1613650800000.0,51025.6247
1613651700000.0,51033.3723
1613652300000.0,51047.9822
1613653200000.0,51043.0641
1613654100000.0,51044.3696
1613655300000.0,51037.4264
1613656200000.0,51033.0324
1613656800000.0,51032.1051
1613657700000.0,51029.9391
1613658600000.0,50989.134
1613659200000.0,50966.5003
1613659800000.0,50955.6555
1613660700000.0,50948.2062
1613661300000.0,50963.0172
1613662200000.0,50973.2491
1613662500000.0,50996.6206
1613663400000.0,51052.757
1613664300000.0,51146.5659
1613664900000.0,51283.8224
1613666100000.0,51354.0529
1613667000000.0,51451.1869
1613668200000.0,51472.4023
1613669700000.0,51523.816
1613670900000.0,51593.1903
1613672700000.0,51609.5938
1613673900000.0,51608.4936
1613676000000.0,51616.1396
1613677800000.0,51616.0259
1613678700000.0,51619.8807
1613679600000.0,51641.2657
1613680800000.0,51643.9011
1613682300000.0,51640.3339
1613684100000.0,51640.7224
1613685600000.0,51641.2169
1613687100000.0,51669.0554
1613688300000.0,51711.0781
1613689800000.0,51689.8599
1613691000000.0,51637.4477
1613692800000.0,51606.305
1613693400000.0,51607.6006
1613694900000.0,51577.1363
1613696100000.0,51485.1739
1613696700000.0,51444.7837
1613697600000.0,51399.3976
1613698800000.0,51302.1963
1613699700000.0,51179.077
1613700300000.0,51034.9534
1613700600000.0,50975.7714
1613700900000.0,50912.4853
1613701500000.0,50831.2831
1613702100000.0,50829.8046
1613703000000.0,50857.7283
1613703900000.0,50881.3454
1613705100000.0,50881.6036
1613706300000.0,50888.6413
1613708100000.0,50880.4516
1613709000000.0,50833.5008
1613709900000.0,50833.5029
1613711100000.0,50844.218
1613712600000.0,50911.4919
1613714100000.0,50906.501
1613715000000.0,50887.5067
1613716200000.0,50876.7419
1613717700000.0,50846.9344
1613719200000.0,50833.0471
1613720700000.0,50851.2489
1613722200000.0,50915.5649
1613723700000.0,50911.2254
1613724900000.0,50906.071
1613725200000.0,50965.518
1613725500000.0,50856.0528
1613725800000.0,50810.1794
1613726100000.0,50769.2611
1613726700000.0,50793.101
1613727300000.0,50816.5186
1613728200000.0,50897.8457
1613729100000.0,51061.7889
1613730000000.0,51152.7036
1613731500000.0,51270.6245
1613732400000.0,51390.5738
1613733600000.0,51483.1243
1613735100000.0,51591.3159
1613736600000.0,51720.9072
1613738100000.0,51829.7256
1613739300000.0,51936.0165
1613740500000.0,52077.6424
1613741700000.0,52256.2551
1613742600000.0,52392.5692
1613743500000.0,52482.7081
1613744400000.0,52594.5542
1613745600000.0,52565.2312
1613746200000.0,52568.9368
1613746800000.0,52571.3115
1613747400000.0,52534.4231
1613748300000.0,52440.6976
1613748900000.0,52365.9252
1613749200000.0,52325.116
1613749800000.0,52249.6775
1613750400000.0,52222.4764
1613750700000.0,52203.5294
1613751600000.0,52117.0805
1613752200000.0,52057.4626
1613752500000.0,52027.2468
1613753100000.0,52075.0538
1613753400000.0,52206.9638
1613753700000.0,52305.1185
1613754300000.0,52425.0726
1613754900000.0,52526.5167
1613755800000.0,52677.2468
1613757000000.0,52819.2689
1613757900000.0,52926.1544
1613759100000.0,53122.9882
1613759700000.0,53323.2554
1613760600000.0,53459.6465
1613760900000.0,53522.9795
1613761200000.0,53560.7262
1613761500000.0,53696.4917
1613762100000.0,53814.5759
1613762700000.0,53951.8194
1613763300000.0,54104.2272
1613764200000.0,54141.7424
1613764800000.0,54161.4314
1613765700000.0,54163.7075
1613766900000.0,54172.441
1613767200000.0,54273.1301
1613767500000.0,54400.1886
1613768400000.0,54421.8433
1613769000000.0,54467.8221
1613769300000.0,54488.6103
