timestamp,btc_exchange_stablecoins_ratio
1620318300000.0,9.2839
1620318900000.0,11.6391
1620319500000.0,10.0461
1620320100000.0,11.3247
1620320700000.0,9.5951
1620321600000.0,9.0422
1620322800000.0,11.1473
1620323700000.0,10.6697
1620324600000.0,9.5655
1620325500000.0,10.3868
1620326100000.0,8.8799
1620326400000.0,10.228
1620326700000.0,8.9787
1620327000000.0,9.3042
1620327600000.0,9.3715
1620327900000.0,10.3433
1620328500000.0,9.6095
1620328800000.0,8.8286
1620329100000.0,9.9808
1620329700000.0,11.5394
1620330300000.0,11.7222
1620330900000.0,11.5805
1620331500000.0,9.2189
1620332100000.0,9.1522
1620332700000.0,9.6403
1620333600000.0,11.3888
1620334200000.0,9.5153
1620335400000.0,8.5017
1620336600000.0,10.53
1620337800000.0,10.2901
1620339000000.0,9.8138
1620340200000.0,9.5163
1620341700000.0,10.5044
1620343200000.0,8.6469
1620344100000.0,9.2161
1620345000000.0,9.1165
1620345900000.0,10.4109
1620346500000.0,10.4225
1620346800000.0,9.6571
1620347400000.0,9.6336
1620348000000.0,12.2189
1620349200000.0,10.8601
1620349800000.0,10.1234
1620350100000.0,12.5143
1620351000000.0,11.0245
1620352200000.0,9.9106
1620353100000.0,11.662
1620354600000.0,10.3982
1620354900000.0,9.2335
1620355200000.0,9.2678
1620355800000.0,12.0052
1620356700000.0,9.565
1620357900000.0,10.6823
1620358500000.0,11.6947
1620360000000.0,10.0626
1620360600000.0,12.0032
1620361200000.0,11.6103
1620362100000.0,10.9866
1620362700000.0,10.9606
1620363600000.0,11.0868
1620364800000.0,9.0045
1620366000000.0,11.2769
1620367500000.0,11.0395
1620368400000.0,10.2797
1620370200000.0,9.9739
1620371400000.0,10.5274
1620372600000.0,10.4204
1620373800000.0,10.3475
1620374400000.0,10.5041
1620375000000.0,7.3012
1620375600000.0,12.2648
1620376800000.0,9.2193
1620378000000.0,11.7591
1620378600000.0,8.0461
1620379800000.0,10.386
1620380400000.0,11.8887
1620381300000.0,10.5624
1620382200000.0,9.2601
1620383400000.0,11.4285
1620384900000.0,9.8476
1620385800000.0,8.5566
1620386700000.0,10.1589
1620387300000.0,9.3608
1620388200000.0,11.8341
1620389100000.0,10.6548
1620390000000.0,8.8827
1620390900000.0,9.1255
1620391200000.0,11.6351
1620391500000.0,9.55
1620392100000.0,10.2316
1620392700000.0,10.4341
1620393300000.0,10.8606
1620393900000.0,11.2451
1620394500000.0,10.2601
1620395400000.0,11.161
1620396300000.0,9.9701
1620396900000.0,10.5213
1620397800000.0,9.002
1620398700000.0,10.9642
1620399900000.0,10.2584
1620400500000.0,10.0281
1620401400000.0,8.9226
1620402600000.0,9.1138
1620403200000.0,10.6443
1620403800000.0,8.7577
1620404100000.0,9.226
1620404400000.0,9.1989
1620405000000.0,11.4642
1620405600000.0,11.7247
1620406200000.0,11.5983
1620406500000.0,10.4675
1620406800000.0,9.7589
1620407100000.0,9.4869
1620407400000.0,10.7468
1620408000000.0,10.1712
1620408600000.0,12.0462
1620409500000.0,9.6633
1620410400000.0,10.2354
1620411000000.0,10.8283
1620411900000.0,9.527
1620412800000.0,10.1841
1620414000000.0,10.5389
1620415200000.0,11.2188
1620416100000.0,9.2638
1620417000000.0,9.1931
1620417900000.0,11.2843
1620418500000.0,8.46
1620419400000.0,10.4325
1620420600000.0,9.5844
1620421500000.0,11.0078
1620422400000.0,10.7369
1620423300000.0,10.925
1620424500000.0,13.291
1620425700000.0,10.1323
1620426300000.0,9.6132
1620426900000.0,9.1077
1620427800000.0,10.6371
1620429000000.0,11.5731
1620430200000.0,11.7696
1620431100000.0,9.6092
1620432300000.0,9.62
1620432900000.0,10.8345
1620433800000.0,8.7612
1620435000000.0,11.6494
1620435900000.0,10.0823
1620437700000.0,10.63
1620438900000.0,10.2592
1620440400000.0,11.3659
1620441600000.0,11.368
1620442200000.0,10.4255
1620442800000.0,10.7525
1620443400000.0,12.0991
1620444300000.0,10.6119
1620445200000.0,8.2794
1620446100000.0,10.8829
1620447300000.0,8.0578
1620447600000.0,11.2329
1620448200000.0,8.2905
1620449400000.0,9.6083
1620450300000.0,11.2431
1620451200000.0,10.5749
1620452400000.0,10.261
1620453600000.0,10.812
1620454500000.0,10.697
1620455400000.0,11.0895
1620456000000.0,9.9629
1620457200000.0,10.5311
1620458100000.0,9.2913
1620458700000.0,10.4524
1620459300000.0,10.1357
1620460200000.0,9.7105
1620460800000.0,10.6859
1620461100000.0,8.7669
1620461400000.0,9.9663
1620461700000.0,10.099
1620462000000.0,8.7442
1620462300000.0,10.4803
1620462600000.0,9.9184
1620463200000.0,9.1423
1620463800000.0,9.7498
1620464400000.0,9.8457
1620465000000.0,7.3526
1620465600000.0,9.8284
1620466200000.0,10.3452
1620466800000.0,10.6251
1620467700000.0,11.6364
1620468900000.0,9.7528
1620469800000.0,12.586
1620470700000.0,11.7479
1620471300000.0,10.7875
1620472500000.0,10.8165
1620473400000.0,10.9957
1620474300000.0,9.703
1620475200000.0,11.6684
1620475500000.0,10.2292
1620476400000.0,9.6881
1620477300000.0,10.7745
1620478200000.0,10.3415
1620478500000.0,11.4365
1620479100000.0,11.7638
1620480000000.0,10.48
1620480600000.0,9.3442
1620481200000.0,10.9159
1620481500000.0,10.749
1620482100000.0,10.7728
1620482400000.0,10.8999
1620482700000.0,9.6769
1620483300000.0,10.187
1620484200000.0,10.9943
1620484800000.0,10.6963
1620485400000.0,10.1461
1620486300000.0,10.5236
1620486900000.0,10.533
1620487800000.0,9.4944
1620488400000.0,9.8946
1620489000000.0,9.808
1620489300000.0,11.0461
1620489600000.0,8.7249
1620489900000.0,11.3958
1620490200000.0,9.6997
1620490500000.0,10.6658
1620491100000.0,9.9543
1620491700000.0,11.6659
1620492600000.0,9.0714
1620493200000.0,10.9887
1620493800000.0,9.9901
1620494100000.0,10.8496
1620494700000.0,11.1774
1620495300000.0,9.7372
1620496200000.0,11.035
1620497100000.0,10.1074
1620498000000.0,10.1077
1620498600000.0,10.4109
1620499500000.0,11.1025
1620500400000.0,11.312
1620501300000.0,9.6415
1620502200000.0,10.2014
1620503400000.0,8.3195
1620504600000.0,10.2516
1620505500000.0,11.392
1620505800000.0,10.6354
1620506100000.0,9.9399
1620507000000.0,9.2312
1620507900000.0,9.3216
1620509100000.0,10.3286
1620510300000.0,10.6619
1620511800000.0,11.0023
1620513000000.0,9.3444
1620513600000.0,9.6533
1620514800000.0,8.4021
1620516600000.0,9.0103
1620518100000.0,10.781
1620518700000.0,10.411
1620519900000.0,11.3114
1620521100000.0,8.6516
1620522000000.0,10.8463
1620522600000.0,10.0869
1620523500000.0,9.3609
1620524400000.0,11.3159
1620524700000.0,10.0397
1620525300000.0,11.2937
1620526200000.0,10.8741
1620527100000.0,9.1394
1620528000000.0,8.8544
1620528900000.0,8.6496
1620530100000.0,11.5835
1620530700000.0,9.6877
1620531600000.0,9.9917
1620532500000.0,10.3384
1620532800000.0,8.894
1620533400000.0,10.0068
1620533700000.0,11.7052
1620534000000.0,11.2044
1620534300000.0,10.6011
1620534600000.0,10.7983
1620534900000.0,9.644
1620535500000.0,11.0716
1620536400000.0,9.153
1620537000000.0,10.9573
1620538200000.0,11.896
1620539400000.0,8.4988
1620540300000.0,10.4847
1620542100000.0,10.3603
1620543600000.0,11.2796
1620544800000.0,10.071
1620545400000.0,9.6081
1620546000000.0,10.7913
1620546600000.0,10.6898
1620547800000.0,9.5851
1620548700000.0,9.449
1620549600000.0,10.6786
1620550800000.0,10.9765
1620552000000.0,9.6632
1620552900000.0,9.4363
1620553200000.0,10.7885
1620553500000.0,9.335
1620554100000.0,8.5435
1620555000000.0,10.2528
1620555600000.0,10.487
1620556500000.0,11.3931
1620557700000.0,9.5435
1620558900000.0,9.9137
1620560100000.0,7.2755
1620561300000.0,8.9783
1620561900000.0,9.8725
1620562200000.0,10.7711
1620562500000.0,10.8609
1620562800000.0,11.0217
1620563100000.0,9.8429
1620563400000.0,10.6149
1620563700000.0,10.7654
1620564000000.0,9.5845
1620564600000.0,8.8032
1620565200000.0,10.493
1620565500000.0,10.6948
1620565800000.0,11.5297
1620566100000.0,9.99
1620566700000.0,9.4108
1620567300000.0,10.1516
1620567900000.0,9.9252
1620568500000.0,9.2041
1620568800000.0,9.1965
1620569100000.0,9.3334
1620569700000.0,11.2426
1620570300000.0,10.6794
1620571500000.0,9.1829
1620572400000.0,11.0933
1620573000000.0,8.7963
1620574200000.0,10.9243
1620575400000.0,9.0999
1620576300000.0,11.3616
1620576900000.0,9.8399
1620577200000.0,10.0914
1620578100000.0,12.4968
1620579300000.0,10.2085
1620580200000.0,10.8113
1620581400000.0,10.7491
1620582900000.0,9.4389
1620584400000.0,9.7723
1620585600000.0,10.6988
1620587100000.0,11.4088
1620588600000.0,10.3585
1620589800000.0,10.5149
1620591000000.0,8.3888
1620591300000.0,10.5983
1620592500000.0,9.461
1620593400000.0,10.5089
1620594600000.0,8.277
1620595200000.0,10.0344
1620596400000.0,8.3896
1620597600000.0,10.5093
1620598800000.0,10.4463
1620600000000.0,10.1457
1620601200000.0,10.4268
1620602700000.0,11.1677
1620603300000.0,9.3833
1620604200000.0,10.9022
1620605100000.0,12.4296
1620606300000.0,9.9374
1620607500000.0,9.3089
1620607800000.0,9.909
1620608400000.0,10.0601
1620608700000.0,11.1042
1620609600000.0,10.2356
1620611100000.0,9.9028
1620611700000.0,10.1236
1620612600000.0,10.6159
1620613800000.0,10.5131
1620615300000.0,10.9872
1620615900000.0,11.2047
1620616800000.0,9.7473
1620617700000.0,8.821
1620618300000.0,9.7591
1620619500000.0,11.3693
1620619800000.0,9.8598
1620620100000.0,9.268
1620620700000.0,9.5173
1620621600000.0,11.2806
1620622500000.0,9.5202
1620623400000.0,11.7676
1620624300000.0,8.1105
1620624900000.0,8.6895
1620625500000.0,8.7085
1620626400000.0,10.226
1620627300000.0,10.4292
1620628200000.0,10.1605
1620629100000.0,11.3596
1620630300000.0,10.0858
1620631200000.0,9.8876
1620632700000.0,9.6249
1620633300000.0,9.8399
1620633600000.0,11.3211
1620633900000.0,9.578
1620634200000.0,9.5024
1620634500000.0,9.9546
1620634800000.0,11.1814
1620635400000.0,9.1099
1620636000000.0,10.9995
1620637200000.0,10.2814
1620637800000.0,10.4383
1620638400000.0,9.9676
1620639300000.0,10.6182
1620639900000.0,11.2145
1620640200000.0,9.6195
1620640800000.0,11.9262
1620641100000.0,10.3469
1620641700000.0,10.553
1620642600000.0,10.1704
1620643500000.0,11.5849
1620644100000.0,11.0877
1620644400000.0,9.0507
1620645000000.0,11.6644
1620645600000.0,9.3147
1620645900000.0,10.3823
1620646200000.0,11.0842
1620646800000.0,10.2973
1620647400000.0,9.6842
1620648000000.0,11.905
1620648600000.0,10.2651
1620649200000.0,12.4821
1620649800000.0,10.807
1620650400000.0,9.6401
1620651000000.0,9.7734
1620651600000.0,10.6201
1620652200000.0,8.6053
1620652800000.0,9.0827
1620653700000.0,9.4071
1620654600000.0,10.8742
1620655200000.0,9.4647
1620655500000.0,9.8675
1620655800000.0,10.7011
1620656400000.0,9.5646
1620656700000.0,10.7416
1620657300000.0,9.403
1620657900000.0,10.837
1620658500000.0,10.5809
1620658800000.0,9.4988
1620659100000.0,9.2223
1620659700000.0,9.8625
1620660300000.0,10.0254
1620661200000.0,11.2807
1620662100000.0,11.7158
1620662400000.0,11.7854
1620662700000.0,9.8926
1620663000000.0,10.8331
1620663600000.0,8.7761
1620664200000.0,9.7524
1620664800000.0,12.2604
1620665700000.0,9.0076
1620666300000.0,9.8021
1620666600000.0,8.4562
1620667500000.0,11.6502
1620668100000.0,10.2184
1620668700000.0,11.743
1620669000000.0,10.5357
1620669300000.0,10.9977
1620669600000.0,10.8389
1620669900000.0,10.3143
1620670800000.0,10.4654
1620671100000.0,10.9077
1620671400000.0,9.8955
1620671700000.0,13.009
1620672000000.0,10.7697
1620672600000.0,10.2509
1620673200000.0,9.5344
1620673800000.0,10.0678
1620674400000.0,11.2091
1620675000000.0,10.0614
1620675600000.0,11.0832
1620675900000.0,10.0117
1620676200000.0,11.3616
1620676500000.0,12.4886
1620676800000.0,10.2768
1620677100000.0,9.7237
1620677400000.0,9.3047
1620677700000.0,11.3551
1620678000000.0,10.4059
1620678300000.0,11.0525
1620678600000.0,9.2063
1620678900000.0,10.5869
1620679500000.0,11.6
1620679800000.0,9.6821
1620680100000.0,8.1497
1620680700000.0,10.0253
1620681000000.0,10.6131
1620681600000.0,9.794
1620682500000.0,10.5672
1620683400000.0,9.7388
1620684300000.0,9.8252
1620685200000.0,8.6825
1620685800000.0,10.1634
1620686400000.0,11.4923
1620687000000.0,9.784
1620687600000.0,8.6315
1620688200000.0,11.0908
1620688800000.0,11.912
1620689400000.0,10.2034
1620690000000.0,9.7665
1620690900000.0,9.6643
1620691500000.0,11.0579
1620692100000.0,10.0496
1620692700000.0,11.1817
1620693000000.0,9.8602
1620693600000.0,9.2261
1620694200000.0,10.7538
1620694800000.0,10.6986
1620695100000.0,9.9163
1620695700000.0,9.0804
1620696300000.0,7.8881
1620696600000.0,10.5549
1620697200000.0,8.7319
1620698100000.0,8.7319
1620699000000.0,8.8258
1620699600000.0,9.3751
1620700200000.0,10.0643
1620700800000.0,10.9163
1620701400000.0,10.403
1620701700000.0,10.0716
1620702000000.0,10.1087
1620702300000.0,10.765
1620702900000.0,10.3558
1620703500000.0,8.3308
1620704100000.0,9.8179
1620704700000.0,9.7663
1620705600000.0,11.9713
1620706200000.0,9.9891
1620707100000.0,10.6415
1620708000000.0,8.9197
1620708600000.0,9.8895
1620709500000.0,10.235
1620710400000.0,10.9044
1620711000000.0,10.1011
1620711600000.0,9.1742
1620712200000.0,10.6344
1620712800000.0,10.2038
1620713700000.0,10.0397
1620714600000.0,10.6496
1620715500000.0,9.837
1620716100000.0,10.98
1620716700000.0,9.9705
1620717600000.0,11.1956
1620718800000.0,9.3867
1620720000000.0,11.9494
1620720600000.0,9.2837
1620721200000.0,10.1803
1620721800000.0,8.1381
1620722700000.0,10.7383
1620723300000.0,9.0671
1620724200000.0,9.4106
1620725100000.0,12.1407
1620726000000.0,11.1291
1620726900000.0,8.8968
1620727200000.0,9.938
1620727800000.0,8.7125
1620728700000.0,8.8112
1620729300000.0,10.5142
1620730200000.0,9.5086
1620731100000.0,8.9595
1620731700000.0,10.4222
1620732900000.0,11.0098
1620733800000.0,11.4659
1620734400000.0,10.83
1620734700000.0,10.6202
1620735300000.0,10.9224
1620735900000.0,10.9716
1620736200000.0,9.3093
1620736800000.0,9.8395
1620737400000.0,10.0482
1620738300000.0,11.2357
1620738900000.0,8.8298
1620739500000.0,11.3861
1620740100000.0,8.5596
1620740700000.0,10.4277
1620741300000.0,10.9351
1620741900000.0,10.2258
1620742500000.0,10.0127
1620743100000.0,9.3333
1620743700000.0,9.1781
1620744600000.0,10.041
1620745500000.0,11.0712
1620746100000.0,10.1874
1620746400000.0,10.7138
1620747000000.0,10.4048
1620747900000.0,9.3844
1620748800000.0,9.1178
1620749400000.0,9.3965
1620750000000.0,9.3898
1620750900000.0,12.164
1620751800000.0,10.9894
1620752700000.0,10.0442
1620753900000.0,10.6456
1620754800000.0,10.2689
1620756000000.0,10.0754
1620756900000.0,10.3864
1620757800000.0,11.0596
1620758700000.0,11.6087
1620759600000.0,9.8212
1620760200000.0,9.6862
1620761100000.0,10.1978
1620761700000.0,9.1496
1620762900000.0,11.0065
1620764100000.0,9.3595
1620765300000.0,9.9325
1620766800000.0,9.8704
1620768000000.0,10.4591
1620769200000.0,10.2059
1620770100000.0,9.8562
1620771300000.0,10.5056
1620772800000.0,9.3214
1620774300000.0,10.074
1620775500000.0,9.0865
1620776700000.0,10.3965
1620777900000.0,10.774
1620778200000.0,9.5875
1620778800000.0,8.973
1620779700000.0,8.7249
1620780300000.0,9.9039
1620781200000.0,8.0735
1620782100000.0,10.5139
1620783600000.0,9.6862
1620784800000.0,11.279
1620786300000.0,9.2751
1620786900000.0,10.827
1620787800000.0,9.7638
1620789300000.0,9.3273
1620790500000.0,11.1908
1620791100000.0,10.068
1620791700000.0,8.4537
1620792300000.0,9.3437
1620793200000.0,9.8344
1620794100000.0,10.6464
1620794700000.0,10.7236
1620795300000.0,10.0884
1620796200000.0,9.4268
1620797400000.0,9.072
1620798600000.0,9.2134
1620799800000.0,8.1858
1620800700000.0,10.6637
1620801900000.0,10.1
1620802800000.0,9.3188
1620804000000.0,9.9422
1620805500000.0,10.091
1620806100000.0,11.3702
1620807000000.0,12.6428
1620807600000.0,10.4965
1620808200000.0,10.6015
1620808800000.0,11.4878
1620809400000.0,12.0442
1620810300000.0,9.7091
1620811500000.0,9.1416
1620812700000.0,10.2571
1620813300000.0,9.1777
1620813900000.0,9.7304
1620814200000.0,10.0551
1620814800000.0,10.5041
1620815400000.0,8.7814
1620816000000.0,7.9963
1620816600000.0,9.298
1620817200000.0,7.9459
1620817800000.0,9.8979
1620818400000.0,13.1927
1620819000000.0,8.9893
1620819900000.0,10.9084
1620820500000.0,10.2893
1620821400000.0,8.7754
1620822300000.0,12.426
1620822900000.0,10.5664
1620823500000.0,10.865
1620824400000.0,9.4825
1620825000000.0,9.7933
1620825600000.0,10.3435
1620825900000.0,10.2391
1620826500000.0,11.3217
1620827100000.0,9.0421
1620827400000.0,8.4877
1620828000000.0,8.9535
1620828600000.0,9.2631
1620829500000.0,10.7542
1620829800000.0,11.7903
1620830400000.0,9.1843
1620831000000.0,9.3069
1620831300000.0,9.2398
1620831900000.0,12.1576
1620832200000.0,10.4148
1620832500000.0,9.5044
1620832800000.0,10.1935
1620833400000.0,12.3291
1620833700000.0,10.7907
1620834000000.0,8.7111
1620834600000.0,9.7821
1620835200000.0,10.7414
1620835500000.0,10.0886
1620835800000.0,9.4192
1620836400000.0,10.0469
1620836700000.0,11.1332
1620837000000.0,9.1549
1620837300000.0,9.9247
1620837600000.0,9.5273
1620837900000.0,11.425
1620838200000.0,10.3144
1620838500000.0,10.0674
1620839100000.0,8.3551
1620839400000.0,10.8981
1620840000000.0,11.4451
1620840600000.0,9.1104
1620841200000.0,8.6751
1620842100000.0,10.0555
1620842700000.0,9.7826
1620843300000.0,9.7652
1620843600000.0,11.4992
1620843900000.0,9.5579
1620844500000.0,9.6295
1620844800000.0,8.7205
1620845100000.0,10.3512
1620845400000.0,11.4549
1620846000000.0,9.9539
1620846600000.0,11.6632
1620846900000.0,9.605
1620847200000.0,10.0197
1620847800000.0,10.9482
1620848100000.0,10.1519
1620848700000.0,11.1181
1620849300000.0,11.5743
1620849900000.0,7.9862
1620850800000.0,11.3925
1620851400000.0,9.2843
1620852300000.0,9.1644
1620852900000.0,10.7107
1620854100000.0,8.7184
1620855000000.0,10.1268
1620856200000.0,10.9063
1620857400000.0,11.1718
1620857700000.0,9.849
1620858000000.0,9.5203
1620858300000.0,9.5976
1620858600000.0,12.2893
1620858900000.0,10.3254
1620859200000.0,10.2623
1620859500000.0,8.9467
1620859800000.0,9.6194
1620860100000.0,10.1003
1620860400000.0,8.9608
1620860700000.0,10.0397
1620861000000.0,10.7494
1620861600000.0,10.5253
1620861900000.0,10.334
1620862200000.0,9.1086
1620862500000.0,10.8424
1620862800000.0,9.4259
1620863100000.0,10.4806
1620863400000.0,9.5369
1620863700000.0,8.9334
1620864000000.0,10.3899
1620864300000.0,10.573
1620864600000.0,10.5298
1620864900000.0,10.4743
1620865200000.0,9.2095
1620865500000.0,9.3244
1620865800000.0,10.4772
1620866100000.0,11.269
1620866400000.0,11.5889
1620866700000.0,10.8844
1620867000000.0,10.1746
1620867300000.0,11.3716
1620867600000.0,10.2537
1620867900000.0,11.745
1620868200000.0,11.3107
1620868500000.0,8.181
1620868800000.0,9.399
1620869100000.0,8.398
1620869700000.0,10.3727
1620870000000.0,9.5392
1620870300000.0,9.8783
1620870900000.0,11.0804
1620871500000.0,10.8286
1620872100000.0,10.9874
1620872400000.0,10.1416
1620873000000.0,9.4765
1620873300000.0,9.8055
1620873900000.0,11.7798
1620874500000.0,12.3141
1620875100000.0,10.2203
1620875700000.0,9.7791
1620876300000.0,10.6165
1620876900000.0,10.5035
1620877500000.0,12.1573
1620877800000.0,10.4535
1620878400000.0,9.7103
1620878700000.0,9.3679
1620879000000.0,9.0643
1620879600000.0,9.8723
1620880200000.0,8.6958
1620880800000.0,10.5417
1620881400000.0,8.5683
1620882000000.0,9.429
1620882600000.0,8.4258
1620883500000.0,10.6215
1620884100000.0,11.5628
1620885000000.0,9.9424
1620885900000.0,8.8648
1620886500000.0,10.1106
1620887400000.0,8.5645
1620888300000.0,8.3566
1620888900000.0,9.2002
1620889800000.0,9.7049
1620890700000.0,10.7044
1620891600000.0,8.6067
1620892200000.0,10.6752
1620893100000.0,10.3376
1620893700000.0,10.3782
1620894000000.0,9.8795
1620894600000.0,10.5818
1620895200000.0,10.5509
1620895800000.0,11.5587
1620896100000.0,9.9645
1620896400000.0,10.3107
1620897000000.0,10.7529
1620897300000.0,10.5661
1620897600000.0,9.7681
1620898200000.0,9.7986
1620898800000.0,10.7788
1620899100000.0,10.1189
1620899400000.0,12.5337
1620899700000.0,9.1667
1620900000000.0,10.2955
1620900300000.0,8.0496
1620900600000.0,10.3595
1620900900000.0,10.2773
1620901200000.0,9.4644
1620901500000.0,10.5656
1620902100000.0,9.7433
1620902400000.0,9.7638
1620903000000.0,10.4772
1620903300000.0,10.292
1620903600000.0,9.7486
1620903900000.0,9.426
1620904200000.0,10.8994
1620904500000.0,9.9372
1620904800000.0,11.4837
1620905400000.0,10.7988
1620905700000.0,11.2067
1620906300000.0,7.819
1620906900000.0,10.585
1620907500000.0,9.654
1620908100000.0,10.8294
1620908700000.0,7.7308
1620909300000.0,11.178
1620909900000.0,10.7151
1620910500000.0,10.7588
1620911100000.0,9.1818
1620911400000.0,9.7631
1620912000000.0,10.0123
1620912300000.0,8.8321
1620912600000.0,12.3447
1620912900000.0,11.7629
1620913200000.0,10.1655
1620913800000.0,10.9285
1620914400000.0,10.2575
1620914700000.0,11.4742
1620915000000.0,11.5323
1620915600000.0,8.9087
1620916200000.0,9.2351
1620916800000.0,12.0485
1620917400000.0,10.2188
1620918000000.0,9.7031
1620918300000.0,10.0264
1620918600000.0,8.8525
1620919200000.0,10.1021
1620919800000.0,9.9494
1620920400000.0,10.6349
1620920700000.0,10.0253
1620921000000.0,10.5774
1620921300000.0,9.1754
1620921900000.0,11.189
1620922500000.0,10.9239
1620923100000.0,10.6357
1620923700000.0,10.2033
1620924300000.0,11.1067
1620924600000.0,9.9124
1620924900000.0,8.6612
1620925200000.0,10.4127
1620925500000.0,9.6269
1620925800000.0,9.1851
1620926100000.0,9.0823
1620926400000.0,10.9132
1620926700000.0,10.2732
1620927000000.0,9.7537
1620927300000.0,13.1595
1620927600000.0,10.4333
1620927900000.0,8.5966
1620928200000.0,10.0229
1620928500000.0,10.4544
1620928800000.0,9.696
1620929100000.0,7.8786
1620929400000.0,9.7862
1620930000000.0,9.2974
1620930300000.0,9.4681
1620930600000.0,9.6973
1620930900000.0,9.735
1620931200000.0,9.5707
1620931500000.0,10.0028
1620931800000.0,10.6951
1620932100000.0,8.8135
1620932400000.0,9.3297
1620932700000.0,10.5635
1620933000000.0,10.06
1620933300000.0,8.8914
1620933600000.0,9.7804
1620933900000.0,9.5848
1620934500000.0,10.4555
1620935100000.0,10.8005
1620935700000.0,8.3671
1620936300000.0,11.7954
1620936900000.0,10.1538
1620937500000.0,10.6
1620938100000.0,9.6814
1620939000000.0,9.817
1620939900000.0,10.946
1620940500000.0,9.7025
1620941100000.0,9.7497
1620942000000.0,9.5538
1620942900000.0,12.298
1620943800000.0,8.0119
1620944400000.0,12.0191
1620945300000.0,9.1885
1620946200000.0,7.9648
1620946800000.0,10.8126
1620947100000.0,10.329
1620947400000.0,10.42
1620948000000.0,11.074
1620948600000.0,9.6206
1620949200000.0,10.8498
1620950100000.0,8.0074
1620950700000.0,10.2607
1620951000000.0,8.7116
1620951600000.0,10.2823
1620952200000.0,9.3023
1620952800000.0,10.4727
1620953700000.0,11.0916
1620954300000.0,11.7299
1620954900000.0,11.7322
1620955500000.0,9.2889
1620956400000.0,10.6946
1620957300000.0,10.4793
1620958200000.0,10.7479
1620958800000.0,10.1325
1620959400000.0,11.0287
1620960300000.0,8.0851
1620961200000.0,10.9095
1620962100000.0,9.6593
1620963000000.0,10.6135
1620963900000.0,11.1818
1620964800000.0,9.6836
1620965400000.0,9.4442
1620966600000.0,10.5253
1620967200000.0,9.6859
1620967800000.0,12.3548
1620968400000.0,9.4295
1620969300000.0,8.5316
1620970500000.0,12.8177
1620971400000.0,7.4287
1620972300000.0,10.8513
1620973200000.0,8.9437
1620973800000.0,9.6006
1620974400000.0,10.2576
1620975300000.0,9.978
1620975900000.0,9.6124
1620976500000.0,9.5328
1620976800000.0,10.0315
1620977400000.0,10.3115
1620978000000.0,8.73
1620978600000.0,9.6551
1620979500000.0,9.8038
1620980100000.0,10.1921
1620980700000.0,10.5111
1620981600000.0,10.2078
1620982500000.0,12.1683
1620983100000.0,9.617
1620983700000.0,11.1158
1620984300000.0,10.4019
1620984600000.0,10.026
1620985200000.0,9.3782
1620985800000.0,10.7912
1620986400000.0,10.5179
1620987000000.0,10.4231
1620987600000.0,10.7007
1620988800000.0,10.4069
1620989700000.0,12.2692
1620990300000.0,10.6753
1620990900000.0,11.0536
1620991800000.0,10.8023
1620992700000.0,12.3377
1620993600000.0,11.6974
1620994200000.0,11.2603
1620995100000.0,9.5858
1620996000000.0,11.0386
1620996900000.0,9.0319
1620997800000.0,11.1098
1620998400000.0,10.4378
1620999000000.0,10.0547
1620999600000.0,10.9154
1621000200000.0,10.3702
1621000800000.0,10.682
1621001400000.0,10.0625
1621002300000.0,10.5894
1621002900000.0,10.6042
1621003800000.0,10.1822
1621004400000.0,9.4108
1621004700000.0,9.7722
1621005000000.0,9.9445
1621005600000.0,11.8462
1621006200000.0,9.8413
1621007100000.0,9.793
1621007700000.0,8.8648
1621008300000.0,10.8866
1621009200000.0,8.9182
1621009800000.0,10.5496
1621010400000.0,12.5515
1621011000000.0,9.3397
1621011900000.0,10.2999
1621012800000.0,9.4652
1621013700000.0,10.7506
1621014600000.0,10.6423
1621015800000.0,10.2622
1621017000000.0,10.4287
1621017900000.0,10.6968
1621018800000.0,11.5597
1621019700000.0,9.3819
1621020600000.0,9.6851
1621021800000.0,10.4025
1621022700000.0,10.6728
1621023600000.0,10.0395
1621024200000.0,10.265
1621024500000.0,11.5074
1621024800000.0,10.0179
1621025100000.0,9.7187
1621025700000.0,9.3907
1621026000000.0,10.6422
1621026300000.0,10.717
1621026900000.0,9.347
1621027500000.0,10.3636
1621028400000.0,11.1965
1621029300000.0,11.5678
1621030500000.0,10.745
1621031400000.0,10.0167
1621031700000.0,9.6337
1621032300000.0,10.0743
1621033200000.0,9.653
1621034100000.0,11.374
1621035000000.0,9.9415
1621035900000.0,8.7503
1621036800000.0,9.7619
1621037400000.0,11.1768
1621038300000.0,11.8724
1621038600000.0,11.0371
1621039200000.0,10.0632
1621039800000.0,9.7924
1621040400000.0,10.1726
1621041000000.0,8.9454
1621041300000.0,9.5037
1621041600000.0,10.3731
1621042200000.0,9.2177
1621042800000.0,9.2201
1621043700000.0,9.8455
1621044300000.0,11.0354
1621045500000.0,9.3398
1621046700000.0,11.2515
1621047600000.0,10.3492
1621048500000.0,9.5587
1621049400000.0,11.621
1621050600000.0,11.2014
1621051500000.0,7.8574
1621052100000.0,10.5095
1621053600000.0,10.786
1621053900000.0,10.2737
1621054200000.0,9.0251
1621054800000.0,9.7276
1621055400000.0,10.1008
1621056000000.0,10.3547
1621056600000.0,10.9703
1621057500000.0,11.2448
1621058400000.0,10.4789
1621059000000.0,10.1564
1621059600000.0,10.703
